kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
6,1,9,15,12,80,2,1,0,5,0,1,3,3,2,2,7,8,0,0,3,0,0,86,68,106,0,3,5,61,2,1,1,0,0,2,1,8,5,3,3,0,0,0,0,13,11.2,0,1,3,2,13,7,8,55,0,0,0,0,228,0.01904761904761905,0.009345794392523364,0.03515625,0.02626970227670753,0.18181818181818182,0.06666666666666667,0.03759398496240601,0.014084507042253521,0.04477611940298507,0.025362318840579712,0.026490066225165563,0,0,0,0.01680672268907563,0.08571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0830659493803978,Robbie Gray,0,15778,10,Port Adelaide,2020,12,0
7,5,4,11,10,91,4,0,0,1,0,2,0,0,0,0,8,3,3,4,3,0,1,83,72,130,0,0,5,177,0,2,1,0,0,3,2,5,6,2,5,0,0,0,0,11,22.2,0,0,5,2,28,8,12,80,0,0,5,0,146,0.022222222222222223,0.03731343283582089,0.01694915254237288,0.019963702359346643,0.25,0,0.014285714285714285,0.025974025974025976,0,0.039603960396039604,0.008746355685131196,0.2,0.18181818181818182,0.08333333333333333,0,0.1282051282051282,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4623924493789673,Mitch Wallis,2,15818,13,Western Bulldogs,2020,3,1
8,3,6,14,9,64,0,0,0,2,0,2,0,4,0,1,3,11,0,0,0,0,0,95,50,52,0,0,1,160,4,2,0,0,0,0,0,14,4,1,3,0,0,0,0,29,0.8,0,1,1,0,22,5,5,35,0,0,0,0,32,0.023323615160349854,0.02830188679245283,0.02586206896551724,0.02434782608695652,0,0,0.01904761904761905,0.027777777777777776,0,0.012396694214876033,0.03514376996805112,0,0,0,0.03636363636363636,0.037037037037037035,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.018305469304323196,Gryan Miers,0,15751,7,Geelong,2020,34,0
10,2,5,15,8,53,0,1,0,3,1,1,3,3,1,0,6,9,0,1,3,0,0,76,60,76,0,3,3,258,3,4,0,0,0,0,0,7,4,1,5,0,0,0,0,11,8.1,0,1,1,1,26,15,7,57,0,0,0,1,246,0.028011204481792718,0.011627906976744186,0.025252525252525252,0.02702702702702703,0,0.06666666666666667,0.03614457831325301,0.0125,0.0625,0.028708133971291867,0.02616279069767442,0,0.06666666666666667,0,0.02564102564102564,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12292440980672836,Trent Cotchin,0,15849,17,Richmond,2020,14,0
5,3,4,9,6,67,0,0,0,1,1,2,0,1,0,0,3,6,0,0,8,0,1,97,36,62,0,0,1,168,3,3,0,0,3,1,1,2,3,0,3,0,0,0,0,3,5,0,0,0,6,17,12,11,78,0,0,0,0,123,0.015873015873015872,0.030612244897959183,0.023121387283236993,0.018442622950819672,0,0,0.00980392156862745,0.02247191011235955,0,0.013043478260869565,0.02510460251046025,0,0,0.06666666666666667,0.02586206896551724,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006207014434039593,Darcy Gardiner,0,15861,18,Brisbane Lions,2020,27,0
13,4,12,25,11,44,0,1,0,4,2,5,5,6,1,1,13,14,0,2,3,0,0,86,90,86,4,1,3,371,8,7,0,0,0,0,0,10,4,0,9,0,0,2,0,16,8.2,0,2,1,1,59,10,4,34,1,1,0,0,89,0.03987730061349693,0.027777777777777776,0.05172413793103448,0.044802867383512544,0,0.08333333333333333,0.046511627906976744,0.06578947368421052,0.08064516129032258,0.059907834101382486,0.041666666666666664,0,0.10526315789473684,0,0.09302325581395349,0.02631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.04138033092021942,Jack Steele,0,15804,11,St Kilda,2020,33,0
6,1,4,10,9,90,0,0,0,1,3,1,0,2,1,2,8,2,0,0,1,0,1,78,28,69,0,0,2,222,0,8,0,0,1,0,0,4,5,0,7,0,0,0,0,7,9.5,0,1,0,0,33,12,13,90,0,0,3,0,55,0.018072289156626505,0.009009009009009009,0.015748031496062992,0.017064846416382253,0,0,0.011904761904761904,0.01098901098901099,0,0.03755868544600939,0.005780346820809248,0,0,0.05555555555555555,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677843913435936,Jack Henry,0,15781,10,Geelong,2020,7,0
12,1,10,22,18,82,0,0,0,2,1,4,4,1,1,0,11,9,0,0,2,0,0,82,68,109,1,3,1,258,4,6,0,0,0,1,0,5,9,1,9,0,0,0,0,17,13.6,0,1,0,0,17,9,9,63,0,0,4,0,66,0.034782608695652174,0.007633587786259542,0.038314176245210725,0.036303630363036306,0,0,0.024691358024691357,0.05063291139240506,0.0625,0.04435483870967742,0.02586206896551724,0,0,0,0.031746031746031744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8519178032875061,Dan Houston,0,15748,6,Port Adelaide,2020,5,0
7,1,11,18,10,56,0,0,0,5,3,0,2,3,1,1,8,10,0,0,0,1,0,78,64,76,0,2,2,148,7,1,1,0,0,0,0,10,2,1,7,0,0,0,0,21,3.9,0,2,0,0,12,5,7,47,0,0,0,0,82,0.021148036253776436,0.00847457627118644,0.04330708661417323,0.03076923076923077,0,0,0.037037037037037035,0,0.03508771929824561,0.034334763948497854,0.028985507246376812,0,0,0,0.06086956521739131,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.017735769972205162,Jacob Hopper,0,15845,16,Greater Western Sydney,2020,31,0
5,3,4,9,8,89,0,0,0,1,1,0,0,4,1,3,7,4,1,0,4,0,0,96,28,63,0,0,1,94,2,6,0,0,3,0,0,8,4,1,4,0,0,2,0,8,4.8,0,0,0,2,2,11,11,77,0,1,0,0,161,0.01639344262295082,0.02631578947368421,0.022727272727272728,0.018711018711018712,0,0,0.011494252873563218,0,0,0.033816425120772944,0.015037593984962405,0.06666666666666667,0,0,0.01904761904761905,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031025754287838936,Mark Blicavs,0,15663,3,Geelong,2020,24,0
3,3,10,13,12,92,0,0,0,4,1,2,2,1,0,0,4,9,0,0,1,0,0,68,54,82,0,2,2,45,1,0,0,0,0,0,0,10,2,1,4,0,0,0,0,27,8,0,1,0,1,29,5,6,41,0,0,0,0,42,0.009375,0.028037383177570093,0.054945054945054944,0.025896414342629483,0,0,0.045454545454545456,0.024390243902439025,0.03333333333333333,0.01809954751131222,0.03308823529411765,0,0,0,0.00847457627118644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12014757096767426,Andrew Brayshaw,0,15700,3,Fremantle,2020,12,0
8,1,5,13,7,54,0,0,0,4,3,2,2,4,1,0,3,10,0,0,2,0,0,81,54,43,0,2,3,244,4,0,1,0,0,0,0,5,3,0,1,0,0,0,0,16,2.4,0,0,0,1,43,7,14,91,0,0,0,0,39,0.025806451612903226,0.006756756756756757,0.020080321285140562,0.023255813953488372,0,0,0.0547945205479452,0.02531645569620253,0.0425531914893617,0.014634146341463415,0.02857142857142857,0,0,0,0.0380952380952381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0031136309262365103,Aaron vandenBerg,0,15757,7,Melbourne,2020,18,0
12,4,5,17,13,77,0,0,0,7,3,1,1,4,2,3,7,10,0,0,5,0,0,84,79,115,1,0,2,259,4,6,0,0,1,0,0,18,9,0,5,0,0,0,0,22,10.2,0,1,0,3,52,4,5,34,0,0,0,0,109,0.03550295857988166,0.025,0.01893939393939394,0.02823920265780731,0,0,0.08235294117647059,0.015873015873015872,0.019230769230769232,0.03365384615384615,0.025380710659898477,0,0,0,0.043478260869565216,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.041034940630197525,Hayden Crozier,0,15616,1,Western Bulldogs,2020,34,0
7,3,5,12,10,83,0,0,0,1,4,0,0,0,2,0,4,8,1,0,5,0,0,100,46,79,0,0,1,212,5,5,0,0,0,0,0,1,5,0,1,0,0,2,0,2,8.2,0,0,0,3,49,9,13,87,0,0,1,0,35,0.022508038585209004,0.023255813953488372,0.018867924528301886,0.020833333333333332,0,0,0.011111111111111112,0,0,0.017699115044247787,0.023054755043227664,0.03333333333333333,0,0,0.04424778761061947,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005671592894941568,Alex Keath,0,15723,5,Western Bulldogs,2020,19,0
6,5,2,8,5,63,0,1,0,3,0,3,0,1,0,0,7,1,4,2,0,0,2,80,50,72,0,0,4,167,2,2,0,0,0,3,1,4,3,2,3,0,0,0,1,10,9.1,4,1,2,0,9,5,6,41,0,0,0,0,146,0.019672131147540985,0.04032258064516129,0.0091324200913242,0.015267175572519083,0,0.1111111111111111,0.023622047244094488,0.03896103896103896,0,0.03167420814479638,0.0034965034965034965,0.2857142857142857,0.2222222222222222,0.25,0.017857142857142856,0.06666666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03572901710867882,Sam Reid,0,15783,10,Sydney,2020,18,0
9,4,5,14,8,57,0,1,0,2,1,2,0,0,1,0,4,9,0,1,1,0,0,82,59,68,0,0,4,183,1,6,0,0,0,0,0,4,4,1,3,0,0,2,0,6,4.4,0,1,1,1,37,23,10,83,0,0,0,0,48,0.027950310559006212,0.03125,0.037037037037037035,0.030634573304157548,0,0.043478260869565216,0.022988505747126436,0.025974025974025976,0,0.020942408376963352,0.03765690376569038,0,0.05263157894736842,0,0.01098901098901099,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.07545365393161774,Callum Ah Chee,0,15707,4,Brisbane Lions,2020,28,0
12,5,4,16,11,69,0,0,0,2,4,1,0,2,1,0,4,7,0,0,8,0,0,96,68,100,0,0,4,420,3,7,0,2,4,0,0,6,8,0,2,0,0,2,0,10,5.8,0,3,0,8,51,10,13,88,0,0,6,0,140,0.045112781954887216,0.05952380952380952,0.018779342723004695,0.033402922755741124,0,0,0.02127659574468085,0.014925373134328358,0,0.018604651162790697,0.029411764705882353,0,0,0,0.02912621359223301,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9685895442962646,Steven May,1,15782,10,Melbourne,2020,6,0
7,4,4,11,6,55,1,1,0,2,0,1,0,2,1,0,4,7,1,1,0,0,1,62,57,61,0,0,5,218,3,0,1,0,0,0,0,1,4,1,2,0,0,0,0,7,0.9,0,0,2,0,31,5,14,89,0,0,0,0,117,0.024734982332155476,0.038834951456310676,0.019704433497536946,0.02263374485596708,0.0625,0.16666666666666666,0.023529411764705882,0.014285714285714285,0,0.019417475728155338,0.025454545454545455,0.058823529411764705,0.06666666666666667,0.1,0.029411764705882353,0.07142857142857142,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.01128030102699995,Jarman Impey,0,15771,9,Hawthorn,2020,27,0
7,2,5,12,10,83,2,1,0,0,0,2,1,2,1,2,5,7,1,1,0,1,0,82,45,78,0,1,5,250,2,1,0,0,0,2,1,3,5,0,3,0,0,0,0,8,12.6,0,0,3,0,31,5,14,89,0,0,0,0,212,0.024734982332155476,0.019417475728155338,0.024630541871921183,0.024691358024691357,0.125,0.16666666666666666,0,0.02857142857142857,0.017241379310344827,0.024271844660194174,0.025454545454545455,0.058823529411764705,0.06666666666666667,0,0.0196078431372549,0.10714285714285714,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08717238157987595,Luke Breust,0,15771,9,Hawthorn,2020,10,0
10,6,4,14,10,71,0,0,0,2,0,1,0,2,0,0,6,7,3,0,4,0,0,89,64,77,0,0,0,259,4,9,0,3,5,0,0,3,8,0,3,0,0,5,0,3,9.3,0,0,0,4,44,5,12,77,0,0,0,0,134,0.029585798816568046,0.04316546762589928,0.01486988847583643,0.023064250411861616,0,0,0.020618556701030927,0.011494252873563218,0,0.024793388429752067,0.019943019943019943,0.1111111111111111,0,0,0.029197080291970802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183376744389534,David Astbury,0,15860,18,Richmond,2020,18,0
16,4,12,28,22,79,0,0,0,8,2,5,5,3,0,3,10,18,0,0,0,0,0,87,107,164,4,1,4,459,3,1,1,0,0,0,0,11,12,2,7,0,0,1,0,17,16.5,0,0,0,0,31,5,14,89,0,0,8,0,120,0.05653710247349823,0.038834951456310676,0.059113300492610835,0.05761316872427984,0,0,0.09411764705882353,0.07142857142857142,0.08620689655172414,0.04854368932038835,0.06545454545454546,0,0,0,0.029411764705882353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0417168140411377,Tom Mitchell,1,15771,9,Hawthorn,2020,1,3
8,3,13,21,14,67,0,0,0,2,0,4,4,3,1,0,12,6,0,0,0,0,0,87,68,90,1,3,4,279,3,4,0,0,0,0,0,12,4,1,10,0,0,1,0,17,10.9,0,2,0,0,45,7,6,43,0,0,0,0,15,0.023529411764705882,0.023255813953488372,0.05855855855855856,0.037366548042704624,0,0,0.025974025974025976,0.04938271604938271,0.0784313725490196,0.055299539170506916,0.018808777429467086,0,0,0,0.023255813953488372,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09247182309627533,Noah Anderson,0,15847,16,Gold Coast,2020,10,0
6,2,2,8,6,75,0,0,0,3,4,0,0,1,0,0,4,2,1,0,3,0,0,85,40,58,0,0,1,122,1,4,0,0,1,0,0,6,4,0,3,0,0,2,0,9,6.6,0,1,0,2,35,11,12,83,0,0,0,0,164,0.021052631578947368,0.018867924528301886,0.008032128514056224,0.0149812734082397,0,0,0.04,0,0,0.018957345971563982,0.006389776357827476,0.05555555555555555,0,0,0.01098901098901099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016802363097667694,Luke Brown,0,15834,15,Adelaide,2020,22,0
11,5,1,12,10,83,0,0,0,2,6,1,1,0,0,0,4,7,1,0,0,0,0,84,58,77,0,1,0,400,2,3,0,0,1,0,0,7,10,0,3,0,0,1,0,8,4.8,0,0,0,0,5,4,8,52,0,0,0,0,128,0.03343465045592705,0.04032258064516129,0.005847953216374269,0.024,0,0,0.021505376344086023,0.0125,0.016129032258064516,0.01834862385321101,0.025925925925925925,0.07692307692307693,0,0,0.01904761904761905,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026147019118070602,Harry Cunningham,0,15846,16,Sydney,2020,29,0
9,3,8,17,8,47,0,0,0,4,0,4,2,5,0,1,10,6,1,0,1,0,0,86,65,71,2,0,1,132,6,6,0,0,0,1,0,6,5,1,8,0,0,1,0,24,5.3,0,0,0,0,31,7,2,19,0,0,0,1,207,0.025787965616045846,0.02158273381294964,0.03225806451612903,0.02847571189279732,0,0,0.047619047619047616,0.0547945205479452,0.03571428571428571,0.044444444444444446,0.016666666666666666,0.05555555555555555,0,0,0.049586776859504134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09543479979038239,Luke Parker,0,15821,13,Sydney,2020,12,0
10,4,3,13,10,77,0,0,0,0,4,1,0,2,2,1,7,7,0,0,5,0,0,90,47,83,0,0,1,153,1,8,0,1,4,0,0,4,7,0,4,0,0,1,0,8,10.4,0,1,0,3,8,6,6,42,0,0,0,0,120,0.030395136778115502,0.027586206896551724,0.011583011583011582,0.022108843537414966,0,0,0,0.014492753623188406,0,0.030042918454935622,0.019230769230769232,0,0,0,0.008547008547008548,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07864845544099808,Darcy Gardiner,0,15839,15,Brisbane Lions,2020,16,0
16,9,7,23,18,78,0,0,0,6,3,1,3,2,0,0,4,15,1,0,0,1,0,75,113,110,2,1,0,240,4,1,2,0,1,0,0,3,12,0,1,0,0,1,0,13,5.1,0,0,0,0,26,7,4,31,1,1,0,0,177,0.04481792717086835,0.05232558139534884,0.03535353535353535,0.04144144144144144,0,0,0.07228915662650602,0.0125,0.0625,0.019138755980861243,0.0436046511627907,0.041666666666666664,0,0,0.03418803418803419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1410655379295349,Cameron Guthrie,0,15849,17,Geelong,2020,13,0
7,3,4,11,9,82,0,0,0,0,3,2,0,5,1,3,5,7,1,0,3,0,0,85,30,50,0,0,3,208,4,5,0,0,1,0,0,4,6,0,3,0,0,1,0,7,4.7,0,3,0,3,26,7,10,67,0,1,0,0,145,0.021538461538461538,0.02127659574468085,0.013745704467353952,0.017857142857142856,0,0,0,0.025974025974025976,0,0.021551724137931036,0.018421052631578946,0.05555555555555555,0,0,0.03508771929824561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02834334783256054,Nick Vlastuin,0,15704,4,Richmond,2020,37,0
16,3,11,27,16,59,0,0,0,4,1,8,5,7,0,3,15,13,1,0,1,2,2,75,86,114,1,4,4,539,5,3,0,0,0,1,0,2,8,1,12,0,0,1,0,11,12.1,0,1,0,0,28,11,9,65,1,1,3,0,261,0.05351170568561873,0.02631578947368421,0.04296875,0.04864864864864865,0,0,0.029850746268656716,0.12903225806451613,0.07936507936507936,0.0684931506849315,0.03951367781155015,0.07692307692307693,0,0.25,0.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8794829249382019,Patrick Dangerfield,1,15822,13,Geelong,2020,3,1
6,4,4,10,7,70,1,2,0,0,0,2,0,1,0,0,4,7,0,2,0,0,2,91,46,67,0,0,7,117,1,0,0,0,0,2,0,1,3,3,4,0,0,0,2,9,8.9,0,0,3,0,14,12,9,66,0,1,0,0,206,0.017857142857142856,0.024096385542168676,0.01834862385321101,0.018050541516245487,0.06666666666666667,0.11764705882352941,0,0.02702702702702703,0,0.024539877300613498,0.018666666666666668,0,0.1111111111111111,0.125,0.012345679012345678,0.08823529411764706,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0862327292561531,Jack Gunston,0,15841,16,Hawthorn,2020,17,0
10,4,4,14,11,79,1,1,0,2,1,5,0,0,1,0,4,10,0,2,0,0,1,92,66,86,0,0,6,300,3,3,1,0,0,1,0,4,8,0,4,0,0,0,0,17,11.2,0,0,2,0,14,14,11,80,0,1,0,0,60,0.02976190476190476,0.024096385542168676,0.01834862385321101,0.02527075812274368,0.06666666666666667,0.058823529411764705,0.034482758620689655,0.06756756756756757,0,0.024539877300613498,0.02666666666666667,0,0.1111111111111111,0.0625,0.037037037037037035,0.058823529411764705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05794636160135269,Dan Butler,0,15841,16,St Kilda,2020,19,0
12,9,4,16,15,94,0,0,0,3,4,3,1,0,1,0,4,12,0,0,7,0,0,95,84,113,0,1,2,273,3,5,0,0,1,0,0,9,11,0,3,0,0,1,0,12,10.5,0,2,0,7,59,9,14,93,0,0,5,0,41,0.03680981595092025,0.0625,0.017241379310344827,0.02867383512544803,0,0,0.03488372093023256,0.039473684210526314,0.016129032258064516,0.018433179723502304,0.03571428571428571,0,0,0,0.03488372093023256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7121026515960693,Mark O'Connor,0,15804,11,Geelong,2020,4,0
6,2,2,8,5,63,0,0,0,3,3,1,1,4,0,1,3,5,0,0,1,0,1,78,37,47,0,1,2,109,2,3,0,0,0,0,0,8,4,0,3,0,0,1,0,9,1.3,0,0,0,0,12,8,9,62,0,0,0,0,6,0.020134228187919462,0.017543859649122806,0.012121212121212121,0.017278617710583154,0,0,0.03296703296703297,0.014705882352941176,0.01694915254237288,0.015151515151515152,0.020080321285140562,0,0,0.2,0.025974025974025976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06020694598555565,Lachie Ash,0,15761,8,Greater Western Sydney,2020,14,0
8,3,8,16,10,63,0,1,0,9,2,0,2,4,2,2,8,10,0,0,3,0,0,83,82,88,0,2,3,114,1,3,1,0,0,0,0,6,5,2,4,0,0,0,0,21,2.5,0,1,1,1,22,9,8,57,0,0,0,0,224,0.023323615160349854,0.02830188679245283,0.034482758620689655,0.02782608695652174,0,0.1111111111111111,0.08571428571428572,0,0.025974025974025976,0.03305785123966942,0.03194888178913738,0,0,0,0.00909090909090909,0.037037037037037035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06946222484111786,Chris Mayne,0,15751,7,Collingwood,2020,16,0
15,5,2,17,14,82,0,0,0,0,6,1,0,3,0,1,4,8,1,0,4,1,0,81,61,86,0,0,1,367,3,5,0,0,2,0,0,5,12,0,3,0,0,2,0,5,8.5,0,1,0,4,48,5,6,41,0,0,0,0,273,0.04189944134078212,0.03289473684210526,0.009852216748768473,0.030303030303030304,0,0,0,0.012048192771084338,0,0.01809954751131222,0.024464831804281346,0.043478260869565216,0,0,0.031578947368421054,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086338140070438385,Shannon Hurn,0,15703,4,West Coast,2020,34,0
5,3,5,10,8,80,1,0,0,0,0,4,0,2,0,0,4,7,1,0,0,0,0,73,40,47,0,0,2,187,1,1,0,0,0,1,1,1,3,1,3,0,0,0,0,5,5.5,0,0,2,0,30,2,5,32,0,0,0,0,1,0.01466275659824047,0.017543859649122806,0.022321428571428572,0.017699115044247787,0.07692307692307693,0,0,0.06557377049180328,0,0.018691588785046728,0.019830028328611898,0.041666666666666664,0,0,0.009523809523809525,0.07142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.15679781138896942,Michael Frederick,0,15758,7,Fremantle,2020,38,0
17,8,4,21,16,76,0,0,0,1,8,1,1,3,0,0,6,14,1,0,3,1,0,85,87,139,0,1,5,536,5,13,0,0,1,0,0,1,12,0,5,0,0,8,0,2,15.1,0,4,0,3,9,12,6,48,1,1,10,0,142,0.05214723926380368,0.06779661016949153,0.023121387283236993,0.04208416833667335,0,0,0.012987012987012988,0.012345679012345678,0.022222222222222223,0.028985507246376812,0.050359712230215826,0.09090909090909091,0,0,0.040983606557377046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22660756111145,Nick Haynes,0,15838,15,Greater Western Sydney,2020,2,2
16,8,8,24,22,92,0,0,0,0,9,3,2,1,3,1,9,14,2,0,1,1,0,89,88,149,0,2,2,557,5,10,0,2,4,1,0,7,14,0,6,0,0,4,0,9,14.7,0,1,0,1,43,6,7,48,0,0,1,0,89,0.05161290322580645,0.05405405405405406,0.0321285140562249,0.04293381037567084,0,0,0,0.0379746835443038,0.0425531914893617,0.04390243902439024,0.04,0.07407407407407407,0,0,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.15756094455718994,James Sicily,0,15757,7,Hawthorn,2020,37,0
9,5,2,11,7,64,0,0,0,1,3,0,0,1,1,1,5,6,1,0,6,0,0,100,48,70,0,0,2,162,2,5,0,2,6,0,0,1,5,0,2,0,0,0,0,1,6.5,0,1,0,4,1,10,7,52,0,1,0,0,80,0.02586206896551724,0.037037037037037035,0.009615384615384616,0.019784172661870502,0,0,0.011111111111111112,0,0,0.022935779816513763,0.01892744479495268,0.07142857142857142,0,0,0.014492753623188406,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1022108644247055,Jacob Weitering,0,15705,4,Carlton,2020,14,0
11,3,8,19,14,74,0,1,0,3,1,8,2,3,1,1,8,13,0,0,2,0,1,85,69,89,1,1,3,355,5,3,0,0,0,0,0,6,6,0,8,0,0,0,0,19,6.5,0,1,1,1,1,11,7,53,0,0,0,0,24,0.034161490683229816,0.025210084033613446,0.03755868544600939,0.03551401869158879,0,0.07142857142857142,0.0375,0.09411764705882353,0.034482758620689655,0.04,0.040372670807453416,0,0,0.1,0.050505050505050504,0.03571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.048707928508520126,Sam Walsh,0,15651,2,Carlton,2020,18,0
8,0,18,26,19,73,0,1,0,5,0,4,6,1,1,1,17,8,0,0,0,0,2,85,79,133,2,4,8,247,1,4,1,0,0,0,0,9,3,5,15,0,0,0,0,13,16.6,0,4,2,0,37,12,6,48,1,1,0,0,269,0.02877697841726619,0,0.08695652173913043,0.05360824742268041,0,0.058823529411764705,0.05319148936170213,0.0547945205479452,0.09523809523809523,0.08762886597938144,0.029197080291970802,0,0,0.2,0.013513513513513514,0.04878048780487805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5080304145812988,Travis Boak,0,15724,5,Port Adelaide,2020,7,0
11,6,2,13,7,54,4,0,0,1,0,1,0,4,1,0,6,8,3,2,0,0,0,100,84,103,0,0,4,217,4,0,0,0,0,7,3,4,6,1,2,0,0,0,2,10,10.5,0,0,4,0,12,1,10,61,0,1,2,0,80,0.03225806451612903,0.047619047619047616,0.007246376811594203,0.02106969205834684,0.25,0,0.011111111111111112,0.014084507042253521,0,0.023255813953488372,0.0221606648199446,0.17647058823529413,0.18181818181818182,0,0.032,0.14814814814814814,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4279976487159729,Matt Taberner,0,15777,9,Fremantle,2020,8,0
10,2,6,16,12,75,0,0,0,1,4,4,0,2,1,1,1,10,1,0,1,0,1,80,50,54,0,0,3,346,2,4,1,0,0,0,0,4,6,0,0,0,0,2,0,5,6.5,0,2,1,1,28,9,5,39,0,0,0,0,29,0.032362459546925564,0.016666666666666666,0.02608695652173913,0.029684601113172542,0,0,0.010101010101010102,0.05128205128205128,0,0.0045871559633027525,0.03278688524590164,0.05,0,0.16666666666666666,0.018018018018018018,0.037037037037037035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13218818604946136,Jordan Dawson,0,15701,4,Sydney,2020,37,0
