effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
15,75,1,4,0,1,3,91,89,107,0,0,5,523,3,0,7,9,0,2,0,0,12,10.8,0,0,69,8,7,50,0,0,0,0,107,1,0,0,0,0,0,0,0,1,0.9935731291770935,0.004976417403668165,0.0014103734865784645,4.010349584859796e-5,0.007917474864370888,0,Paul Seedsman,0,15773,9,Adelaide,2020,0
4,80,0,1,0,0,0,86,14,25,0,0,3,20,0,0,0,1,1,3,0,0,5,3.4,0,0,33,3,4,27,0,0,0,0,27,1,0,0,1,0,0,0,0,0,0.9999709129333496,2.216967914137058e-5,5.107586730446201e-6,1.8647363049240084e-6,3.7979061517035007e-5,0,Ben King,0,15817,13,Gold Coast,2020,0
14,70,3,0,0,4,0,88,76,97,0,3,4,440,2,0,11,10,1,5,0,0,22,11.4,0,0,15,7,7,49,0,0,3,0,101,0,1,0,0,1,0,0,0,0,0.8209128379821777,0.08336242288351059,0.08791710436344147,0.007807597052305937,0.28261942276731133,0,Liam Duggan,0,15857,18,West Coast,2020,0
6,67,1,0,0,8,0,97,36,62,0,0,1,168,3,0,2,3,0,3,0,0,3,5,0,6,17,12,11,78,0,0,0,0,123,0,1,0,0,0,0,0,0,0,0.9991834759712219,7.150542223826051e-4,7.442606147378683e-5,2.7044165108236484e-5,9.450388406548882e-4,0,Darcy Gardiner,0,15861,18,Brisbane Lions,2020,0
5,71,1,1,1,1,0,79,50,75,0,2,1,7,3,0,5,1,0,5,0,0,8,9.8,1,0,52,7,16,103,0,0,0,0,12,0,1,0,0,0,0,0,1,0,0.9981853365898132,0.0014770375564694405,1.6953684098552912e-4,1.6810459783300757e-4,0.0023204250319395214,0,Marc Pittonet,0,15750,6,Carlton,2020,0
7,78,0,1,0,6,0,97,37,64,0,0,1,173,7,0,2,3,0,2,3,0,2,8.4,1,5,24,9,12,81,0,0,0,0,126,1,0,0,0,0,0,0,0,0,0.9996321201324463,2.77514336630702e-4,7.775681297061965e-5,1.265210630663205e-5,4.7098428149183746e-4,0,Liam Jones,0,15615,1,Carlton,2020,0
12,80,2,1,1,4,0,74,68,110,1,0,6,253,3,2,2,9,3,6,0,2,6,14.6,1,2,3,10,9,64,0,0,0,0,27,0,1,0,0,0,1,0,0,0,0.966258704662323,0.028329601511359215,0.004742470104247332,6.692283786833286e-4,0.039822226855903864,0,Todd Marshall,0,15756,7,Port Adelaide,2020,0
10,71,1,2,0,2,0,72,93,111,0,0,6,188,1,2,3,5,0,3,1,0,13,18.5,0,2,12,11,8,59,0,0,5,0,11,0,1,0,0,0,1,0,0,0,0.2084740847349167,0.5372202396392822,0.20532603561878204,0.04897965490818024,1.094811275601387,1,Shane McAdam,0,15845,16,Adelaide,2020,1
8,89,3,1,1,1,0,84,45,76,0,0,5,58,0,0,2,3,0,4,0,0,7,9.4,0,0,35,11,12,83,0,0,0,0,21,0,1,0,1,0,0,0,0,0,0.9972891807556152,0.0023981204722076654,1.494761381763965e-4,1.6321220027748495e-4,0.0031867093493929133,0,Darcy Fogarty,0,15834,15,Adelaide,2020,0
9,90,0,0,0,4,0,97,41,69,0,0,0,192,2,0,2,8,0,2,0,0,3,6,0,4,27,9,7,51,0,0,0,0,132,1,0,0,0,0,0,0,0,0,0.9995123147964478,4.121692618355155e-4,5.403592513175681e-5,2.1462195945787244e-5,5.846276999363909e-4,0,Steven May,0,15623,1,Melbourne,2020,0
9,82,2,1,1,0,0,74,33,72,0,3,1,177,1,0,11,4,1,5,0,0,22,8.2,1,0,64,5,5,35,0,0,0,0,29,1,0,1,0,0,0,0,0,0,0.999647855758667,2.696342417038977e-4,3.0792594770900905e-5,5.167664130567573e-5,4.862493551627267e-4,0,Luke Davies-Uniacke,0,15850,17,North Melbourne,2020,0
8,57,4,1,1,0,0,92,40,35,1,1,3,242,0,0,6,4,0,3,0,0,8,2.9,0,0,53,5,4,29,0,0,0,0,142,1,0,0,0,0,0,0,0,1,0.9999363422393799,4.884885856881738e-5,8.59076862980146e-6,6.211715117387939e-6,8.466554118058411e-5,0,Tom Lynch,0,15664,3,Adelaide,2020,0
7,70,2,1,1,11,0,95,36,67,0,0,0,280,3,0,2,6,0,1,0,0,2,7.9,0,11,3,8,6,44,0,0,0,0,134,1,0,0,0,0,0,0,0,0,0.989245593547821,0.008792433887720108,9.058939758688211e-4,0.001056044944562018,0.013772356673143804,0,Steven May,0,15708,4,Melbourne,2020,0
14,82,1,0,0,2,0,83,74,80,0,0,4,438,2,0,3,10,0,1,2,0,7,5.3,2,1,30,8,11,74,0,0,0,0,134,0,1,0,0,1,0,0,0,0,0.999037504196167,7.594026392325759e-4,1.0450010449858382e-4,9.861165017355233e-5,0.0012642377987504005,0,Taylor Duryea,0,15864,18,Western Bulldogs,2020,0
7,78,1,0,0,0,0,76,32,46,0,0,2,58,1,0,5,2,0,6,0,0,10,3.6,0,0,21,8,4,32,0,0,0,0,54,1,0,1,0,0,0,0,0,0,0.9999756813049316,1.9256522136856802e-5,3.7602308111672755e-6,1.2609173154487507e-6,3.0559735705537605e-5,0,Nick Holman,0,15816,12,Gold Coast,2020,0
5,50,2,0,1,0,0,81,43,33,0,0,2,178,1,0,4,2,0,2,0,0,8,3.1,0,0,22,9,8,57,0,0,0,0,45,0,1,0,0,0,1,0,0,0,0.9995684027671814,2.652840339578688e-4,1.9223400158807635e-5,1.4708867820445448e-4,7.449968688888475e-4,0,Jaidyn Stephenson,0,15751,7,Collingwood,2020,0
5,63,0,3,0,1,0,84,39,50,0,1,3,175,1,1,10,4,0,0,0,0,15,6.1,1,0,57,6,8,54,0,0,0,0,41,1,0,0,0,0,1,0,0,0,0.9999805688858032,1.2898317436338402e-5,3.4269503430550685e-6,3.098313300142763e-6,2.904715802287683e-5,0,Lachlan Murphy,0,15813,12,Adelaide,2020,0
16,76,3,1,0,1,0,81,114,119,1,2,8,154,5,3,6,7,1,6,1,1,19,11.3,2,0,75,8,17,110,0,1,0,0,21,0,1,0,0,0,1,0,0,0,0.9029110670089722,0.03027505613863468,0.044329117983579636,0.022484783083200455,0.18638764135539532,0,Zak Butters,0,15653,2,Port Adelaide,2020,0
16,70,4,0,1,0,0,83,89,116,0,1,8,380,4,0,3,9,0,7,1,0,8,9.1,1,0,37,11,13,89,0,1,2,0,70,0,1,0,0,0,0,0,0,1,0.6011671423912048,0.3050735294818878,0.03880036994814873,0.054958995431661606,0.5475512556731701,0,Sam Menegola,0,15722,5,Geelong,2020,0
3,50,5,1,3,0,0,80,16,22,0,1,2,69,1,0,7,1,0,3,0,1,14,-0.8,0,0,3,11,8,59,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0.999954342842102,2.053762727882713e-5,8.415397132921498e-6,1.665865784161724e-5,8.734439506952185e-5,0,Chayce Jones,0,15765,8,Adelaide,2020,0
12,67,4,3,3,1,1,94,94,108,0,0,10,458,0,0,0,10,0,2,0,1,3,11.7,0,1,38,7,14,91,0,0,8,0,167,0,1,0,1,0,0,0,0,0,0.02108926698565483,0.4531758725643158,0.439990371465683,0.08574451506137848,1.5903901606798172,1,Jeremy Cameron,3,15830,14,Greater Western Sydney,2020,1
10,71,6,0,2,1,0,80,72,94,0,2,7,191,2,1,5,4,2,5,0,1,16,5.6,1,0,64,9,15,99,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0.9894630312919617,0.008987010456621647,0.0010176218347623944,5.323748919181526e-4,0.012619378801900893,0,Lachie Schultz,0,15850,17,Fremantle,2020,0
6,86,2,1,1,2,0,92,22,63,0,1,3,141,2,0,1,4,1,3,0,1,6,3.2,0,1,32,3,17,105,0,0,0,0,66,0,1,0,1,0,0,0,0,0,0.9988481998443604,0.0010490844724699855,5.630197483696975e-5,4.6340755943674594e-5,0.0013007106899749488,0,Harry Himmelberg,0,15619,1,Greater Western Sydney,2020,0
15,79,0,1,0,1,0,69,69,108,0,2,3,174,4,1,9,3,0,6,0,0,17,14.3,1,1,32,11,8,59,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0.981209933757782,0.017455313354730606,9.143086499534547e-4,4.204349825158715e-4,0.02054523560218513,0,Rupert Wills,0,15743,6,Collingwood,2020,0
7,58,4,0,4,0,0,78,27,37,1,0,4,196,2,0,9,3,0,4,1,0,16,2.4,0,0,6,7,11,73,0,0,0,0,130,1,0,1,0,0,0,0,0,0,0.9999204874038696,3.454515172052197e-5,2.018372470047325e-5,2.473869790264871e-5,1.491286948294146e-4,0,Sebastian Ross,0,15744,6,St Kilda,2020,0
5,46,1,1,0,0,0,75,53,50,1,0,3,348,1,1,4,5,1,3,0,0,18,7.6,0,0,4,8,11,74,0,0,0,0,128,1,0,0,0,0,1,0,0,0,0.9999150037765503,4.171287582721561e-5,3.35185177391395e-5,9.71304234553827e-6,1.3788903834210942e-4,0,Alex Sexton,0,15784,10,Gold Coast,2020,0
15,68,3,3,1,0,0,72,86,109,2,6,7,376,2,1,4,7,2,8,1,0,16,17.8,3,0,51,10,13,88,0,0,7,0,128,0,1,1,0,0,0,0,0,0,0.08484914898872375,0.492460697889328,0.3652536869049072,0.057436421513557434,1.3952773362398148,1,Jack Viney,2,15782,10,Melbourne,2020,1
17,71,4,0,1,3,0,84,86,102,0,0,2,626,6,0,4,12,0,4,1,0,6,9.7,0,3,8,8,3,26,0,0,0,0,143,1,0,0,0,1,0,0,0,0,0.9843454957008362,0.010655590333044529,0.003416619496420026,0.0015822714194655418,0.022235643584281206,0,Jake Lloyd,0,15749,6,Sydney,2020,0
18,69,2,1,0,2,0,95,126,130,0,1,7,358,4,0,6,10,0,3,2,0,10,8.7,0,0,66,3,18,111,0,1,0,0,205,0,1,0,0,0,0,0,0,1,0.2463482916355133,0.4597812592983246,0.1376088261604309,0.1562616378068924,1.2037838250398636,1,Andrew Gaff,0,15766,8,West Coast,2020,1
6,50,3,1,1,1,0,71,49,63,0,0,1,73,2,2,3,2,1,7,0,1,14,2.9,0,1,15,10,4,34,0,0,0,0,45,1,0,0,0,0,1,0,0,0,0.9999872446060181,9.583781320543494e-6,1.5147237490964471e-6,1.679615138527879e-6,1.7652074234320025e-5,0,Taylor Garner,0,15857,18,North Melbourne,2020,0
18,64,3,0,0,0,0,76,107,116,0,8,2,356,1,1,6,8,0,9,0,1,19,11.3,0,0,22,5,5,35,1,1,3,0,168,1,0,1,0,0,0,0,0,0,0.18785403668880463,0.6082043647766113,0.1710018813610077,0.03293970972299576,1.049027256667614,1,Cameron Guthrie,0,15751,7,Geelong,2020,1
2,100,1,1,1,1,0,83,24,27,0,0,0,68,2,0,7,2,0,0,0,0,10,1.7,0,1,21,8,4,32,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0.9999363422393799,4.214683212921955e-5,1.448764214728726e-5,7.064134479151107e-6,9.231451986124739e-5,0,Connor Budarick,0,15816,12,Gold Coast,2020,0
15,83,2,0,0,4,0,98,70,90,0,0,2,492,2,0,3,12,0,0,2,0,4,4.6,0,4,20,8,12,80,0,0,6,0,150,0,1,0,0,0,0,0,0,0,0.8768414258956909,0.08129774034023285,0.03555513173341751,0.006305679213255644,0.1713250414468348,0,Robbie Tarrant,0,15654,2,North Melbourne,2020,0
8,67,3,0,1,0,0,84,37,49,2,1,2,109,3,1,10,2,0,5,1,0,21,4.1,2,0,27,4,14,88,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.9999526739120483,1.7836582628660835e-5,8.280885595013388e-6,2.1173204004298896e-5,9.79179658315843e-5,0,Thomson Dow,0,15827,14,Richmond,2020,0
14,78,2,0,2,0,0,83,62,84,0,0,3,256,4,0,7,10,0,4,0,0,9,3.1,1,1,3,8,11,74,0,0,0,0,26,0,1,0,1,0,0,0,0,0,0.9971374273300171,0.002165131038054824,2.528474142309278e-4,4.445631057024002e-4,0.00400451518362388,0,Jordan Dawson,0,15618,1,Sydney,2020,0
12,86,3,0,1,0,0,100,51,66,0,1,3,284,1,0,7,6,3,3,0,0,13,4,0,0,9,7,11,73,0,1,0,0,206,0,1,0,0,0,0,0,0,1,0.9993072748184204,1.6801034507807344e-4,4.70927101559937e-4,5.378492278396152e-5,0.001271219316549832,0,Andrew Gaff,0,15775,9,West Coast,2020,0
17,65,6,1,1,0,0,76,103,137,3,6,5,524,1,2,3,8,0,9,0,0,16,16.9,1,0,22,6,11,72,0,0,10,0,112,0,1,1,0,0,0,0,0,0,0.0030085486359894276,0.013656798750162125,0.022218195721507072,0.9611164331436157,2.9414424896240234,3,Dom Sheed,0,15802,11,West Coast,2020,3
4,100,0,0,0,2,0,88,19,28,0,0,2,23,0,0,1,2,1,1,0,1,7,1.7,0,2,27,6,12,78,0,0,0,0,244,0,1,0,1,0,0,0,0,0,0.9992713332176208,3.293994814157486e-4,3.484238695818931e-4,5.082333882455714e-5,0.0011787172370532062,0,Josh J. Kennedy,0,15623,1,West Coast,2020,0
4,33,6,1,2,0,0,90,79,77,1,2,1,123,2,1,15,2,1,5,1,0,22,3.3,0,0,9,5,6,41,0,0,0,1,205,1,0,1,0,0,0,0,0,0,0.9993208646774292,4.272057267371565e-4,1.8426778842695057e-4,6.76395429763943e-5,9.986599325202405e-4,0,Luke Parker,0,15783,10,Sydney,2020,0
8,62,3,1,2,0,0,88,62,69,3,2,1,294,3,0,9,5,0,5,0,0,21,8.8,1,0,41,7,3,25,0,0,0,0,68,1,0,1,0,0,0,0,0,0,0.9992203712463379,7.067662081681192e-4,5.346492616808973e-5,1.939635149028618e-5,8.718851149751572e-4,0,Tim Taranto,0,15808,12,Greater Western Sydney,2020,0
8,80,1,1,0,3,0,93,40,55,0,0,0,92,4,0,3,4,0,1,1,0,7,6.9,0,3,0,6,5,36,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0.9998395442962646,1.1443925177445635e-4,2.1490055587491952e-5,2.4532631869078614e-5,2.310172585566761e-4,0,Nathan Broad,0,15624,2,Richmond,2020,0
13,72,2,0,0,0,0,92,72,76,0,0,4,299,1,1,6,8,1,3,0,2,15,9.9,1,0,54,11,2,23,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0.9997212290763855,2.569560019765049e-4,1.4371326869877521e-5,7.4475310611887835e-6,3.080412488998263e-4,0,Curtis Taylor,0,15755,7,North Melbourne,2020,0
12,75,0,0,0,1,0,81,46,93,0,1,2,217,6,0,5,5,0,7,0,0,7,8.4,0,1,20,10,4,34,0,0,0,1,204,1,0,1,0,0,0,0,0,0,0.9965859651565552,0.0028090314008295536,5.11549471411854e-4,9.348336607217789e-5,0.004112580441869795,0,Rory Sloane,0,15725,5,Adelaide,2020,0
13,100,3,2,3,2,0,86,57,98,1,3,4,220,1,0,3,7,1,4,0,0,5,11.4,2,1,6,9,9,63,0,0,0,0,114,1,0,0,0,0,0,0,1,0,0.9938473105430603,0.002650065813213587,0.0033401637338101864,1.6246522136498243e-4,0.009817788944928907,0,Callum Sinclair,0,15863,18,Sydney,2020,0
14,93,0,1,0,3,0,81,49,82,0,2,2,90,3,0,7,5,0,4,1,0,9,7.8,2,3,54,11,11,77,0,0,0,0,28,0,1,0,0,1,0,0,0,0,0.9990795850753784,8.426181157119572e-4,4.5760563807561994e-5,3.203263258910738e-5,0.0010302371410944033,0,Liam Baker,0,15755,7,Richmond,2020,0
8,89,1,2,0,1,0,79,56,82,0,0,3,12,1,0,1,4,0,1,1,0,3,9.4,1,1,52,8,13,86,0,0,0,0,59,0,1,0,1,0,0,0,0,0,0.9981592297554016,0.0012617552420124412,2.483739226590842e-4,3.306323487777263e-4,0.0027504001336637884,0,Mason Cox,0,15616,1,Collingwood,2020,0
20,71,2,0,1,1,0,84,108,131,2,1,4,174,1,2,12,4,2,8,0,0,27,15.5,0,0,39,7,7,49,0,0,3,0,68,1,0,1,0,0,0,0,0,0,0.3867644965648651,0.4217870831489563,0.17997223138809204,0.011476199142634869,0.816160143353045,1,Josh Dunkley,1,15656,2,Western Bulldogs,2020,1
10,67,1,3,1,0,1,74,76,93,0,2,7,369,3,0,9,7,0,3,0,2,13,9.1,3,0,32,14,13,92,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0.8924874067306519,0.1046597883105278,0.001874913228675723,9.778275853022933e-4,0.11134309752378613,0,Noah Anderson,0,15754,7,Gold Coast,2020,0
9,90,1,0,0,4,0,74,41,64,0,0,2,172,4,0,8,6,0,3,0,0,8,7,0,4,5,10,6,46,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0.999922513961792,4.9866430344991386e-5,2.1945801563560963e-5,5.616901034954935e-6,1.1060873657697812e-4,0,Wil Powell,0,15760,8,Gold Coast,2020,0
15,68,4,0,1,0,0,85,83,69,1,1,4,500,1,0,13,10,0,4,0,0,23,4.7,1,0,30,8,6,44,0,0,0,0,82,1,0,0,0,0,0,0,0,1,0.9992917776107788,4.543621325865388e-4,1.019432456814684e-4,1.518534409115091e-4,0.0011138089466840029,0,Blake Acres,0,15864,18,Fremantle,2020,0
12,86,2,0,1,5,0,80,45,68,0,1,2,331,3,0,9,7,0,3,1,0,15,8.1,2,4,36,4,6,40,0,0,0,0,81,1,0,0,0,0,0,0,0,0,0.9998194575309753,1.5359428653027862e-4,1.5937554053380154e-5,1.104143029806437e-5,2.1859368553123204e-4,0,Blake Hardwick,0,15854,17,Hawthorn,2020,0
5,50,2,2,0,1,0,71,55,70,0,2,5,95,0,0,3,1,1,2,0,0,4,5.5,4,2,47,16,10,76,0,0,1,0,94,0,1,0,0,0,0,0,1,0,0.9768549203872681,0.020717252045869827,8.701187907718122e-4,0.0015576984733343124,0.02713058504741639,0,Scott Lycett,0,15620,1,Port Adelaide,2020,0
6,86,0,0,0,2,0,84,24,32,1,0,3,124,0,0,7,3,1,1,0,0,11,4.6,0,2,57,6,8,54,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.9999767541885376,1.1149105375807267e-5,1.092456113838125e-5,1.1940528565901332e-6,3.6580386222340167e-5,0,Lachlan Sholl,0,15813,12,Adelaide,2020,0
6,100,1,1,1,7,0,89,32,76,0,0,2,157,4,0,8,5,0,3,1,0,8,9.8,2,5,37,4,7,46,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0.9981482028961182,0.0017089146422222257,1.2861828145105392e-4,1.4230386113922577e-5,0.0020088423634661012,0,Daniel Talia,0,15707,4,Adelaide,2020,0
4,67,4,0,2,2,0,83,62,95,0,1,2,40,0,0,8,1,1,3,0,0,11,7.3,2,2,4,6,5,36,0,0,0,0,35,1,0,0,0,0,0,0,1,0,0.9969333410263062,0.0024397617671638727,3.6491017090156674e-4,2.6201194850727916e-4,0.003955617954488844,0,Sean Darcy,0,15812,12,Fremantle,2020,0
11,92,3,0,2,1,0,65,44,82,0,2,5,0,1,0,8,3,1,5,0,0,22,6.9,1,1,32,7,11,73,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0.9997732043266296,1.642572315176949e-4,2.9402328436844982e-5,3.3109226933447644e-5,3.223895691917278e-4,0,Quinton Narkle,0,15619,1,Geelong,2020,0
13,62,3,1,0,3,0,81,78,94,0,0,2,355,7,0,6,11,0,4,2,0,7,7.4,1,3,1,6,8,54,0,0,1,0,91,0,1,0,0,0,0,0,0,0,0.891734778881073,0.09601735323667526,0.005205303430557251,0.007042611017823219,0.12755579315125942,0,Christian Salem,0,15651,2,Melbourne,2020,0
10,91,2,0,1,2,0,76,39,44,0,0,0,37,4,0,5,4,0,3,1,0,9,5.1,0,2,27,4,8,52,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0.9999254941940308,4.866387462243438e-5,1.5182869901764207e-5,1.0687577741919085e-5,1.1109234765172005e-4,0,Jay Lockhart,0,15740,5,Melbourne,2020,0
11,79,4,1,1,7,0,90,50,67,0,1,1,348,4,0,0,9,0,0,1,0,0,4.8,0,4,12,1,10,61,0,0,0,0,190,1,0,0,0,0,0,0,0,0,0.9895592927932739,0.0074808415956795216,0.002609179588034749,3.5070543526671827e-4,0.013751317077549174,0,Michael Hurley,0,15820,13,Essendon,2020,0
15,79,3,1,1,0,0,79,95,138,0,1,10,319,1,2,5,8,1,1,1,0,10,8.3,0,0,33,18,7,60,0,0,1,0,33,0,1,0,0,0,1,0,0,0,0.38027703762054443,0.5766209959983826,0.011651391163468361,0.0314505398273468,0.6942753978073597,1,Michael Gibbons,3,15817,13,Carlton,2020,1
7,64,2,0,0,8,0,97,49,44,0,0,0,32,1,0,3,4,0,0,0,0,3,1.3,0,8,52,4,5,34,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0.9999293088912964,5.382851304602809e-5,1.24772541312268e-5,4.378157427709084e-6,9.191749359160895e-5,0,Ryan Gardner,0,15616,1,Western Bulldogs,2020,0
10,63,0,0,0,2,0,96,77,119,1,0,9,297,3,2,2,5,1,6,1,1,12,16,3,1,15,11,9,65,1,1,2,0,53,0,1,0,1,0,0,0,0,0,0.7076854705810547,0.2493230700492859,0.040974490344524384,0.002016957150772214,0.3373229221906513,0,Liam Ryan,0,15848,17,West Coast,2020,0
10,77,3,0,1,1,0,76,50,66,1,0,1,150,3,0,5,5,0,4,0,0,9,5.5,1,1,3,4,8,52,0,0,0,0,93,0,1,0,0,0,0,0,0,1,0.998522937297821,4.442856879904866e-4,5.112594808451831e-4,5.214993143454194e-4,0.003031302592717111,0,Angus Brayshaw,0,15831,14,Melbourne,2020,0
17,81,4,0,2,4,0,81,85,125,2,0,8,380,5,0,3,10,1,7,1,0,14,15.8,2,0,47,16,10,76,0,0,6,0,23,0,1,1,0,0,0,0,0,0,0.26640787720680237,0.48101097345352173,0.15247409045696259,0.10010701417922974,1.086280196905136,1,Connor Rozee,0,15620,1,Port Adelaide,2020,1
6,75,4,2,2,1,0,85,46,49,1,1,1,65,3,1,13,5,0,2,1,0,21,4.2,1,1,15,11,9,65,0,0,0,0,54,0,1,0,0,0,1,0,0,0,0.9998902082443237,4.8467634769622236e-5,1.7220138033735566e-5,4.405115032568574e-5,2.150613618141506e-4,0,Tom Cole,0,15848,17,West Coast,2020,0
10,83,3,0,1,4,0,76,49,57,0,1,0,92,4,0,7,8,0,3,2,0,7,4.6,0,4,66,6,17,108,0,0,0,0,60,0,1,0,0,1,0,0,0,0,0.999747097492218,2.0932176266796887e-4,1.4040933820069768e-5,2.95527461275924e-5,3.260618686908856e-4,0,Jack Henry,0,15842,16,Geelong,2020,0
11,73,2,0,0,1,0,72,85,86,0,0,3,223,2,0,2,9,2,2,2,2,9,10.9,0,1,30,8,9,62,0,0,0,0,32,0,1,0,1,0,0,0,0,0,0.9172549843788147,0.07351523637771606,0.0037040943279862404,0.005525651853531599,0.09750038059428334,0,Jake Waterman,0,15758,7,West Coast,2020,0
12,71,3,0,1,3,0,84,55,88,0,0,3,539,4,0,0,10,0,4,0,0,1,12.3,1,1,22,5,5,35,0,0,0,0,193,1,0,0,0,0,0,0,0,1,0.9950441122055054,0.0037463679909706116,0.001123234280385077,8.631993114249781e-5,0.006251796345168259,0,Zach Tuohy,0,15751,7,Geelong,2020,0
18,69,3,1,0,1,1,96,106,121,0,2,4,493,5,0,3,8,1,8,0,1,10,3.3,0,1,21,10,6,46,0,0,3,0,82,1,0,0,0,0,0,0,0,1,0.5147302746772766,0.2753809988498688,0.18801024556159973,0.021878434345126152,0.7170367930084467,0,Ed Langdon,0,15837,15,Melbourne,2020,0
11,85,3,1,1,0,0,76,51,50,0,1,2,322,2,0,5,6,0,2,1,0,8,6.1,1,0,20,10,4,34,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0.9998828172683716,8.763301593717188e-5,2.295336889801547e-5,6.613849109271541e-6,1.5338130106101744e-4,0,Will Hamill,0,15725,5,Adelaide,2020,0
5,46,4,0,1,2,1,77,50,59,0,0,3,321,2,2,4,3,1,3,0,0,14,6.3,1,0,4,10,5,40,0,0,0,0,58,0,1,0,1,0,0,0,0,0,0.9998519420623779,9.630044951336458e-5,9.801739906833973e-6,4.1939198126783594e-5,2.417215237073833e-4,0,Zac Fisher,0,15812,12,Carlton,2020,0
13,81,3,0,1,3,0,80,75,89,0,1,5,199,2,0,4,6,1,3,0,3,10,5,1,2,22,8,10,68,0,0,0,0,134,0,1,0,0,0,1,0,0,0,0.9859945774078369,0.013169726356863976,5.881785764358938e-4,2.475579094607383e-4,0.015088757238117978,0,Will Hoskin-Elliott,0,15856,17,Collingwood,2020,0
9,50,4,1,0,0,0,58,62,67,2,2,3,179,4,0,2,2,0,4,0,0,13,5.9,0,0,29,1,12,73,0,0,0,0,132,0,1,1,0,0,0,0,0,0,0.9995207786560059,3.6208509118296206e-4,5.559076089411974e-5,6.153864524094388e-5,6.578825486940332e-4,0,Sebastian Ross,0,15764,8,St Kilda,2020,0
6,46,3,0,0,1,0,86,71,74,0,1,4,221,1,0,8,4,1,3,0,0,9,4.8,1,0,17,1,10,61,0,0,0,0,172,1,0,0,0,0,0,0,0,1,0.9985561966896057,0.0010169921442866325,3.566619416233152e-4,7.010633271420375e-5,0.0019406350256758742,0,Jack Newnes,0,15861,18,Carlton,2020,0
18,90,1,1,0,8,0,90,85,118,0,0,2,475,7,0,3,14,0,3,3,0,5,14.3,2,8,27,4,8,52,0,0,0,0,135,1,0,0,0,0,0,0,0,0,0.9950633645057678,0.0031085412483662367,0.0017292894190177321,9.886368206935003e-5,0.006863711132609751,0,Steven May,0,15740,5,Melbourne,2020,0
16,67,6,1,3,0,0,85,83,106,4,4,5,350,3,0,11,8,0,9,0,0,24,9.8,1,0,17,8,12,80,0,1,2,0,87,0,1,1,0,0,0,0,0,0,0.2700199782848358,0.3385153114795685,0.30388209223747253,0.08758265525102615,1.209027461707592,1,Clayton Oliver,0,15746,6,Melbourne,2020,1
6,75,2,0,0,0,0,80,53,70,0,0,2,254,2,1,8,5,2,4,0,0,25,10.9,0,0,32,7,11,73,0,0,0,0,43,0,1,0,0,1,0,0,0,0,0.9991950392723083,6.090799579396844e-4,6.869973003631458e-5,1.2717452773358673e-4,0.0011280030012130737,0,Zac Bailey,0,15855,17,Brisbane Lions,2020,0
10,71,9,1,3,12,0,94,45,57,0,0,1,172,8,0,7,5,0,3,1,0,10,0.5,0,10,29,8,6,44,0,1,0,1,147,1,0,0,0,1,0,0,0,0,0.9998762607574463,5.644421253236942e-5,4.73269319627434e-5,1.9947656255681068e-5,2.1094104522489943e-4,0,Tom Jonas,0,15764,8,Port Adelaide,2020,0
7,64,4,2,3,3,0,71,57,98,3,2,2,191,4,0,3,2,1,8,0,0,13,17.1,2,2,27,7,9,61,1,1,0,0,179,1,0,0,0,0,0,0,1,0,0.9957882761955261,0.0020611549261957407,0.002046948065981269,1.0363251931266859e-4,0.006465948616096284,0,Nic Naitanui,0,15827,14,West Coast,2020,0
19,95,0,1,0,0,1,82,65,89,0,0,1,332,3,0,4,10,0,2,0,0,8,7.1,1,0,24,2,10,62,0,0,0,0,14,0,1,0,0,1,0,0,0,0,0.9914790987968445,0.007436273619532585,2.6089325547218323e-4,8.237105212174356e-4,0.010429191694129258,0,John Noble,0,15806,11,Collingwood,2020,0
