kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
6,1,7,13,6,46,0,1,0,3,0,3,0,3,0,1,6,9,0,1,1,0,0,87,45,54,0,0,3,204,4,2,0,0,0,0,0,10,1,3,5,0,0,0,0,23,3.5,0,0,1,0,32,7,7,49,0,0,0,0,39,0.01744186046511628,0.006944444444444444,0.026615969581749048,0.0214168039538715,0,0.09090909090909091,0.028846153846153848,0.03529411764705882,0,0.02459016393442623,0.024456521739130436,0,0.05263157894736842,0,0.02962962962962963,0.02631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999449253082275,4.133096445002593e-5,9.741070243762806e-6,3.983596798207145e-6,7.276389533217298e-5,0,Harry Morrison,0,15815,12,Hawthorn,2020,0
3,1,8,11,6,55,0,0,0,2,1,1,1,4,3,2,7,5,0,0,0,0,0,80,33,38,0,1,1,4,3,2,0,0,0,0,0,8,1,1,5,0,0,0,0,15,1.9,0,0,0,0,12,5,7,47,0,0,0,0,199,0.00906344410876133,0.00847457627118644,0.031496062992125984,0.018803418803418803,0,0,0.014814814814814815,0.014285714285714285,0.017543859649122806,0.030042918454935622,0.014492753623188406,0,0,0,0.02608695652173913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9996306896209717,9.204927482642233e-5,9.201504872180521e-5,1.8525011546444148e-4,8.318297186633572e-4,0,Matt de Boer,0,15845,16,Greater Western Sydney,2020,0
8,7,5,13,9,69,2,1,1,5,0,4,0,3,0,0,8,5,4,3,3,0,3,98,89,124,0,0,7,316,2,1,3,0,0,11,3,2,5,0,3,1,100,1,0,11,14.1,1,0,3,2,32,9,12,81,0,0,3,0,207,0.023255813953488372,0.04861111111111111,0.019011406844106463,0.0214168039538715,0.1111111111111111,0.09090909090909091,0.04807692307692308,0.047058823529411764,0,0.03278688524590164,0.01358695652173913,0.16,0.15789473684210525,0.3333333333333333,0.014814814814814815,0.07894736842105263,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926557719707489,0.050895337015390396,0.020230121910572052,0.002316776430234313,0.09830591012723744,0,Jack Darling,0,15815,12,West Coast,2020,0
5,2,3,8,5,63,2,0,7,0,0,2,1,1,1,1,6,4,1,2,2,0,1,57,44,79,0,1,6,166,0,1,0,0,0,2,1,3,3,1,3,2,29.2,0,0,6,9.9,24,2,2,1,21,6,11,72,0,0,0,0,17,0.018050541516245487,0.023809523809523808,0.013043478260869565,0.015779092702169626,0.1,0,0,0.02631578947368421,0.01694915254237288,0.025210084033613446,0.014652014652014652,0.058823529411764705,0.125,0.07142857142857142,0,0.05128205128205128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9995538592338562,3.4699184470809996e-4,7.116039341781288e-5,2.8002383260172792e-5,5.733197813242441e-4,0,Mabior Chol,0,15800,11,Richmond,2020,0
10,2,2,12,10,83,0,0,0,0,6,0,0,4,2,3,1,7,0,0,4,2,0,81,33,67,0,0,0,330,2,3,0,1,3,0,0,6,8,0,0,0,0,1,0,6,4.8,0,0,0,3,38,5,8,53,1,1,0,0,62,0.03076923076923077,0.015873015873015872,0.007462686567164179,0.02023608768971332,0,0,0,0,0,0.0045871559633027525,0.01876675603217158,0,0,0,0.02127659574468085,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994484007358551,0.005469904281198978,2.557146035542246e-5,2.0534022041829303e-5,0.005582649268035311,0,Luke Ryan,0,15830,14,Fremantle,2020,0
10,5,3,13,12,92,0,0,0,3,3,1,0,1,0,1,4,8,1,0,4,0,0,89,60,100,0,0,1,276,1,5,0,0,3,0,0,10,9,0,3,0,0,2,0,12,9.7,0,0,0,4,0,6,5,36,0,1,0,0,143,0.03003003003003003,0.03546099290780142,0.012987012987012988,0.02304964539007092,0,0,0.039473684210526314,0.014705882352941176,0,0.017777777777777778,0.02416918429003021,0.05263157894736842,0,0,0.00847457627118644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995707094669342,0.0010569574078544974,0.0030838297680020332,1.5216376050375402e-4,0.007681108225369826,0,Nick Vlastuin,0,15624,2,Richmond,2020,0
7,4,2,9,4,44,0,1,6,0,1,0,2,4,0,3,4,4,0,2,0,0,0,87,35,19,0,2,3,172,3,0,0,0,0,4,0,3,3,0,1,0,37.5,0,1,6,-0.2,16,1,2,0,4,7,8,55,0,0,0,0,85,0.02046783625730994,0.03418803418803419,0.008130081300813009,0.015306122448979591,0,0.08333333333333333,0,0,0.027777777777777776,0.017937219730941704,0.011695906432748537,0,0.16666666666666666,0,0.02608695652173913,0.06060606060606061,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99973064661026,2.1464664314407855e-4,2.239486639155075e-5,3.233113602618687e-5,3.5642978400574066e-4,0,Shaun McKernan,0,15785,10,Essendon,2020,0
5,4,4,9,7,78,0,0,0,0,4,0,0,2,1,1,5,4,1,0,6,0,0,84,33,63,0,0,3,140,2,6,0,0,1,0,0,2,4,0,3,0,0,2,0,2,13.2,0,2,0,5,32,9,3,27,0,0,0,0,97,0.014124293785310734,0.025806451612903226,0.014652014652014652,0.014354066985645933,0,0,0,0,0,0.02403846153846154,0.009852216748768473,0.07142857142857142,0,0,0.015625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989179372787476,9.90539905615151e-4,5.515874727279879e-5,3.639413262135349e-5,0.001210039798024809,0,Sam Frost,0,15743,6,Hawthorn,2020,0
8,1,10,18,16,89,1,0,0,3,1,0,2,1,0,0,4,15,0,0,1,0,0,86,65,93,1,1,4,208,1,1,1,0,0,0,0,9,6,1,4,0,0,0,0,19,12.1,0,2,2,0,39,7,7,49,1,1,0,0,143,0.025236593059936908,0.007407407407407408,0.03355704697986577,0.02926829268292683,0.047619047619047616,0,0.03125,0,0.034482758620689655,0.01762114537444934,0.038560411311053984,0,0,0,0.011235955056179775,0.05714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9991766810417175,4.828754172194749e-4,3.2095913775265217e-4,1.9499086192809045e-5,0.0011832909513032064,0,Jack Macrae,0,15656,2,Western Bulldogs,2020,0
5,3,8,13,7,54,0,0,0,2,1,1,1,2,1,0,7,7,0,1,0,0,0,75,49,66,0,1,4,120,3,1,0,0,0,1,0,1,2,3,7,0,0,0,0,13,2.9,0,1,1,0,2,10,9,64,0,0,0,0,39,0.015479876160990712,0.023622047244094488,0.034934497816593885,0.02355072463768116,0,0,0.020202020202020204,0.012345679012345678,0.015151515151515152,0.030042918454935622,0.023411371237458192,0,0.06666666666666667,0,0.030303030303030304,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9998183846473694,1.38735311338678e-4,2.654309901117813e-5,1.6393953046645038e-5,2.4100336850096937e-4,0,Callum L. Brown,0,15702,4,Collingwood,2020,0
14,3,1,15,10,67,2,0,11,5,0,5,7,3,5,2,13,3,1,1,3,0,0,85,95,160,1,6,6,421,5,2,0,0,1,1,0,4,10,0,6,6,34.4,0,1,8,17.1,32,0,2,2,29,1,12,73,0,0,3,0,41,0.04516129032258064,0.02912621359223301,0.005050505050505051,0.02952755905511811,0.14285714285714285,0,0.06493506493506493,0.078125,0.10294117647058823,0.06018518518518518,0.010869565217391304,0.06666666666666667,0.125,0,0.045454545454545456,0.07692307692307693,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7174708247184753,0.09966275095939636,0.12588655948638916,0.056979864835739136,0.5223754644393921,0,Rowan Marshall,0,15764,8,St Kilda,2020,0
9,4,4,13,11,85,0,0,0,3,2,2,0,1,2,0,3,8,0,0,3,0,0,90,61,80,0,0,4,185,4,3,0,1,1,0,0,9,7,0,1,0,0,1,0,11,4.7,0,0,0,3,66,3,18,111,1,1,0,0,186,0.02821316614420063,0.029850746268656716,0.01834862385321101,0.024208566108007448,0,0,0.039473684210526314,0.029411764705882353,0,0.014563106796116505,0.024615384615384615,0,0,0,0.04597701149425287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992948770523071,5.237433360889554e-4,1.5187563258223236e-4,2.948719702544622e-5,9.159561923297588e-4,0,Brad Sheppard,0,15766,8,West Coast,2020,0
8,1,13,21,13,62,0,0,0,2,1,2,3,2,0,1,10,11,0,0,0,0,0,74,58,94,2,1,2,261,4,3,0,0,0,0,0,7,2,0,9,0,0,0,0,14,9.1,0,1,0,0,9,12,6,48,0,0,0,0,81,0.024539877300613498,0.00847457627118644,0.07514450867052024,0.04208416833667335,0,0,0.025974025974025976,0.024691358024691357,0.06666666666666667,0.04830917874396135,0.039568345323741004,0,0,0,0.03278688524590164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8971781730651855,0.055315542966127396,0.028552601113915443,0.0189537163823843,0.16928189434111118,0,Jacob Hopper,0,15838,15,Greater Western Sydney,2020,0
10,6,9,19,13,68,0,0,0,1,3,2,0,4,0,0,5,12,1,0,3,0,0,84,70,90,0,0,3,331,3,6,0,0,2,0,0,6,6,1,4,0,0,3,0,8,9.8,0,1,0,2,17,9,9,63,0,0,0,0,48,0.031545741324921134,0.047619047619047616,0.043689320388349516,0.036328871892925434,0,0,0.011363636363636364,0.02564102564102564,0,0.02358490566037736,0.04,0.05555555555555555,0,0,0.02654867256637168,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9840919971466064,0.013021332211792469,0.002792555373162031,9.413870429852977e-5,0.01888885907101212,0,Jack Bowes,0,15746,6,Gold Coast,2020,0
5,2,3,8,5,63,0,0,0,1,3,1,0,2,1,0,3,5,0,0,2,0,0,84,32,27,0,0,0,149,2,3,0,1,3,0,0,6,3,0,2,0,0,0,0,8,0.2,0,0,0,2,24,6,11,72,0,0,0,0,168,0.016233766233766232,0.01694915254237288,0.012552301255230125,0.014625228519195612,0,0,0.011904761904761904,0.010526315789473684,0,0.014218009478672985,0.015197568389057751,0,0,0,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998223185539246,7.764650945318863e-5,6.0996320826234296e-5,3.9092185033950955e-5,3.169157062075101e-4,0,Easton Wood,0,15801,11,Western Bulldogs,2020,0
5,3,4,9,6,67,1,0,1,2,0,1,0,6,2,2,4,5,0,1,2,0,0,82,43,48,0,0,4,78,4,1,0,0,0,1,0,2,4,1,2,1,16.7,0,0,7,2.9,6,0,1,0,15,10,4,34,0,0,0,0,44,0.016611295681063124,0.034482758620689655,0.013937282229965157,0.015306122448979591,0.1,0,0.022222222222222223,0.013513513513513514,0,0.01646090534979424,0.01466275659824047,0,0.1,0,0.037037037037037035,0.041666666666666664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9998278617858887,1.1308192188153043e-4,3.899358489434235e-5,1.998237166844774e-5,2.5101620667555835e-4,0,Cameron Zurhaar,0,15857,18,North Melbourne,2020,0
11,5,11,22,17,77,1,2,0,7,0,7,1,2,1,1,5,17,0,0,1,2,0,87,104,118,0,1,8,386,0,5,3,0,1,0,0,11,6,0,5,0,0,1,0,20,12.3,0,0,3,1,3,11,8,59,0,0,1,0,106,0.034375,0.045454545454545456,0.04,0.03697478991596639,0.07142857142857142,0.13333333333333333,0.056451612903225805,0.08139534883720931,0.015873015873015872,0.02032520325203252,0.050445103857566766,0,0,0,0,0.08333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8718407154083252,0.11267897486686707,0.013746759854257107,0.0017335156444460154,0.14537304150871933,0,Paul Seedsman,0,15765,8,Adelaide,2020,0
6,3,6,12,6,50,0,2,0,5,0,3,2,0,1,0,7,3,1,2,1,0,0,83,62,76,1,1,5,190,3,2,1,0,0,0,0,6,1,1,4,0,0,0,1,23,10.5,0,1,3,1,34,7,7,49,0,0,0,0,166,0.017964071856287425,0.01818181818181818,0.02531645569620253,0.021015761821366025,0,0.2857142857142857,0.053763440860215055,0.05084745762711865,0.03636363636363636,0.03553299492385787,0.008264462809917356,0.058823529411764705,0.10526315789473684,0,0.027777777777777776,0.09090909090909091,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9998152852058411,1.597742666490376e-4,2.0104147552046925e-5,4.873674242844572e-6,2.1460358448166517e-4,0,Chad Wingard,0,15741,5,Hawthorn,2020,0
13,1,9,22,14,64,0,0,0,1,2,7,3,4,0,1,8,14,0,0,5,0,1,83,61,93,1,2,1,296,3,4,0,0,0,0,0,5,5,1,6,0,0,0,0,19,11.1,0,0,0,1,24,2,10,62,0,0,0,0,241,0.04113924050632911,0.007246376811594203,0.0371900826446281,0.03942652329749104,0,0,0.009708737864077669,0.10294117647058823,0.04918032786885246,0.03940886699507389,0.03977272727272727,0,0,0.14285714285714285,0.03,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9574485421180725,0.03088240511715412,0.006931898649781942,0.004737142473459244,0.05895762983709574,0,Steele Sidebottom,1,15806,11,Collingwood,2020,0
16,6,6,22,17,77,1,1,0,0,4,4,1,3,0,1,3,16,0,0,1,0,0,86,82,96,0,1,7,515,2,5,0,1,2,0,0,8,13,0,3,0,0,3,0,9,10.9,0,2,2,1,48,11,13,89,0,0,8,0,168,0.0446927374301676,0.039473684210526314,0.029556650246305417,0.0392156862745098,0.05263157894736842,0.08333333333333333,0,0.04819277108433735,0.017241379310344827,0.013574660633484163,0.04892966360856269,0,0,0,0.021052631578947368,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19703200459480286,0.6385175585746765,0.07818391174077988,0.08626656234264374,1.0536850690841675,1,Hamish Hartlett,1,15703,4,Port Adelaide,2020,1
9,3,7,16,15,94,0,0,0,0,2,0,0,3,0,1,2,11,0,0,6,0,0,100,47,76,0,0,2,235,2,4,0,0,1,0,0,3,8,0,2,0,0,1,1,3,8.3,0,0,0,6,16,9,13,87,0,1,0,0,22,0.03308823529411765,0.02830188679245283,0.024305555555555556,0.02857142857142857,0,0,0,0,0,0.010638297872340425,0.02997275204359673,0,0,0,0.02127659574468085,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9980979561805725,0.0016537479823455215,1.2290378799661994e-4,1.2536656868178397e-4,0.0022756552643841133,0,Jordan Ridley,0,15826,14,Essendon,2020,0
13,4,4,17,12,71,1,1,0,2,2,3,0,1,0,0,3,14,0,0,1,0,0,83,74,84,0,0,6,405,0,2,0,0,0,1,0,6,8,1,3,0,0,1,0,12,10.7,0,1,2,0,48,11,13,89,0,0,3,0,63,0.036312849162011177,0.02631578947368421,0.019704433497536946,0.030303030303030304,0.05263157894736842,0.08333333333333333,0.024390243902439025,0.03614457831325301,0,0.013574660633484163,0.04281345565749235,0,0,0,0,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9845833778381348,0.01417020708322525,9.694878826849163e-4,2.769750717561692e-4,0.01694010806386359,0,Karl Amon,0,15703,4,Port Adelaide,2020,0
5,0,15,20,17,85,0,0,0,6,2,1,1,4,2,2,6,14,0,0,2,0,0,75,65,72,0,1,2,26,2,3,0,0,0,0,0,10,3,0,5,0,0,0,0,19,6.4,0,0,0,0,24,2,10,62,0,0,0,0,22,0.015822784810126583,0,0.06198347107438017,0.035842293906810034,0,0,0.05825242718446602,0.014705882352941176,0.01639344262295082,0.029556650246305417,0.03977272727272727,0,0,0,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9958743453025818,0.003572621149942279,2.0110038167331368e-4,3.519348392728716e-4,0.005030626431107521,0,Rupert Wills,0,15806,11,Collingwood,2020,0
13,3,3,16,9,56,2,0,0,2,0,1,2,6,1,0,5,12,0,0,1,1,0,86,75,71,1,1,4,224,4,3,0,0,0,0,0,7,7,1,4,0,0,0,1,11,6.3,0,1,2,1,17,9,9,63,0,0,0,0,181,0.04100946372239748,0.023809523809523808,0.014563106796116505,0.030592734225621414,0.1111111111111111,0,0.022727272727272728,0.01282051282051282,0.0392156862745098,0.02358490566037736,0.04,0,0,0,0.035398230088495575,0.058823529411764705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9988915324211121,9.427026379853487e-4,1.0175596980843693e-4,6.4040046709124e-5,0.0013383347177295946,0,Brandon Ellis,0,15746,6,Gold Coast,2020,0
10,4,13,23,19,83,0,0,0,3,0,4,0,2,0,0,3,19,0,1,0,0,1,81,80,89,0,0,6,350,2,3,1,0,0,0,0,3,6,2,3,0,0,0,1,8,14.3,0,1,0,0,19,7,7,49,0,0,0,0,81,0.02976190476190476,0.022727272727272728,0.053497942386831275,0.039723661485319514,0,0,0.05084745762711865,0.05555555555555555,0,0.016666666666666666,0.047858942065491183,0,0.07692307692307693,0.09090909090909091,0.02127659574468085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9911192059516907,0.007321891374886036,0.0014526020968332887,1.0624802962411195e-4,0.010545839657424949,0,Kyle Langford,0,15859,18,Essendon,2020,0
12,6,2,14,8,57,1,1,8,3,0,4,4,2,3,0,9,5,2,2,0,0,0,90,88,103,1,3,3,303,3,1,0,0,0,6,2,5,7,1,4,1,29.6,0,4,13,7.5,27,0,2,0,5,9,8,57,0,0,0,0,139,0.0364741641337386,0.04838709677419355,0.011695906432748537,0.028,0.08333333333333333,0.1111111111111111,0.03225806451612903,0.05,0.06451612903225806,0.04128440366972477,0.018518518518518517,0.15384615384615385,0.3333333333333333,0,0.02857142857142857,0.07142857142857142,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8112642168998718,0.09026508778333664,0.09615078568458557,0.002319908235222101,0.2895263838581741,0,Levi Casboult,0,15846,16,Carlton,2020,0
5,0,7,12,8,67,0,0,5,6,0,1,1,3,1,0,7,5,0,0,1,0,0,81,59,91,1,0,5,104,3,3,1,0,0,5,1,4,3,1,6,2,25,0,0,12,5.9,20,1,0,1,2,11,11,77,0,0,0,0,31,0.01639344262295082,0,0.03977272727272727,0.02494802494802495,0,0,0.06896551724137931,0.014492753623188406,0.016666666666666666,0.033816425120772944,0.018796992481203006,0,0,0,0.02857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9994059801101685,3.5373755963519216e-4,1.627768506295979e-4,7.75469234213233e-5,9.119320311583579e-4,0,Esava Ratugolea,0,15663,3,Geelong,2020,0
10,5,3,13,12,92,0,0,0,0,8,0,0,0,1,0,5,7,1,0,10,0,0,94,52,107,0,0,1,215,3,6,0,0,4,0,0,2,9,0,3,0,0,2,0,2,10,0,1,0,10,13,7,8,55,0,1,4,1,149,0.031746031746031744,0.04672897196261682,0.01171875,0.02276707530647986,0,0,0,0,0,0.018115942028985508,0.023178807947019868,0.037037037037037035,0,0,0.025210084033613446,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7181298136711121,0.10750044137239456,0.1562366932630539,0.018133077770471573,0.47437306120991707,0,Tom Jonas,0,15778,10,Port Adelaide,2020,0
10,4,1,11,8,73,0,0,0,1,3,2,2,2,1,0,3,9,0,0,3,0,0,77,49,62,0,2,3,446,4,2,0,1,1,0,0,6,7,0,3,0,0,1,0,9,5.3,0,0,0,3,41,7,7,49,0,0,0,0,116,0.034013605442176874,0.03418803418803419,0.004098360655737705,0.020446096654275093,0,0,0.013513513513513514,0.02631578947368421,0.043478260869565216,0.015306122448979591,0.026470588235294117,0,0,0,0.03669724770642202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999351501464844,5.3725485486211255e-5,8.814819011604413e-6,2.2557082957064267e-6,7.812224839653936e-5,0,Hayden Crozier,0,15769,9,Western Bulldogs,2020,0
7,6,2,9,9,100,0,0,0,0,1,1,0,1,0,1,3,5,2,0,7,0,1,83,40,73,0,0,4,212,0,5,0,1,4,0,0,1,7,0,1,0,0,3,0,1,10.5,0,0,0,6,66,3,18,111,0,0,0,0,73,0.0219435736677116,0.04477611940298507,0.009174311926605505,0.01675977653631285,0,0,0,0.014705882352941176,0,0.014563106796116505,0.015384615384615385,0.1,0,0.09090909090909091,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9837406277656555,0.003998530097305775,0.011403893120586872,8.570228819735348e-4,0.029377384984400123,0,Tom Barrass,0,15766,8,West Coast,2020,0
13,4,4,17,10,59,0,0,0,2,5,2,0,5,1,1,3,11,0,0,3,0,0,84,65,60,0,0,3,301,6,8,0,0,2,0,0,8,7,0,3,0,0,2,0,12,4.3,0,2,0,1,45,10,13,88,0,0,0,0,59,0.03823529411764706,0.031007751937984496,0.018018018018018018,0.030249110320284697,0,0,0.025974025974025976,0.024691358024691357,0,0.013824884792626729,0.034482758620689655,0,0,0,0.046511627906976744,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9993533492088318,4.884052323177457e-4,1.1997488763881847e-4,3.8246536860242486e-5,8.430946181761101e-4,0,Callum Ah Chee,0,15847,16,Brisbane Lions,2020,0
10,5,6,16,12,75,0,0,0,1,1,0,3,1,0,0,7,9,0,0,2,0,0,75,61,73,0,3,3,221,3,5,0,0,0,0,0,6,6,0,5,0,0,2,0,7,7.6,0,1,0,1,26,3,15,93,0,0,0,0,21,0.03076923076923077,0.03546099290780142,0.020618556701030927,0.025974025974025976,0,0,0.00980392156862745,0,0.04838709677419355,0.03017241379310345,0.02368421052631579,0,0,0,0.02631578947368421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9990772008895874,7.206181180663407e-4,8.80453153513372e-5,1.1408306454541162e-4,0.00123895794240525,0,Nick Coffield,0,15704,4,St Kilda,2020,0
5,2,3,8,7,88,0,0,0,1,0,1,0,1,0,1,4,6,0,0,6,0,0,92,28,48,0,0,3,79,1,3,0,1,3,0,0,7,4,0,2,0,0,0,0,9,5.4,0,1,0,4,36,12,11,78,0,1,0,1,154,0.01567398119122257,0.01639344262295082,0.011406844106463879,0.013745704467353952,0,0,0.009615384615384616,0.013513513513513514,0,0.018018018018018018,0.016901408450704224,0,0,0,0.008695652173913044,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9995725750923157,2.3097112716641277e-4,9.373552893521264e-5,1.027387406793423e-4,7.26658407074865e-4,0,Tom Jonas,0,15840,16,Port Adelaide,2020,0
4,1,4,8,6,75,0,0,0,3,2,1,0,1,2,0,4,4,0,0,0,0,0,81,37,48,0,0,3,140,2,2,0,0,0,0,0,6,3,1,2,0,0,0,0,14,4.7,0,0,1,0,64,5,5,35,0,0,0,0,16,0.013289036544850499,0.007633587786259542,0.016666666666666666,0.014787430683918669,0,0,0.043478260869565216,0.012345679012345678,0,0.0196078431372549,0.011976047904191617,0,0,0,0.02,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9999741315841675,2.2401429305318743e-5,2.058388872683281e-6,1.4061967021916644e-6,3.07367971572603e-5,0,Bailey Scott,0,15850,17,North Melbourne,2020,0
13,8,4,17,9,53,0,0,0,0,1,0,0,2,0,0,3,14,1,0,2,0,0,89,71,63,0,0,1,294,3,1,0,1,2,0,0,8,7,0,2,0,0,0,0,8,1.1,0,0,0,2,12,1,10,61,0,0,0,0,59,0.03812316715542522,0.06349206349206349,0.014492753623188406,0.027552674230145867,0,0,0,0,0,0.011627906976744186,0.038781163434903045,0.058823529411764705,0,0,0.024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9988322854042053,7.362710894085467e-4,3.4377240808680654e-4,8.767972030909732e-5,0.0016868550665094517,0,Ethan Hughes,0,15777,9,Fremantle,2020,0
8,2,8,16,12,75,0,1,0,4,2,2,2,3,1,1,7,9,0,0,2,0,0,77,61,81,1,1,4,204,3,2,0,0,0,0,0,4,5,2,6,0,0,0,0,15,9.8,0,1,1,0,34,7,6,43,0,0,0,0,17,0.024922118380062305,0.013333333333333334,0.034782608695652174,0.029038112522686024,0,0.06666666666666667,0.0425531914893617,0.02631578947368421,0.03636363636363636,0.03431372549019608,0.026706231454005934,0,0,0,0.030303030303030304,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9994113445281982,5.243823979981244e-4,5.037984738009982e-5,1.3891199159843381e-5,6.668156902378541e-4,0,James Rowbottom,0,15721,5,Sydney,2020,0
7,2,5,12,11,92,0,0,0,3,3,2,0,2,0,2,2,9,0,0,5,3,0,75,43,75,0,0,3,215,2,3,0,0,2,0,0,5,6,0,2,0,0,0,0,7,5.7,0,0,0,4,20,8,12,80,0,0,0,0,159,0.02491103202846975,0.024096385542168676,0.021367521367521368,0.02330097087378641,0,0,0.031914893617021274,0.02631578947368421,0,0.00975609756097561,0.030303030303030304,0,0,0,0.021739130434782608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9992399215698242,5.625199410133064e-4,1.711968652671203e-4,2.6386271201772615e-5,9.840724851528648e-4,0,Jamie Macmillan,0,15654,2,North Melbourne,2020,0
16,2,10,26,18,69,0,0,0,3,1,5,4,3,3,0,14,12,0,0,3,0,0,93,89,123,4,0,3,397,3,5,2,0,0,0,0,10,10,0,7,0,0,0,0,19,13.5,0,3,0,0,15,7,7,49,0,1,5,0,214,0.053156146179401995,0.022988505747126436,0.03484320557491289,0.04421768707482993,0,0,0.03333333333333333,0.06756756756756757,0.07272727272727272,0.05761316872427984,0.03519061583577713,0,0,0,0.027777777777777776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0839233547449112,0.5753218531608582,0.11275123059749603,0.22800354659557343,1.4848349541425705,1,Andrew Gaff,0,15857,18,West Coast,2020,1
