player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Jack Buckley,Greater Western Sydney,0,0,0,0.00203832,0
Jack Bytel,St Kilda,0,0,0,-0.050267398,0
Jack Darling,West Coast,0,0,7,0.368496795,0
Jack Henry,Geelong,0,0,3,0.007888599,0
Jack Higgins,Richmond,0,0,6,0.312967629,0
Jack Lonie,St Kilda,0,0,0,-0.03327111,0
Jack Madgen,Collingwood,0,0,0,0.034994976,0
Jack Mahony,North Melbourne,0,0,0,-0.001787666,0
Jack Newnes,Carlton,0,0,1,-0.004854155,0
Jack Payne,Brisbane Lions,0,0,0,-0.007823725,0
Jack Petruccelle,West Coast,0,0,0,-0.004045601,0
Jack Redden,West Coast,0,0,0,0.345421162,0
Jack Ross,Richmond,0,0,0,0.016004779,0
Jack Scrimshaw,Hawthorn,0,0,0,0.137089414,0
Jack Silvagni,Carlton,0,0,0,-1.05E-04,0
Jack Sinclair,St Kilda,0,0,0,-0.041007918,0
Jack Steven,Geelong,0,0,0,-0.162511203,0
Jack Ziebell,North Melbourne,0,0,0,-0.018308638,0
Jackson Hately,Greater Western Sydney,0,0,0,0.021564514,0
Jackson Nelson,West Coast,0,0,2,0.09020892,0
Jackson Thurlow,Sydney,0,0,2,0.471053052,0
Jackson Trengove,Western Bulldogs,0,0,0,-0.001188365,0
Jacob Townsend,Essendon,0,0,4,0.385727799,0
Jacob Weitering,Carlton,0,0,22,0.621785261,0
Jaidyn Stephenson,Collingwood,0,0,0,0.219764979,0
Jake Aarts,Richmond,0,0,0,0.04325833,0
Jake Carlisle,St Kilda,0,0,1,0.07297651,0
Jake Kelly,Adelaide,0,0,0,8.24E-04,0
Jake Kolodjashnij,Geelong,0,0,0,0.01224685,0
Jake Lever,Melbourne,0,0,4,0.01034242,0
Jake Melksham,Melbourne,0,0,0,-0.046476371,0
Jake Waterman,West Coast,0,0,0,0.249822268,0
Jamaine Jones,West Coast,0,0,0,-0.001814302,0
James Aish,Fremantle,0,0,2,-0.017757713,0
James Bell,Sydney,0,0,0,-0.044485502,0
James Cousins,Hawthorn,0,0,0,-0.018450392,0
James Frawley,Hawthorn,0,0,0,0.006363317,0
James Harmes,Melbourne,0,0,0,0.003438146,0
James Rowbottom,Sydney,0,0,4,0.552276688,0
James Stewart,Essendon,0,0,0,0.02170693,0
Jamie Cripps,West Coast,0,0,0,1.95E-05,0
Jamie Elliott,Collingwood,0,0,3,0.148751788,0
Jamie Macmillan,North Melbourne,0,0,0,-7.62E-04,0
