effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
6,75,3,0,3,1,0,77,56,46,0,0,2,83,2,4,4,3,1,2,1,2,19,1.7,1,0,27,13,6,49,0,0,0,0,66,1,0,0,0,0,1,0,0,0,-0.02798885852098465,Nick Holman,0,16015,13,Gold Coast,2021,37,0
14,78,4,3,0,6,0,92,69,87,0,1,1,68,13,0,8,3,0,5,3,0,8,7.7,1,6,2,17,9,71,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0.16754816472530365,Sam Taylor,0,15914,5,Greater Western Sydney,2021,14,0
11,85,1,0,1,1,0,83,50,61,0,2,7,283,2,1,7,7,0,1,0,0,21,10.3,2,1,37,11,17,113,0,0,0,0,104,0,1,0,0,0,0,0,0,1,0.007295625284314156,Rory Atkins,0,15983,11,Gold Coast,2021,20,0
21,75,3,1,1,0,2,84,95,97,0,3,10,500,0,1,5,12,0,3,0,1,16,4,1,0,92,10,18,118,0,0,7,0,85,0,1,0,0,0,0,0,0,1,1.476470708847046,Oliver Florent,0,16040,16,Sydney,2021,2,2
5,63,2,2,1,3,0,94,54,47,0,0,7,192,1,0,0,3,0,1,0,2,7,0.6,1,3,11,13,11,79,0,0,0,0,48,1,0,0,1,0,0,0,0,0,-0.02645968645811081,Ben King,0,16055,18,Gold Coast,2021,38,0
6,75,3,0,2,0,0,95,57,65,0,0,6,232,0,0,3,5,1,2,0,3,12,13.7,0,0,87,13,6,49,0,0,0,0,53,1,0,0,1,0,0,0,0,0,0.03650732710957527,Ben King,0,16099,23,Gold Coast,2021,14,0
11,85,1,0,1,0,1,75,64,74,0,1,5,281,0,2,3,6,0,2,0,2,22,6,0,0,30,17,10,77,0,0,0,0,199,0,1,0,1,0,0,0,0,0,0.07270994037389755,Luke Dahlhaus,0,15919,5,Geelong,2021,17,0
9,47,6,1,2,0,0,81,90,99,0,1,9,330,3,2,10,6,2,4,0,0,25,7,1,0,64,10,18,118,0,0,3,0,66,0,1,0,1,0,0,0,0,0,0.5135062336921692,Zac Bailey,0,16086,21,Brisbane Lions,2021,8,0
20,71,2,0,1,0,0,85,104,102,1,3,6,418,6,0,17,10,1,9,0,0,33,15.1,3,0,39,11,9,65,0,0,0,0,80,1,0,1,0,0,0,0,0,0,0.008068881928920746,Tim Taranto,0,15920,6,Greater Western Sydney,2021,24,0
11,85,1,2,0,3,0,82,57,68,0,0,2,465,6,0,7,11,0,1,2,0,9,6.1,1,1,16,11,11,77,0,0,0,0,24,1,0,0,0,1,0,0,0,0,-0.0037913850974291563,Josh Rotham,0,15962,10,West Coast,2021,28,0
11,69,4,3,1,3,0,73,104,89,0,0,7,278,0,1,2,9,2,2,0,1,5,8.7,0,2,4,11,12,83,0,0,2,0,92,1,0,0,0,0,1,0,0,0,0.3228108882904053,Jesse Hogan,0,15951,9,Greater Western Sydney,2021,9,0
15,68,6,1,2,1,0,81,67,73,2,3,3,139,1,1,11,3,1,8,0,0,27,7.9,0,0,19,9,8,57,0,0,0,1,137,1,0,1,0,0,0,0,0,0,0.03674210235476494,Patrick Cripps,0,16080,21,Carlton,2021,19,0
16,89,1,2,1,4,0,81,62,91,0,1,2,163,5,0,7,7,0,6,0,0,11,12,0,1,40,8,9,62,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0.03825927525758743,Tom Highmore,0,16026,15,St Kilda,2021,25,0
11,73,4,1,0,2,0,73,73,64,0,1,3,119,4,0,6,6,0,3,2,0,10,9.8,0,1,0,11,12,83,0,0,0,0,33,0,0,0,0,1,0,0,0,0,0.05626422539353371,Sydney Stack,0,16098,23,Richmond,2021,19,0
6,50,2,0,0,5,0,94,38,43,0,0,3,128,2,0,4,4,0,2,1,0,6,1.9,1,4,86,14,20,134,0,0,0,0,143,0,1,0,0,0,0,0,0,0,-0.03402821719646454,David Astbury,0,15911,5,Richmond,2021,39,0
13,72,3,0,1,0,0,78,80,73,0,0,4,310,5,0,7,7,0,6,0,0,8,10.1,1,0,18,19,12,91,0,0,0,0,76,0,1,0,0,1,0,0,0,0,0.003982258960604668,Jayden Hunt,0,15888,2,Melbourne,2021,32,0
13,65,2,1,1,0,2,76,77,88,0,2,9,349,2,2,7,5,1,6,1,0,21,14.5,1,0,10,11,12,83,0,0,0,0,51,0,1,1,0,0,0,0,0,0,0.03599707782268524,Paddy Dow,0,16033,15,Carlton,2021,16,0
21,75,1,0,1,1,0,73,124,135,0,2,5,299,6,0,7,10,1,5,1,2,15,13.4,2,1,16,16,8,64,0,0,4,0,70,1,0,0,0,0,0,0,0,1,1.6568591594696045,Andrew Brayshaw,0,16038,16,Fremantle,2021,2,2
13,93,1,0,0,1,0,68,69,58,1,0,5,219,4,0,10,10,0,3,1,0,14,5.9,3,1,30,7,16,103,0,0,0,0,16,0,1,0,0,1,0,0,0,0,-0.0032570536714047194,Trent Rivers,0,15935,7,Melbourne,2021,35,0
3,33,3,0,1,5,0,55,35,28,0,0,0,200,4,0,6,2,0,2,2,0,6,1.1,0,4,57,9,6,45,0,0,0,0,46,1,0,0,0,1,0,0,0,0,-5.158064886927605e-4,Matt Guelfi,0,15916,5,Essendon,2021,32,0
9,64,3,1,0,1,0,77,72,80,0,0,6,204,3,1,6,6,3,5,0,0,22,15,1,0,92,10,18,118,0,0,0,0,21,0,1,0,1,0,0,0,0,0,0.13269513845443726,Sam Wicks,0,16040,16,Sydney,2021,13,0
15,79,1,1,0,1,0,81,62,71,2,1,5,201,2,0,10,3,1,6,0,0,16,11.9,2,1,7,8,12,80,0,0,0,0,51,1,0,0,0,0,0,0,0,1,-0.025822235271334648,Harry Morrison,0,15949,9,Hawthorn,2021,40,0
5,83,1,2,1,2,0,71,30,40,0,1,2,212,2,0,3,5,0,0,1,0,15,8.1,1,1,34,12,6,48,0,0,0,0,36,1,0,0,0,0,0,0,0,0,-0.010114854201674461,Noah Balta,0,15924,6,Richmond,2021,33,0
15,94,4,0,2,10,0,100,59,95,0,0,5,402,5,0,4,13,0,2,2,0,6,11.1,3,9,26,16,13,94,1,1,0,0,156,0,1,0,0,0,0,0,0,0,0.20182286202907562,Steven May,0,15954,9,Melbourne,2021,14,0
17,74,4,3,0,3,0,91,104,95,0,4,7,295,5,0,5,9,0,6,3,0,13,11.5,4,2,39,12,12,84,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0.17927956581115723,Nik Cox,0,16000,12,Essendon,2021,10,0
10,50,4,0,0,1,0,79,72,57,0,2,3,289,3,1,8,5,4,7,1,0,19,7.6,0,1,50,14,15,104,0,0,0,0,139,0,1,0,0,0,1,0,0,0,0.08426821976900101,Jack Viney,0,15918,5,Melbourne,2021,16,0
5,83,0,0,0,0,0,28,18,26,0,0,0,26,1,1,4,1,0,2,0,0,12,4.1,0,0,92,8,3,26,0,0,0,0,239,1,0,0,0,0,0,0,0,1,0.0330173633992672,Jack Redden,0,16040,16,West Coast,2021,19,0
8,100,0,0,0,2,0,74,23,38,0,0,1,22,0,0,7,1,0,3,0,0,8,5.2,0,1,20,8,13,86,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0.008381985127925873,James Madden,0,16053,18,Brisbane Lions,2021,22,0
4,44,1,1,0,3,0,86,41,43,0,0,4,69,1,0,1,1,1,3,0,0,7,0,0,2,52,11,8,59,0,0,0,0,15,1,0,0,1,0,0,0,0,0,0.00427904911339283,Billy Frampton,0,16037,16,Adelaide,2021,34,0
3,60,1,0,1,0,0,72,21,17,0,0,3,48,0,0,4,2,0,0,0,0,12,-2.7,0,0,13,11,7,53,0,0,0,0,124,1,0,0,1,0,0,0,0,0,0.0017604196909815073,Anthony McDonald-Tipungwuti,0,16067,19,Essendon,2021,35,0
12,80,0,3,0,1,0,100,90,128,0,0,8,336,3,1,2,8,3,7,0,0,13,24.8,1,1,27,7,16,103,0,0,6,0,219,0,1,0,0,0,1,0,0,0,1.6959753036499023,Jack Darling,0,15912,5,West Coast,2021,3,1
14,78,1,0,1,1,1,87,68,65,0,0,2,311,3,0,8,6,0,3,0,0,11,6.1,1,1,0,11,12,83,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0.006726719439029694,Lachlan Bramble,0,16098,23,Hawthorn,2021,34,0
8,50,2,0,1,0,0,84,78,75,0,2,9,368,0,1,2,8,2,3,0,0,20,14.4,0,0,20,12,15,102,0,0,0,0,68,0,1,0,0,0,1,0,0,0,0.15827028453350067,Dan Butler,0,15905,4,St Kilda,2021,16,0
20,77,2,2,0,1,0,77,111,132,3,8,3,475,2,0,14,10,0,13,0,1,22,20.1,2,0,27,7,5,37,0,0,1,0,168,1,0,1,0,0,0,0,0,0,0.8702700138092041,Tom Liberatore,0,16089,22,Western Bulldogs,2021,7,0
11,85,0,3,0,3,0,96,70,79,0,0,2,272,7,0,4,10,0,1,1,0,4,7.7,1,3,44,8,7,50,0,0,0,0,79,1,0,0,0,0,0,0,0,0,0.08323799818754196,Jack Henry,0,16025,15,Geelong,2021,16,0
15,75,3,0,2,1,0,82,59,64,0,2,4,340,4,0,5,6,1,8,0,1,10,6.4,1,0,39,14,15,104,0,0,0,0,47,0,1,1,0,0,0,0,0,0,0.13051988184452057,Bailey Smith,0,15920,6,Western Bulldogs,2021,10,0
16,64,3,1,0,1,0,81,85,82,0,6,6,138,2,1,8,5,1,6,0,0,25,6.6,0,1,64,15,19,129,0,1,0,0,146,0,1,1,0,0,0,0,0,0,-0.17848941683769226,Jarryd Lyons,0,15981,11,Brisbane Lions,2021,44,0
10,83,2,0,0,2,0,79,43,48,0,0,1,176,6,0,3,5,0,6,1,0,11,10.6,0,2,1,11,8,59,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0.021894678473472595,Lachie Jones,0,15977,10,Port Adelaide,2021,28,0
23,89,1,1,1,1,0,71,90,93,0,0,5,329,8,0,3,12,0,4,2,0,8,8.1,2,1,92,10,18,118,0,0,0,0,169,0,1,0,0,1,0,0,0,0,0.023948166519403458,Jake Lloyd,0,16040,16,Sydney,2021,20,0
7,64,2,1,1,7,0,78,67,62,0,0,5,181,0,0,4,6,0,0,0,0,23,7.5,0,4,46,7,18,115,0,0,0,0,43,0,1,0,1,0,0,0,0,0,0.001301170326769352,Todd Marshall,0,15987,11,Port Adelaide,2021,27,0
15,88,2,1,1,1,0,84,86,88,0,1,4,333,5,0,7,13,0,1,3,0,7,3,1,1,12,7,14,91,0,0,0,0,77,0,1,0,0,0,0,0,0,0,-0.0153046241030097,Luke Ryan,0,16027,15,Fremantle,2021,40,0
10,53,2,1,0,1,0,88,89,83,0,1,10,393,1,1,3,5,0,4,0,2,13,7.7,1,1,67,16,15,106,1,1,0,0,165,0,1,0,0,0,1,0,0,0,0.3337804973125458,Toby Greene,0,15931,7,Greater Western Sydney,2021,6,0
9,69,2,1,0,0,0,54,58,57,0,0,4,234,3,1,7,4,0,4,1,1,14,3.9,1,0,30,5,7,47,0,0,0,0,13,1,0,0,0,0,1,0,0,0,-0.019220726564526558,Curtis Taylor,0,15919,5,North Melbourne,2021,41,0
12,86,2,2,1,1,0,73,60,90,0,0,4,178,1,0,3,6,0,5,0,0,11,14.9,0,0,3,17,11,83,0,0,0,0,13,0,1,0,0,0,1,0,0,0,0.019554980099201202,Justin McInerney,0,15902,4,Sydney,2021,21,0
21,91,6,1,3,6,0,86,69,89,2,1,9,178,1,0,5,3,1,4,0,0,16,12,0,1,16,8,12,80,0,0,5,1,133,0,1,0,0,0,1,0,0,0,0.7118556499481201,Patrick Cripps,0,16038,16,Carlton,2021,8,0
13,77,4,2,3,1,0,82,71,83,1,2,3,150,5,0,10,5,0,5,2,0,16,12,1,0,21,10,17,112,0,0,0,0,190,0,1,1,0,0,0,0,0,0,0.049040261656045914,Mark Blicavs,0,16009,13,Geelong,2021,17,0
3,43,1,1,0,2,0,85,36,32,0,0,2,163,2,0,1,1,1,2,0,1,12,7.7,0,0,92,8,3,26,0,0,0,0,273,1,0,0,1,0,0,0,0,0,0.04877638816833496,Josh J. Kennedy,0,16040,16,West Coast,2021,18,0
19,68,1,1,0,1,0,76,101,105,1,2,8,336,3,0,12,7,0,7,0,0,21,7.1,1,1,41,9,9,63,0,1,0,0,181,1,0,1,0,0,0,0,0,0,-0.16459962725639343,Rory Laird,0,16094,22,Adelaide,2021,45,0
29,78,4,2,2,1,0,83,100,134,3,10,5,196,9,0,5,9,3,17,1,0,18,24.1,2,1,7,9,13,87,0,0,9,0,219,0,1,1,0,0,0,0,0,0,1.8579590320587158,Ben Cunnington,0,15949,9,North Melbourne,2021,3,1
27,90,2,1,2,2,0,85,95,134,3,4,5,144,3,0,17,8,0,14,0,0,37,22.4,1,1,26,8,15,98,0,0,5,0,114,0,1,1,0,0,0,0,0,0,0.6319140195846558,George Hewett,0,16060,18,Sydney,2021,5,0
4,36,3,0,0,3,0,78,34,47,0,1,0,65,6,0,15,0,0,9,0,0,18,4.8,0,1,49,15,13,93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.021549109369516373,James Madden,0,15933,7,Brisbane Lions,2021,41,0
13,93,0,0,0,7,2,80,49,93,0,1,2,368,3,0,10,9,0,2,1,0,14,12.9,0,6,29,9,14,93,0,0,0,0,111,0,1,0,0,1,0,0,0,0,0.03055645525455475,Jimmy Webster,0,16083,21,St Kilda,2021,24,0
7,78,2,1,1,7,0,86,39,55,0,0,0,116,5,0,9,5,0,3,1,0,10,6.9,0,5,17,9,9,63,0,0,0,0,18,1,0,0,0,1,0,0,0,0,9.061540476977825e-4,Harrison Petty,0,16019,13,Melbourne,2021,30,0
18,69,2,3,0,0,0,79,104,74,0,1,7,500,4,0,4,13,2,5,0,0,8,5.2,3,0,19,7,15,97,0,0,0,0,109,0,1,0,0,0,0,0,0,1,0.27858737111091614,Tom Phillips,0,16084,21,Hawthorn,2021,10,0
6,86,2,1,2,0,0,60,22,23,0,0,2,73,3,0,2,3,0,2,0,0,3,1.4,1,0,4,9,13,87,0,0,0,0,6,0,1,0,0,1,0,0,0,0,-0.015489979647099972,Rhyan Mansell,0,15951,9,Richmond,2021,37,0
5,56,1,1,0,1,0,82,54,62,0,1,4,172,1,1,6,3,2,4,0,0,22,10.5,0,0,22,12,11,78,0,0,0,0,340,1,0,0,1,0,0,0,0,0,-0.020056765526533127,Eddie Betts,0,15986,11,Carlton,2021,39,0
22,85,2,1,1,2,1,77,86,103,3,2,8,287,5,0,8,9,1,7,1,0,16,12.8,4,1,21,17,5,47,0,0,2,0,148,1,0,1,0,0,0,0,0,0,0.6547708511352539,Sebastian Ross,0,15947,9,St Kilda,2021,7,0
21,78,5,0,1,0,1,84,102,105,0,2,6,583,5,0,3,9,0,8,1,0,6,17.2,1,0,1,9,12,81,0,0,5,0,206,0,1,0,0,0,0,0,0,1,1.3453125953674316,Zach Tuohy,0,15885,2,Geelong,2021,3,1
11,92,1,0,1,1,0,72,78,83,1,0,5,276,3,1,1,9,0,2,2,1,8,16.7,1,1,21,7,13,85,0,0,0,0,113,1,0,0,1,0,0,0,0,0,0.12806695699691772,Jack Martin,0,15884,2,Carlton,2021,12,0
8,73,3,2,1,7,0,100,46,66,0,0,1,79,7,0,7,5,0,2,2,0,7,8.3,0,7,2,9,10,69,0,0,0,0,53,1,0,0,0,0,0,0,0,0,-0.008361810818314552,Tom McCartin,0,15914,5,Sydney,2021,33,0
16,62,4,0,1,1,0,84,71,93,0,7,5,312,5,0,10,7,1,13,1,0,18,16,1,0,10,13,12,85,0,0,0,0,20,1,0,0,0,0,0,0,0,1,-0.03388913720846176,Noah Anderson,0,15895,3,Gold Coast,2021,38,0
2,50,1,0,0,3,0,73,28,41,0,0,2,67,1,0,3,1,0,3,0,0,6,7,1,2,10,13,8,61,0,0,0,0,44,0,1,0,0,0,0,0,1,0,0.01945006661117077,Esava Ratugolea,0,15980,11,Geelong,2021,23,0
6,60,5,1,2,1,0,85,44,44,0,0,0,143,6,0,11,4,0,3,1,0,14,5.6,0,1,12,13,15,103,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0.024841763079166412,Andrew McPherson,0,15878,1,Adelaide,2021,23,0
4,57,1,1,0,0,0,47,29,25,0,1,1,94,2,1,0,3,0,1,0,0,6,0,0,0,92,8,3,26,0,0,0,0,23,1,0,0,1,0,0,0,0,0,0.005871635861694813,Jamaine Jones,0,16040,16,West Coast,2021,28,0
6,46,3,0,0,1,0,80,56,43,0,0,4,144,1,2,7,2,2,5,0,1,19,4.7,0,1,20,12,15,102,0,0,0,0,80,0,1,0,1,0,0,0,0,0,-0.03316059708595276,Jack Lonie,0,15905,4,St Kilda,2021,41,0
3,43,3,1,2,1,0,81,39,40,0,0,4,207,0,2,0,2,1,2,0,0,5,2.2,0,0,30,6,9,60,0,0,0,0,62,1,0,0,0,0,1,0,0,0,-0.006410611793398857,Brody Mihocek,0,15907,4,Collingwood,2021,37,0
8,73,5,0,3,2,0,83,78,109,1,3,9,230,1,0,1,5,0,5,1,0,8,19.5,8,1,13,7,15,97,0,0,1,0,18,0,1,0,0,0,0,0,1,0,0.4514438807964325,Sam Draper,0,16085,21,Essendon,2021,6,0
19,68,3,0,1,2,1,86,100,100,0,2,4,600,4,0,8,13,0,3,1,0,11,7.4,1,1,2,9,10,69,0,0,0,0,159,1,0,0,0,1,0,0,0,0,0.04472801834344864,Jake Lloyd,0,15914,5,Sydney,2021,18,0
14,93,0,2,0,6,0,93,70,87,0,1,3,79,6,0,7,11,0,3,2,0,10,8.7,3,5,20,16,12,88,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0.08715652674436569,Callum Wilkie,0,15982,11,St Kilda,2021,15,0
25,86,1,1,0,0,0,80,139,152,1,5,11,471,2,1,18,15,0,6,0,0,29,22.8,2,0,85,10,22,142,0,1,5,0,156,0,1,1,0,0,0,0,0,0,1.7701724767684937,Jarryd Lyons,0,16092,22,Brisbane Lions,2021,2,2
3,60,2,0,0,3,0,80,21,17,0,0,0,13,0,0,5,1,0,0,0,0,8,2.9,0,2,2,6,13,84,0,0,0,0,17,1,0,0,0,0,1,0,0,0,0.014063348062336445,Hayden McLean,0,15961,10,Sydney,2021,20,0
5,42,7,0,6,1,0,96,45,60,0,1,3,131,1,2,1,3,1,4,0,2,7,4,1,0,44,8,7,50,1,1,0,0,291,1,0,0,1,0,0,0,0,0,0.33732160925865173,Tom Hawkins,0,16025,15,Geelong,2021,10,0
12,63,4,1,3,0,0,82,63,72,0,3,3,138,3,3,4,4,2,9,0,0,14,8.3,2,0,25,6,9,60,0,0,0,0,9,1,0,0,1,0,0,0,0,0,-0.08995536714792252,Brad Close,0,15909,4,Geelong,2021,41,0
19,68,5,0,1,0,0,73,106,96,1,4,5,315,2,0,10,7,1,11,0,0,26,9.3,3,0,10,11,14,95,0,1,3,0,163,0,1,1,0,0,0,0,0,0,0.7797591686248779,Rory Laird,0,15895,3,Adelaide,2021,5,0
8,62,2,0,0,2,0,85,84,82,0,0,6,172,1,0,0,6,0,0,1,0,0,8.8,1,1,32,11,14,95,0,0,0,0,33,0,1,0,1,0,0,0,0,0,0.35746821761131287,Max King,0,16047,17,St Kilda,2021,7,0
17,71,3,0,0,1,0,79,105,84,0,0,5,367,4,0,9,12,0,2,1,0,11,5.5,1,0,20,14,8,62,0,0,0,0,122,0,1,0,0,0,0,0,0,0,0.04539913684129715,Jed Bews,0,16072,20,Geelong,2021,18,0
16,70,5,0,2,6,0,85,70,103,0,0,2,273,10,0,14,6,0,8,0,0,14,11.1,0,5,45,12,10,72,0,0,0,0,45,1,0,0,0,1,0,0,0,0,0.06079307198524475,Liam Baker,0,15896,3,Richmond,2021,12,0
11,65,4,5,3,1,0,98,60,57,0,2,6,237,0,0,3,7,0,0,0,1,8,1.5,0,0,23,14,9,68,0,0,0,0,121,0,1,0,0,0,1,0,0,0,0.18785783648490906,Joe Daniher,0,16022,14,Brisbane Lions,2021,12,0
19,83,1,0,0,3,0,77,101,97,0,3,5,788,2,0,14,15,0,2,1,0,18,13.2,0,3,10,13,10,73,0,0,0,0,197,1,0,0,0,1,0,0,0,0,-0.021370522677898407,Brodie Smith,0,16033,15,Adelaide,2021,34,0
2,29,4,0,1,1,0,40,22,10,0,0,2,121,2,1,2,1,0,3,0,0,11,-1,0,1,57,12,15,102,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0.026123665273189545,Thomas Berry,0,15916,5,Brisbane Lions,2021,19,0
19,79,0,2,0,4,0,71,92,110,1,0,5,277,6,0,7,8,0,6,2,0,14,14.1,2,0,12,7,14,91,0,0,1,0,69,0,1,1,0,0,0,0,0,0,0.6598167419433594,Andrew Brayshaw,0,16027,15,Fremantle,2021,8,0
15,79,2,0,0,6,1,89,77,77,0,0,5,196,7,0,6,7,0,3,0,0,12,10,1,4,128,17,25,167,0,0,0,0,62,0,1,0,0,0,0,0,0,0,-0.05346156284213066,Bailey Williams,0,15894,3,Western Bulldogs,2021,41,0
16,73,1,0,1,1,2,84,101,121,1,2,10,529,0,1,1,10,0,6,0,1,17,19.5,2,0,22,11,11,77,0,0,10,0,54,0,1,0,1,0,0,0,0,0,2.3963959217071533,Shai Bolton,0,15929,7,Richmond,2021,1,3
10,71,0,2,0,1,1,75,56,63,0,0,2,254,6,0,14,7,0,3,2,0,17,13.2,2,1,41,9,9,63,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.019269973039627075,Ben Davis,0,16094,22,Adelaide,2021,22,0
15,68,3,1,0,1,0,80,139,140,1,2,8,175,0,1,9,8,0,4,0,0,15,12.6,2,1,16,9,13,87,0,0,0,0,165,0,1,0,0,0,0,0,1,0,2.0395870208740234,Brodie Grundy,0,16050,17,Collingwood,2021,3,1
6,67,1,0,1,1,0,90,43,36,0,1,3,120,0,0,9,3,0,2,0,1,26,4.9,0,1,55,7,6,43,0,0,0,0,191,1,0,0,0,0,0,0,0,1,0.004536516964435577,Jamie Cripps,0,16032,15,West Coast,2021,32,0
4,67,0,0,0,4,0,76,35,44,0,0,1,6,4,0,4,2,0,2,1,0,4,2.7,1,3,4,9,12,81,0,0,0,0,20,0,1,0,0,0,0,0,0,0,-0.013129456900060177,Joel Smith,0,16101,23,Melbourne,2021,31,0
8,80,1,0,0,0,0,79,47,42,0,0,1,93,2,0,5,5,0,5,0,0,8,5.8,0,0,22,13,10,73,0,0,0,0,194,1,0,0,0,1,0,0,0,0,0.012747466564178467,Ed Curnow,0,16001,12,Carlton,2021,20,0
15,71,2,1,0,3,0,91,78,80,0,0,3,262,5,0,13,6,0,6,0,0,16,8.1,1,2,28,11,9,65,0,0,0,0,84,1,0,0,0,1,0,0,0,0,0.007735760882496834,Darcy Tucker,0,16002,12,Fremantle,2021,22,0
8,62,4,2,1,2,0,83,65,56,0,2,7,173,0,0,3,6,1,1,0,1,17,11.7,1,1,18,10,11,76,0,0,0,0,51,1,0,0,0,0,1,0,0,0,0.007564360275864601,Cameron Zurhaar,0,15941,8,North Melbourne,2021,25,0
4,67,3,0,2,0,1,81,24,3,0,1,1,209,0,0,4,4,0,0,0,0,5,-2.8,0,0,54,9,5,39,0,0,0,0,51,1,0,0,1,0,0,0,0,0,0.001311171567067504,Ben Long,0,15928,6,St Kilda,2021,27,0
10,53,1,0,0,1,0,80,75,65,0,3,7,355,2,1,4,5,2,4,0,0,19,11.8,3,0,2,14,12,86,0,0,0,0,24,0,1,1,0,0,0,0,0,0,-0.0023775743320584297,Caleb Serong,0,15961,10,Fremantle,2021,29,0
13,77,3,0,1,2,0,90,62,55,0,0,3,252,4,0,5,7,0,3,1,0,6,4.6,1,1,5,9,10,69,0,0,0,0,207,0,1,0,0,0,0,0,0,1,0.019165851175785065,Zach Tuohy,0,15901,3,Geelong,2021,20,0
7,70,2,0,0,1,0,62,36,36,0,0,3,143,2,0,1,2,0,2,0,0,6,1.2,2,0,16,16,8,64,0,0,0,0,22,1,0,0,0,0,0,0,0,1,-0.0025221833493560553,Brett Bewley,0,16038,16,Fremantle,2021,35,0
8,67,1,1,1,2,2,76,69,79,1,0,2,213,1,5,4,5,2,3,0,1,16,8,1,1,1,6,11,72,0,0,0,0,52,1,0,0,0,0,1,0,0,0,0.005867358297109604,Callum L. Brown,0,15893,3,Collingwood,2021,24,0
26,87,4,0,3,3,0,89,84,104,0,1,9,446,8,0,5,14,0,7,2,0,10,18,6,2,38,9,7,51,0,0,0,0,167,1,0,0,0,1,0,0,0,0,-0.3446618616580963,Jake Lloyd,0,16014,13,Sydney,2021,46,0
14,82,2,0,0,0,0,79,70,66,0,0,5,323,3,0,7,9,2,3,1,0,12,9.4,0,0,31,9,12,81,0,0,0,0,14,1,0,0,0,0,0,0,0,1,-0.003964769653975964,Ryan Byrnes,0,16070,20,St Kilda,2021,29,0
27,75,9,3,5,1,0,86,131,123,0,3,7,526,4,2,6,17,2,6,0,1,14,16.7,1,0,16,9,10,69,0,0,10,0,42,0,1,0,0,0,1,0,0,0,2.6308693885803223,Bailey Smith,0,15876,1,Western Bulldogs,2021,1,3
27,82,2,1,0,1,1,82,137,126,1,6,6,391,2,2,13,8,0,3,0,0,23,10,0,0,7,13,8,61,0,0,0,0,65,1,0,1,0,0,0,0,0,0,0.9176256656646729,Andrew Brayshaw,0,15953,9,Fremantle,2021,6,0
17,100,2,0,1,12,0,98,58,87,0,0,0,369,5,0,3,14,0,2,1,0,3,15.6,0,12,111,3,5,33,0,0,0,0,74,1,0,0,0,1,0,0,0,0,0.03160076215863228,Dougal Howard,0,15960,10,St Kilda,2021,21,0
16,89,0,0,0,0,0,66,77,89,1,0,5,172,1,1,5,8,0,3,0,0,14,14.5,1,0,32,11,14,95,0,0,0,0,57,0,1,0,0,1,0,0,0,0,0.053281694650650024,Daniel McKenzie,0,16047,17,St Kilda,2021,18,0
14,78,3,2,2,0,0,77,53,66,0,0,9,221,2,0,4,4,1,7,0,0,15,6,1,0,6,12,9,66,0,0,0,0,13,0,1,0,1,0,0,0,0,0,-0.021785203367471695,James Rowe,0,16016,13,Adelaide,2021,40,0
7,50,4,1,2,2,0,96,85,85,0,0,8,273,0,1,0,5,2,2,0,3,4,5,0,1,5,9,10,69,1,1,0,0,280,0,1,0,1,0,0,0,0,0,0.22777113318443298,Tom Hawkins,0,15901,3,Geelong,2021,10,0
15,79,1,0,1,1,1,74,53,75,1,2,7,348,4,1,6,7,0,6,1,0,9,10.4,1,0,67,15,4,39,0,0,0,0,15,1,0,0,0,0,0,0,0,1,-0.031670402735471725,Harry Schoenberg,0,15931,7,Adelaide,2021,40,0
26,84,2,1,2,1,1,79,90,124,5,3,4,518,2,0,4,10,2,6,0,0,20,24.2,1,0,11,6,14,90,1,1,3,0,176,0,1,1,0,0,0,0,0,0,1.5867666006088257,Jack Macrae,0,16055,18,Western Bulldogs,2021,3,1
3,60,2,1,0,1,0,75,21,26,0,0,1,80,3,1,1,1,1,2,0,0,6,1.3,0,0,19,13,10,73,0,0,0,0,4,0,1,0,1,0,0,0,0,0,-0.014975051395595074,Anthony Scott,0,15904,4,Western Bulldogs,2021,38,0
