effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
2,67,0,0,0,1,0,84,24,26,0,0,2,80,0,0,1,1,0,2,0,1,3,5.7,0,1,3,7,7,49,0,0,0,0,14,1,0,0,1,0,0,0,0,0,-0.001250477391295135,Max King,0,15831,14,St Kilda,2020,31,0
13,59,3,2,0,2,0,81,100,115,0,4,2,338,5,1,7,8,1,6,2,0,17,8.4,0,0,32,4,2,16,0,0,0,0,159,1,0,0,1,0,0,0,0,0,0.29332494735717773,Michael Walters,0,15768,8,Fremantle,2020,12,0
10,67,1,0,0,2,0,87,55,96,2,1,6,240,2,0,7,5,0,5,0,0,16,10.1,0,1,41,7,7,49,1,1,0,1,136,1,0,0,0,0,1,0,0,0,0.5071145296096802,Marcus Bontempelli,0,15769,9,Western Bulldogs,2020,4,0
4,67,2,0,0,3,0,90,35,37,0,0,1,67,2,0,3,4,0,1,1,0,4,2.9,0,3,59,9,14,93,0,0,0,0,271,0,1,0,0,1,0,0,0,0,-0.013869555667042732,Harry Taylor,0,15804,11,Geelong,2020,40,0
14,70,5,2,0,0,0,92,81,96,2,2,3,291,2,0,9,10,0,5,2,0,17,5.7,1,0,22,6,11,72,0,1,0,0,207,0,1,0,0,0,0,0,0,1,0.4564807415008545,Andrew Gaff,0,15802,11,West Coast,2020,6,0
4,100,0,0,0,4,0,91,32,51,0,0,0,69,2,0,6,3,0,1,1,0,9,6.5,0,4,51,9,8,57,0,0,0,0,48,1,0,0,0,1,0,0,0,0,-0.006000993307679892,Charlie Ballard,0,15862,18,Gold Coast,2020,29,0
13,65,3,0,0,0,0,89,73,81,0,2,2,218,3,1,9,5,0,6,0,0,17,4,0,0,1,10,7,52,0,0,0,1,105,0,1,1,0,0,0,0,0,0,0.008698059245944023,Patrick Cripps,0,15705,4,Carlton,2020,28,0
9,69,0,1,0,2,0,91,54,90,0,0,2,162,1,0,5,4,0,2,0,1,15,4.4,0,2,66,9,6,45,0,0,0,0,46,1,0,0,0,0,1,0,0,0,0.016183236613869667,Jaidyn Stephenson,0,15766,8,Collingwood,2020,15,0
9,100,3,3,1,1,0,71,65,69,1,2,4,-24,2,0,4,2,0,0,1,0,16,4.4,0,0,41,12,13,90,0,0,0,0,29,0,1,0,0,0,0,0,1,0,-0.024056047201156616,Ivan Soldo,0,15769,9,Richmond,2020,40,0
7,64,4,1,2,0,0,69,38,33,0,0,4,110,0,1,5,2,1,2,0,1,21,-1.8,0,0,27,5,4,29,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0.02112284116446972,Michael Frederick,0,15836,15,Fremantle,2020,24,0
16,80,2,2,0,2,0,87,80,89,0,1,6,378,2,0,5,9,1,2,0,1,9,5.8,1,2,18,7,8,55,0,0,0,1,97,1,0,0,0,1,0,0,0,0,0.02164217084646225,Sam Docherty,0,15719,5,Carlton,2020,18,0
2,100,2,0,2,2,0,24,18,28,0,0,1,23,3,0,2,2,0,0,1,0,5,1.9,1,0,26,15,7,57,0,0,0,0,36,0,1,0,0,0,0,0,1,0,0.025811880826950073,Ivan Soldo,0,15849,17,Richmond,2020,23,0
14,82,0,1,0,1,0,86,62,103,0,1,4,154,6,0,7,7,0,2,2,0,9,5.9,2,1,50,13,11,79,0,0,2,0,180,0,1,0,0,1,0,0,0,0,0.10992198437452316,Hamish Hartlett,0,15851,17,Port Adelaide,2020,9,0
12,80,1,0,0,0,0,74,79,88,0,2,3,404,1,1,2,9,0,3,0,2,9,13.5,0,0,24,6,7,48,0,0,0,0,168,1,0,0,0,0,0,0,0,1,-0.03134971484541893,Jack Newnes,0,15832,14,Carlton,2020,39,0
9,75,2,3,1,0,0,77,65,84,0,1,4,158,3,0,5,5,0,3,2,0,8,4.4,3,0,56,4,16,100,0,0,0,0,16,0,1,0,0,0,0,0,1,0,0.025421755388379097,Braydon Preuss,0,15811,12,Melbourne,2020,12,0
7,88,1,0,1,6,0,92,28,48,0,0,3,79,3,0,7,4,0,2,0,0,9,5.4,1,4,36,12,11,78,0,1,0,1,154,0,1,0,0,1,0,0,0,0,-0.0165094081312418,Tom Jonas,0,15840,16,Port Adelaide,2020,39,0
11,73,3,1,2,1,0,87,72,77,0,0,0,288,4,0,8,9,0,2,1,0,14,4.3,0,1,60,7,4,31,0,0,0,0,72,1,0,0,0,1,0,0,0,0,0.011243900284171104,Dan Houston,0,15809,12,Port Adelaide,2020,22,0
17,68,2,2,0,1,0,79,101,122,0,3,3,346,2,2,10,8,1,7,0,0,27,13.9,1,0,30,8,6,44,0,0,1,0,14,1,0,1,0,0,0,0,0,0,0.45328181982040405,Caleb Serong,0,15864,18,Fremantle,2020,6,0
9,64,6,3,3,1,0,85,65,76,0,3,3,198,4,2,11,5,0,4,1,0,27,6.9,2,1,28,9,5,39,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0.27377113699913025,James Rowbottom,0,15701,4,Sydney,2020,9,0
9,60,3,1,2,3,0,76,49,54,0,1,2,147,6,0,4,3,0,4,1,0,7,3.4,1,3,3,8,11,74,0,0,0,0,16,0,1,0,0,1,0,0,0,0,-0.009415678679943085,Colin O'Riordan,0,15618,1,Sydney,2020,32,0
17,77,2,1,1,1,0,78,90,112,1,0,3,265,8,0,5,13,0,8,1,0,10,12.2,2,1,5,9,8,57,0,0,8,0,78,0,1,0,0,1,0,0,0,0,1.306427001953125,Sam Petrevski-Seton,0,15846,16,Carlton,2020,2,2
13,54,2,2,0,1,0,87,105,141,0,4,12,479,3,0,2,7,4,9,0,0,15,7.7,3,0,37,23,10,83,0,1,10,0,67,0,1,0,0,0,0,0,0,1,2.412536859512329,Hugh McCluggage,1,15707,4,Brisbane Lions,2020,1,3
12,71,1,0,0,3,0,95,55,103,0,0,0,317,7,0,4,9,0,3,2,0,4,6.7,0,2,4,7,7,49,0,0,0,0,138,1,0,0,0,0,0,0,0,0,-0.013185437768697739,Steven May,0,15767,8,Melbourne,2020,39,0
8,62,2,0,0,1,0,87,60,53,0,2,6,109,0,3,4,2,1,3,0,1,11,8.7,0,0,37,12,6,48,0,0,0,0,27,1,0,0,0,0,1,0,0,0,-0.010898798704147339,Connor Rozee,0,15724,5,Port Adelaide,2020,37,0
3,50,2,2,2,0,0,70,45,39,0,2,1,96,1,0,3,1,0,0,1,0,8,4.1,0,0,27,10,6,46,0,0,0,0,186,1,0,0,0,0,0,0,1,0,0.0024703512899577618,Stefan Martin,0,15742,6,Brisbane Lions,2020,33,0
11,79,2,1,0,0,0,78,64,65,0,1,1,216,1,0,12,5,0,1,0,0,14,4.3,0,0,4,6,8,54,0,0,0,0,201,1,0,0,0,1,0,0,0,0,0.025431601330637932,Shaun Atley,0,15709,4,North Melbourne,2020,19,0
13,81,2,0,1,1,0,89,47,57,0,1,2,247,3,1,7,5,0,4,0,0,10,6,0,0,66,9,6,45,0,0,0,0,82,1,0,0,0,0,0,0,0,1,0.002462520496919751,Tom Phillips,0,15766,8,Collingwood,2020,25,0
12,92,2,0,1,5,0,89,54,60,0,0,1,117,3,0,1,9,0,0,2,0,2,3.9,0,4,19,7,7,49,0,0,0,0,193,1,0,0,0,1,0,0,0,0,0.02679022215306759,Michael Hurley,0,15859,18,Essendon,2020,25,0
11,58,2,2,0,0,0,77,83,90,0,5,5,227,3,1,10,3,2,8,0,0,18,7.4,0,0,13,12,5,42,0,0,0,0,70,1,0,1,0,0,0,0,0,0,0.2518187165260315,Josh Dunkley,0,15778,10,Western Bulldogs,2020,10,0
7,100,1,0,1,1,0,75,37,52,0,0,1,166,3,0,3,6,0,2,1,0,3,2.8,0,1,29,1,12,73,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0.01216539740562439,Nick Coffield,0,15764,8,St Kilda,2020,22,0
17,85,2,0,1,2,0,88,84,103,0,0,5,355,3,0,7,15,0,2,0,1,9,2.5,1,2,60,7,14,91,0,0,0,0,77,0,1,0,0,1,0,0,0,0,0.026226622983813286,Tom Stewart,0,15809,12,Geelong,2020,19,0
14,82,3,0,1,4,1,81,61,86,0,0,1,367,5,0,5,12,0,3,2,0,5,8.5,1,4,48,5,6,41,0,0,0,0,273,1,0,0,0,0,0,0,0,0,-0.05595705658197403,Shannon Hurn,0,15703,4,West Coast,2020,44,0
21,70,3,0,1,3,0,82,105,144,6,4,3,327,3,1,8,9,0,12,1,0,18,19.9,0,0,16,7,9,61,0,0,8,0,204,0,1,1,0,0,0,0,0,0,2.660877227783203,Tom Rockliff,3,15865,18,Port Adelaide,2020,2,2
12,63,5,3,3,2,0,73,75,106,2,4,5,324,3,1,5,6,1,7,0,0,16,20,2,0,44,9,12,81,1,1,8,0,135,0,1,1,0,0,0,0,0,0,1.5043644905090332,Taylor Adams,0,15661,3,Collingwood,2020,3,1
14,78,4,2,2,1,0,80,78,121,2,5,7,563,2,1,8,10,0,7,0,1,12,12.7,0,0,9,4,10,64,1,1,0,0,257,1,0,1,0,0,0,0,0,0,0.4697982966899872,Patrick Dangerfield,0,15775,9,Geelong,2020,7,0
5,56,2,1,1,1,0,75,42,55,0,2,2,232,0,0,8,3,2,4,0,0,13,9.2,0,0,32,6,9,60,0,0,0,0,60,1,0,0,0,0,1,0,0,0,-0.03232279792428017,Oliver Florent,0,15754,7,Sydney,2020,41,0
11,65,1,0,0,0,0,87,51,73,1,0,3,180,3,1,0,3,2,8,0,0,7,6.8,2,0,15,6,7,48,0,0,0,0,79,1,0,0,0,0,0,0,0,1,0.018405618146061897,Tom Phillips,0,15720,5,Collingwood,2020,25,0
6,75,1,1,0,0,0,82,55,68,0,0,6,271,0,0,1,5,0,1,0,2,5,8.5,0,0,35,11,12,83,0,0,0,0,201,0,1,0,1,0,0,0,0,0,0.028151756152510643,Taylor Walker,0,15834,15,Adelaide,2020,15,0
2,22,2,1,2,0,0,90,30,42,0,1,4,157,3,0,4,0,3,6,0,0,11,2.5,0,0,66,9,6,45,0,0,0,0,48,1,0,0,0,0,1,0,0,0,0.029833167791366577,Brody Mihocek,0,15766,8,Collingwood,2020,12,0
3,33,3,0,1,1,0,85,42,36,0,1,3,108,0,2,6,2,1,1,0,0,21,5.2,0,1,15,14,6,50,0,1,0,0,61,1,0,0,1,0,0,0,0,0,-0.025311756879091263,Dan Butler,0,15848,17,St Kilda,2020,41,0
3,75,3,1,1,2,0,79,15,25,0,0,1,33,1,1,0,1,3,3,0,0,3,1,0,2,18,7,8,55,0,0,0,0,38,1,0,0,1,0,0,0,0,0,0.009757578372955322,Harry McKay,0,15719,5,Carlton,2020,22,0
14,78,1,3,0,6,1,100,72,109,0,0,4,210,6,0,2,9,0,2,1,0,2,11.6,2,6,32,9,5,39,0,1,0,0,154,1,0,0,0,0,0,0,0,0,0.1392154097557068,Dylan Grimes,0,15658,3,Richmond,2020,14,0
3,60,2,0,0,0,0,23,21,15,0,1,1,51,1,0,6,1,0,2,0,0,9,-0.1,0,0,3,11,8,59,0,0,0,0,91,1,0,0,0,0,1,0,0,0,-0.009257921949028969,Brad Crouch,0,15765,8,Adelaide,2020,36,0
11,61,2,1,0,0,0,82,74,83,0,2,6,335,2,0,1,6,2,4,1,1,7,3.7,0,0,6,7,11,73,0,0,0,0,113,1,0,0,0,0,0,0,0,1,-0.014579489827156067,Jack Billings,0,15744,6,St Kilda,2020,30,0
12,57,0,0,0,1,1,85,58,92,1,5,3,228,2,0,12,5,2,6,0,0,22,10.8,0,1,35,8,10,68,1,1,0,0,90,0,1,1,0,0,0,0,0,0,-0.009500032290816307,Jack Steele,0,15814,12,St Kilda,2020,37,0
6,86,0,0,0,2,0,75,22,40,0,1,2,26,1,0,4,3,1,2,0,1,7,3.5,1,1,44,9,4,33,0,0,0,0,16,1,0,0,1,0,0,0,0,0,-0.005392256658524275,Tyson Stengle,0,15860,18,Adelaide,2020,31,0
8,89,2,0,2,7,0,100,66,104,0,0,3,239,3,0,8,7,0,0,2,0,9,11.3,0,4,4,11,8,59,0,0,0,0,318,0,1,0,0,0,0,0,0,0,0.5748667120933533,Heath Shaw,0,15785,10,Greater Western Sydney,2020,7,0
7,100,0,1,0,1,0,80,48,78,0,0,3,92,0,2,0,4,0,2,0,1,6,17.4,0,1,8,4,5,34,0,0,0,0,65,1,0,0,1,0,0,0,0,0,0.20230732858181,Mason Cox,0,15839,15,Collingwood,2020,10,0
4,40,1,1,0,1,0,88,54,72,0,0,4,206,0,1,4,2,2,3,0,2,11,12,0,0,8,8,3,26,0,1,0,0,88,1,0,0,1,0,0,0,0,0,-0.09122253209352493,Tom Papley,0,15749,6,Sydney,2020,43,0
13,81,0,0,0,0,0,90,64,101,0,0,6,109,3,1,2,4,0,4,0,1,11,9.5,1,0,66,6,17,108,0,0,0,0,188,0,1,0,0,0,1,0,0,0,0.005810704082250595,Luke Dahlhaus,0,15842,16,Geelong,2020,16,0
1,100,0,1,0,0,0,16,8,11,0,0,0,55,0,0,0,1,0,0,0,0,2,1,0,0,27,7,9,61,0,0,0,0,256,1,0,0,1,0,0,0,0,0,0.012158457189798355,Josh J. Kennedy,0,15827,14,West Coast,2020,25,0
11,79,1,1,0,2,0,82,59,90,0,4,8,203,2,0,5,4,1,2,0,0,9,4.7,1,0,24,9,16,105,0,0,0,0,96,0,1,1,0,0,0,0,0,0,0.005703910253942013,Kane Lambert,0,15615,1,Richmond,2020,30,0
12,86,2,0,0,3,0,79,51,73,0,0,1,250,8,0,8,8,0,3,1,0,8,7.5,0,2,1,3,8,51,0,0,0,0,79,1,0,0,0,0,0,0,0,0,-0.004700899589806795,Martin Gleeson,0,15705,4,Essendon,2020,36,0
12,71,1,1,0,1,0,86,62,83,0,0,4,261,6,0,4,8,0,3,1,0,6,7.7,1,1,12,9,10,69,0,0,0,0,128,1,0,0,0,1,0,0,0,0,-0.019902674481272697,Reece Conca,0,15650,2,Fremantle,2020,40,0
7,70,3,0,1,2,0,84,54,92,0,0,6,261,0,1,1,6,2,3,0,0,11,17.4,0,0,4,7,7,49,0,0,0,0,175,1,0,0,0,0,1,0,0,0,0.28364673256874084,Jake Melksham,0,15767,8,Melbourne,2020,11,0
20,65,1,2,0,3,0,84,126,150,0,3,6,203,3,1,10,9,2,8,1,0,21,17.3,1,1,44,9,12,81,0,0,8,0,237,0,1,1,0,0,0,0,0,0,1.8753654956817627,Steele Sidebottom,3,15661,3,Collingwood,2020,2,2
2,100,0,0,0,0,0,10,7,7,0,0,0,7,0,0,2,0,0,0,0,0,2,0.5,0,0,2,11,11,77,0,0,0,0,181,1,0,0,0,0,1,0,0,0,-0.040588848292827606,Luke Dahlhaus,0,15663,3,Geelong,2020,42,0
11,58,4,1,2,4,1,85,60,73,0,1,3,213,5,0,4,6,1,5,2,0,8,4.5,2,3,12,11,8,59,0,0,0,0,229,0,1,0,0,1,0,0,0,0,-0.004489475395530462,David Mackay,0,15845,16,Adelaide,2020,35,0
7,54,5,1,1,1,0,81,77,85,0,1,4,250,3,1,1,6,1,3,2,2,5,5,0,1,1,3,8,51,0,0,0,0,80,1,0,0,1,0,0,0,0,0,-0.008951700292527676,Shaun McKernan,0,15705,4,Essendon,2020,38,0
13,68,2,0,0,3,1,87,49,60,0,1,3,228,0,0,6,0,0,3,0,0,12,3.1,0,0,15,10,4,34,0,0,0,0,214,1,0,0,0,0,0,0,0,0,-0.03680354729294777,Shaun Atley,0,15857,18,North Melbourne,2020,40,0
10,77,3,1,0,0,0,75,56,56,0,1,1,284,0,0,7,6,0,1,0,1,7,3.2,0,0,20,8,10,68,0,0,0,0,12,1,0,0,0,0,0,0,1,0,0.06945878267288208,Jackson Hately,0,15753,7,Greater Western Sydney,2020,16,0
9,75,1,1,1,4,0,83,56,67,0,1,0,262,4,0,6,8,0,1,2,0,7,1.8,0,2,29,5,6,41,1,1,0,0,52,1,0,0,0,0,0,0,0,0,0.06424464285373688,Luke Ryan,0,15700,3,Fremantle,2020,14,0
4,80,1,0,1,5,0,88,33,58,0,0,2,173,1,0,2,3,0,2,0,0,8,6.6,0,5,61,5,7,47,0,0,0,0,64,1,0,0,0,0,1,0,0,0,0.011330148205161095,Tim O'Brien,0,15649,2,Hawthorn,2020,18,0
18,90,0,0,0,2,2,93,71,96,0,0,4,322,6,0,4,6,0,5,0,0,8,12.2,0,2,69,5,19,119,0,0,0,0,206,0,1,0,0,1,0,0,0,0,-0.01887291856110096,Shaun Atley,0,15773,9,North Melbourne,2020,39,0
7,54,6,1,2,0,0,65,47,51,1,1,2,259,0,0,7,5,0,3,0,0,13,2.3,1,0,63,4,4,28,0,0,0,0,27,1,0,1,0,0,0,0,0,0,-0.013951858505606651,Luke Davies-Uniacke,0,15833,14,North Melbourne,2020,37,0
24,71,3,0,1,2,0,76,119,148,3,6,3,259,4,1,8,4,2,12,1,0,17,12.2,1,2,10,14,9,68,1,1,10,0,277,0,1,1,0,0,0,0,0,0,2.5432493686676025,Travis Boak,3,15819,13,Port Adelaide,2020,1,3
11,52,0,0,0,1,0,91,86,98,0,2,3,390,3,0,9,6,2,6,2,2,17,9.6,1,0,1,11,7,53,0,0,0,0,167,1,0,1,0,0,0,0,0,0,0.2577899694442749,Ed Curnow,0,15651,2,Carlton,2020,8,0
8,73,7,0,4,3,0,100,48,48,0,0,1,152,5,0,13,4,0,3,1,0,16,0.7,1,2,22,5,5,35,0,0,0,0,37,1,0,0,0,1,0,0,0,0,0.01907331869006157,Mark O'Connor,0,15751,7,Geelong,2020,22,0
11,73,2,0,1,4,0,80,56,65,0,1,0,397,1,0,4,9,0,1,0,0,4,3.6,0,3,5,10,6,46,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0.0062123327516019344,Jack Lukosius,0,15760,8,Gold Coast,2020,30,0
11,58,6,3,1,2,0,82,69,69,3,3,2,320,2,0,14,8,0,4,1,0,32,6.6,1,1,56,4,16,100,0,0,0,0,129,0,1,1,0,0,0,0,0,0,0.10982376337051392,Jack Viney,0,15811,12,Melbourne,2020,8,0
6,86,3,2,0,1,0,95,63,83,0,0,5,156,0,2,5,5,0,0,0,0,11,5.4,0,1,57,5,5,35,0,0,0,0,23,1,0,0,0,0,1,0,0,0,-0.007017707452178001,Nick Larkey,0,15803,11,North Melbourne,2020,32,0
8,67,0,1,0,2,0,53,50,65,0,0,2,275,4,0,5,6,0,2,1,0,8,6.9,1,1,0,6,5,36,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0.01222260482609272,Liam Baker,0,15624,2,Richmond,2020,30,0
6,75,1,0,1,4,0,90,27,40,0,0,2,73,3,1,0,3,0,2,0,0,5,4,1,2,16,8,4,32,0,0,0,0,71,1,0,0,1,0,0,0,0,0,0.008291956037282944,Tim O'Brien,0,15805,11,Hawthorn,2020,31,0
9,82,2,0,0,1,0,83,50,61,0,1,0,269,2,0,7,6,2,4,0,0,14,6.5,0,0,30,5,5,35,0,0,0,0,7,1,0,0,0,0,0,0,0,1,-0.025195876136422157,Tom Murphy,0,15825,13,North Melbourne,2020,41,0
6,50,3,0,0,0,0,85,64,53,0,0,2,156,0,1,6,4,0,3,0,1,15,2.1,0,0,27,7,11,73,0,0,0,0,184,0,1,0,1,0,0,0,0,0,-0.0023360461927950382,Luke Dahlhaus,0,15742,6,Geelong,2020,38,0
3,75,2,0,1,0,0,80,11,11,0,0,2,63,1,0,4,2,0,1,0,0,8,1.8,0,0,24,12,14,96,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0.020549539476633072,Brandon Starcevich,0,15801,11,Brisbane Lions,2020,15,0
9,60,2,1,0,2,0,80,81,84,1,1,2,217,3,4,15,4,0,4,1,0,30,7.3,0,1,3,8,9,62,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0.025865638628602028,Mitchell Hibberd,0,15765,8,Essendon,2020,22,0
8,62,2,0,1,2,0,82,51,69,0,3,2,162,5,0,4,2,0,6,1,0,8,8.4,0,0,0,6,5,36,0,0,0,0,257,0,0,0,0,0,1,0,0,0,0.007005960214883089,Shane Edwards,0,15624,2,Richmond,2020,33,0
10,100,4,1,1,0,2,88,44,47,0,1,1,125,2,0,5,6,0,2,0,0,6,7,1,0,19,7,7,49,0,0,0,0,91,1,0,0,0,0,0,0,0,0,0.013276450335979462,Martin Gleeson,0,15859,18,Essendon,2020,31,0
1,20,2,1,2,1,0,84,35,43,0,0,5,151,0,0,0,1,0,0,0,2,4,-1,0,0,33,7,10,67,0,0,0,0,249,0,1,0,1,0,0,0,0,0,0.035380586981773376,Josh J. Kennedy,0,15745,6,West Coast,2020,19,0
15,94,0,1,0,7,0,95,84,113,0,1,2,273,5,0,9,11,0,3,1,0,12,10.5,2,7,59,9,14,93,0,0,5,0,41,0,1,0,0,0,0,0,0,1,0.28902366757392883,Mark O'Connor,0,15804,11,Geelong,2020,7,0
15,75,4,0,0,1,1,92,69,92,2,1,4,230,0,1,4,6,2,6,0,1,14,10.8,0,0,21,5,8,53,1,1,0,0,235,0,1,0,1,0,0,0,0,0,0.14726825058460236,Dustin Martin,0,15816,12,Richmond,2020,13,0
4,57,2,0,1,0,0,76,23,21,0,1,3,221,1,0,3,4,1,2,1,0,10,6.1,0,0,63,10,3,28,0,0,0,0,11,1,0,0,0,0,0,0,0,1,-0.0038287313655018806,Brayden Ham,0,15772,9,Essendon,2020,33,0
6,67,1,0,0,12,0,91,46,69,0,0,0,102,5,0,5,2,0,4,2,0,6,11.2,0,12,36,10,11,76,0,0,0,0,10,0,1,0,0,1,0,0,0,0,0.012343106791377068,Ryan Gardner,0,15854,17,Western Bulldogs,2020,19,0
3,50,1,0,0,1,2,54,30,55,0,0,3,270,0,0,0,3,1,2,0,1,3,8.2,0,1,66,6,17,108,0,0,0,0,139,0,1,0,0,0,1,0,0,0,-0.029918920248746872,Gary Rohan,0,15842,16,Geelong,2020,38,0
11,73,1,0,0,5,0,78,62,83,0,2,2,169,5,0,5,3,0,7,2,0,9,11,0,5,6,7,11,73,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0.009904220700263977,Aliir Aliir,0,15655,2,Sydney,2020,20,0
6,55,1,0,0,2,0,89,43,54,0,0,0,200,6,0,3,3,0,3,2,0,6,3.3,0,2,11,11,10,71,0,0,0,0,53,0,1,0,0,1,0,0,0,0,0.027637803927063942,Aliir Aliir,0,15660,3,Sydney,2020,21,0
7,35,4,4,2,1,0,85,86,87,1,2,3,402,1,1,6,4,0,1,1,2,13,4.6,0,0,5,9,7,51,1,1,0,1,135,0,1,1,0,0,0,0,0,0,0.32223087549209595,Marcus Bontempelli,0,15760,8,Western Bulldogs,2020,10,0
13,65,2,2,0,2,2,86,81,103,0,0,2,360,4,0,3,9,0,5,0,0,5,5.5,0,2,24,9,8,57,0,0,0,0,129,0,1,0,0,1,0,0,0,0,0.17849382758140564,Jason Johannisen,0,15659,3,Western Bulldogs,2020,14,0
6,75,2,1,1,0,0,80,31,40,0,1,1,10,3,1,4,1,0,3,0,0,8,1.2,0,0,9,12,6,48,0,0,0,0,198,0,1,1,0,0,0,0,0,0,0.1424182802438736,Matt de Boer,0,15838,15,Greater Western Sydney,2020,9,0
13,68,8,1,4,1,0,84,77,79,1,2,2,235,1,1,10,9,1,4,0,0,16,4.9,0,0,43,6,7,48,0,0,0,0,98,1,0,1,0,0,0,0,0,0,-0.040197525173425674,Jaeger O'Meara,0,15757,7,Hawthorn,2020,40,0
13,62,3,1,1,1,1,74,83,123,4,2,9,163,5,1,8,2,4,12,1,0,17,16,0,0,53,11,15,101,0,0,8,0,98,0,1,1,0,0,0,0,0,0,1.4273840188980103,Zak Jones,0,15774,9,St Kilda,2020,2,2
13,72,1,0,0,0,0,85,66,84,0,1,2,208,4,0,12,6,0,8,0,1,16,7,2,0,17,9,9,63,1,1,0,0,92,0,1,0,0,1,0,0,0,0,0.10004375129938126,Darcy Byrne-Jones,0,15748,6,Port Adelaide,2020,13,0
10,67,4,3,2,5,0,93,100,150,0,2,4,326,3,0,3,9,0,1,2,0,9,10.7,2,5,21,10,6,46,1,1,1,1,131,1,0,0,0,0,0,0,1,0,0.6626653075218201,Max Gawn,2,15837,15,Melbourne,2020,6,0
5,83,4,0,3,4,0,96,23,42,0,0,1,139,2,0,3,5,0,1,0,0,3,3.6,1,4,2,6,7,48,0,0,0,0,58,1,0,0,0,1,0,0,0,0,0.010076155886054039,Dougal Howard,0,15823,13,St Kilda,2020,29,0
12,67,1,1,0,4,0,81,68,114,1,2,4,286,6,1,7,5,0,7,0,0,10,13.2,2,3,5,8,11,74,0,0,0,0,51,1,0,0,0,0,0,0,0,1,0.16303858160972595,Harry Perryman,0,15852,17,Greater Western Sydney,2020,12,0
7,47,3,2,1,3,0,96,103,150,2,6,4,240,2,0,5,4,0,2,1,0,10,14.7,3,3,5,7,12,79,1,1,1,1,133,0,1,0,0,0,0,0,1,0,1.0488035678863525,Max Gawn,0,15852,17,Melbourne,2020,5,0
5,63,4,1,1,0,0,77,39,44,1,1,2,122,1,0,8,3,1,3,0,0,18,5.5,0,0,69,8,7,50,0,0,0,0,17,1,0,1,0,0,0,0,0,0,-0.022487415000796318,Chayce Jones,0,15773,9,Adelaide,2020,41,0
17,74,2,1,1,2,3,76,70,116,3,1,7,428,2,0,4,11,0,3,0,0,16,13.2,0,0,9,7,11,73,0,0,0,1,208,0,1,1,0,0,0,0,0,0,0.8105628490447998,Luke Shuey,0,15775,9,West Coast,2020,5,0
15,58,6,0,0,1,0,77,95,114,5,4,2,342,3,1,10,5,0,11,1,0,14,12.1,1,0,21,5,8,53,0,0,9,1,242,0,1,1,0,0,0,0,0,0,1.6898133754730225,Trent Cotchin,2,15816,12,Richmond,2020,2,2
8,57,1,1,0,0,0,75,55,65,0,1,4,197,1,0,2,5,0,4,0,0,9,8.4,0,0,22,9,8,57,0,0,0,0,23,0,1,0,0,0,0,0,0,1,0.024730056524276733,Josh Daicos,0,15751,7,Collingwood,2020,20,0
16,70,0,1,0,0,0,77,91,117,2,2,4,288,2,0,11,7,1,9,0,0,16,11,2,0,38,7,14,91,0,0,1,0,80,0,1,0,0,0,0,0,0,1,0.034914225339889526,Jacob Hopper,1,15830,14,Greater Western Sydney,2020,13,0
5,46,6,2,3,2,0,86,35,41,0,0,2,179,3,0,6,3,1,2,0,0,7,0.6,0,1,31,5,14,89,0,0,0,0,19,0,1,0,0,1,0,0,0,0,0.014671800658106804,Jack Scrimshaw,0,15771,9,Hawthorn,2020,24,0
10,56,0,1,0,2,0,92,54,81,1,1,3,199,2,0,2,3,2,7,0,1,9,8.4,0,0,26,7,10,67,1,1,0,0,227,1,0,0,1,0,0,0,0,0,0.06374185532331467,Dustin Martin,0,15704,4,Richmond,2020,12,0
7,64,4,1,3,0,0,87,34,39,1,1,2,84,2,3,0,1,1,3,0,1,6,2,1,0,39,7,7,49,0,0,0,0,115,1,0,0,1,0,0,0,0,0,-0.008863773196935654,Josh Bruce,0,15656,2,Western Bulldogs,2020,37,0
19,76,1,0,0,1,0,78,84,125,3,4,6,425,1,0,8,8,1,6,0,0,18,18.6,2,0,47,16,10,76,1,1,10,0,265,0,1,1,0,0,0,0,0,0,2.1951563358306885,Travis Boak,3,15620,1,Port Adelaide,2020,1,3
