kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
12,6,2,14,12,86,0,0,0,1,2,1,0,4,2,2,8,5,2,0,1,0,0,96,58,93,0,0,2,318,5,9,0,1,3,0,0,4,10,0,4,0,0,2,0,4,4.7,0,1,0,1,2,14,6,50,0,0,0,0,0.0364741641337386,0.043478260869565216,0.009389671361502348,0.025830258302583026,0,0,0.00909090909090909,0.012987012987012988,0,0.03686635944700461,0.016025641025641024,0.08695652173913043,0,0,0.044642857142857144,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010816891677677631,Darcy Gardiner,0,15823,13,Brisbane Lions,2020,13,0
3,2,1,4,3,75,1,0,0,1,0,1,0,1,0,0,1,2,0,1,0,0,0,80,27,39,0,0,2,42,1,0,1,0,0,0,0,1,3,1,1,0,0,0,1,9,5,0,0,1,0,2,14,6,50,0,0,0,0,0.00911854103343465,0.014492753623188406,0.004694835680751174,0.007380073800738007,0.07692307692307693,0,0.00909090909090909,0.012987012987012988,0,0.004608294930875576,0.00641025641025641,0,0.047619047619047616,0,0.008928571428571428,0.02631578947368421,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.00239548459649086,Charlie Cameron,0,15823,13,Brisbane Lions,2020,38,0
12,1,11,23,12,52,0,1,0,3,0,2,3,6,0,0,11,13,0,0,2,1,0,85,74,97,1,2,2,320,6,2,0,0,0,0,0,6,4,2,10,0,0,0,0,13,8.6,0,0,1,0,2,6,7,48,0,0,2,0,0.0364741641337386,0.007246376811594203,0.051643192488262914,0.042435424354243544,0,0.05555555555555555,0.02727272727272727,0.025974025974025976,0.061224489795918366,0.05069124423963134,0.041666666666666664,0,0,0,0.05357142857142857,0.02631578947368421,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12170132249593735,Zak Jones,0,15823,13,St Kilda,2020,7,0
2,3,3,5,3,60,0,1,0,1,0,0,0,1,0,0,3,2,2,1,2,0,0,82,26,31,0,0,2,46,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,6,1.4,2,0,1,2,2,14,6,50,0,0,0,0,0.0060790273556231,0.021739130434782608,0.014084507042253521,0.00922509225092251,0,0.05555555555555555,0.00909090909090909,0,0,0.013824884792626729,0.00641025641025641,0.08695652173913043,0.047619047619047616,0,0.017857142857142856,0.02631578947368421,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.025937960250303e-5,Daniel McStay,0,15823,13,Brisbane Lions,2020,21,0
7,5,2,9,6,67,1,0,0,8,0,1,0,5,1,2,4,5,1,1,1,0,0,91,73,72,0,0,2,110,4,2,4,0,0,4,1,1,4,2,2,0,0,0,2,14,3.5,0,1,2,1,2,6,7,48,0,0,0,0,0.02127659574468085,0.036231884057971016,0.009389671361502348,0.016605166051660517,0.07692307692307693,0,0.07272727272727272,0.012987012987012988,0,0.018433179723502304,0.016025641025641024,0.043478260869565216,0.047619047619047616,0,0.03571428571428571,0.05263157894736842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.016927121207118034,Tim Membrey,0,15823,13,St Kilda,2020,42,0
7,2,4,11,10,91,0,0,0,3,1,5,2,0,0,0,4,7,0,0,0,1,1,84,47,89,0,2,2,302,2,4,1,0,0,0,0,4,6,0,4,0,0,0,0,12,10.7,0,1,0,0,2,6,7,48,0,0,0,0,0.02127659574468085,0.014492753623188406,0.018779342723004695,0.02029520295202952,0,0,0.02727272727272727,0.06493506493506493,0.04081632653061224,0.018433179723502304,0.022435897435897436,0,0,0.1111111111111111,0.017857142857142856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.029211971908807755,Jack Sinclair,0,15823,13,St Kilda,2020,44,0
7,5,9,16,14,88,0,0,0,0,2,1,0,1,0,0,7,8,2,0,10,0,0,96,54,129,0,0,2,200,3,10,0,1,6,0,0,4,7,0,5,0,0,4,0,6,17.6,0,1,0,10,2,14,6,50,1,1,8,0,0.02127659574468085,0.036231884057971016,0.04225352112676056,0.02952029520295203,0,0,0,0.012987012987012988,0,0.03225806451612903,0.02564102564102564,0.08695652173913043,0,0,0.026785714285714284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5957028269767761,Harris Andrews,0,15823,13,Brisbane Lions,2020,3,1
10,3,15,25,16,64,1,0,0,10,0,6,4,3,1,2,17,8,1,1,0,0,2,86,110,167,0,4,7,259,2,5,2,0,0,0,0,17,6,1,12,0,0,2,0,27,17.9,0,2,2,0,2,6,7,48,1,1,8,0,0.030395136778115502,0.021739130434782608,0.07042253521126761,0.046125461254612546,0.07692307692307693,0,0.09090909090909091,0.07792207792207792,0.08163265306122448,0.07834101382488479,0.02564102564102564,0.043478260869565216,0.047619047619047616,0.2222222222222222,0.017857142857142856,0.05263157894736842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5659661293029785,Jack Steele,0,15823,13,St Kilda,2020,2,2
7,2,5,12,7,58,0,0,0,3,2,3,1,4,1,1,7,5,1,0,0,0,0,75,47,52,1,0,5,178,3,2,0,0,0,2,1,3,2,1,5,0,0,0,1,8,3.9,0,1,0,0,2,14,6,50,0,0,0,0,0.02127659574468085,0.014492753623188406,0.023474178403755867,0.02214022140221402,0,0,0.02727272727272727,0.03896103896103896,0.02040816326530612,0.03225806451612903,0.016025641025641024,0.043478260869565216,0,0,0.026785714285714284,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4.025937960250303e-5,Callum Ah Chee,0,15823,13,Brisbane Lions,2020,22,0
6,2,0,6,5,83,0,0,0,2,1,1,0,4,0,3,1,5,0,0,4,0,0,96,23,42,0,0,1,139,2,2,0,1,3,0,0,3,5,0,1,0,0,0,0,3,3.6,0,1,0,4,2,6,7,48,0,0,0,0,0.0182370820668693,0.014492753623188406,0,0.01107011070110701,0,0,0.01818181818181818,0.012987012987012988,0,0.004608294930875576,0.016025641025641024,0,0,0,0.017857142857142856,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.002040780847892165,Dougal Howard,0,15823,13,St Kilda,2020,35,0
12,8,2,14,6,43,0,3,0,3,0,3,0,3,2,1,9,5,4,4,4,0,0,90,78,93,0,0,7,251,4,1,1,0,0,4,1,1,4,1,3,0,0,0,1,10,4.2,0,0,4,4,2,14,6,50,0,0,0,0,0.0364741641337386,0.057971014492753624,0.009389671361502348,0.025830258302583026,0,0.16666666666666666,0.02727272727272727,0.03896103896103896,0,0.041474654377880185,0.016025641025641024,0.17391304347826086,0.19047619047619047,0,0.03571428571428571,0.10526315789473684,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1070697233080864,Eric Hipwood,0,15823,13,Brisbane Lions,2020,8,0
7,2,1,8,3,38,2,0,0,5,0,2,0,2,0,0,0,7,0,2,1,2,1,81,61,63,0,0,3,289,4,1,1,0,0,0,0,3,3,0,0,0,0,0,0,18,12.3,0,0,2,1,2,6,7,48,0,1,0,0,0.02127659574468085,0.014492753623188406,0.004694835680751174,0.014760147601476014,0.15384615384615385,0,0.045454545454545456,0.025974025974025976,0,0,0.022435897435897436,0,0.09523809523809523,0.1111111111111111,0.03571428571428571,0.05263157894736842,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02161826752126217,Dan Butler,0,15823,13,St Kilda,2020,12,0
9,4,11,20,19,95,2,0,0,2,2,3,6,1,1,1,9,11,0,1,2,0,0,81,79,133,2,4,9,218,1,4,1,0,0,0,0,4,8,2,8,0,0,2,0,12,19.3,0,5,2,2,2,14,6,50,0,0,6,0,0.02735562310030395,0.028985507246376812,0.051643192488262914,0.03690036900369004,0.15384615384615385,0,0.01818181818181818,0.03896103896103896,0.12244897959183673,0.041474654377880185,0.035256410256410256,0,0.047619047619047616,0,0.008928571428571428,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.8171652555465698,Jarrod Berry,0,15823,13,Brisbane Lions,2020,1,3
13,1,6,19,11,58,0,2,0,2,3,3,3,1,0,0,9,9,0,1,0,0,0,86,64,107,0,3,5,380,7,3,0,0,0,0,0,5,8,2,9,0,0,0,0,10,9.3,0,3,2,0,2,14,6,50,0,1,0,0,0.03951367781155015,0.007246376811594203,0.028169014084507043,0.03505535055350553,0,0.1111111111111111,0.01818181818181818,0.03896103896103896,0.061224489795918366,0.041474654377880185,0.028846153846153848,0,0.047619047619047616,0,0.0625,0.05263157894736842,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24941658973693848,Hugh McCluggage,0,15823,13,Brisbane Lions,2020,5,0
2,3,9,11,10,91,0,0,0,4,2,1,0,2,0,0,6,6,1,0,3,1,0,82,49,75,0,0,1,103,1,3,0,0,0,0,0,9,1,0,4,0,0,1,0,12,10.2,0,0,0,1,2,6,7,48,0,0,0,0,0.0060790273556231,0.021739130434782608,0.04225352112676056,0.02029520295202952,0,0,0.03636363636363636,0.012987012987012988,0,0.027649769585253458,0.019230769230769232,0.043478260869565216,0,0,0.008928571428571428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.006135353818535805,Ben Long,0,15823,13,St Kilda,2020,41,0
10,6,5,15,9,60,0,0,0,1,4,2,0,2,0,1,3,11,0,0,1,0,0,81,59,69,0,0,0,285,5,2,0,0,0,0,0,8,7,0,3,0,0,0,0,11,1.1,0,0,0,1,2,14,6,50,0,0,0,0,0.030395136778115502,0.043478260869565216,0.023474178403755867,0.027675276752767528,0,0,0.00909090909090909,0.025974025974025976,0,0.013824884792626729,0.035256410256410256,0,0,0,0.044642857142857144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.025937960250303e-5,Alex Witherden,0,15823,13,Brisbane Lions,2020,23,0
9,2,4,13,9,69,0,2,0,4,1,1,2,0,1,0,6,7,0,0,1,0,0,85,60,85,0,2,4,196,1,3,0,0,0,1,0,7,5,1,5,0,0,0,0,11,6.5,0,1,2,0,2,6,7,48,0,0,0,0,0.02735562310030395,0.014492753623188406,0.018779342723004695,0.023985239852398525,0,0.1111111111111111,0.03636363636363636,0.012987012987012988,0.04081632653061224,0.027649769585253458,0.022435897435897436,0,0,0,0.008928571428571428,0.05263157894736842,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001130326883867383,Josh Battle,0,15823,13,St Kilda,2020,30,0
11,4,3,14,9,64,1,1,10,2,0,3,1,2,3,0,8,4,2,1,0,0,1,81,79,96,0,1,3,210,4,5,0,0,0,4,1,3,6,1,3,2,43.5,2,1,10,9.6,23,1,3,0,2,6,7,48,0,0,0,0,0.03343465045592705,0.028985507246376812,0.014084507042253521,0.025830258302583026,0.07692307692307693,0.05555555555555555,0.01818181818181818,0.03896103896103896,0.02040816326530612,0.03686635944700461,0.01282051282051282,0.08695652173913043,0.047619047619047616,0.1111111111111111,0.03571428571428571,0.07894736842105263,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.023940546438097954,Rowan Marshall,0,15823,13,St Kilda,2020,43,0
2,2,8,10,4,40,0,1,0,3,0,1,0,0,0,0,2,8,0,2,0,0,1,81,41,55,0,0,4,73,1,0,1,0,0,0,0,5,0,1,2,0,0,0,2,11,2,0,0,2,0,2,14,6,50,0,0,0,0,0.0060790273556231,0.014492753623188406,0.03755868544600939,0.01845018450184502,0,0.05555555555555555,0.02727272727272727,0.012987012987012988,0,0.009216589861751152,0.02564102564102564,0,0.09523809523809523,0.1111111111111111,0.008928571428571428,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.025937960250303e-5,Cam Rayner,0,15823,13,Brisbane Lions,2020,24,0
10,3,4,14,14,100,0,0,0,1,5,0,1,0,0,0,6,9,0,0,4,0,0,80,51,105,0,1,3,170,1,5,0,1,2,0,0,4,10,0,5,0,0,1,0,6,14.7,0,1,0,3,2,6,7,48,0,0,0,0,0.030395136778115502,0.021739130434782608,0.018779342723004695,0.025830258302583026,0,0,0.00909090909090909,0,0.02040816326530612,0.027649769585253458,0.028846153846153848,0,0,0,0.008928571428571428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.008921737782657146,Nick Coffield,0,15823,13,St Kilda,2020,14,0
12,2,5,17,13,77,1,1,0,3,0,5,0,0,2,0,7,10,0,0,1,0,0,80,73,114,0,0,9,328,1,5,1,0,1,1,0,6,8,0,5,0,0,1,0,16,13.6,0,0,2,1,2,14,6,50,0,0,5,0,0.0364741641337386,0.014492753623188406,0.023474178403755867,0.03136531365313653,0.07692307692307693,0.05555555555555555,0.02727272727272727,0.06493506493506493,0,0.03225806451612903,0.03205128205128205,0,0,0,0.008928571428571428,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25471845269203186,Zac Bailey,0,15823,13,Brisbane Lions,2020,4,0
5,0,3,8,2,25,0,0,20,3,1,1,2,3,0,1,5,3,0,0,6,0,0,75,50,59,0,2,3,111,3,1,0,0,1,0,0,12,0,0,2,4,44.4,0,0,15,6.1,45,3,0,5,2,14,6,50,0,0,0,0,0.015197568389057751,0,0.014084507042253521,0.014760147601476014,0,0,0.02727272727272727,0.012987012987012988,0.04081632653061224,0.02304147465437788,0.009615384615384616,0,0,0,0.026785714285714284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-8.795351022854447e-4,Oscar McInerney,0,15823,13,Brisbane Lions,2020,29,0
9,4,1,10,10,100,0,0,0,0,4,2,0,0,0,0,2,8,1,0,1,0,0,80,41,79,0,0,2,269,1,2,0,0,0,0,0,1,9,0,1,0,0,1,1,1,6.1,0,1,0,1,2,14,6,50,0,0,0,0,0.02735562310030395,0.028985507246376812,0.004694835680751174,0.01845018450184502,0,0,0,0.025974025974025976,0,0.009216589861751152,0.02564102564102564,0.043478260869565216,0,0,0.008928571428571428,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.025937960250303e-5,Brandon Starcevich,0,15823,13,Brisbane Lions,2020,25,0
10,4,4,14,10,71,0,0,0,1,4,1,1,2,0,1,1,10,0,0,1,0,0,92,51,50,0,1,1,302,4,0,0,0,0,0,0,4,7,0,0,0,0,0,0,4,0.6,0,0,0,1,2,6,7,48,0,0,0,0,0.030395136778115502,0.028985507246376812,0.018779342723004695,0.025830258302583026,0,0,0.00909090909090909,0.012987012987012988,0.02040816326530612,0.004608294930875576,0.03205128205128205,0,0,0,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0012015048414468765,Ben Paton,0,15823,13,St Kilda,2020,31,0
10,2,2,12,9,75,0,0,0,1,4,0,1,2,1,0,5,4,0,0,2,0,0,92,45,65,0,1,0,261,4,4,0,0,1,0,0,5,7,0,3,0,0,1,0,5,6.3,0,0,0,1,2,6,7,48,0,0,0,0,0.030395136778115502,0.014492753623188406,0.009389671361502348,0.02214022140221402,0,0,0.00909090909090909,0,0.02040816326530612,0.02304147465437788,0.01282051282051282,0,0,0,0.03571428571428571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012015048414468765,Callum Wilkie,0,15823,13,St Kilda,2020,32,0
9,2,1,10,5,50,0,0,0,0,1,0,0,2,0,0,1,8,0,0,2,0,0,88,35,25,0,0,2,90,3,2,0,0,0,0,0,6,4,0,1,0,0,0,0,12,1.2,0,0,0,1,2,14,6,50,0,0,0,0,0.02735562310030395,0.014492753623188406,0.004694835680751174,0.01845018450184502,0,0,0,0,0,0.004608294930875576,0.02564102564102564,0,0,0,0.026785714285714284,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-4.025937960250303e-5,Noah Answerth,0,15823,13,Brisbane Lions,2020,26,0
3,1,4,7,5,71,0,0,0,4,0,1,1,1,1,1,3,4,0,0,1,0,0,74,34,46,0,1,0,98,1,2,1,0,0,1,0,0,2,1,2,0,0,0,0,12,3.8,0,0,0,1,2,6,7,48,0,0,0,0,0.00911854103343465,0.007246376811594203,0.018779342723004695,0.012915129151291513,0,0,0.03636363636363636,0.012987012987012988,0.02040816326530612,0.013824884792626729,0.01282051282051282,0,0,0,0.008928571428571428,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012015048414468765,Nick Hind,0,15823,13,St Kilda,2020,33,0
5,4,6,11,5,46,0,2,2,2,0,1,1,3,0,0,6,5,1,2,0,0,1,85,51,57,0,1,3,122,5,1,1,0,0,2,0,0,1,3,5,0,33.3,1,1,7,0.1,6,1,3,0,2,6,7,48,0,0,0,0,0.015197568389057751,0.028985507246376812,0.028169014084507043,0.02029520295202952,0,0.1111111111111111,0.01818181818181818,0.012987012987012988,0.02040816326530612,0.027649769585253458,0.016025641025641024,0.043478260869565216,0.09523809523809523,0.1111111111111111,0.044642857142857144,0.07894736842105263,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026667893398553133,Max King,0,15823,13,St Kilda,2020,39,0
2,1,6,8,5,63,0,0,0,5,0,2,1,2,2,1,3,7,0,0,1,0,0,57,40,51,1,0,1,94,2,1,0,0,0,0,0,5,1,2,2,0,0,0,0,10,0.5,0,0,0,0,2,6,7,48,0,0,0,0,0.0060790273556231,0.007246376811594203,0.028169014084507043,0.014760147601476014,0,0,0.045454545454545456,0.025974025974025976,0.02040816326530612,0.013824884792626729,0.022435897435897436,0,0,0,0.017857142857142856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.719942855648696e-4,Jack Bytel,0,15823,13,St Kilda,2020,27,0
4,1,4,8,5,63,1,2,0,2,0,0,2,2,1,0,5,3,1,1,1,0,1,67,40,54,1,1,6,136,2,0,0,0,0,1,0,2,1,2,3,0,0,0,0,9,5,14,1,3,1,2,14,6,50,0,0,0,0,0.0121580547112462,0.007246376811594203,0.018779342723004695,0.014760147601476014,0.07692307692307693,0.1111111111111111,0.01818181818181818,0,0.04081632653061224,0.02304147465437788,0.009615384615384616,0.043478260869565216,0.047619047619047616,0.1111111111111111,0.017857142857142856,0.07894736842105263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0023243066389113665,Tom Fullarton,0,15823,13,Brisbane Lions,2020,36,0
9,4,5,14,13,93,0,0,0,2,2,1,0,0,0,0,4,10,1,0,3,0,0,84,57,79,0,0,2,154,0,4,0,0,1,0,0,5,9,0,3,0,0,1,0,7,7.6,0,0,0,3,12,7,7,49,0,0,0,0,0.02535211267605634,0.021739130434782608,0.02109704641350211,0.02364864864864865,0,0,0.022727272727272728,0.012987012987012988,0,0.018604651162790697,0.02557544757033248,0.045454545454545456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.002040780847892165,Heath Shaw,0,15824,13,Greater Western Sydney,2020,34,0
10,4,2,12,10,83,0,0,0,2,4,0,0,0,0,0,3,5,0,0,5,2,0,83,54,80,0,0,1,223,3,2,0,0,1,0,0,8,9,0,2,0,0,0,0,10,3.9,0,0,0,4,12,7,9,61,0,0,0,0,0.028169014084507043,0.021739130434782608,0.008438818565400843,0.02027027027027027,0,0,0.022727272727272728,0,0,0.013953488372093023,0.01278772378516624,0,0,0,0.028846153846153848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017201807349920273,Shannon Hurn,0,15824,13,West Coast,2020,33,0
4,4,1,5,4,80,1,1,0,0,0,2,0,0,0,0,1,4,0,2,0,0,0,91,33,46,0,0,2,144,0,1,0,0,0,1,0,3,3,1,1,0,0,0,2,5,3,0,0,2,0,12,7,9,61,0,0,0,0,0.011267605633802818,0.021739130434782608,0.004219409282700422,0.008445945945945946,0.0625,0.1,0,0.025974025974025976,0,0.004651162790697674,0.010230179028132993,0,0.125,0,0,0.05714285714285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002962450496852398,Josh J. Kennedy,0,15824,13,West Coast,2020,37,0
1,0,8,9,9,100,0,0,24,3,1,1,4,2,0,1,5,4,0,0,1,0,0,82,52,77,1,3,2,21,0,1,1,1,1,0,0,3,1,0,5,8,40,0,0,7,10.3,60,1,0,1,12,7,7,49,0,0,0,0,0.0028169014084507044,0,0.03375527426160337,0.015202702702702704,0,0,0.03409090909090909,0.012987012987012988,0.06451612903225806,0.023255813953488372,0.010230179028132993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0012015048414468765,Shane Mumford,0,15824,13,Greater Western Sydney,2020,26,0
5,4,2,7,6,86,0,0,0,0,1,0,0,1,0,1,1,7,0,0,0,0,0,52,28,30,0,0,0,67,3,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,12,7,7,49,0,0,0,0,0.014084507042253521,0.021739130434782608,0.008438818565400843,0.011824324324324325,0,0,0,0,0,0.004651162790697674,0.017902813299232736,0,0,0,0.028846153846153848,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0012015048414468765,Callan Ward,0,15824,13,Greater Western Sydney,2020,27,0
9,2,5,14,11,79,1,1,28,2,1,2,7,2,1,0,13,3,1,0,3,0,0,78,87,146,1,6,7,252,3,3,0,0,0,1,1,3,7,1,4,8,50.9,0,0,18,22,55,6,2,1,12,7,9,61,1,1,7,0,0.02535211267605634,0.010869565217391304,0.02109704641350211,0.02364864864864865,0.0625,0.1,0.022727272727272728,0.025974025974025976,0.11290322580645161,0.06046511627906977,0.0076726342710997444,0.045454545454545456,0,0,0.028846153846153848,0.05714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5093922019004822,Nic Naitanui,0,15824,13,West Coast,2020,3,1
8,1,7,15,10,67,0,1,0,3,2,2,5,3,3,1,9,7,0,0,4,2,0,74,54,86,1,4,1,234,4,1,0,0,0,0,0,15,5,1,5,0,0,0,0,24,8.6,0,0,1,1,12,7,9,61,0,0,0,1,0.022535211267605635,0.005434782608695652,0.029535864978902954,0.02533783783783784,0,0.1,0.03409090909090909,0.025974025974025976,0.08064516129032258,0.04186046511627907,0.017902813299232736,0,0,0,0.038461538461538464,0.02857142857142857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001800326514057815,Luke Shuey,0,15824,13,West Coast,2020,16,0
7,7,10,17,15,88,0,0,0,5,4,0,1,1,1,1,6,13,0,0,3,0,0,99,80,109,0,1,1,57,2,6,0,1,1,0,0,9,7,0,4,0,0,2,0,14,8.3,0,0,0,2,12,7,9,61,1,1,0,0,0.01971830985915493,0.03804347826086957,0.04219409282700422,0.028716216216216218,0,0,0.056818181818181816,0,0.016129032258064516,0.027906976744186046,0.03324808184143223,0,0,0,0.019230769230769232,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04768926650285721,Brad Sheppard,0,15824,13,West Coast,2020,9,0
6,5,1,7,4,57,3,0,1,0,0,2,0,1,0,0,8,0,5,2,1,0,0,92,54,88,0,0,4,179,1,0,0,0,0,6,4,2,3,1,2,0,50,0,0,6,13.8,2,0,3,0,12,7,9,61,0,0,0,0,0.016901408450704224,0.02717391304347826,0.004219409282700422,0.011824324324324325,0.1875,0,0,0.025974025974025976,0,0.037209302325581395,0,0.22727272727272727,0.125,0,0.009615384615384616,0.08571428571428572,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258401520550251,Jack Darling,0,15824,13,West Coast,2020,42,0
13,6,8,21,15,71,1,0,0,2,2,1,2,2,0,1,7,14,0,1,2,2,0,100,84,107,0,2,3,284,2,4,0,0,0,0,0,6,7,0,5,0,0,0,0,16,10.3,0,1,1,0,12,7,9,61,0,1,2,0,0.036619718309859155,0.03260869565217391,0.03375527426160337,0.03547297297297297,0.0625,0,0.022727272727272728,0.012987012987012988,0.03225806451612903,0.03255813953488372,0.03580562659846547,0,0.0625,0,0.019230769230769232,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23824921250343323,Andrew Gaff,0,15824,13,West Coast,2020,5,0
6,1,6,12,8,67,0,0,0,3,1,3,2,3,2,0,6,7,0,0,2,0,1,89,47,76,0,2,5,272,5,2,1,0,0,0,0,2,5,0,2,0,0,0,0,12,7.3,0,1,0,0,12,7,9,61,0,0,0,0,0.016901408450704224,0.005434782608695652,0.02531645569620253,0.02027027027027027,0,0,0.03409090909090909,0.03896103896103896,0.03225806451612903,0.027906976744186046,0.017902813299232736,0,0,0.07692307692307693,0.04807692307692308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.892508779652417e-4,Jamie Cripps,0,15824,13,West Coast,2020,17,0
7,6,4,11,10,91,0,0,0,0,5,1,0,2,0,0,2,10,0,0,9,0,0,90,47,85,0,0,1,200,2,6,0,2,4,0,0,1,6,0,2,0,0,3,0,2,13.2,0,1,0,9,12,7,7,49,0,0,0,0,0.01971830985915493,0.03260869565217391,0.016877637130801686,0.018581081081081082,0,0,0,0.012987012987012988,0,0.009302325581395349,0.02557544757033248,0,0,0,0.019230769230769232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5809715841896832e-4,Lachlan Keeffe,0,15824,13,Greater Western Sydney,2020,19,0
