effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
18,86,4,3,3,0,2,79,90,110,2,6,9,482,1,1,9,11,1,4,0,0,18,14.7,1,0,14,17,12,89,0,1,1,0,105,0,1,1,0,0,0,0,0,0,0.7229132056236267,0.14201293885707855,0.0942569449543953,0.04081694036722183,0.45297764986753464,0,Jacob Hopper,0,16102,23,Greater Western Sydney,2021,0
9,69,2,2,0,2,0,71,49,60,0,4,1,127,2,1,9,4,0,4,0,0,15,6,0,0,44,8,7,50,0,0,0,1,324,1,0,1,0,0,0,0,0,0,0.9993615746498108,6.046272465027869e-4,1.8010332496487536e-5,1.58438033395214e-5,6.881793215143261e-4,0,Joel Selwood,0,16025,15,Geelong,2021,0
5,42,5,0,2,0,0,76,27,17,0,0,2,275,7,0,13,3,0,6,0,0,15,3.9,1,0,49,8,5,38,0,0,0,0,15,1,0,0,0,1,0,0,0,0,0.9999076128005981,7.712830847594887e-5,6.5452168200863525e-6,8.730047738936264e-6,1.1640888533293037e-4,0,Will Hamill,0,15943,8,Adelaide,2021,0
24,86,4,1,1,5,0,85,113,122,0,0,8,637,5,0,5,18,0,3,0,0,7,18.6,2,2,1,7,11,73,1,1,1,0,225,0,1,0,0,1,0,0,0,0,0.43300408124923706,0.0814700648188591,0.42654427886009216,0.05898156762123108,1.1115033254027367,0,Daniel Rich,0,15893,3,Brisbane Lions,2021,0
13,62,4,1,1,2,0,88,87,93,1,1,1,321,3,1,16,6,0,9,2,0,34,8.9,0,0,31,7,8,55,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0.9905188679695129,0.006122096907347441,0.0031058210879564285,2.5328397168777883e-4,0.013093590998323634,0,Willem Drew,0,16043,17,Port Adelaide,2021,0
16,67,1,2,0,0,0,81,102,99,4,2,7,98,1,3,3,5,2,4,0,0,21,8.6,1,0,19,17,8,65,0,0,0,0,200,1,0,1,0,0,0,0,0,0,0.9728994965553284,0.004240008071064949,0.022528139874339104,3.3230488770641387e-4,0.0502932024828624,0,Cameron Guthrie,0,16079,21,Geelong,2021,0
12,86,1,2,0,5,0,88,55,85,0,0,2,288,8,0,5,7,0,3,1,0,7,13.2,1,4,52,11,9,65,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0.9987282156944275,0.00125274364836514,1.7170512364828028e-5,1.8379670336798881e-6,0.0012925985741958357,0,Lachie Young,0,15881,1,North Melbourne,2021,0
12,71,0,1,0,1,1,83,71,75,0,0,5,303,1,0,5,6,1,2,0,1,13,8.3,0,1,26,14,5,44,0,0,0,0,74,1,0,0,1,0,0,0,0,0,0.9982268214225769,0.001683486276306212,7.817213190719485e-5,1.1471939615148585e-5,0.0018742463589660474,0,Jack Silvagni,0,16046,17,Carlton,2021,0
32,84,5,3,1,1,1,80,144,173,4,2,10,621,4,1,7,15,2,9,0,0,27,26,3,0,44,20,13,98,0,0,8,0,68,0,1,1,0,0,0,0,0,0,1.1931681365240365e-4,0.003422805108129978,0.9752799272537231,0.02117794193327427,2.017516485415399,2,Ben Keays,0,16105,23,Adelaide,2021,2
22,82,3,1,2,0,3,81,103,120,1,0,6,996,3,0,9,16,0,3,1,0,15,18.9,0,0,3,3,16,99,0,1,5,0,116,1,0,1,0,0,0,0,0,0,0.12545958161354065,0.81948322057724,0.039595216512680054,0.01546195987612009,0.9450595332309604,1,Paul Seedsman,0,15926,6,Adelaide,2021,1
10,77,4,0,2,2,0,83,49,42,0,2,4,191,1,0,11,8,0,2,0,0,13,4.7,2,1,98,6,4,30,0,0,0,0,76,1,0,0,0,1,0,0,0,0,0.9999486207962036,2.7672424039337784e-5,1.0704809028538875e-5,1.30121998154209e-5,8.811864154267823e-5,0,Jack Bowes,0,16074,20,Gold Coast,2021,0
12,86,3,2,1,2,0,83,83,96,0,0,4,239,0,1,7,7,2,2,0,3,28,10.8,0,0,9,12,7,54,0,0,0,0,63,1,0,0,0,0,1,0,0,0,0.99384307861328125,0.00179319700691849,0.0043341005221009254,2.968656008306425e-5,0.010550457731369534,0,Nick Holman,0,15939,8,Gold Coast,2021,0
8,73,2,2,1,2,0,82,47,42,1,0,3,114,2,0,12,5,0,2,0,0,17,5.2,1,2,5,9,10,69,0,0,0,0,106,0,1,0,0,0,0,0,0,0,0.9997530579566956,1.072294035111554e-4,5.238967787590809e-5,8.729560795472935e-5,4.738955831271596e-4,0,Jed Bews,0,15901,3,Geelong,2021,0
8,67,1,1,0,3,0,71,55,66,0,0,6,11,0,0,2,3,2,5,0,0,14,4.6,0,1,13,14,10,74,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0.99992835521698,5.2432653319556266e-5,1.133377827500226e-5,7.847901542845648e-6,9.864391449809773e-5,0,Boyd Woodcock,0,16054,18,Port Adelaide,2021,0
15,88,1,1,0,4,0,89,65,77,0,0,1,288,5,0,5,8,0,5,1,0,7,10.1,1,4,1,5,10,65,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0.9993793964385986,4.938761121593416e-4,4.5963006414240226e-5,8.075572259258479e-5,8.280692927655764e-4,0,Wil Powell,0,16048,17,Gold Coast,2021,0
15,88,1,0,0,6,0,81,64,80,0,0,1,157,6,0,10,6,0,7,0,0,12,8.5,1,5,111,3,5,33,0,0,0,0,101,1,0,0,0,1,0,0,0,0,0.999893069267273,9.924003825290129e-5,6.583031790796667e-6,1.0693078138501733e-6,1.1561402527604514e-4,0,Jimmy Webster,0,15960,10,St Kilda,2021,0
16,84,2,1,1,2,0,80,60,85,0,1,2,346,3,0,6,10,0,3,0,0,9,9.7,2,1,50,6,8,54,0,0,0,0,87,1,0,0,0,1,0,0,0,0,0.9983818531036377,0.0015342002734541893,6.796642992412671e-5,1.602364682184998e-5,0.0017182040737679927,0,Blake Hardwick,0,15918,5,Hawthorn,2021,0
10,77,1,0,0,1,0,76,59,59,0,0,4,149,1,3,5,6,2,4,0,0,15,7.6,1,1,54,9,5,39,0,0,0,0,82,1,0,0,1,0,0,0,0,0,0.9999288320541382,5.166346818441525e-5,1.427454571967246e-5,5.166585651750211e-6,9.57123165790108e-5,0,Jack Lonie,0,15928,6,St Kilda,2021,0
10,71,2,1,0,2,0,78,41,60,1,2,4,114,1,1,2,2,3,5,0,1,9,10.8,0,1,62,10,6,46,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0.9998192191123962,1.2660975335165858e-4,4.580221138894558e-5,8.43783618620364e-6,2.4352768468816066e-4,0,Tyler Brockman,0,16045,17,Hawthorn,2021,0
3,50,3,1,2,0,0,85,33,32,0,0,2,126,0,1,4,3,2,3,0,1,17,5.2,0,0,64,5,10,65,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0.9999572038650513,2.785761716950219e-5,1.172699012386147e-5,3.2415946407127194e-6,6.103638133936329e-5,0,Zach Sproule,0,15981,11,Greater Western Sydney,2021,0
4,36,6,0,3,1,0,87,38,31,0,0,4,207,1,2,5,1,2,6,0,0,24,4.4,0,0,32,11,14,95,0,0,0,0,80,0,1,0,0,0,1,0,0,0,0.9995809197425842,2.223713236162439e-4,1.4077781816013157e-4,5.589734428212978e-5,6.716189927828964e-4,0,Dan Butler,0,16047,17,St Kilda,2021,0
15,71,4,1,1,0,0,79,83,78,1,4,4,373,2,0,18,6,0,7,0,0,38,7.4,2,0,59,9,5,39,0,0,0,0,32,1,0,1,0,0,0,0,0,0,0.9936776757240295,0.006224199663847685,3.587005994631909e-5,6.229790596989915e-5,0.0064828335016500205,0,Luke Davies-Uniacke,0,15889,2,North Melbourne,2021,0
11,79,2,2,0,1,0,71,91,110,1,6,3,230,4,0,13,5,1,5,1,0,22,12.2,2,1,20,4,13,82,1,1,0,0,187,1,0,0,0,0,0,0,1,0,0.984611451625824,0.012448879890143871,0.002639839891344309,2.998646814376116e-4,0.018628153717145324,0,Nic Naitanui,0,15905,4,West Coast,2021,0
7,70,0,1,0,2,0,67,62,66,4,1,10,-11,0,0,3,1,1,3,0,0,6,10.8,6,1,39,14,15,104,0,0,0,0,195,0,1,0,0,0,0,0,1,0,0.9974307417869568,5.984649178571999e-4,4.267730109859258e-4,0.001544059137813747,0.006084188353270292,0,Stefan Martin,0,15920,6,Western Bulldogs,2021,0
10,77,3,0,1,1,0,82,44,40,0,0,4,333,1,0,4,6,0,1,0,0,10,0.8,0,1,21,7,14,91,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0.9997288584709167,2.4021226272452623e-4,1.2904715731565375e-5,1.7955833754967898e-5,3.1988919545256067e-4,0,Riley Bonner,0,16009,13,Port Adelaide,2021,0
7,64,3,0,1,0,0,82,43,42,0,0,2,252,1,0,4,4,1,4,0,0,14,1.2,0,0,28,11,9,65,0,0,0,0,35,1,0,0,1,0,0,0,0,0,0.999916672706604,6.990201654843986e-5,5.1292167881911155e-6,8.270777470897883e-6,1.0497278253751574e-4,0,Lachie Schultz,0,16002,12,Fremantle,2021,0
16,76,5,0,4,1,0,78,81,63,2,4,7,441,1,0,6,8,0,5,0,0,18,7.6,2,0,23,8,13,86,0,0,0,0,41,0,1,1,0,0,0,0,0,0,0.9983773231506348,5.651684477925301e-4,4.65434102807194e-4,5.920271505601704e-4,0.0032721181050874293,0,Will Setterfield,0,15957,10,Carlton,2021,0
9,90,0,2,0,6,0,100,90,101,1,1,3,241,3,1,5,8,0,1,1,0,14,18.6,1,6,41,8,10,68,0,0,0,0,255,1,0,0,0,0,0,0,1,0,0.9856528043746948,0.0023873085156083107,0.011920520104467869,3.933317566406913e-5,0.026346348251536256,0,Todd Goldstein,0,15908,4,North Melbourne,2021,0
10,71,5,0,1,0,0,72,55,35,0,1,3,333,1,0,4,6,1,1,0,0,5,4.7,1,0,30,17,10,77,0,0,0,0,108,0,1,0,0,1,0,0,0,0,0.9987704157829285,5.213107797317207e-4,8.224919292842969e-5,6.259412039071321e-4,0.0025636327773099765,0,Jed Bews,0,15919,5,Geelong,2021,0
14,93,1,1,1,1,1,81,43,73,2,1,3,134,6,0,6,3,1,8,0,0,11,12.3,2,1,9,14,13,92,0,0,0,0,82,0,1,0,0,0,0,0,0,1,0.9998869895935059,8.750209963181987e-5,1.0945447684207465e-005,1.4551896128978115e-5,1.5304868338716915e-4,0,Oliver Florent,0,15998,12,Sydney,2021,0
4,50,1,0,0,0,0,87,42,31,0,0,2,176,0,0,5,2,0,1,0,1,12,2.1,0,0,17,9,9,63,0,0,0,0,47,1,0,0,0,0,1,0,0,0,0.9999614953994751,2.567065166658722e-5,6.911389846209204e-6,5.9268436416459735e-6,5.727396228394355e-5,0,Charlie Spargo,0,16019,13,Melbourne,2021,0
16,76,1,1,0,1,0,80,78,96,0,0,7,338,3,0,2,8,1,6,0,2,7,16.2,2,1,21,8,10,68,0,0,0,0,93,0,1,0,0,0,0,0,0,1,0.9499821066856384,0.044896844774484634,0.003224966349080205,0.0018960307352244854,0.0570348696783185,0,Sam Menegola,0,15947,9,Geelong,2021,0
12,80,2,1,1,0,0,77,72,93,0,1,10,207,3,1,5,8,0,4,0,0,13,15,1,0,28,12,15,102,0,0,5,0,56,0,1,1,0,0,0,0,0,0,0.579858660697937,0.20997773110866547,0.14211726188659668,0.06804633885622025,0.6983512714505196,0,Zac Bailey,0,15956,10,Brisbane Lions,2021,0
22,85,5,2,3,1,1,62,75,105,3,7,7,297,1,0,2,10,0,5,0,0,12,15.8,0,1,32,11,14,95,0,0,0,0,113,0,1,1,0,0,0,0,0,0,0.9431091547012329,0.033653609454631805,0.010139817371964455,0.01309739425778389,0.09322542697191238,0,Zak Jones,0,16047,17,St Kilda,2021,0
2,67,0,0,0,0,0,43,23,21,0,0,2,89,0,1,2,2,1,1,0,1,8,5.4,0,0,45,10,9,64,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0.9999818801879883,1.0893416401813738e-5,4.871818418905605e-6,2.341821527807042e-6,2.7662517823046073e-5,0,Liam Henry,0,15899,3,Fremantle,2021,0
12,80,3,0,0,0,0,83,54,56,0,0,2,473,3,0,11,8,0,3,0,0,18,1.2,0,0,28,11,12,83,0,0,0,0,194,1,0,0,0,1,0,0,0,0,0.9995315074920654,4.474174929782748e-4,4.051079486089293e-6,1.7078420569305308e-5,5.067549136583693e-4,0,Brodie Smith,0,15985,11,Adelaide,2021,0
10,91,0,0,0,0,0,77,43,65,0,0,5,154,3,0,4,4,0,3,0,0,16,10.7,1,0,73,9,7,51,0,0,0,0,102,1,0,0,0,0,0,0,0,1,0.9999186992645264,6.660544750047848e-5,1.2899770808871835e-5,1.8028957811111468e-6,9.781367646155559e-5,0,Rory Atkins,0,15950,9,Gold Coast,2021,0
14,61,12,0,5,3,0,85,71,70,1,2,6,554,6,1,5,10,1,8,0,0,25,9.5,1,0,19,6,8,54,0,1,0,1,189,1,0,0,1,0,0,0,0,0,0.9952123165130615,0.0030930174980312586,6.834298255853355e-4,0.0010112355230376124,0.007493583718314767,0,Dayne Zorko,0,15904,4,Brisbane Lions,2021,0
2,40,4,0,1,6,0,84,28,20,0,0,1,51,1,0,9,1,0,0,1,0,10,1.3,1,6,95,15,5,45,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.9998231530189514,1.6114141908474267e-4,8.775267815508414e-6,6.941027095308527e-6,1.9951503600168508e-4,0,Brodie Kemp,0,16091,22,Carlton,2021,0
14,82,2,6,1,3,0,82,97,109,0,2,9,384,1,0,6,9,1,1,0,0,25,16.3,1,2,32,15,8,63,0,1,4,1,200,1,0,1,0,0,0,0,0,0,0.31666022539138794,0.23476125299930573,0.4346708655357361,0.013907638378441334,1.145825899206102,2,Dayne Zorko,0,16047,17,Brisbane Lions,2021,2
16,59,1,0,0,0,0,85,105,117,5,1,5,462,2,1,12,8,1,8,1,0,28,17.5,1,0,27,10,9,64,0,1,1,0,149,0,1,1,0,0,0,0,0,0,0.2217780202627182,0.21939195692539215,0.39506104588508606,0.1637689173221588,1.5008208006620407,2,Tom Mitchell,0,16089,22,Hawthorn,2021,2
5,83,0,0,0,2,0,80,23,28,0,0,3,77,1,0,2,1,0,2,0,1,8,5.8,0,0,111,3,5,33,0,0,0,0,27,1,0,0,1,0,0,0,0,0,0.9998496770858765,6.684755499009043e-5,6.764088902855292e-5,1.5765666830702685e-5,2.494263335393043e-4,0,Max King,0,15960,10,St Kilda,2021,0
10,71,3,0,0,1,1,85,59,45,0,1,3,230,1,0,3,5,1,3,0,0,8,4.8,0,1,38,9,13,87,0,0,0,0,22,1,0,0,0,0,0,0,0,1,0.9998018145561218,1.5661252837162465e-4,2.9779428587062284e-5,1.1847777386719827e-5,2.517147177059087e-4,0,Jarrod Brander,0,16100,23,West Coast,2021,0
24,83,1,1,0,2,2,62,119,147,0,5,6,248,5,0,5,10,0,7,0,0,11,19.8,2,0,20,14,8,62,0,0,8,0,199,0,1,1,0,0,0,0,0,0,0.008418932557106018,0.11602292954921722,0.5860777497291565,0.28948038816452026,2.156619593501091,2,Cameron Guthrie,0,16072,20,Geelong,2021,2
3,60,1,0,0,3,0,85,41,42,0,0,3,93,0,2,3,2,0,0,0,0,10,6.9,0,2,19,5,13,83,0,0,0,0,17,1,0,0,1,0,0,0,0,0,0.9999569654464722,3.2025283871917054e-5,6.006009698467096e-6,5.025325208407594e-6,5.911327889407403e-5,0,Jacob Koschitzke,0,16065,19,Hawthorn,2021,0
1,25,0,0,0,0,0,5,15,7,1,0,1,132,0,0,0,1,0,2,0,1,0,0.7,1,0,22,9,11,75,0,0,0,0,54,1,0,0,1,0,0,0,0,0,0.999934196472168,3.095749343628995e-5,2.353534546273295e-5,1.1307038221275434e-5,1.1194929902558215e-4,0,Rhys Mathieson,0,15997,12,Brisbane Lions,2021,0
21,75,4,0,1,1,0,75,97,95,2,2,6,151,2,0,11,6,1,10,0,0,18,14,2,0,12,7,14,91,0,1,10,0,346,0,1,1,0,0,0,0,0,0,0.1455368548631668,0.21406333148479462,0.10761792212724686,0.5327818989753723,2.0276448726654053,3,David Mundy,0,16027,15,Fremantle,2021,3
16,73,3,4,0,3,0,89,104,101,0,4,3,471,3,0,13,10,0,1,2,0,19,4.6,1,1,40,10,2,22,0,0,0,0,106,1,0,0,0,1,0,0,0,0,0.9910500049591064,0.003640881273895502,0.004946777131408453,3.622887597884983e-4,0.014621301816077903,0,Jayden Short,0,16026,15,Richmond,2021,0
9,82,2,2,1,7,0,88,48,78,0,0,2,88,8,0,8,3,0,4,1,0,9,13.1,1,4,38,12,8,60,0,0,0,0,115,1,0,0,0,0,0,0,0,0,0.9998518228530884,9.716482600197196e-5,4.4534368498716503e-005,6.470736934716115e-6,2.056457738035533e-4,0,Sam Frost,0,15944,8,Hawthorn,2021,0
21,81,6,5,2,1,0,85,96,88,3,2,7,252,4,1,10,6,2,10,0,0,19,18.2,3,1,31,4,18,112,0,0,2,1,136,0,1,1,0,0,0,0,0,0,0.4395827054977417,0.33006423711776733,0.2145332396030426,0.015819858759641647,0.8065902926027775,0,Patrick Cripps,0,16070,20,Carlton,2021,0
22,71,7,1,2,7,0,82,99,114,0,2,7,522,3,0,11,7,1,7,0,0,25,13.4,1,4,27,7,5,37,1,1,0,1,166,1,0,1,0,0,0,0,0,0,0.27514365315437317,0.5446098446846008,0.1505405306816101,0.029705967754125595,0.9348088093101978,1,Marcus Bontempelli,0,16089,22,Western Bulldogs,2021,1
21,88,1,2,1,1,1,77,85,119,0,1,9,645,3,0,8,14,0,6,0,0,15,24,0,1,10,13,10,73,0,1,1,0,124,1,0,0,0,0,0,0,0,1,0.4572983980178833,0.4978443682193756,0.04341109097003937,0.001446152338758111,0.5890050071757287,1,Paul Seedsman,0,16033,15,Adelaide,2021,1
16,73,4,0,1,0,2,81,86,70,0,2,1,459,5,1,6,9,1,6,2,0,8,7.3,0,0,38,5,15,95,0,0,0,0,222,0,1,0,0,0,0,0,0,1,0.899328887462616,0.08403048664331436,0.006408527493476868,0.010232049971818924,0.12754369154572487,0,Zach Tuohy,0,16068,19,Geelong,2021,0
26,87,2,0,1,3,0,89,104,117,0,0,4,583,4,0,10,11,0,4,2,0,13,19.2,0,1,24,7,13,85,0,0,1,0,159,1,0,0,0,1,0,0,0,0,0.6137275099754333,0.09441640973091125,0.28763166069984436,0.004224407486617565,0.6823529535904527,0,Jack Crisp,0,15927,6,Collingwood,2021,0
14,58,3,0,1,1,2,84,101,96,0,3,4,625,4,0,14,12,2,6,2,0,18,6.8,2,1,10,13,12,85,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0.9895954728126526,0.006968652363866568,0.0027781110256910324,6.577842868864536e-4,0.014498227275907993,0,Jack Bowes,0,15895,3,Gold Coast,2021,0
14,78,5,0,2,2,0,81,71,74,4,3,8,177,2,0,9,6,1,6,0,0,14,10.3,1,0,29,13,11,79,0,0,0,0,43,1,0,1,0,0,0,0,0,0,0.9980066418647766,0.0016160422237589955,1.3845274224877357e-4,2.3883623362053186e-4,0.0026094564091181383,0,Luke Davies-Uniacke,0,16042,16,North Melbourne,2021,0
13,87,2,1,1,3,0,84,95,102,0,0,7,325,1,2,1,10,2,3,0,0,28,11.6,1,0,29,9,14,93,0,0,0,0,96,0,1,0,1,0,0,0,0,0,0.923161506652832,0.0599050410091877,0.01563378982245922,0.0012996284058317542,0.0950715058716014,0,Dean Kent,0,16083,21,St Kilda,2021,0
8,67,4,1,1,1,1,85,80,75,0,0,3,256,0,0,7,6,0,3,0,0,19,3.7,0,0,41,8,10,68,0,0,0,0,30,1,0,0,0,0,1,0,0,0,0.9995203018188477,4.4364502537064254e-4,1.9766328477999195e-5,1.6346248230547644e-5,5.322164270182839e-4,0,Tarryn Thomas,0,15908,4,North Melbourne,2021,0
9,69,2,2,1,0,0,82,81,94,1,1,6,77,2,0,2,7,0,1,2,0,10,7.4,2,0,16,9,13,87,0,0,0,0,23,0,1,0,0,0,1,0,0,0,0.9728963375091553,0.01900520734488964,0.005955294705927372,0.0021431457716971636,0.037345234071835876,0,Darcy Cameron,0,16050,17,Collingwood,2021,0
7,58,1,1,0,0,0,100,84,86,0,0,5,221,1,3,2,4,0,0,1,2,13,7.8,0,0,97,9,5,39,0,0,0,0,220,1,0,0,0,0,1,0,0,0,0.9968382120132446,0.002949654823169112,2.026717265835032e-4,9.455129656998906e-6,0.0033833636653071153,0,Jack Darling,0,15921,6,West Coast,2021,0
22,73,2,0,0,1,0,86,100,114,0,2,4,432,2,0,2,9,4,11,0,0,9,14.9,0,1,8,8,13,86,0,0,0,0,127,0,1,0,0,0,1,0,0,0,0.32425591349601746,0.5336737632751465,0.12895567715168,0.013114663772284985,0.8309291088953614,1,Jack Billings,0,15882,1,St Kilda,2021,1
8,100,1,0,1,0,0,78,55,68,0,0,3,146,2,0,7,6,0,1,1,0,18,13.6,1,0,10,12,8,60,0,0,0,0,53,1,0,0,1,0,0,0,0,0,0.9995301961898804,4.45197889348492e-4,1.6257281458820216e-5,8.329762749781366e-6,5.027017405154766e-4,0,Oscar Allen,0,16051,17,West Coast,2021,0
15,94,1,3,0,3,0,80,61,85,0,1,4,277,9,0,6,8,0,6,2,0,8,11.9,3,3,20,10,16,106,0,0,0,0,9,0,1,0,0,1,0,0,0,0,0.9980683922767639,0.0017986511811614037,8.552640792913735e-5,4.743327008327469e-5,0.0021120038072695024,0,Rhyan Mansell,0,16053,18,Richmond,2021,0
12,60,1,0,0,4,0,84,113,100,0,3,6,284,6,0,10,5,0,7,0,0,30,19.1,3,2,49,8,5,38,0,0,0,1,215,1,0,1,0,0,0,0,0,0,0.936027467250824,0.05713393911719322,0.006221200805157423,6.174402660690248e-4,0.07142866152571514,0,Rory Sloane,0,15943,8,Adelaide,2021,0
9,60,1,3,0,1,0,77,91,85,2,1,4,284,5,0,5,4,1,3,4,0,9,11.4,4,1,26,14,5,44,0,0,0,0,16,1,0,0,0,0,0,0,1,0,0.9819086790084839,0.017090650275349617,9.424070594832301e-4,5.828333451063372e-5,0.01915031439784798,0,Tom De Koning,0,16046,17,Carlton,2021,0
13,68,1,1,1,1,1,71,88,90,0,0,6,436,4,1,3,7,1,2,1,0,10,10.9,1,0,92,10,18,118,0,0,0,0,10,0,1,0,1,0,0,0,0,0,0.921421468257904,0.07214544713497162,0.0046522608026862144,0.0017808732809498906,0.08679258858319372,0,Errol Gulden,0,16040,16,Sydney,2021,0
17,77,2,1,2,0,1,80,67,80,1,3,5,364,2,0,4,6,0,6,0,1,9,7.3,1,0,12,13,13,91,0,0,0,0,238,1,0,1,0,0,0,0,0,0,0.9962729215621948,0.00343735096976161,2.6284513296559453e-4,2.6868765417020768e-5,0.004043647531943861,0,Shaun Higgins,0,15878,1,Geelong,2021,0
18,100,1,0,0,1,0,86,100,118,1,1,8,99,1,1,6,5,0,3,1,0,24,20,3,1,34,10,12,82,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0.9404236078262329,0.026523500680923462,0.030201418325304985,0.0028513912111520767,0.09548051096498966,0,Luke Jackson,0,15924,6,Melbourne,2021,0
10,71,0,2,0,2,1,84,68,82,0,1,4,369,7,0,7,8,0,4,1,0,10,12.3,4,2,25,13,12,85,0,0,0,0,78,0,1,0,0,1,0,0,0,0,0.9919022917747498,0.007535530719906092,2.9430908034555614e-4,2.678064629435539e-4,0.008927568269427866,0,Jayden Hunt,0,15909,4,Melbourne,2021,0
10,63,2,0,1,2,0,68,63,79,5,1,6,289,3,0,4,6,1,4,0,0,12,15.7,2,0,45,12,10,72,0,0,0,0,268,1,0,0,0,0,1,0,0,0,0.9948360919952393,0.004808909725397825,3.0395042267628014e-4,5.1072911446681246e-5,0.005570029305090429,0,Shane Edwards,0,15896,3,Richmond,2021,0
15,79,1,3,1,4,0,90,68,108,1,0,5,412,8,0,6,10,0,4,2,0,7,8,4,3,3,12,15,102,0,0,0,0,88,0,1,0,0,1,0,0,0,0,0.9924995303153992,0.006368710193783045,6.979670142754912e-4,4.3375114910304546e-4,0.009065897669643164,0,Blake Hardwick,0,15926,6,Hawthorn,2021,0
12,71,6,0,3,1,0,76,43,53,0,0,3,126,3,0,3,5,0,4,0,0,10,2.4,0,0,33,8,8,56,0,0,0,0,28,1,0,0,0,0,1,0,0,0,0.9996482133865356,3.0105080804787576e-4,1.760733539413195e-5,3.309950261609629e-5,4.3556398668442853e-4,0,Curtis Taylor,0,16081,21,North Melbourne,2021,0
7,100,2,1,1,7,0,92,35,46,0,0,0,100,4,0,2,6,0,1,2,0,4,7.8,0,7,28,15,13,93,0,0,0,0,92,0,1,0,0,1,0,0,0,0,0.9991957545280457,2.2410212841350585e-4,4.85275755636394e-4,9.481844608671963e-5,0.0014791089779464528,0,Zaine Cordy,0,16002,12,Western Bulldogs,2021,0
6,75,2,0,0,1,0,73,45,29,0,0,3,177,0,0,0,4,0,0,0,1,6,-4.9,0,0,16,9,13,87,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0.999870777130127,7.622263365192339e-5,2.234027851955034e-5,3.064009069930762e-5,2.1282346278894693e-4,0,Oliver Henry,0,16050,17,Collingwood,2021,0
15,63,4,2,2,0,1,90,88,83,3,1,5,367,2,0,14,9,1,5,1,0,30,8.8,1,0,14,5,12,77,0,0,0,0,49,1,0,1,0,0,0,0,0,0,0.9494757652282715,0.04659115895628929,0.0022655895445495844,0.00166747544426471,0.05612476437818259,0,Luke Davies-Uniacke,0,16093,22,North Melbourne,2021,0
9,75,1,4,0,0,0,84,53,52,0,0,4,203,7,0,6,5,0,3,1,0,7,4.5,3,0,22,11,11,77,0,0,0,0,178,0,1,0,0,0,0,0,0,0,0.9996529817581177,2.4296094488818198e-4,5.732339195674285e-5,4.6701290557393804e-5,4.977116004738491e-4,0,Dylan Grimes,0,15929,7,Richmond,2021,0
17,90,0,0,0,1,0,75,67,77,0,1,2,195,4,0,17,7,0,5,0,0,19,9.1,0,0,0,11,12,83,0,0,0,0,114,0,0,0,0,1,0,0,0,0,0.9992675185203552,6.916358252055943e-4,3.1261970434570685e-5,9.531434443488251e-6,7.827540694052004e-4,0,Daniel Rioli,0,16098,23,Richmond,2021,0
1,33,2,0,2,4,0,65,30,23,0,0,2,39,1,0,6,0,0,0,0,0,6,1.6,1,4,54,11,9,65,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0.9999743700027466,1.5720097508165054e-5,3.063471467612544e-6,6.8734925662283786e-6,4.246751814207528e-5,0,Sam Draper,0,15887,2,Essendon,2021,0
8,44,7,2,0,2,0,89,86,56,1,1,2,136,0,3,13,3,2,5,0,0,30,0.7,1,0,7,8,10,68,0,0,0,0,31,0,1,0,0,0,1,0,0,0,0.9995859265327454,1.0191278852289543e-4,2.6762383640743792e-5,2.8543383814394474e-4,0.0010117390702362172,0,Will Snelling,0,15953,9,Essendon,2021,0
4,57,0,1,0,1,0,80,39,35,0,0,3,102,0,0,4,1,1,4,0,0,18,3,0,1,2,6,13,84,0,0,0,0,17,1,0,0,0,0,1,0,0,0,0.9999829530715942,6.383379968610825e-6,3.992278379882919e-6,6.673717962257797e-6,3.438909061515005e-5,0,Sam Wicks,0,15961,10,Sydney,2021,0
