"","season","match_round","player_name","player_team","coaches_votes"
"542",2014,11,"Kurt Tippett","Sydney",6
"543",2014,11,"Kieren Jack","Sydney",4
"544",2014,11,"Lance Franklin","Sydney",3
"545",2014,11,"Craig Bird","Sydney",1
"546",2014,11,"Dayne Beams","Collingwood",8
"547",2014,11,"Josh Thomas","Collingwood",6
"548",2014,11,"Travis Cloke","Collingwood",6
"549",2014,11,"Clinton Young","Collingwood",4
"550",2014,11,"Marley Williams","Collingwood",3
"551",2014,11,"Heritier Lumumba","Collingwood",2
"552",2014,11,"Cameron Shenton","St Kilda",1
"553",2014,11,"Travis Boak","Port Adelaide",10
"554",2014,11,"Dom Tyson","Melbourne",8
"555",2014,11,"Robbie Gray","Port Adelaide",6
"556",2014,11,"Neville Jetta","Melbourne",2
"557",2014,11,"Justin Westhoff","Port Adelaide",2
"558",2014,11,"Nathan Jones","Melbourne",2
"559",2014,11,"Tom Rockliff","Brisbane Lions",9
"560",2014,11,"Marc Murphy","Carlton",7
"561",2014,11,"Jack Redden","Brisbane Lions",5
"562",2014,11,"Joel Patfull","Brisbane Lions",3
"563",2014,11,"Dayne Zorko","Brisbane Lions",3
"564",2014,11,"Robert Warnock","Carlton",2
"565",2014,11,"Chris Yarran","Carlton",1
"566",2014,11,"Ben Howlett","Essendon",9
"567",2014,11,"Brendon Goddard","Essendon",7
"568",2014,11,"Dustin Fletcher","Essendon",6
"569",2014,11,"David Zaharakis","Essendon",4
"570",2014,11,"Jobe Watson","Essendon",4
"571",2014,11,"David Swallow","Gold Coast",10
"572",2014,11,"Taylor Walker","Adelaide",8
"573",2014,11,"Dion Prestia","Gold Coast",5
"574",2014,11,"Brodie Smith","Adelaide",3
"575",2014,11,"Rory Sloane","Adelaide",2
"576",2014,11,"Daniel Talia","Adelaide",2
"577",2014,11,"Stephen Hill","Fremantle",9
"578",2014,11,"Tom Liberatore","Western Bulldogs",7
"579",2014,11,"Ryan Crowley","Fremantle",6
"580",2014,11,"Michael Johnson","Fremantle",4
"581",2014,11,"Jack Macrae","Western Bulldogs",3
"582",2014,11,"Zac Clarke","Fremantle",1
"583",2014,11,"Devon Smith","Greater Western Sydney",10
"584",2014,11,"Isaac Smith","Hawthorn",8
"585",2014,11,"Lachie Whitfield","Greater Western Sydney",6
"586",2014,11,"Luke Hodge","Hawthorn",2
"587",2014,11,"Callan Ward","Greater Western Sydney",2
"588",2014,11,"Angus Litherland","Hawthorn",2
"589",2014,11,"Ben Cunnington","North Melbourne",9
"590",2014,11,"Nick DalSanto","North Melbourne",9
"591",2014,11,"Matt Priddis","West Coast",4
"592",2014,11,"Levi Greenwood","North Melbourne",3
"593",2014,11,"Leigh Adams","North Melbourne",2
"594",2014,11,"Ryan Bastinac","North Melbourne",2
"595",2014,11,"Scott Thompson","North Melbourne",1
"596",2014,12,"Bryce Gibbs","Carlton",10
"597",2014,12,"Tom Hawkins","Geelong",8
"598",2014,12,"Mathew Stokes","Geelong",6
"599",2014,12,"Dale Thomas","Carlton",2
"600",2014,12,"Cameron Guthrie","Geelong",2
"601",2014,12,"Andrew Carrazzo","Carlton",1
"602",2014,12,"Chris Yarran","Carlton",1
"603",2014,12,"Jarryd Roughead","Hawthorn",10
"604",2014,12,"Luke Hodge","Hawthorn",8
"605",2014,12,"Jordan Lewis","Hawthorn",6
"606",2014,12,"Matthew Spangher","Hawthorn",3
"607",2014,12,"Andrew Gaff","West Coast",2
"608",2014,12,"Isaac Smith","Hawthorn",1
"609",2014,12,"Robbie Gray","Port Adelaide",9
"610",2014,12,"Chad Wingard","Port Adelaide",7
"611",2014,12,"Hamish Hartlett","Port Adelaide",7
"612",2014,12,"Nick Riewoldt","St Kilda",3
"613",2014,12,"Matthew Lobbe","Port Adelaide",2
"614",2014,12,"Kane Cornes","Port Adelaide",2
"615",2014,12,"David Zaharakis","Essendon",10
"616",2014,12,"Adam Treloar","Greater Western Sydney",8
"617",2014,12,"Dyson Heppell","Essendon",6
"618",2014,12,"Joe Daniher","Essendon",3
"619",2014,12,"Heath Shaw","Greater Western Sydney",2
"620",2014,12,"Devon Smith","Greater Western Sydney",1
"621",2014,12,"Jack Redden","Brisbane Lions",9
"622",2014,12,"Rohan Bewick","Brisbane Lions",7
"623",2014,12,"Jack Macrae","Western Bulldogs",6
"624",2014,12,"Dayne Zorko","Brisbane Lions",5
"625",2014,12,"Stefan Martin","Brisbane Lions",2
"626",2014,12,"Claye Beams","Brisbane Lions",1
"627",2014,12,"Lee Spurr","Fremantle",10
"628",2014,12,"Matthew Pavlich","Fremantle",6
"629",2014,12,"David Mundy","Fremantle",4
"630",2014,12,"Danyle Pearce","Fremantle",3
"631",2014,12,"Aaron Sandilands","Fremantle",3
"632",2014,12,"Nat Fyfe","Fremantle",2
"633",2014,12,"Paul Duffield","Fremantle",1
"634",2014,12,"Stephen Hill","Fremantle",1
"635",2014,12,"Dan Hannebery","Sydney",10
"636",2014,12,"Gary Ablett","Gold Coast",8
"637",2014,12,"Josh P. Kennedy","Sydney",5
"638",2014,12,"Kieren Jack","Sydney",4
"639",2014,12,"Steven May","Gold Coast",2
"640",2014,12,"Harry Cunningham","Sydney",1
"641",2014,12,"Todd Goldstein","North Melbourne",9
"642",2014,12,"Levi Greenwood","North Melbourne",9
"643",2014,12,"Drew Petrie","North Melbourne",4
"644",2014,12,"Dustin Martin","Richmond",4
"645",2014,12,"Brent Harvey","North Melbourne",3
"646",2014,12,"Andrew Swallow","North Melbourne",1
"647",2014,12,"Clinton Young","Collingwood",7
"648",2014,12,"Jack Frost","Collingwood",6
"649",2014,12,"Nathan Jones","Melbourne",4
"650",2014,12,"Scott Pendlebury","Collingwood",4
"651",2014,12,"Lynden Dunn","Melbourne",3
"652",2014,12,"Brent Macaffer","Collingwood",3
"653",2014,12,"Bernie Vince","Melbourne",2
"654",2014,12,"Cameron Pedersen","Melbourne",1
"655",2014,13,"Bradley Hill","Hawthorn",10
"656",2014,13,"Levi Casboult","Carlton",5
"657",2014,13,"Cyril Rioli","Hawthorn",5
"658",2014,13,"Chris Judd","Carlton",4
"659",2014,13,"Brad Sewell","Hawthorn",4
"660",2014,13,"Grant Birchall","Hawthorn",1
"661",2014,13,"Andrew Carrazzo","Carlton",1
"662",2014,13,"Hayden Ballantyne","Fremantle",9
"663",2014,13,"Nat Fyfe","Fremantle",9
"664",2014,13,"Anthony Miles","Richmond",6
"665",2014,13,"David Mundy","Fremantle",2
"666",2014,13,"Ricky Petterd","Richmond",2
"667",2014,13,"Nathan Foley","Richmond",1
"668",2014,13,"Dustin Martin","Richmond",1
"669",2014,13,"Lance Franklin","Sydney",10
"670",2014,13,"Brad Ebert","Port Adelaide",8
"671",2014,13,"Robbie Gray","Port Adelaide",6
"672",2014,13,"Kieren Jack","Sydney",2
"673",2014,13,"Rhyce Shaw","Sydney",2
"674",2014,13,"Jarrad McVeigh","Sydney",1
"675",2014,13,"Nick Smith","Sydney",1
"676",2014,13,"Nic Naitanui","West Coast",10
"677",2014,13,"Josh J. Kennedy","West Coast",8
"678",2014,13,"Shannon Hurn","West Coast",6
"679",2014,13,"Dion Prestia","Gold Coast",4
"680",2014,13,"Gary Ablett","Gold Coast",1
"681",2014,13,"Jeremy McGovern","West Coast",1
"682",2014,13,"Brodie Smith","Adelaide",10
"683",2014,13,"Scott Thompson","North Melbourne",7
"684",2014,13,"Rory Sloane","Adelaide",4
"685",2014,13,"Brent Harvey","North Melbourne",3
"686",2014,13,"James Podsiadly","Adelaide",2
"687",2014,13,"Daniel Talia","Adelaide",2
"688",2014,13,"Eddie Betts","Adelaide",1
"689",2014,13,"Levi Greenwood","North Melbourne",1
"690",2014,13,"Tom Scully","Greater Western Sydney",10
"691",2014,13,"Lachie Whitfield","Greater Western Sydney",8
"692",2014,13,"Dylan Shiel","Greater Western Sydney",5
"693",2014,13,"Callan Ward","Greater Western Sydney",3
"694",2014,13,"Tim Mohr","Greater Western Sydney",2
"695",2014,13,"Jeremy Cameron","Greater Western Sydney",1
"696",2014,13,"Shane Mumford","Greater Western Sydney",1
"697",2014,13,"Mitch Duncan","Geelong",8
"698",2014,13,"Jimmy Bartel","Geelong",7
"699",2014,13,"Mathew Stokes","Geelong",5
"700",2014,13,"Steven Motlop","Geelong",4
"701",2014,13,"Tom Hawkins","Geelong",2
"702",2014,13,"Dawson Simpson","Geelong",2
"703",2014,13,"Andrew Mackie","Geelong",1
"704",2014,13,"Harry Taylor","Geelong",1
"705",2014,13,"Tom Liberatore","Western Bulldogs",10
"706",2014,13,"Travis Cloke","Collingwood",7
"707",2014,13,"Ryan Griffen","Western Bulldogs",6
"708",2014,13,"Jamie Elliott","Collingwood",3
"709",2014,13,"Liam Jones","Western Bulldogs",3
"710",2014,13,"Luke Dahlhaus","Western Bulldogs",1
"711",2014,13,"David Zaharakis","Essendon",10
"712",2014,13,"Lynden Dunn","Melbourne",7
"713",2014,13,"Brendon Goddard","Essendon",7
"714",2014,13,"Nathan Jones","Melbourne",3
"715",2014,13,"Dyson Heppell","Essendon",2
"716",2014,13,"Tom McDonald","Melbourne",1
"717",2014,14,"Lance Franklin","Sydney",9
"718",2014,14,"Dustin Martin","Richmond",9
"719",2014,14,"Josh P. Kennedy","Sydney",3
"720",2014,14,"Luke Parker","Sydney",3
"721",2014,14,"Trent Cotchin","Richmond",2
"722",2014,14,"Brandon Ellis","Richmond",2
"723",2014,14,"Alex Rance","Richmond",1
"724",2014,14,"Harry Cunningham","Sydney",1
"725",2014,14,"Jay Schulz","Port Adelaide",10
"726",2014,14,"Ollie Wines","Port Adelaide",8
"727",2014,14,"Robbie Gray","Port Adelaide",4
"728",2014,14,"Justin Westhoff","Port Adelaide",4
"729",2014,14,"Travis Boak","Port Adelaide",3
"730",2014,14,"Matthew Broadbent","Port Adelaide",1
"731",2014,14,"Luke Breust","Hawthorn",9
"732",2014,14,"Travis Cloke","Collingwood",6
"733",2014,14,"Jordan Lewis","Hawthorn",5
"734",2014,14,"Scott Pendlebury","Collingwood",4
"735",2014,14,"Brad Sewell","Hawthorn",3
"736",2014,14,"Matthew Spangher","Hawthorn",3
"737",2014,14,"Harley Bennell","Gold Coast",10
"738",2014,14,"Steven May","Gold Coast",8
"739",2014,14,"Dion Prestia","Gold Coast",4
"740",2014,14,"Gary Ablett","Gold Coast",3
"741",2014,14,"Steven Motlop","Geelong",2
"742",2014,14,"David Swallow","Gold Coast",2
"743",2014,14,"Mitch Duncan","Geelong",1
"744",2014,14,"Nat Fyfe","Fremantle",10
"745",2014,14,"Aaron Sandilands","Fremantle",7
"746",2014,14,"Michael Barlow","Fremantle",5
"747",2014,14,"Hayden Ballantyne","Fremantle",4
"748",2014,14,"David Mundy","Fremantle",3
"749",2014,14,"Tom Rockliff","Brisbane Lions",1
"750",2014,14,"Brendon Goddard","Essendon",9
"751",2014,14,"Michael Hibberd","Essendon",7
"752",2014,14,"Scott Thompson","Adelaide",6
"753",2014,14,"Dyson Heppell","Essendon",4
"754",2014,14,"Eddie Betts","Adelaide",4
"755",2014,14,"Stephen Coniglio","Greater Western Sydney",9
"756",2014,14,"Mitch Robinson","Carlton",6
"757",2014,14,"Callan Ward","Greater Western Sydney",6
"758",2014,14,"Shane Mumford","Greater Western Sydney",5
"759",2014,14,"Heath Shaw","Greater Western Sydney",2
"760",2014,14,"Dylan Shiel","Greater Western Sydney",2
"761",2014,14,"Matt Rosa","West Coast",10
"762",2014,14,"Matt Priddis","West Coast",8
"763",2014,14,"Jack Billings","St Kilda",6
"764",2014,14,"Mark LeCras","West Coast",2
"765",2014,14,"Eric Mackenzie","West Coast",2
"766",2014,14,"Jack Darling","West Coast",1
"767",2014,14,"Lenny Hayes","St Kilda",1
"768",2014,14,"Bernie Vince","Melbourne",10
"769",2014,14,"Scott Thompson","North Melbourne",7
"770",2014,14,"Levi Greenwood","North Melbourne",6
"771",2014,14,"Brent Harvey","North Melbourne",5
"772",2014,14,"Jack Watts","Melbourne",1
"773",2014,14,"Drew Petrie","North Melbourne",1
"774",2014,15,"Dyson Heppell","Essendon",10
"775",2014,15,"Jimmy Bartel","Geelong",8
"776",2014,15,"Andrew Mackie","Geelong",3
"777",2014,15,"Steven Motlop","Geelong",3
"778",2014,15,"Brendon Goddard","Essendon",2
"779",2014,15,"David Zaharakis","Essendon",2
"780",2014,15,"Steve Johnson","Geelong",1
"781",2014,15,"Joel Selwood","Geelong",1
"782",2014,15,"Luke Hodge","Hawthorn",10
"783",2014,15,"Jordan Lewis","Hawthorn",8
"784",2014,15,"Gary Ablett","Gold Coast",5
"785",2014,15,"Isaac Smith","Hawthorn",4
"786",2014,15,"Jonathon Ceglar","Hawthorn",2
"787",2014,15,"Shaun Burgoyne","Hawthorn",1
"788",2014,15,"Trent Cotchin","Richmond",10
"789",2014,15,"Brandon Ellis","Richmond",8
"790",2014,15,"Alex Rance","Richmond",6
"791",2014,15,"Anthony Miles","Richmond",4
"792",2014,15,"Leigh Montagna","St Kilda",1
"793",2014,15,"Shane Savage","St Kilda",1
"794",2014,15,"Nat Fyfe","Fremantle",9
"795",2014,15,"Stephen Hill","Fremantle",9
"796",2014,15,"Mark LeCras","West Coast",4
"797",2014,15,"Eric Mackenzie","West Coast",3
"798",2014,15,"Jeremy McGovern","West Coast",2
"799",2014,15,"Danyle Pearce","Fremantle",2
"800",2014,15,"Paul Duffield","Fremantle",1
"801",2014,15,"Pearce Hanley","Brisbane Lions",10
"802",2014,15,"Rohan Bewick","Brisbane Lions",6
"803",2014,15,"Jack Redden","Brisbane Lions",4
"804",2014,15,"James Aish","Brisbane Lions",3
"805",2014,15,"Andrew Swallow","North Melbourne",3
"806",2014,15,"Joel Patfull","Brisbane Lions",3
"807",2014,15,"Stefan Martin","Brisbane Lions",1
"808",2014,15,"Lance Franklin","Sydney",10
"809",2014,15,"Kieren Jack","Sydney",8
"810",2014,15,"Josh P. Kennedy","Sydney",6
"811",2014,15,"Nick Malceski","Sydney",3
"812",2014,15,"Luke Parker","Sydney",3
"813",2014,15,"Matthew Boyd","Western Bulldogs",10
"814",2014,15,"Jeremy Howe","Melbourne",7
"815",2014,15,"Luke Dahlhaus","Western Bulldogs",4
"816",2014,15,"Marcus Bontempelli","Western Bulldogs",3
"817",2014,15,"Mark Jamar","Melbourne",3
"818",2014,15,"Jake Stringer","Western Bulldogs",3
"819",2014,15,"Sam Jacobs","Adelaide",10
"820",2014,15,"Patrick Dangerfield","Adelaide",7
"821",2014,15,"Eddie Betts","Adelaide",5
"822",2014,15,"Scott Thompson","Adelaide",4
"823",2014,15,"Travis Boak","Port Adelaide",2
"824",2014,15,"Brad Crouch","Adelaide",2
"825",2014,15,"Steele Sidebottom","Collingwood",10
"826",2014,15,"Chris Yarran","Carlton",8
"827",2014,15,"Chris Judd","Carlton",3
"828",2014,15,"Dane Swan","Collingwood",3
"829",2014,15,"Scott Pendlebury","Collingwood",3
"830",2014,15,"Alan Toovey","Collingwood",2
"831",2014,15,"Brent Macaffer","Collingwood",1
"832",2014,16,"Lachlan Hansen","North Melbourne",9
"833",2014,16,"Drew Petrie","North Melbourne",9
"834",2014,16,"Jack Gunston","Hawthorn",6
"835",2014,16,"Nick DalSanto","North Melbourne",3
"836",2014,16,"Brent Harvey","North Melbourne",3
"837",2014,16,"Shane Edwards","Richmond",9
"838",2014,16,"Ty Vickery","Richmond",7
"839",2014,16,"Alex Rance","Richmond",5
"840",2014,16,"Brandon Ellis","Richmond",3
"841",2014,16,"Justin Clarke","Brisbane Lions",2
"842",2014,16,"Ivan Maric","Richmond",2
"843",2014,16,"Trent Cotchin","Richmond",1
"844",2014,16,"Pearce Hanley","Brisbane Lions",1
"845",2014,16,"Eddie Betts","Adelaide",9
"846",2014,16,"Rory Sloane","Adelaide",9
"847",2014,16,"Adam Treloar","Greater Western Sydney",4
"848",2014,16,"Brodie Martin","Adelaide",3
"849",2014,16,"Daniel Talia","Adelaide",3
"850",2014,16,"Ricky Henderson","Adelaide",1
"851",2014,16,"Andy Otten","Adelaide",1
"852",2014,16,"David Swallow","Gold Coast",10
"853",2014,16,"Tom J. Lynch","Gold Coast",8
"854",2014,16,"Sam Day","Gold Coast",6
"855",2014,16,"Harley Bennell","Gold Coast",2
"856",2014,16,"Greg Broughton","Gold Coast",2
"857",2014,16,"Dayne Beams","Collingwood",1
"858",2014,16,"Travis Cloke","Collingwood",1
"859",2014,16,"Robbie Gray","Port Adelaide",7
"860",2014,16,"Jason Winderlich","Essendon",7
"861",2014,16,"David Zaharakis","Essendon",7
"862",2014,16,"Hamish Hartlett","Port Adelaide",5
"863",2014,16,"Brent Stanton","Essendon",3
"864",2014,16,"David Myers","Essendon",1
"865",2014,16,"Nat Fyfe","Fremantle",10
"866",2014,16,"Michael Barlow","Fremantle",5
"867",2014,16,"Lachie Neale","Fremantle",4
"868",2014,16,"Nick Suban","Fremantle",4
"869",2014,16,"Lee Spurr","Fremantle",3
"870",2014,16,"Tom McDonald","Melbourne",2
"871",2014,16,"Tendai Mzungu","Fremantle",1
"872",2014,16,"Danyle Pearce","Fremantle",1
"873",2014,16,"Andrejs Everitt","Carlton",10
"874",2014,16,"Marc Murphy","Carlton",7
"875",2014,16,"Andrew Walker","Carlton",7
"876",2014,16,"Levi Casboult","Carlton",4
"877",2014,16,"Michael Jamison","Carlton",1
"878",2014,16,"Shane Savage","St Kilda",1
"879",2014,16,"Luke Parker","Sydney",10
"880",2014,16,"Ben McGlynn","Sydney",8
"881",2014,16,"Lewis Jetta","Sydney",5
"882",2014,16,"Craig Bird","Sydney",3
"883",2014,16,"Eric Mackenzie","West Coast",2
"884",2014,16,"Matt Priddis","West Coast",1
"885",2014,16,"Nick Smith","Sydney",1
"886",2014,16,"Harry Taylor","Geelong",8
"887",2014,16,"Steven Motlop","Geelong",7
"888",2014,16,"Tom Liberatore","Western Bulldogs",5
"889",2014,16,"Ryan Griffen","Western Bulldogs",5
"890",2014,16,"Steve Johnson","Geelong",4
"891",2014,16,"Mitch Duncan","Geelong",1
"892",2014,17,"Rory Sloane","Adelaide",7
"893",2014,17,"Patrick Dangerfield","Adelaide",6
"894",2014,17,"Sam Mitchell","Hawthorn",5
"895",2014,17,"Jack Gunston","Hawthorn",4
"896",2014,17,"Luke Hodge","Hawthorn",4
"897",2014,17,"Grant Birchall","Hawthorn",3
"898",2014,17,"Brad Crouch","Adelaide",1
"899",2014,17,"Steven Motlop","Geelong",10
"900",2014,17,"Joel Selwood","Geelong",8
"901",2014,17,"Steve Johnson","Geelong",6
"902",2014,17,"Corey Enright","Geelong",2
"903",2014,17,"James Kelly","Geelong",2
"904",2014,17,"Hamish McIntosh","Geelong",1
"905",2014,17,"Harry Taylor","Geelong",1
"906",2014,17,"Todd Goldstein","North Melbourne",10
"907",2014,17,"Sam Wright","North Melbourne",8
"908",2014,17,"David Armitage","St Kilda",4
"909",2014,17,"Andrew Swallow","North Melbourne",3
"910",2014,17,"Brent Harvey","North Melbourne",3
"911",2014,17,"Michael Firrito","North Melbourne",1
"912",2014,17,"Sam Gibson","North Melbourne",1
"913",2014,17,"Jack Macrae","Western Bulldogs",10
"914",2014,17,"Tom Liberatore","Western Bulldogs",6
"915",2014,17,"Will Minson","Western Bulldogs",4
"916",2014,17,"Luke Dahlhaus","Western Bulldogs",3
"917",2014,17,"Mitch Wallis","Western Bulldogs",3
"918",2014,17,"Jaeger O'Meara","Gold Coast",2
"919",2014,17,"Matthew Boyd","Western Bulldogs",1
"920",2014,17,"Robert Murphy","Western Bulldogs",1
"921",2014,17,"Josh P. Kennedy","Sydney",10
"922",2014,17,"Lance Franklin","Sydney",8
"923",2014,17,"Sam Reid","Sydney",5
"924",2014,17,"Jarrad McVeigh","Sydney",4
"925",2014,17,"Luke Parker","Sydney",2
"926",2014,17,"Marc Murphy","Carlton",1
"927",2014,17,"Luke Shuey","West Coast",9
"928",2014,17,"Ryan Harwood","Brisbane Lions",6
"929",2014,17,"Patrick McGinnity","West Coast",5
"930",2014,17,"Dayne Zorko","Brisbane Lions",4
"931",2014,17,"Stefan Martin","Brisbane Lions",4
"932",2014,17,"Shannon Hurn","West Coast",1
"933",2014,17,"Matt Priddis","West Coast",1
"934",2014,17,"Travis Boak","Port Adelaide",9
"935",2014,17,"Anthony Miles","Richmond",6
"936",2014,17,"Jack Riewoldt","Richmond",5
"937",2014,17,"Trent Cotchin","Richmond",4
"938",2014,17,"Dustin Martin","Richmond",3
"939",2014,17,"Alex Rance","Richmond",2
"940",2014,17,"Robbie Gray","Port Adelaide",1
"941",2014,17,"Jake Carlisle","Essendon",10
"942",2014,17,"Paul Chapman","Essendon",5
"943",2014,17,"Dyson Heppell","Essendon",4
"944",2014,17,"Brent Stanton","Essendon",4
"945",2014,17,"David Myers","Essendon",3
"946",2014,17,"Jason Winderlich","Essendon",2
"947",2014,17,"Courtenay Dempsey","Essendon",1
"948",2014,17,"Zach Merrett","Essendon",1
"949",2014,17,"Hayden Ballantyne","Fremantle",10
"950",2014,17,"Nat Fyfe","Fremantle",8
"951",2014,17,"Jeremy Cameron","Greater Western Sydney",3
"952",2014,17,"Matthew Pavlich","Fremantle",3
"953",2014,17,"Tendai Mzungu","Fremantle",2
"954",2014,17,"Lachie Whitfield","Greater Western Sydney",2
"955",2014,17,"Toby Greene","Greater Western Sydney",1
"956",2014,17,"Nick Suban","Fremantle",1
"957",2014,18,"Lachie Henderson","Carlton",10
"958",2014,18,"Bryce Gibbs","Carlton",7
"959",2014,18,"Jarrad Waite","Carlton",7
"960",2014,18,"Sam Rowe","Carlton",2
"961",2014,18,"Kade Simpson","Carlton",2
"962",2014,18,"Marc Murphy","Carlton",1
"963",2014,18,"Andrew Swallow","North Melbourne",1
"964",2014,18,"Nick Riewoldt","St Kilda",10
"965",2014,18,"Rhys Stanley","St Kilda",7
"966",2014,18,"Luke Dunstan","St Kilda",5
"967",2014,18,"Shane Savage","St Kilda",4
"968",2014,18,"Farren Ray","St Kilda",3
"969",2014,18,"David Armitage","St Kilda",1
"970",2014,18,"Joel Selwood","Geelong",10
"971",2014,18,"Steve Johnson","Geelong",8
"972",2014,18,"Harry Taylor","Geelong",4
"973",2014,18,"Callan Ward","Greater Western Sydney",3
"974",2014,18,"Adam Treloar","Greater Western Sydney",3
"975",2014,18,"Will Hoskin-Elliott","Greater Western Sydney",1
"976",2014,18,"Tom Scully","Greater Western Sydney",1
"977",2014,18,"Dom Tyson","Melbourne",10
"978",2014,18,"Robbie Gray","Port Adelaide",8
"979",2014,18,"Nathan Jones","Melbourne",6
"980",2014,18,"James Frawley","Melbourne",2
"981",2014,18,"Ollie Wines","Port Adelaide",2
"982",2014,18,"Neville Jetta","Melbourne",1
"983",2014,18,"Justin Westhoff","Port Adelaide",1
"984",2014,18,"Jake Carlisle","Essendon",10
"985",2014,18,"Jake Stringer","Western Bulldogs",8
"986",2014,18,"Jack Macrae","Western Bulldogs",4
"987",2014,18,"Paddy Ryder","Essendon",3
"988",2014,18,"Ryan Griffen","Western Bulldogs",2
"989",2014,18,"Dyson Heppell","Essendon",2
"990",2014,18,"Michael Hurley","Essendon",1
"991",2014,18,"Dustin Martin","Richmond",9
"992",2014,18,"Matt Priddis","West Coast",9
"993",2014,18,"Brandon Ellis","Richmond",3
"994",2014,18,"Anthony Miles","Richmond",3
"995",2014,18,"Brett Deledio","Richmond",2
"996",2014,18,"Bachar Houli","Richmond",2
"997",2014,18,"Nathan Foley","Richmond",2
"998",2014,18,"Pearce Hanley","Brisbane Lions",9
"999",2014,18,"Dayne Zorko","Brisbane Lions",8
"1000",2014,18,"Tom Rockliff","Brisbane Lions",7
"1001",2014,18,"Stefan Martin","Brisbane Lions",3
"1002",2014,18,"Josh Green","Brisbane Lions",2
"1003",2014,18,"Rohan Bewick","Brisbane Lions",1
"1004",2014,18,"Jordan Lewis","Hawthorn",10
"1005",2014,18,"Jarryd Roughead","Hawthorn",7
"1006",2014,18,"Sam Mitchell","Hawthorn",4
"1007",2014,18,"Ben McGlynn","Sydney",3
"1008",2014,18,"Luke Hodge","Hawthorn",2
"1009",2014,18,"Paul Puopolo","Hawthorn",2
"1010",2014,18,"Dane Rampe","Sydney",1
"1011",2014,18,"Isaac Smith","Hawthorn",1
"1012",2014,18,"Dayne Beams","Collingwood",9
"1013",2014,18,"Brodie Smith","Adelaide",9
"1014",2014,18,"Heritier Lumumba","Collingwood",6
"1015",2014,18,"Patrick Dangerfield","Adelaide",2
"1016",2014,18,"Matthew Jaensch","Adelaide",2
"1017",2014,18,"Steele Sidebottom","Collingwood",1
"1018",2014,18,"Taylor Walker","Adelaide",1
"1019",2014,19,"Nat Fyfe","Fremantle",10
"1020",2014,19,"Chris Judd","Carlton",6
