kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
7,2,4,11,9,82,0,0,0,5,0,6,1,3,0,1,5,8,0,0,1,3,3,75,52,72,0,1,7,268,2,0,3,0,0,0,0,6,5,2,4,0,0,0,1,20,7.4,0,0,0,0,10,12,13,90,0,0,0,0,0.015418502202643172,0.009259259259259259,0.013793103448275862,0.01478494623655914,0,0,0.040983606557377046,0.057692307692307696,0.014492753623188406,0.017857142857142856,0.01702127659574468,0,0,0.13043478260869565,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.015447583980858326,Jamie Cripps,0,15587,21,West Coast,2019,41,0
7,8,6,13,12,92,0,0,0,2,4,0,0,1,0,0,4,9,1,0,6,0,0,81,65,77,0,0,3,149,2,7,0,0,3,0,0,8,7,0,3,0,0,3,0,8,8.9,0,2,0,6,10,8,12,80,0,1,0,0,0.015418502202643172,0.037037037037037035,0.020689655172413793,0.01747311827956989,0,0,0.01639344262295082,0,0,0.014285714285714285,0.019148936170212766,0.045454545454545456,0,0,0.016129032258064516,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335769378580153,Daniel Talia,0,15587,21,Adelaide,2019,18,0
8,5,7,15,13,87,0,1,24,2,3,2,3,3,1,2,12,6,3,1,5,0,0,75,81,109,0,3,4,118,2,7,0,1,5,0,0,3,7,0,6,7,44.4,3,0,13,17.9,54,3,1,3,10,12,13,90,0,0,0,0,0.01762114537444934,0.023148148148148147,0.02413793103448276,0.020161290322580645,0,0.08333333333333333,0.01639344262295082,0.019230769230769232,0.043478260869565216,0.04285714285714286,0.01276595744680851,0.13636363636363635,0.045454545454545456,0,0.016129032258064516,0.020833333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03006267175078392,Tom Hickey,0,15587,21,West Coast,2019,9,0
13,2,13,26,17,65,0,2,0,5,1,5,5,4,1,2,16,12,1,0,6,1,0,84,85,98,4,1,2,319,6,6,0,0,0,1,1,7,7,2,12,0,0,1,0,26,14.8,0,1,2,2,10,12,13,90,1,1,5,0,0.028634361233480177,0.009259259259259259,0.04482758620689655,0.03494623655913978,0,0.16666666666666666,0.040983606557377046,0.04807692307692308,0.07246376811594203,0.05714285714285714,0.02553191489361702,0.045454545454545456,0,0,0.04838709677419355,0.041666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6174998879432678,Elliot Yeo,2,15587,21,West Coast,2019,4,0
16,5,2,18,14,78,0,0,0,2,6,2,0,1,0,0,4,12,0,0,3,1,1,88,75,80,0,0,6,433,3,4,0,0,2,0,0,7,13,0,4,0,0,0,0,10,6.4,0,3,0,2,10,8,12,80,0,0,0,0,0.03524229074889868,0.023148148148148147,0.006896551724137931,0.024193548387096774,0,0,0.01639344262295082,0.019230769230769232,0,0.014285714285714285,0.02553191489361702,0,0,0.043478260869565216,0.024193548387096774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009712519124150276,Luke Brown,0,15587,21,Adelaide,2019,14,0
17,1,18,35,22,63,1,0,0,6,0,5,6,8,2,0,15,18,0,0,0,0,0,81,122,103,2,4,9,471,8,2,0,0,0,0,0,12,8,0,11,0,0,0,0,19,13.8,0,3,4,0,10,8,12,80,0,0,0,0,0.037444933920704845,0.004629629629629629,0.06206896551724138,0.04704301075268817,0.04,0,0.04918032786885246,0.04807692307692308,0.08695652173913043,0.05357142857142857,0.03829787234042553,0,0,0,0.06451612903225806,0.08333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3610232174396515,Brad Crouch,0,15587,21,Adelaide,2019,5,0
15,8,12,27,23,85,0,0,0,3,3,1,1,3,1,1,5,19,2,0,1,0,0,85,103,89,0,1,3,280,4,3,0,0,2,0,0,8,12,0,2,0,0,2,0,11,8.2,0,1,0,0,10,8,12,80,0,0,0,0,0.03303964757709251,0.037037037037037035,0.041379310344827586,0.036290322580645164,0,0,0.02459016393442623,0.009615384615384616,0.014492753623188406,0.017857142857142856,0.04042553191489362,0.09090909090909091,0,0,0.03225806451612903,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07166092097759247,Rory Laird,0,15587,21,Adelaide,2019,7,0
12,8,4,16,14,88,0,0,0,1,2,2,0,0,0,0,6,10,0,0,1,0,1,77,72,71,0,0,6,236,1,4,0,0,0,0,0,4,10,1,6,0,0,1,0,9,9.3,0,1,0,0,10,12,13,90,0,0,0,0,0.02643171806167401,0.037037037037037035,0.013793103448275862,0.021505376344086023,0,0,0.00819672131147541,0.019230769230769232,0,0.02142857142857143,0.02127659574468085,0,0,0.043478260869565216,0.008064516129032258,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03225855156779289,Mark Hutchings,0,15587,21,West Coast,2019,43,0
5,3,4,9,7,78,0,0,0,3,4,0,1,2,1,2,4,5,0,0,7,0,0,88,39,52,0,1,0,91,2,3,0,0,4,0,0,4,5,0,3,0,0,0,0,7,3.3,0,0,0,6,10,8,12,80,0,0,0,0,0.011013215859030838,0.013888888888888888,0.013793103448275862,0.012096774193548387,0,0,0.02459016393442623,0,0.014492753623188406,0.014285714285714285,0.010638297872340425,0,0,0,0.016129032258064516,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.497667589224875e-4,Kyle Hartigan,0,15587,21,Adelaide,2019,33,0
15,6,11,26,17,65,1,2,0,2,2,6,2,5,0,2,12,14,0,1,0,2,1,83,95,113,1,1,8,477,4,6,0,0,0,0,0,2,10,2,12,0,0,0,1,12,18.1,0,1,3,0,10,12,13,90,0,0,0,0,0.03303964757709251,0.027777777777777776,0.03793103448275862,0.03494623655913978,0.04,0.16666666666666666,0.01639344262295082,0.057692307692307696,0.028985507246376812,0.04285714285714286,0.029787234042553193,0,0.045454545454545456,0.043478260869565216,0.03225806451612903,0.0625,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.005005994345992804,Dom Sheed,0,15587,21,West Coast,2019,39,0
23,8,20,43,30,70,0,0,0,3,4,7,9,2,2,0,18,26,0,0,3,0,2,79,151,161,5,4,6,543,5,5,0,0,0,0,0,15,14,1,12,0,0,1,0,22,20,0,2,0,0,10,8,12,80,0,0,8,0,0.05066079295154185,0.037037037037037035,0.06896551724137931,0.05779569892473118,0,0,0.02459016393442623,0.0673076923076923,0.13043478260869565,0.06428571428571428,0.05531914893617021,0,0,0.08695652173913043,0.04032258064516129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.215419292449951,Matt Crouch,0,15587,21,Adelaide,2019,1,3
8,4,8,16,14,88,0,0,0,4,5,2,0,3,0,1,8,8,2,0,6,0,1,83,65,86,0,0,6,161,1,11,0,2,2,0,0,7,7,0,6,0,0,3,0,9,13.6,0,5,0,6,10,12,13,90,1,1,0,0,0.01762114537444934,0.018518518518518517,0.027586206896551724,0.021505376344086023,0,0,0.03278688524590164,0.019230769230769232,0,0.02857142857142857,0.01702127659574468,0.09090909090909091,0,0.043478260869565216,0.008064516129032258,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01957044005393982,Jeremy McGovern,0,15587,21,West Coast,2019,10,0
4,2,5,9,8,89,0,0,0,0,0,0,0,1,0,0,2,7,0,0,1,0,0,87,28,25,0,0,1,18,1,2,0,1,1,0,0,4,3,0,2,0,0,0,0,8,3,0,0,0,1,10,12,13,90,0,0,0,0,0.00881057268722467,0.009259259259259259,0.017241379310344827,0.012096774193548387,0,0,0,0,0,0.007142857142857143,0.014893617021276596,0,0,0,0.008064516129032258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.364627719856799e-4,Jackson Nelson,0,15587,21,West Coast,2019,20,0
8,6,9,17,15,88,0,0,0,3,5,0,0,1,1,1,4,13,0,0,6,0,0,93,70,75,0,0,2,161,4,4,0,0,3,0,0,7,7,0,3,0,0,0,0,10,5.5,0,0,0,6,10,8,12,80,0,0,0,0,0.01762114537444934,0.027777777777777776,0.03103448275862069,0.0228494623655914,0,0,0.02459016393442623,0,0,0.014285714285714285,0.027659574468085105,0,0,0,0.03225806451612903,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.310720880515873e-4,Jake Kelly,0,15587,21,Adelaide,2019,21,0
6,6,9,15,13,87,1,0,0,3,0,2,1,2,0,0,6,10,0,1,2,0,0,83,72,69,0,1,3,198,3,3,0,0,0,0,0,13,5,1,6,0,0,0,2,15,11.5,0,0,1,1,10,8,12,80,0,0,0,0,0.013215859030837005,0.027777777777777776,0.03103448275862069,0.020161290322580645,0.04,0,0.02459016393442623,0.019230769230769232,0.014492753623188406,0.02142857142857143,0.02127659574468085,0,0.045454545454545456,0,0.024193548387096774,0.020833333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.004411397501826286,Riley Knight,0,15587,21,Adelaide,2019,38,0
12,5,6,18,13,72,0,1,0,0,4,4,1,1,0,1,5,13,0,0,0,0,2,78,61,64,1,0,6,314,2,2,0,0,0,1,1,3,8,1,5,0,0,0,0,11,6.1,0,1,2,0,10,8,12,80,0,0,0,0,0.02643171806167401,0.023148148148148147,0.020689655172413793,0.024193548387096774,0,0.08333333333333333,0,0.038461538461538464,0.014492753623188406,0.017857142857142856,0.027659574468085105,0,0,0.08695652173913043,0.016129032258064516,0.041666666666666664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0933724590577185e-4,Rory Atkins,0,15587,21,Adelaide,2019,26,0
12,10,3,15,15,100,0,0,0,1,3,3,0,1,1,0,6,9,3,0,6,0,0,86,77,94,0,0,3,246,2,7,0,1,4,0,0,5,12,0,2,0,0,3,0,8,11.2,0,1,0,5,10,12,13,90,0,0,0,0,0.02643171806167401,0.046296296296296294,0.010344827586206896,0.020161290322580645,0,0,0.00819672131147541,0.028846153846153848,0,0.02142857142857143,0.019148936170212766,0.13636363636363635,0,0,0.016129032258064516,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009245272725820541,Tom Barrass,0,15587,21,West Coast,2019,15,0
6,1,8,14,10,71,0,0,0,6,1,2,2,1,1,0,5,9,1,0,2,1,0,81,62,67,0,2,4,180,3,1,0,0,0,1,0,8,4,0,3,0,0,1,0,13,9,0,0,0,2,10,8,12,80,0,0,0,0,0.013215859030837005,0.004629629629629629,0.027586206896551724,0.01881720430107527,0,0,0.04918032786885246,0.019230769230769232,0.028985507246376812,0.017857142857142856,0.019148936170212766,0.045454545454545456,0,0,0.024193548387096774,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.235190809704363e-4,Wayne Milera,0,15587,21,Adelaide,2019,34,0
10,7,2,12,9,75,5,0,0,0,0,3,0,1,0,1,2,10,1,4,0,0,1,87,82,81,0,0,6,311,1,0,0,0,0,2,0,1,7,0,1,0,0,0,2,6,16.6,0,0,5,0,10,8,12,80,0,0,3,0,0.022026431718061675,0.032407407407407406,0.006896551724137931,0.016129032258064516,0.2,0,0,0.028846153846153848,0,0.007142857142857143,0.02127659574468085,0.045454545454545456,0.18181818181818182,0.043478260869565216,0.008064516129032258,0.10416666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01908549852669239,Darcy Fogarty,1,15587,21,Adelaide,2019,11,0
6,2,5,11,9,82,1,0,0,2,0,1,0,0,1,0,4,7,0,0,1,0,1,80,49,52,0,0,3,177,2,0,2,0,0,1,0,1,5,3,3,0,0,0,0,8,9.5,0,0,1,1,10,8,12,80,0,0,0,0,0.013215859030837005,0.009259259259259259,0.017241379310344827,0.01478494623655914,0.04,0,0.01639344262295082,0.009615384615384616,0,0.014285714285714285,0.014893617021276596,0,0,0.043478260869565216,0.016129032258064516,0.020833333333333332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0089634452015162e-4,Lachlan Murphy,0,15587,21,Adelaide,2019,27,0
10,5,2,12,6,50,1,0,0,3,0,5,1,4,0,2,5,6,0,1,2,0,0,79,61,51,0,1,7,284,2,1,2,0,0,3,0,1,5,1,4,0,0,1,0,20,10.1,0,1,2,1,10,12,13,90,0,0,0,0,0.022026431718061675,0.023148148148148147,0.006896551724137931,0.016129032258064516,0.04,0,0.02459016393442623,0.04807692307692308,0.014492753623188406,0.017857142857142856,0.01276595744680851,0,0.045454545454545456,0,0.016129032258064516,0.041666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.639460097067058e-4,Liam Ryan,0,15587,21,West Coast,2019,29,0
10,7,2,12,8,67,3,0,0,3,0,2,0,2,1,0,4,8,1,2,2,0,0,74,86,80,0,0,3,154,3,0,2,0,0,1,0,0,6,1,2,0,0,0,3,10,12.2,0,0,4,1,10,12,13,90,0,0,0,0,0.022026431718061675,0.032407407407407406,0.006896551724137931,0.016129032258064516,0.12,0,0.02459016393442623,0.019230769230769232,0,0.014285714285714285,0.01702127659574468,0.045454545454545456,0.09090909090909091,0,0.024193548387096774,0.08333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.005830858368426561,Jake Waterman,0,15587,21,West Coast,2019,17,0
14,5,7,21,14,67,1,1,0,7,1,5,2,1,3,0,8,15,0,1,3,2,2,80,109,113,0,2,10,358,2,3,3,0,0,2,0,2,8,1,4,0,0,0,2,17,12.9,0,4,3,1,10,12,13,90,0,0,0,0,0.030837004405286344,0.023148148148148147,0.02413793103448276,0.028225806451612902,0.04,0.08333333333333333,0.05737704918032787,0.04807692307692308,0.028985507246376812,0.02857142857142857,0.031914893617021274,0,0.045454545454545456,0.08695652173913043,0.016129032258064516,0.0625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.05211836099624634,Willie Rioli,0,15587,21,West Coast,2019,44,0
8,6,4,12,6,50,0,0,0,0,0,5,0,2,0,1,5,7,1,1,0,1,0,73,47,38,0,0,2,308,4,2,0,0,1,2,0,3,3,1,4,0,0,0,1,12,3.2,0,0,2,0,10,12,13,90,0,0,0,0,0.01762114537444934,0.027777777777777776,0.013793103448275862,0.016129032258064516,0,0,0,0.04807692307692308,0,0.017857142857142856,0.014893617021276596,0.045454545454545456,0.045454545454545456,0,0.03225806451612903,0.041666666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.639460097067058e-4,Jack Petruccelle,0,15587,21,West Coast,2019,30,0
5,3,5,10,7,70,3,0,5,6,0,0,1,0,1,0,4,5,1,3,2,2,1,75,82,88,0,1,5,141,0,2,1,0,0,1,0,4,4,1,2,0,26.3,0,1,15,14.8,19,1,4,2,10,12,13,90,0,0,0,0,0.011013215859030838,0.013888888888888888,0.017241379310344827,0.013440860215053764,0.12,0,0.04918032786885246,0,0.014492753623188406,0.014285714285714285,0.010638297872340425,0.045454545454545456,0.13636363636363635,0.043478260869565216,0,0.08333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.012578343972563744,Oscar Allen,0,15587,21,West Coast,2019,12,0
14,5,7,21,17,81,0,0,0,2,3,1,0,2,1,0,3,16,0,0,6,0,0,88,80,95,0,0,2,324,3,4,0,1,2,0,0,3,10,0,2,0,0,1,0,3,10.6,0,0,0,5,53,12,5,42,0,0,0,0,0.03357314148681055,0.030120481927710843,0.02413793103448276,0.0297029702970297,0,0,0.0125,0.01,0,0.009900990099009901,0.04081632653061224,0,0,0,0.019867549668874173,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032015275210142136,Jordan Lewis,0,15588,22,Melbourne,2019,36,0
6,3,10,16,10,63,0,0,0,2,0,3,1,1,0,0,7,9,0,0,1,0,0,80,55,61,0,1,3,110,4,1,0,0,0,0,0,2,3,3,7,0,0,0,1,13,4.5,0,0,0,1,53,12,5,42,0,0,0,1,0.014388489208633094,0.018072289156626505,0.034482758620689655,0.02263083451202263,0,0,0.0125,0.03,0.013333333333333334,0.0231023102310231,0.02295918367346939,0,0,0,0.026490066225165563,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007932260632514954,Nathan Jones,0,15588,22,Melbourne,2019,17,0
5,1,5,10,8,80,0,0,0,5,2,1,1,1,2,0,5,7,0,0,3,0,0,83,50,58,0,1,1,126,1,4,0,0,0,0,0,13,4,0,3,0,0,0,0,13,6.2,0,0,0,2,53,5,15,95,0,0,0,0,0.011990407673860911,0.006024096385542169,0.017241379310344827,0.014144271570014143,0,0,0.03125,0.01,0.013333333333333334,0.0165016501650165,0.017857142857142856,0,0,0,0.006622516556291391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.73586580180563e-5,Kieren Jack,0,15588,22,Sydney,2019,30,0
8,5,13,21,16,76,0,0,0,7,0,3,10,7,1,4,13,8,1,1,2,0,2,77,82,97,0,10,3,113,6,2,0,0,1,1,1,10,4,3,10,0,0,2,0,22,9.2,0,2,0,1,53,5,15,95,0,0,0,1,0.019184652278177457,0.030120481927710843,0.04482758620689655,0.0297029702970297,0,0,0.04375,0.03,0.13333333333333333,0.0429042904290429,0.02040816326530612,0.04,0.038461538461538464,0.16666666666666666,0.039735099337748346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.00869484432041645,Josh P. Kennedy,0,15588,22,Sydney,2019,42,0
13,3,2,15,7,47,3,5,0,0,0,3,0,1,4,0,6,7,0,3,2,0,0,85,79,79,0,0,10,350,2,2,0,1,1,6,2,1,5,0,1,0,0,0,0,11,5.6,3,1,8,0,53,12,5,42,0,0,1,0,0.03117505995203837,0.018072289156626505,0.006896551724137931,0.021216407355021217,0.15,0.3125,0,0.03,0,0.019801980198019802,0.017857142857142856,0,0.11538461538461539,0,0.013245033112582781,0.19047619047619047,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17037546634674072,Jake Melksham,0,15588,22,Melbourne,2019,5,0
6,4,3,9,4,44,2,1,0,3,1,3,0,2,0,1,4,5,2,1,1,0,0,75,58,54,0,0,4,274,4,1,1,0,0,2,1,2,3,0,2,0,0,0,0,12,8.5,0,0,3,1,53,5,15,95,0,0,0,0,0.014388489208633094,0.024096385542168676,0.010344827586206896,0.01272984441301273,0.1,0.0625,0.01875,0.03,0,0.013201320132013201,0.012755102040816327,0.08,0.038461538461538464,0,0.026490066225165563,0.07142857142857142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01065950095653534,Daniel Menzel,0,15588,22,Sydney,2019,14,0
11,7,3,14,11,79,3,0,6,3,1,1,1,2,1,0,5,9,1,0,4,0,0,84,97,115,1,0,5,268,3,2,3,0,0,3,2,1,8,1,2,2,30,1,0,8,13.3,20,0,3,3,53,5,15,95,0,0,7,0,0.026378896882494004,0.04216867469879518,0.010344827586206896,0.019801980198019802,0.15,0,0.01875,0.01,0.013333333333333334,0.0165016501650165,0.02295918367346939,0.04,0,0,0.019867549668874173,0.07142857142857142,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7028064727783203,Sam Reid,2,15588,22,Sydney,2019,2,2
12,7,11,23,11,48,0,0,0,1,4,4,0,6,0,0,8,14,1,0,3,1,0,87,83,64,0,0,1,412,9,8,0,1,2,0,0,6,5,0,7,0,0,3,0,7,5.2,0,0,0,3,53,12,5,42,0,0,0,0,0.02877697841726619,0.04216867469879518,0.03793103448275862,0.03253182461103253,0,0,0.00625,0.04,0,0.026402640264026403,0.03571428571428571,0.04,0,0,0.059602649006622516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0021466296166181564,Michael Hibberd,0,15588,22,Melbourne,2019,25,0
8,1,17,25,14,56,0,1,0,8,1,3,6,2,0,0,13,10,0,0,1,0,1,79,94,99,4,2,6,176,1,3,2,0,0,0,0,14,2,1,13,0,0,0,0,25,9.5,3,3,1,1,53,5,15,95,0,0,0,1,0.019184652278177457,0.006024096385542169,0.05862068965517241,0.03536067892503536,0,0.0625,0.05,0.03,0.08,0.0429042904290429,0.025510204081632654,0,0,0.08333333333333333,0.006622516556291391,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0675310268998146,Luke Parker,0,15588,22,Sydney,2019,8,0
11,3,1,12,6,50,0,0,52,3,3,3,3,1,3,0,8,4,1,0,4,0,0,77,111,119,0,3,2,296,4,1,0,1,1,0,0,3,5,0,0,14,76.5,0,0,6,13,68,0,0,4,53,12,5,42,1,1,0,0,0.026378896882494004,0.018072289156626505,0.0034482758620689655,0.016973125884016973,0,0,0.01875,0.03,0.04,0.026402640264026403,0.01020408163265306,0.04,0,0,0.026490066225165563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.10295452177524567,Max Gawn,0,15588,22,Melbourne,2019,6,0
10,4,5,15,9,60,0,1,0,1,3,0,0,5,2,3,9,6,2,1,2,0,0,82,50,68,0,0,3,141,4,10,0,2,3,0,0,4,7,0,6,0,0,2,0,8,5.2,0,1,1,2,53,12,5,42,0,0,0,0,0.023980815347721823,0.024096385542168676,0.017241379310344827,0.021216407355021217,0,0.0625,0.00625,0,0,0.0297029702970297,0.015306122448979591,0.08,0.038461538461538464,0,0.026490066225165563,0.023809523809523808,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831221230328083,Sam Frost,0,15588,22,Melbourne,2019,16,0
14,8,8,22,19,86,0,0,0,1,8,2,0,2,1,1,7,15,0,0,8,0,0,92,84,110,0,0,2,515,4,11,0,1,8,0,0,5,11,0,6,0,0,3,0,5,17.7,0,1,0,8,53,5,15,95,0,1,8,1,0.03357314148681055,0.04819277108433735,0.027586206896551724,0.031117397454031116,0,0,0.00625,0.02,0,0.0231023102310231,0.03826530612244898,0,0,0,0.026490066225165563,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515511691570282,Dane Rampe,0,15588,22,Sydney,2019,3,1
19,5,6,25,18,72,0,0,0,9,1,6,7,2,3,0,12,11,0,0,0,0,0,81,123,113,2,5,5,358,3,6,1,0,1,0,0,11,12,1,8,0,0,1,0,24,18.8,0,1,0,0,53,12,5,42,0,0,0,1,0.045563549160671464,0.030120481927710843,0.020689655172413793,0.03536067892503536,0,0,0.05625,0.06,0.09333333333333334,0.039603960396039604,0.02806122448979592,0,0,0,0.019867549668874173,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2295011281967163,Jack Viney,0,15588,22,Melbourne,2019,4,0
6,3,6,12,10,83,0,0,0,3,1,1,1,1,0,1,6,7,0,0,0,0,0,78,51,59,0,1,3,130,0,3,0,0,0,0,0,4,5,1,6,0,0,0,0,14,5.9,0,2,0,0,53,12,5,42,0,0,0,0,0.014388489208633094,0.018072289156626505,0.020689655172413793,0.016973125884016973,0,0,0.01875,0.01,0.013333333333333334,0.019801980198019802,0.017857142857142856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-8.669749950058758e-4,Jay Kennedy Harris,0,15588,22,Melbourne,2019,33,0
18,1,8,26,22,85,0,0,0,2,11,2,1,2,0,0,4,12,0,0,2,1,1,87,81,89,0,1,5,535,4,4,0,1,1,0,0,10,14,0,4,0,0,1,0,11,12,0,3,0,1,53,5,15,95,0,0,0,0,0.04316546762589928,0.006024096385542169,0.027586206896551724,0.036775106082036775,0,0,0.0125,0.02,0.013333333333333334,0.013201320132013201,0.030612244897959183,0,0,0.08333333333333333,0.026490066225165563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0807555764913559,Jake Lloyd,0,15588,22,Sydney,2019,7,0
9,3,8,17,10,59,0,0,0,3,1,1,0,2,0,1,8,9,0,0,2,0,0,81,58,61,0,0,2,196,1,5,0,0,2,1,0,5,5,0,7,0,0,0,0,7,8.4,0,1,0,0,53,12,5,42,0,0,0,0,0.02158273381294964,0.018072289156626505,0.027586206896551724,0.024045261669024046,0,0,0.01875,0.01,0,0.026402640264026403,0.02295918367346939,0,0,0,0.006622516556291391,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-7.910716230981052e-4,Christian Salem,0,15588,22,Melbourne,2019,32,0
17,4,7,24,12,50,0,1,0,8,5,5,3,2,3,0,15,11,1,1,2,0,0,86,113,124,1,2,4,458,4,8,1,0,1,0,0,10,7,3,10,0,0,1,0,27,14.9,0,2,1,1,53,12,5,42,0,0,0,0,0.0407673860911271,0.024096385542168676,0.02413793103448276,0.033946251768033946,0,0.0625,0.05,0.05,0.04,0.04950495049504951,0.02806122448979592,0.04,0.038461538461538464,0,0.026490066225165563,0.023809523809523808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.08965204656124115,Angus Brayshaw,0,15588,22,Melbourne,2019,44,0
9,7,3,12,7,58,0,0,0,7,1,2,2,3,1,3,9,4,4,2,0,0,0,80,74,78,0,2,6,338,5,1,0,0,0,6,4,16,5,0,4,0,0,0,0,20,9.2,1,0,2,0,53,5,15,95,0,0,0,0,0.02158273381294964,0.04216867469879518,0.010344827586206896,0.016973125884016973,0,0,0.04375,0.02,0.02666666666666667,0.0297029702970297,0.01020408163265306,0.16,0.07692307692307693,0,0.033112582781456956,0.047619047619047616,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.021537138149142265,Isaac Heeney,0,15588,22,Sydney,2019,11,0
