kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,prev_season_br_votes,prev_season_games_polled,rolling_avg_votes_per_game,rolling_avg_games_polled,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
9,4,3,12,10,83,1,1,0,4,2,4,1,0,3,0,4,7,1,1,1,0,0,76,71,61,0,1,4,312,1,2,1,0,0,1,1,6,7,0,0,0,0,2,0,18,10.6,0,0,2,1,56,11,8,59,0,0,0,0,13,0,0,0,0,0.019693654266958426,0.01990049751243781,0.011764705882352941,0.016853932584269662,0.04,0.047619047619047616,0.030303030303030304,0.039603960396039604,0.012195121951219513,0.014814814814814815,0.0166270783847981,0.045454545454545456,0.047619047619047616,0,0.008130081300813009,0.03636363636363636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0018554726848378778,Matthew Parker,0,15522,14,St Kilda,2019,20,0
14,4,2,16,11,69,0,0,0,3,9,1,1,4,0,0,4,7,1,0,2,0,0,91,70,65,0,1,1,342,7,3,0,1,3,0,0,13,9,0,3,0,0,2,0,14,3.7,0,0,0,2,56,11,8,59,0,0,0,0,13,0,0,0,0,0.030634573304157548,0.01990049751243781,0.00784313725490196,0.02247191011235955,0,0,0.022727272727272728,0.009900990099009901,0.012195121951219513,0.014814814814814815,0.0166270783847981,0.045454545454545456,0,0,0.056910569105691054,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.970278384163976e-4,Callum Wilkie,0,15522,14,St Kilda,2019,26,0
7,4,1,8,7,88,0,0,0,0,1,0,0,2,0,1,1,7,0,0,3,0,0,77,32,38,0,0,0,115,1,2,0,0,1,0,0,7,7,0,1,0,0,0,0,11,3.5,0,0,0,2,56,13,17,115,0,0,0,0,8,0,0,0,0,0.015317286652078774,0.01990049751243781,0.00392156862745098,0.011235955056179775,0,0,0,0,0,0.003703703703703704,0.0166270783847981,0,0,0,0.008130081300813009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.4251319225877523e-4,Noah Answerth,0,15522,14,Brisbane Lions,2019,23,0
10,2,3,13,12,92,3,0,0,4,0,4,0,1,0,0,2,8,0,1,0,2,0,73,76,90,0,0,8,301,1,2,0,0,0,1,0,3,9,0,2,0,0,0,0,21,22.5,0,0,3,0,56,11,8,59,0,0,0,0,2,0,0,0,0,0.02188183807439825,0.009950248756218905,0.011764705882352941,0.018258426966292134,0.12,0,0.030303030303030304,0.039603960396039604,0,0.007407407407407408,0.019002375296912115,0,0.047619047619047616,0,0.008130081300813009,0.05454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.056271228939294815,Nick Hind,0,15522,14,St Kilda,2019,42,0
11,2,8,19,12,63,2,0,0,3,0,7,2,2,0,1,9,11,1,1,1,0,1,90,76,100,1,1,4,423,5,2,1,0,0,1,0,6,8,1,8,0,0,0,0,12,21,0,1,3,1,11,8,8,56,0,1,0,0,333,14,6,0.8112582781456954,0.37748344370860926,0.028720626631853787,0.013793103448275862,0.0299625468164794,0.02923076923076923,0.16666666666666666,0,0.022556390977443608,0.07692307692307693,0.025,0.032490974729241874,0.031073446327683617,0.043478260869565216,0.05555555555555555,0.07142857142857142,0.0390625,0.08823529411764706,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09101345390081406,Gary Ablett,0,15523,14,Geelong,2019,10,0
12,2,7,19,10,53,0,1,0,4,2,3,6,4,1,1,10,9,0,0,2,1,0,83,71,70,0,6,4,377,5,2,0,0,0,1,0,9,5,1,8,0,0,0,0,17,9.7,0,3,1,0,11,8,8,56,0,0,0,1,283,14,6,0.7991803278688525,0.3770491803278688,0.031331592689295036,0.013793103448275862,0.026217228464419477,0.02923076923076923,0,0.06666666666666667,0.03007518796992481,0.03296703296703297,0.075,0.036101083032490974,0.025423728813559324,0,0,0,0.0390625,0.029411764705882353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01715707592666149,Joel Selwood,0,15523,14,Geelong,2019,35,0
18,5,13,31,17,55,2,0,0,2,0,6,7,4,0,0,12,16,0,2,2,0,1,82,115,116,4,3,5,436,4,4,0,0,0,0,0,4,7,1,7,0,0,2,1,8,26,0,3,3,0,11,13,9,67,0,0,7,0,209,8,4,0.421875,0.19270833333333334,0.04699738903394256,0.034482758620689655,0.04868913857677903,0.047692307692307694,0.16666666666666666,0,0.015037593984962405,0.06593406593406594,0.0875,0.04332129963898917,0.04519774011299435,0,0.1111111111111111,0.07142857142857142,0.03125,0.08823529411764706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4423630237579346,Robbie Gray,3,15523,14,Port Adelaide,2019,2,2
16,5,14,30,17,57,0,0,0,8,2,6,11,4,1,1,17,15,0,0,1,0,1,74,121,118,1,10,2,315,6,1,1,0,0,0,0,8,5,4,10,0,0,0,0,18,14,1,0,0,0,11,13,9,67,0,1,6,0,256,2,1,0.43776824034334766,0.21030042918454936,0.04177545691906005,0.034482758620689655,0.052434456928838954,0.046153846153846156,0,0,0.06015037593984962,0.06593406593406594,0.1375,0.061371841155234655,0.0423728813559322,0,0,0.07142857142857142,0.046875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.331952452659607,Travis Boak,0,15523,14,Port Adelaide,2019,3,1
8,3,4,12,5,42,0,3,0,5,0,4,0,3,0,0,4,8,0,2,3,0,0,84,64,49,0,0,5,203,2,0,2,0,0,6,0,3,2,0,3,0,0,0,0,11,0.5,0,0,3,2,11,13,9,67,0,0,0,0,243,1,1,0.24669603524229075,0.12334801762114538,0.020887728459530026,0.020689655172413793,0.0149812734082397,0.018461538461538463,0,0.2,0.03759398496240601,0.04395604395604396,0,0.01444043321299639,0.022598870056497175,0,0.1111111111111111,0,0.015625,0.08823529411764706,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032862373627722263,Brad Ebert,0,15523,14,Port Adelaide,2019,29,0
7,4,7,14,10,71,0,0,0,1,5,0,1,3,1,2,8,5,0,0,5,0,1,86,46,63,0,1,1,221,3,7,0,1,4,0,0,7,4,1,6,0,0,1,0,10,9.9,0,0,0,5,11,8,8,56,0,0,0,0,250,0,0,0.18867924528301888,0.09905660377358491,0.018276762402088774,0.027586206896551724,0.026217228464419477,0.021538461538461538,0,0,0.007518796992481203,0,0.0125,0.02888086642599278,0.014124293785310734,0,0,0.07142857142857142,0.0234375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005174207501113415,Harry Taylor,0,15523,14,Geelong,2019,32,0
15,6,12,27,18,67,1,1,0,4,2,7,8,3,3,1,14,13,2,0,1,1,2,82,110,141,2,6,8,582,4,3,0,0,0,1,0,7,10,3,8,0,0,2,0,13,20.7,2,2,2,1,11,8,8,56,1,1,2,0,236,17,8,0.8666666666666667,0.3619047619047619,0.0391644908616188,0.041379310344827586,0.0449438202247191,0.04153846153846154,0.08333333333333333,0.06666666666666667,0.03007518796992481,0.07692307692307693,0.1,0.05054151624548736,0.03672316384180791,0.08695652173913043,0,0.14285714285714285,0.03125,0.058823529411764705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7477893829345703,Patrick Dangerfield,1,15523,14,Geelong,2019,4,0
9,6,7,16,12,75,0,0,0,3,3,2,0,0,1,0,7,9,2,0,0,0,0,80,72,91,0,0,2,184,0,7,1,0,1,0,0,5,8,0,4,0,0,3,0,7,9.4,0,1,0,0,11,13,9,67,0,0,0,0,155,0,0,0.17006802721088435,0.08163265306122448,0.02349869451697128,0.041379310344827586,0.026217228464419477,0.024615384615384615,0,0,0.022556390977443608,0.02197802197802198,0,0.02527075812274368,0.025423728813559324,0.08695652173913043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003556260373443365,Hamish Hartlett,0,15523,14,Port Adelaide,2019,18,0
19,6,16,35,28,80,0,1,0,2,3,2,3,1,0,0,9,21,0,1,4,0,0,90,116,121,0,3,5,386,4,6,0,0,2,0,0,6,12,1,9,0,0,1,0,9,15.2,0,2,1,3,11,8,8,56,0,0,0,0,193,4,2,0.25609756097560976,0.13414634146341464,0.04960835509138381,0.041379310344827586,0.0599250936329588,0.05384615384615385,0,0.06666666666666667,0.015037593984962405,0.02197802197802198,0.0375,0.032490974729241874,0.059322033898305086,0,0.05555555555555555,0,0.03125,0.029411764705882353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20119859278202057,Mitch Duncan,0,15523,14,Geelong,2019,6,0
12,1,5,17,9,53,0,0,0,4,0,2,1,4,0,0,4,12,0,0,0,1,0,71,65,47,0,1,2,256,8,0,0,0,0,1,0,3,4,1,3,0,0,0,0,17,3.3,0,0,0,0,11,13,9,67,0,0,0,0,166,2,1,0.14482758620689656,0.07586206896551724,0.031331592689295036,0.006896551724137931,0.018726591760299626,0.026153846153846153,0,0,0.03007518796992481,0.02197802197802198,0.0125,0.01444043321299639,0.03389830508474576,0,0,0,0.0625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.004872218705714e-4,Steven Motlop,0,15523,14,Port Adelaide,2019,23,0
9,6,5,14,10,71,0,0,0,7,2,0,1,2,0,1,4,10,1,0,1,0,0,75,80,64,1,0,3,163,3,1,1,0,1,0,0,15,7,1,2,0,0,1,0,23,6.7,0,0,0,0,11,8,8,56,0,0,0,0,150,0,0,0.06818181818181818,0.030303030303030304,0.02349869451697128,0.041379310344827586,0.018726591760299626,0.021538461538461538,0,0,0.05263157894736842,0,0.0125,0.01444043321299639,0.02824858757062147,0.043478260869565216,0,0,0.0234375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.005131305195391178,Cameron Guthrie,0,15523,14,Geelong,2019,31,0
4,2,4,8,4,50,1,1,7,4,0,0,1,4,2,3,6,2,2,1,3,0,1,82,49,75,0,1,4,77,4,0,2,0,0,10,3,3,2,0,2,4,43.8,0,0,11,4.9,16,3,3,3,11,13,9,67,0,0,0,0,127,3,1,0.184,0.08,0.010443864229765013,0.013793103448275862,0.0149812734082397,0.012307692307692308,0.08333333333333333,0.06666666666666667,0.03007518796992481,0,0.0125,0.021660649819494584,0.005649717514124294,0.08695652173913043,0.05555555555555555,0.07142857142857142,0.03125,0.08823529411764706,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003804725594818592,Charlie Dixon,0,15523,14,Port Adelaide,2019,30,0
20,8,8,28,19,68,0,1,0,0,8,0,0,2,0,0,5,20,0,0,1,1,0,94,101,96,0,0,6,505,4,7,0,0,1,0,0,3,13,0,5,0,0,2,0,6,7.4,0,1,1,1,11,8,8,56,0,0,0,0,175,0,0,0.025,0.01875,0.05221932114882506,0.05517241379310345,0.0299625468164794,0.043076923076923075,0,0.06666666666666667,0,0,0,0.018050541516245487,0.05649717514124294,0,0,0,0.03125,0.029411764705882353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13149431347846985,Zach Tuohy,0,15523,14,Geelong,2019,9,0
13,5,11,24,16,67,0,0,41,3,2,8,9,2,1,0,18,7,2,0,2,0,2,84,130,180,3,6,5,450,4,6,0,0,2,0,0,6,7,0,9,11,52.6,3,0,13,22.5,78,2,0,0,11,13,9,67,0,0,10,0,87,0,0,0.014084507042253521,0.014084507042253521,0.033942558746736295,0.034482758620689655,0.04119850187265917,0.036923076923076927,0,0,0.022556390977443608,0.08791208791208792,0.1125,0.06498194945848375,0.01977401129943503,0.08695652173913043,0,0.14285714285714285,0.03125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9671096801757813,Scott Lycett,2,15523,14,Port Adelaide,2019,1,3
9,2,11,20,10,50,1,0,0,4,1,4,4,5,0,0,9,13,0,0,1,0,0,78,77,61,0,4,4,284,6,3,0,0,0,1,0,4,3,0,6,0,0,0,0,13,10.4,0,1,1,0,11,13,9,67,0,0,0,1,135,14,7,0.44715447154471544,0.22764227642276422,0.02349869451697128,0.013793103448275862,0.04119850187265917,0.03076923076923077,0.08333333333333333,0,0.03007518796992481,0.04395604395604396,0.05,0.032490974729241874,0.03672316384180791,0,0,0,0.046875,0.029411764705882353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07542764395475388,Ollie Wines,0,15523,14,Port Adelaide,2019,11,0
9,6,1,10,8,80,0,0,2,7,2,1,0,1,1,0,3,7,1,0,5,0,0,88,78,83,0,0,0,219,4,5,0,2,4,1,1,22,7,0,1,0,50,3,1,26,7.7,4,0,0,4,11,8,8,56,0,1,0,0,146,0,0,0.04918032786885246,0.03278688524590164,0.02349869451697128,0.041379310344827586,0.003745318352059925,0.015384615384615385,0,0,0.05263157894736842,0.01098901098901099,0,0.010830324909747292,0.01977401129943503,0.043478260869565216,0,0,0.03125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.010732697322964668,Mark Blicavs,0,15523,14,Geelong,2019,34,0
9,7,1,10,10,100,0,0,0,2,2,0,0,1,0,1,2,7,1,0,7,0,0,96,55,74,0,0,0,63,0,6,0,0,5,0,0,7,9,0,1,0,0,3,0,8,9.6,0,0,0,7,11,13,9,67,0,0,5,0,73,0,0,0,0,0.02349869451697128,0.04827586206896552,0.003745318352059925,0.015384615384615385,0,0,0.015037593984962405,0,0,0.007220216606498195,0.01977401129943503,0.043478260869565216,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22787036001682281,Tom Clurey,0,15523,14,Port Adelaide,2019,5,0
8,4,13,21,15,71,1,2,0,3,0,1,1,3,0,1,11,10,2,4,1,0,0,82,79,93,1,0,4,177,2,4,0,0,0,0,0,2,2,1,9,0,0,0,0,17,10.9,0,0,3,0,11,13,9,67,0,0,0,0,87,4,2,0.16,0.08,0.020887728459530026,0.027586206896551724,0.04868913857677903,0.03230769230769231,0.08333333333333333,0.13333333333333333,0.022556390977443608,0.01098901098901099,0.0125,0.039711191335740074,0.02824858757062147,0.08695652173913043,0.2222222222222222,0,0.015625,0.08823529411764706,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.062046755105257034,Sam Gray,0,15523,14,Port Adelaide,2019,14,0
17,4,6,23,18,78,0,0,0,5,4,7,6,3,2,0,9,13,0,0,2,0,2,81,97,103,0,6,6,620,4,5,0,2,5,1,0,13,13,0,6,0,0,0,0,19,17.8,0,2,0,1,11,13,9,67,0,0,0,0,51,0,0,0,0,0.044386422976501305,0.027586206896551724,0.02247191011235955,0.03538461538461538,0,0,0.03759398496240601,0.07692307692307693,0.075,0.032490974729241874,0.03672316384180791,0,0,0.14285714285714285,0.03125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1036711111664772,Karl Amon,0,15523,14,Port Adelaide,2019,36,0
7,4,5,12,6,50,0,0,0,4,2,1,0,2,0,0,6,6,3,0,4,0,0,88,59,68,0,0,0,171,5,5,0,1,3,2,1,19,4,0,3,0,0,2,0,21,5.5,0,0,0,4,11,8,8,56,0,0,0,0,83,0,0,0,0,0.018276762402088774,0.027586206896551724,0.018726591760299626,0.018461538461538463,0,0,0.03007518796992481,0.01098901098901099,0,0.021660649819494584,0.01694915254237288,0.13043478260869565,0,0,0.0390625,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.567439413629472e-4,Jake Kolodjashnij,0,15523,14,Geelong,2019,25,0
7,3,3,10,9,90,0,1,1,1,0,1,1,0,2,0,6,3,0,1,3,0,0,76,44,65,1,0,5,140,0,1,0,0,0,1,1,1,6,1,4,0,8.3,1,0,8,7.5,12,2,1,3,11,13,9,67,0,0,0,0,41,0,0,0,0,0.018276762402088774,0.020689655172413793,0.011235955056179775,0.015384615384615385,0,0.06666666666666667,0.007518796992481203,0.01098901098901099,0.0125,0.021660649819494584,0.00847457627118644,0,0.05555555555555555,0,0,0.029411764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.3046881910413504e-4,Dougal Howard,0,15523,14,Port Adelaide,2019,22,0
12,3,6,18,11,61,0,0,0,3,5,0,1,0,2,0,8,10,0,0,0,0,0,84,71,80,0,1,1,253,3,7,0,0,1,0,0,11,5,0,6,0,0,0,0,20,6.3,0,0,0,0,11,13,9,67,0,0,0,0,77,2,1,0.047619047619047616,0.031746031746031744,0.031331592689295036,0.020689655172413793,0.02247191011235955,0.027692307692307693,0,0,0.022556390977443608,0,0.0125,0.02888086642599278,0.02824858757062147,0,0,0,0.0234375,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0041431039571762085,Darcy Byrne-Jones,0,15523,14,Port Adelaide,2019,17,0
17,6,4,21,12,57,1,0,0,6,4,1,2,3,3,0,10,7,1,0,1,0,0,76,110,96,0,2,4,439,3,7,0,0,3,0,0,10,11,0,6,0,0,1,0,17,9.2,0,2,1,1,11,13,9,67,0,0,0,0,58,0,0,0.045454545454545456,0.045454545454545456,0.044386422976501305,0.041379310344827586,0.0149812734082397,0.03230769230769231,0.08333333333333333,0,0.045112781954887216,0.01098901098901099,0.025,0.036101083032490974,0.01977401129943503,0.043478260869565216,0,0,0.0234375,0.029411764705882353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19649024307727814,Ryan Burton,0,15523,14,Port Adelaide,2019,7,0
12,1,3,15,12,80,0,0,0,3,3,4,1,4,0,3,4,10,0,0,1,0,0,80,48,60,0,1,3,420,6,3,0,1,1,0,0,5,9,0,4,0,0,0,0,9,5.5,0,2,0,1,11,13,9,67,0,0,0,0,33,0,0,0,0,0.031331592689295036,0.006896551724137931,0.011235955056179775,0.023076923076923078,0,0,0.022556390977443608,0.04395604395604396,0.0125,0.01444043321299639,0.02824858757062147,0,0,0,0.046875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.821677136234939e-4,Riley Bonner,0,15523,14,Port Adelaide,2019,21,0
12,3,14,26,17,65,0,0,0,6,3,6,5,5,1,3,11,14,0,0,5,0,0,86,89,110,0,5,1,264,5,1,1,0,1,0,0,8,5,0,10,0,0,0,0,15,11.6,0,1,0,3,11,13,9,67,0,0,0,0,52,0,0,0,0,0.031331592689295036,0.020689655172413793,0.052434456928838954,0.04,0,0,0.045112781954887216,0.06593406593406594,0.0625,0.039711191335740074,0.03954802259887006,0,0,0,0.0390625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18739409744739532,Dan Houston,0,15523,14,Port Adelaide,2019,8,0
8,3,9,17,11,65,0,0,0,9,0,2,1,4,1,2,10,7,1,1,0,0,0,77,82,83,0,1,2,156,5,3,2,0,0,0,0,8,4,2,8,0,0,0,0,26,9.6,0,1,1,0,11,8,8,56,0,0,0,0,46,3,2,0.1,0.06666666666666667,0.020887728459530026,0.020689655172413793,0.033707865168539325,0.026153846153846153,0,0,0.06766917293233082,0.02197802197802198,0.0125,0.036101083032490974,0.01977401129943503,0.043478260869565216,0.05555555555555555,0,0.0390625,0.029411764705882353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.685577052645385e-4,Brandan Parfitt,0,15523,14,Geelong,2019,24,0
18,8,5,23,18,78,0,0,0,1,8,2,0,3,1,3,5,13,0,0,6,0,0,82,84,96,0,0,2,533,6,10,0,0,1,0,0,5,13,0,4,0,0,3,0,8,5.8,0,2,0,6,11,8,8,56,1,1,0,0,56,4,4,0.10256410256410256,0.10256410256410256,0.04699738903394256,0.05517241379310345,0.018726591760299626,0.03538461538461538,0,0,0.007518796992481203,0.02197802197802198,0,0.018050541516245487,0.03672316384180791,0,0,0,0.046875,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06602014601230621,Tom Stewart,0,15523,14,Geelong,2019,13,0
9,3,2,11,9,82,0,0,0,5,5,0,1,1,0,0,2,8,0,0,2,0,0,89,60,66,0,1,1,224,4,3,0,0,1,0,0,9,7,0,2,0,0,0,0,12,4.1,0,0,0,2,11,8,8,56,0,0,0,0,20,0,0,0,0,0.02349869451697128,0.020689655172413793,0.00749063670411985,0.016923076923076923,0,0,0.03759398496240601,0,0.0125,0.007220216606498195,0.022598870056497175,0,0,0,0.03125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001482040504924953,Mark O'Connor,0,15523,14,Geelong,2019,26,0
8,1,9,17,9,53,1,1,0,5,2,3,3,3,2,1,10,8,0,0,1,0,0,87,71,76,1,2,5,213,3,3,1,0,0,1,1,14,4,1,8,0,0,0,0,28,6.4,0,1,2,0,11,8,8,56,1,1,0,0,36,13,5,0.5909090909090909,0.22727272727272727,0.020887728459530026,0.006896551724137931,0.033707865168539325,0.026153846153846153,0.08333333333333333,0.06666666666666667,0.03759398496240601,0.03296703296703297,0.0375,0.036101083032490974,0.022598870056497175,0,0,0,0.0234375,0.058823529411764705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03671757131814957,Tim Kelly,0,15523,14,Geelong,2019,15,0
7,7,5,12,9,75,0,1,0,3,3,3,0,2,0,0,7,6,3,0,4,0,0,84,65,68,0,0,2,220,1,5,0,0,2,0,0,4,4,0,3,0,0,1,0,6,5,0,0,1,3,11,8,8,56,0,0,0,0,34,0,0,0,0,0.018276762402088774,0.04827586206896552,0.018726591760299626,0.018461538461538463,0,0.06666666666666667,0.022556390977443608,0.03296703296703297,0,0.02527075812274368,0.01694915254237288,0.13043478260869565,0,0,0.0078125,0.029411764705882353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.002406721469014883,Jack Henry,0,15523,14,Geelong,2019,27,0
7,1,8,15,12,80,0,1,0,5,0,1,2,0,1,0,10,5,0,0,3,0,0,85,62,82,0,2,6,166,1,4,2,0,1,1,0,16,5,2,9,0,0,0,0,27,15.9,0,2,1,2,11,8,8,56,0,0,0,0,12,0,0,0,0,0.018276762402088774,0.006896551724137931,0.0299625468164794,0.023076923076923078,0,0.06666666666666667,0.03759398496240601,0.01098901098901099,0.025,0.036101083032490974,0.014124293785310734,0,0,0,0.0078125,0.029411764705882353,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.00903384294360876,Tom Atkins,0,15523,14,Geelong,2019,33,0
6,4,8,14,9,64,0,1,0,2,0,4,0,2,0,0,2,12,0,1,1,0,2,71,55,46,0,0,4,344,5,0,0,0,0,1,0,12,3,0,1,0,0,0,0,17,2.7,0,0,1,1,11,8,8,56,0,0,0,0,12,0,0,0,0,0.015665796344647518,0.027586206896551724,0.0299625468164794,0.021538461538461538,0,0.06666666666666667,0.015037593984962405,0.04395604395604396,0,0.007220216606498195,0.03389830508474576,0,0.05555555555555555,0.14285714285714285,0.0390625,0.029411764705882353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.002891882322728634,Jordan Clark,0,15523,14,Geelong,2019,28,0
3,1,10,13,7,54,0,0,0,4,1,0,0,4,1,0,4,9,0,1,0,1,0,72,49,43,0,0,1,123,2,1,2,0,0,0,0,4,1,0,4,0,0,0,0,16,-1.5,0,0,1,0,11,13,9,67,0,0,0,0,12,0,0,0,0,0.007832898172323759,0.006896551724137931,0.03745318352059925,0.02,0,0,0.03007518796992481,0,0,0.01444043321299639,0.025423728813559324,0,0.05555555555555555,0,0.015625,0.029411764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002527019940316677,Zak Butters,0,15523,14,Port Adelaide,2019,19,0
10,5,10,20,13,65,0,0,0,2,1,0,2,3,0,1,8,12,0,1,1,1,0,83,70,75,1,1,2,275,2,2,0,0,0,0,0,10,5,3,8,0,0,0,0,15,6.8,0,1,1,0,11,13,9,67,0,0,0,0,13,0,0,0,0,0.02610966057441253,0.034482758620689655,0.03745318352059925,0.03076923076923077,0,0,0.015037593984962405,0,0.025,0.02888086642599278,0.03389830508474576,0,0.05555555555555555,0,0.015625,0.029411764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0011171784717589617,Xavier Duursma,0,15523,14,Port Adelaide,2019,20,0
9,5,7,16,10,63,2,0,0,3,0,3,0,1,1,0,5,11,0,2,1,0,1,82,81,91,0,0,5,231,1,2,3,0,0,0,0,2,6,2,4,0,0,0,0,13,5.8,0,1,3,0,11,13,9,67,0,0,0,0,13,0,0,0,0,0.02349869451697128,0.034482758620689655,0.026217228464419477,0.024615384615384615,0.16666666666666666,0,0.022556390977443608,0.03296703296703297,0,0.018050541516245487,0.031073446327683617,0,0.1111111111111111,0.07142857142857142,0.0078125,0.08823529411764706,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06630782037973404,Connor Rozee,0,15523,14,Port Adelaide,2019,12,0
6,3,6,12,7,58,0,0,0,0,2,0,0,3,0,0,8,5,1,0,3,0,0,89,39,50,0,0,2,119,4,9,0,0,0,0,0,7,5,0,7,0,0,2,0,10,6.3,0,0,0,2,11,13,9,67,0,0,0,0,2,0,0,0,0,0.015665796344647518,0.020689655172413793,0.02247191011235955,0.018461538461538463,0,0,0,0,0,0.02888086642599278,0.014124293785310734,0.043478260869565216,0,0,0.03125,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044962940737605095,Joel Garner,0,15523,14,Port Adelaide,2019,16,0
