player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Michael Frederick,Fremantle,0,0,0,0.026181484157859813,0
Michael Gibbons,Carlton,0,0,0,0.017397687764969305,0
Michael Hartley,Hawthorn,0,0,0,-0.0048666728544048965,0
Michael Hibberd,Melbourne,0,0,0,0.016326824248608318,0
Michael Walters,Fremantle,0,0,1,-0.001548594402265735,0
Miles Bergman,Port Adelaide,0,0,2,0.22769069277273957,0
Mitch Brown,Melbourne,0,0,0,-7.163818809203804e-4,0
Mitch Crowden,Fremantle,0,0,0,-0.010540377828874625,0
Mitch Duncan,Geelong,0,10,30,6.542797998758033,-10
Mitch Georgiades,Port Adelaide,0,0,5,0.8118284187657991,0
Mitch Hannan,Western Bulldogs,0,0,0,-0.029577794679426006,0
Mitch Lewis,Hawthorn,0,0,0,-0.030111354280961677,0
Mitch McGovern,Carlton,0,0,0,-0.0021090707086841576,0
Mitch Robinson,Brisbane Lions,0,3,9,3.216162570490269,-3
Mitch Wallis,Western Bulldogs,0,0,0,0.39038133824942634,0
Mitchell Hinge,Adelaide,0,0,0,0.003099793801084161,0
Nakia Cockatoo,Brisbane Lions,0,0,0,-0.005370751605369151,0
Nat Fyfe,Fremantle,0,6,28,6.369744276104029,-6
Nathan Broad,Richmond,0,0,5,0.3981303218752146,0
Nathan Jones,Melbourne,0,0,0,0.008464348851703107,0
Nathan Kreuger,Geelong,0,0,0,-0.002821070665959269,0
Nathan Murphy,Collingwood,0,0,0,0.003968912013078807,0
Nathan Vardy,West Coast,0,0,0,6.690421796520241e-4,0
Nathan Wilson,Fremantle,0,0,0,0.07699137944655376,0
Ned Cahill,Essendon,0,0,0,-2.0592997316271067e-6,0
Ned McHenry,Adelaide,0,0,3,-0.12813765634564334,0
Ned Reeves,Hawthorn,0,0,0,0.009096683352254331,0
Neville Jetta,Melbourne,0,0,0,0.0027147820364916697,0
Nic Naitanui,West Coast,0,7,70,5.885980092105456,-7
Nic Newman,Carlton,0,0,0,0.4202034102345351,0
Nick Blakey,Sydney,0,0,1,0.11930519375528092,0
Nick Bryan,Essendon,0,0,0,-1.3840480824001133e-4,0
Nick Coffield,St Kilda,0,0,2,0.19652701844461262,0
Nick Haynes,Greater Western Sydney,0,2,10,0.8880465772526804,-2
Nick Hind,Essendon,0,0,9,1.4846399218749866,0
Nick Holman,Gold Coast,0,0,4,0.4180723732442857,0
Nick Larkey,North Melbourne,0,3,11,3.0696136228216346,-3
Nick Murray,Adelaide,0,0,0,-0.013219866959843785,0
Nick Shipley,Greater Western Sydney,0,0,0,0.0015679677162552252,0
Nick Vlastuin,Richmond,0,2,13,1.3554522286958672,-2
Nik Cox,Essendon,0,0,0,0.03726056471350603,0
Noah Anderson,Gold Coast,0,5,23,5.630610527005047,-5
Noah Balta,Richmond,0,0,3,0.1506797067286243,0
Oleg Markov,Gold Coast,0,0,0,0.22032635938376188,0
Oliver Florent,Sydney,0,3,12,1.4643458597711287,-3
Oliver Hanrahan,Hawthorn,0,0,0,0.004664139953092672,0
Oliver Henry,Collingwood,0,0,0,-0.0175647160212975,0
Ollie Wines,Port Adelaide,0,33,101,25.130512384232134,-33
Orazio Fantasia,Port Adelaide,0,2,12,1.3449000255204737,-2
Oscar Allen,West Coast,0,2,16,2.6269553882411856,-2
Oscar Clavarino,St Kilda,0,0,0,-0.0013709196646232158,0
Oscar McDonald,Carlton,0,0,0,5.759535706602037e-4,0
Oscar McInerney,Brisbane Lions,0,3,23,1.6550101332832128,-3
Oskar Baker,Melbourne,0,0,0,-0.008672098629176617,0
Paddy Dow,Carlton,0,0,1,-0.0700234608957544,0
Paddy Ryder,St Kilda,0,1,11,0.5169097670004703,-1
Patrick Ambrose,Essendon,0,0,0,-1.3840480824001133e-4,0
Patrick Cripps,Carlton,0,4,23,4.9138796660117805,-4
Patrick Dangerfield,Geelong,0,11,36,8.923905685398495,-11
Patrick Lipinski,Western Bulldogs,0,0,0,-0.005346784717403352,0
Patrick Naish,Richmond,0,0,0,-2.0543966093100607e-4,0
Paul Hunter,St Kilda,0,0,0,-0.00978725144523196,0
Paul Seedsman,Adelaide,0,4,26,4.7723726441618055,-4
