kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
15,2,7,22,15,68,0,1,0,3,5,3,0,5,0,2,5,12,0,0,3,0,0,78,72,68,0,0,6,569,5,6,0,0,0,0,0,6,8,0,5,0,0,0,0,13,7,0,2,1,3,24,15,10,75,0,0,0,0,0.03424657534246575,0.01015228426395939,0.025,0.03064066852367688,0,0.04,0.02654867256637168,0.029411764705882353,0,0.019011406844106463,0.02745995423340961,0,0,0,0.045454545454545456,0.017241379310344827,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.026768947020173073,Brodie Smith,0,15426,3,Adelaide,2019,13,0
10,4,11,21,16,76,0,2,0,7,1,3,3,0,2,0,10,12,0,0,3,2,0,86,96,105,0,3,8,216,1,5,3,0,0,0,0,8,6,2,6,0,0,1,0,24,12.4,0,4,2,0,24,15,14,99,0,0,0,0,0.0228310502283105,0.02030456852791878,0.039285714285714285,0.02924791086350975,0,0.08,0.061946902654867256,0.029411764705882353,0.043478260869565216,0.03802281368821293,0.02745995423340961,0,0,0,0.00909090909090909,0.034482758620689655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017771288752555847,Luke Dahlhaus,0,15426,3,Geelong,2019,15,0
9,9,4,13,13,100,0,0,0,2,2,0,0,0,0,0,2,9,1,0,6,0,0,88,70,76,0,0,0,73,0,4,0,0,2,0,0,5,9,0,1,0,0,2,0,6,10.9,0,0,0,5,24,15,10,75,0,1,0,0,0.02054794520547945,0.04568527918781726,0.014285714285714285,0.018105849582172703,0,0,0.017699115044247787,0,0,0.0076045627376425855,0.020594965675057208,0.041666666666666664,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014407288981601596,Daniel Talia,0,15426,3,Adelaide,2019,23,0
4,5,5,9,7,78,0,1,0,2,1,1,0,0,0,0,1,9,0,1,0,1,0,74,46,39,0,0,2,233,1,0,1,0,0,0,0,6,2,0,1,0,0,0,2,8,3,0,0,1,0,24,15,10,75,0,0,0,0,0.0091324200913242,0.025380710659898477,0.017857142857142856,0.012534818941504178,0,0.04,0.017699115044247787,0.00980392156862745,0,0.0038022813688212928,0.020594965675057208,0,0.04,0,0.00909090909090909,0.017241379310344827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.070695282891393e-4,Paul Seedsman,0,15426,3,Adelaide,2019,36,0
5,4,5,10,6,60,1,1,3,1,0,1,0,1,1,0,3,7,2,2,0,2,0,87,52,41,0,0,5,108,0,0,1,0,0,5,2,2,3,0,0,1,30,0,0,8,4,10,1,3,0,24,15,10,75,0,0,0,0,0.01141552511415525,0.02030456852791878,0.017857142857142856,0.013927576601671309,0.041666666666666664,0.04,0.008849557522123894,0.00980392156862745,0,0.011406844106463879,0.016018306636155607,0.08333333333333333,0.08,0,0,0.05172413793103448,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017972716595977545,Josh Jenkins,0,15426,3,Adelaide,2019,38,0
10,6,12,22,17,77,0,0,0,3,3,1,0,3,0,2,8,14,1,0,3,0,0,96,78,93,0,0,5,262,2,7,0,1,2,1,0,13,7,1,7,0,0,2,0,16,10.4,0,1,0,3,24,15,14,99,0,1,0,0,0.0228310502283105,0.030456852791878174,0.04285714285714286,0.03064066852367688,0,0,0.02654867256637168,0.00980392156862745,0,0.030418250950570342,0.032036613272311214,0.041666666666666664,0,0,0.01818181818181818,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035963378846645355,Mark Blicavs,0,15426,3,Geelong,2019,11,0
18,4,17,35,20,57,1,1,0,6,2,2,8,2,0,1,11,21,0,1,1,0,1,78,128,114,3,5,8,398,8,3,1,0,0,0,0,7,10,0,6,0,0,0,1,14,15.4,0,2,2,0,24,15,10,75,0,0,3,0,0.0410958904109589,0.02030456852791878,0.060714285714285714,0.04874651810584958,0.041666666666666664,0.04,0.05309734513274336,0.0196078431372549,0.11594202898550725,0.04182509505703422,0.04805491990846682,0,0.04,0.05555555555555555,0.07272727272727272,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8481326699256897,Brad Crouch,2,15426,3,Adelaide,2019,3,1
12,5,12,24,17,71,0,0,0,2,5,2,0,2,1,0,5,17,0,0,4,1,0,87,84,84,0,0,1,328,3,5,0,0,0,0,0,6,6,0,4,0,0,1,0,10,8.3,0,0,0,2,24,15,10,75,0,0,0,0,0.0273972602739726,0.025380710659898477,0.04285714285714286,0.033426183844011144,0,0,0.017699115044247787,0.0196078431372549,0,0.019011406844106463,0.038901601830663615,0,0,0,0.02727272727272727,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007518121041357517,Rory Laird,0,15426,3,Adelaide,2019,42,0
4,3,3,7,7,100,0,0,0,0,0,0,0,1,0,0,2,5,0,0,5,0,0,86,31,34,0,0,1,47,0,2,0,2,2,0,0,5,4,0,2,0,0,0,0,7,3.5,0,1,0,4,24,15,10,75,0,0,0,0,0.0091324200913242,0.015228426395939087,0.010714285714285714,0.009749303621169917,0,0,0,0,0,0.0076045627376425855,0.011441647597254004,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.280544235371053e-4,Kyle Hartigan,0,15426,3,Adelaide,2019,30,0
12,2,15,27,22,82,1,0,0,6,1,4,6,3,2,1,11,17,0,1,2,0,1,77,101,119,3,3,7,347,4,1,0,0,1,0,0,10,8,0,7,0,0,0,0,26,16.6,0,3,1,1,24,15,10,75,0,0,0,0,0.0273972602739726,0.01015228426395939,0.05357142857142857,0.037604456824512536,0.041666666666666664,0,0.05309734513274336,0.0392156862745098,0.08695652173913043,0.04182509505703422,0.038901601830663615,0,0.04,0.05555555555555555,0.03636363636363636,0.017241379310344827,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071266308426857,Matt Crouch,0,15426,3,Adelaide,2019,10,0
5,2,6,11,8,73,0,0,0,3,0,0,0,2,2,1,5,6,0,0,8,0,0,84,44,55,0,0,1,37,2,5,0,0,1,0,0,6,3,0,3,0,0,0,0,10,5.9,0,0,0,8,24,15,10,75,0,0,0,0,0.01141552511415525,0.01015228426395939,0.02142857142857143,0.01532033426183844,0,0,0.02654867256637168,0,0,0.019011406844106463,0.013729977116704805,0,0,0,0.01818181818181818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.280544235371053e-4,Jake Kelly,0,15426,3,Adelaide,2019,31,0
4,3,6,10,10,100,0,0,0,0,1,0,0,1,1,1,5,5,0,0,1,0,0,82,31,45,0,0,2,43,0,4,0,1,1,0,0,3,4,0,4,0,0,1,0,5,5.1,0,2,0,1,24,15,14,99,0,0,0,0,0.0091324200913242,0.015228426395939087,0.02142857142857143,0.013927576601671309,0,0,0,0,0,0.019011406844106463,0.011441647597254004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0012253570603206754,Jake Kolodjashnij,0,15426,3,Geelong,2019,24,0
7,7,4,11,10,91,1,0,0,2,1,1,0,2,0,2,2,9,0,1,0,0,0,79,58,56,0,0,5,100,1,2,2,0,0,1,0,1,6,1,2,0,0,0,2,7,3.5,0,1,1,0,24,15,10,75,0,0,0,0,0.01598173515981735,0.03553299492385787,0.014285714285714285,0.01532033426183844,0.041666666666666664,0,0.017699115044247787,0.00980392156862745,0,0.0076045627376425855,0.020594965675057208,0,0.04,0,0.00909090909090909,0.017241379310344827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0014697147998958826,Riley Knight,0,15426,3,Adelaide,2019,37,0
6,3,6,12,11,92,1,1,0,0,3,2,2,0,0,0,3,8,0,0,0,0,0,77,46,52,1,1,3,182,1,3,0,0,0,0,0,1,5,0,2,0,0,0,0,6,7.9,0,2,2,0,24,15,10,75,0,0,0,0,0.0136986301369863,0.015228426395939087,0.02142857142857143,0.016713091922005572,0.041666666666666664,0.04,0,0.0196078431372549,0.028985507246376812,0.011406844106463879,0.018306636155606407,0,0,0,0.00909090909090909,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.280544235371053e-4,Rory Atkins,0,15426,3,Adelaide,2019,32,0
8,3,13,21,17,81,0,0,0,10,2,1,1,0,0,0,5,15,1,0,5,0,0,78,96,109,0,1,3,219,2,5,1,0,0,0,0,10,6,0,4,0,0,1,0,18,12.1,0,1,0,3,24,15,10,75,0,0,0,0,0.0182648401826484,0.015228426395939087,0.04642857142857143,0.02924791086350975,0,0,0.08849557522123894,0.00980392156862745,0.014492753623188406,0.019011406844106463,0.034324942791762014,0.041666666666666664,0,0,0.01818181818181818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.00986590888351202,Wayne Milera,0,15426,3,Adelaide,2019,43,0
16,8,7,23,14,61,1,2,0,0,1,5,2,2,1,0,12,14,1,0,5,0,2,83,95,115,0,2,7,342,1,3,0,0,0,0,0,10,10,2,10,0,0,2,1,13,10.9,0,1,3,4,24,15,14,99,0,0,0,0,0.0365296803652968,0.04060913705583756,0.025,0.03203342618384401,0.041666666666666664,0.08,0,0.049019607843137254,0.028985507246376812,0.045627376425855515,0.032036613272311214,0.041666666666666664,0,0.1111111111111111,0.00909090909090909,0.05172413793103448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09139034152030945,Sam Menegola,0,15426,3,Geelong,2019,8,0
5,3,6,11,9,82,0,0,28,3,1,1,6,4,2,3,8,5,0,0,3,0,0,85,69,85,1,5,5,111,1,0,0,1,1,0,0,8,4,1,4,10,39.4,0,0,15,9.2,71,3,1,2,24,15,10,75,0,0,0,0,0.01141552511415525,0.015228426395939087,0.02142857142857143,0.01532033426183844,0,0,0.02654867256637168,0.00980392156862745,0.08695652173913043,0.030418250950570342,0.011441647597254004,0,0,0,0.00909090909090909,0.017241379310344827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.006466442719101906,Reilly O'Brien,0,15426,3,Adelaide,2019,18,0
10,3,6,16,7,44,0,2,0,1,0,3,3,2,1,1,10,7,1,2,2,1,0,73,58,63,1,2,7,323,2,1,0,0,1,0,0,4,4,1,7,0,0,0,2,13,7.7,0,1,3,1,24,15,14,99,0,0,0,0,0.0228310502283105,0.015228426395939087,0.02142857142857143,0.022284122562674095,0,0.08,0.008849557522123894,0.029411764705882353,0.043478260869565216,0.03802281368821293,0.016018306636155607,0.041666666666666664,0.08,0,0.01818181818181818,0.05172413793103448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.005981043912470341,Brandan Parfitt,0,15426,3,Geelong,2019,40,0
22,8,1,23,18,78,0,0,0,3,10,0,0,2,0,0,3,13,0,0,4,0,0,86,104,108,0,0,3,426,8,3,0,0,0,0,0,11,17,0,3,0,0,1,0,12,2,0,0,0,3,24,15,14,99,1,1,2,0,0.0502283105022831,0.04060913705583756,0.0035714285714285713,0.03203342618384401,0,0,0.02654867256637168,0,0,0.011406844106463879,0.029748283752860413,0,0,0,0.07272727272727272,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20342318713665009,Tom Stewart,1,15426,3,Geelong,2019,7,0
7,5,4,11,8,73,0,0,0,1,3,1,0,3,0,0,3,8,0,0,1,0,0,41,48,32,0,0,2,208,3,3,0,0,1,0,0,6,5,0,2,0,0,1,0,7,3.6,0,1,0,1,24,15,14,99,0,0,0,0,0.01598173515981735,0.025380710659898477,0.014285714285714285,0.01532033426183844,0,0,0.008849557522123894,0.00980392156862745,0,0.011406844106463879,0.018306636155606407,0,0,0,0.02727272727272727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0012253570603206754,Mark O'Connor,0,15426,3,Geelong,2019,25,0
17,8,2,19,8,42,0,0,0,2,3,3,0,2,1,0,5,12,2,0,5,0,0,96,88,73,0,0,2,370,2,7,0,1,3,0,0,7,7,0,2,0,0,3,0,7,4.4,0,1,0,5,24,15,10,75,0,0,0,0,0.03881278538812785,0.04060913705583756,0.007142857142857143,0.026462395543175487,0,0,0.017699115044247787,0.029411764705882353,0,0.019011406844106463,0.02745995423340961,0.08333333333333333,0,0,0.01818181818181818,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0064350455068051815,Alex Keath,0,15426,3,Adelaide,2019,41,0
5,4,10,15,11,73,1,0,0,3,1,2,2,0,1,0,8,7,0,0,1,0,1,74,66,85,1,1,8,118,1,0,1,0,0,0,0,1,3,2,7,0,0,0,0,12,11.1,0,1,1,0,24,15,10,75,0,0,0,0,0.01141552511415525,0.02030456852791878,0.03571428571428571,0.020891364902506964,0.041666666666666664,0,0.02654867256637168,0.0196078431372549,0.028985507246376812,0.030418250950570342,0.016018306636155607,0,0,0.05555555555555555,0.00909090909090909,0.017241379310344827,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.805048811249435e-4,Lachlan Murphy,0,15426,3,Adelaide,2019,34,0
15,4,9,24,15,63,0,0,0,4,1,3,5,4,2,0,13,13,0,0,0,0,1,71,93,107,5,0,5,385,6,2,0,0,0,0,0,7,10,2,8,0,0,0,0,20,13.3,0,2,0,0,24,15,14,99,1,1,8,0,0.03424657534246575,0.02030456852791878,0.03214285714285714,0.033426183844011144,0,0,0.035398230088495575,0.029411764705882353,0.07246376811594203,0.049429657794676805,0.029748283752860413,0,0,0.05555555555555555,0.05454545454545454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.66343754529953,Tim Kelly,0,15426,3,Geelong,2019,4,0
3,2,3,6,5,83,0,0,5,0,1,0,1,0,1,0,3,3,0,1,3,0,0,73,27,49,1,0,2,50,1,2,0,0,0,3,1,3,2,1,2,3,50,1,1,7,5.1,10,1,1,3,24,15,14,99,0,0,0,0,0.00684931506849315,0.01015228426395939,0.010714285714285714,0.008356545961002786,0,0,0,0,0.014492753623188406,0.011406844106463879,0.006864988558352402,0,0.04,0,0.00909090909090909,0.017241379310344827,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012253570603206754,Esava Ratugolea,0,15426,3,Geelong,2019,26,0
3,1,3,6,4,67,1,1,0,0,0,0,0,2,0,0,5,2,1,1,0,0,0,82,25,33,0,0,3,108,1,0,0,0,0,0,0,5,2,2,4,0,0,0,0,21,6.6,0,0,2,0,24,15,14,99,0,0,0,0,0.00684931506849315,0.005076142131979695,0.010714285714285714,0.008356545961002786,0.041666666666666664,0.04,0,0,0,0.019011406844106463,0.004576659038901602,0.041666666666666664,0.04,0,0.00909090909090909,0.034482758620689655,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.580613119993359e-4,Tom Atkins,0,15426,3,Geelong,2019,29,0
12,3,0,12,8,67,1,0,0,2,5,3,0,1,1,1,2,10,1,0,3,0,0,88,57,65,0,0,5,422,1,2,0,0,0,0,0,10,8,0,0,0,0,1,1,11,9.4,0,1,1,3,24,15,14,99,0,0,0,0,0.0273972602739726,0.015228426395939087,0,0.016713091922005572,0.041666666666666664,0,0.017699115044247787,0.029411764705882353,0,0.0076045627376425855,0.02288329519450801,0.041666666666666664,0,0,0.00909090909090909,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0012253570603206754,Jordan Clark,0,15426,3,Geelong,2019,27,0
13,4,10,23,16,70,1,1,0,1,2,1,3,0,0,0,11,13,0,1,0,0,1,76,85,99,2,1,7,273,0,3,0,0,0,0,0,10,8,1,10,0,0,1,0,18,11.7,0,1,2,0,24,15,14,99,0,0,0,0,0.02968036529680365,0.02030456852791878,0.03571428571428571,0.03203342618384401,0.041666666666666664,0.04,0.008849557522123894,0.00980392156862745,0.043478260869565216,0.04182509505703422,0.029748283752860413,0,0.04,0.05555555555555555,0,0.034482758620689655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.015504380688071251,Charlie Constable,0,15426,3,Geelong,2019,17,0
7,5,4,11,7,64,3,1,0,2,0,3,0,2,0,0,2,9,0,2,0,0,1,82,71,69,0,0,6,213,3,0,0,0,0,0,0,4,5,1,2,0,0,0,0,14,9.3,0,0,4,0,24,15,14,99,0,0,0,0,0.01598173515981735,0.025380710659898477,0.014285714285714285,0.01532033426183844,0.125,0.04,0.017699115044247787,0.029411764705882353,0,0.0076045627376425855,0.020594965675057208,0,0.08,0.05555555555555555,0.02727272727272727,0.06896551724137931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.02175445668399334,Gryan Miers,0,15426,3,Geelong,2019,44,0
2,1,6,8,7,88,0,0,0,1,0,1,0,0,0,0,3,5,0,1,3,0,1,77,25,41,0,0,3,64,0,0,1,0,0,0,0,2,1,0,3,0,0,0,0,13,5.5,0,0,0,3,24,15,10,75,0,0,0,0,0.0045662100456621,0.005076142131979695,0.02142857142857143,0.011142061281337047,0,0,0.008849557522123894,0.00980392156862745,0,0.011406844106463879,0.011441647597254004,0,0.04,0.05555555555555555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.280544235371053e-4,Chayce Jones,0,15426,3,Adelaide,2019,33,0
8,1,12,20,19,95,0,0,0,1,0,5,2,0,0,0,7,13,0,0,0,0,0,80,55,68,0,2,3,219,3,4,1,0,0,0,0,3,7,1,6,0,0,0,0,6,12.2,0,1,0,0,18,4,18,112,0,0,0,1,0.018823529411764704,0.006896551724137931,0.04054054054054054,0.027739251040221916,0,0,0.0078125,0.04310344827586207,0.023255813953488372,0.021739130434782608,0.0327455919395466,0,0,0,0.02054794520547945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.006216981448233128,Nathan Jones,0,15427,3,Melbourne,2019,38,0
6,1,4,10,8,80,0,0,21,3,2,2,4,4,3,2,5,5,0,0,6,0,2,94,59,49,3,1,6,125,2,2,1,0,0,1,0,6,4,0,1,2,33.9,0,0,14,8.2,62,2,0,5,18,10,20,130,0,0,0,0,0.01411764705882353,0.006896551724137931,0.013513513513513514,0.013869625520110958,0,0,0.0234375,0.017241379310344827,0.046511627906976744,0.015527950310559006,0.012594458438287154,0,0,0.08,0.0136986301369863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0012253570603206754,Tom Bellchambers,0,15427,3,Essendon,2019,21,0
5,2,6,11,11,100,0,0,0,3,4,2,0,3,3,2,7,4,0,0,7,0,1,80,42,70,0,0,3,135,0,7,0,0,2,0,0,8,5,0,4,0,0,1,0,10,10.6,0,1,0,5,18,4,18,112,0,0,0,0,0.011764705882352941,0.013793103448275862,0.02027027027027027,0.015256588072122053,0,0,0.0234375,0.017241379310344827,0,0.021739130434782608,0.010075566750629723,0,0,0.04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7339448570273817e-4,Neville Jetta,0,15427,3,Melbourne,2019,27,0
16,6,1,17,13,77,0,0,0,0,3,2,0,2,0,2,4,11,0,0,4,0,0,97,62,59,0,0,2,311,4,5,0,0,2,0,0,6,12,0,4,0,0,1,0,6,7.8,0,0,0,3,18,10,20,130,0,0,0,0,0.03764705882352941,0.041379310344827586,0.0033783783783783786,0.023578363384188627,0,0,0,0.017241379310344827,0,0.012422360248447204,0.027707808564231738,0,0,0,0.0273972602739726,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004273264203220606,Michael Hurley,0,15427,3,Essendon,2019,17,0
19,4,12,31,23,74,1,0,0,4,4,5,7,2,5,1,16,15,0,0,1,2,2,89,117,135,4,3,7,516,5,4,0,0,0,0,0,9,12,2,9,0,0,0,1,21,18.8,0,1,2,0,18,10,20,130,0,0,7,0,0.04470588235294118,0.027586206896551724,0.04054054054054054,0.04299583911234397,0.02631578947368421,0,0.03125,0.04310344827586207,0.08139534883720931,0.049689440993788817,0.037783375314861464,0,0,0.08,0.03424657534246575,0.034482758620689655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2570734024047852,David Zaharakis,2,15427,3,Essendon,2019,2,2
2,3,8,10,6,60,0,1,13,2,0,1,3,3,0,2,3,7,0,1,4,0,0,89,47,49,2,1,5,48,3,0,1,0,0,1,0,9,0,0,3,6,37.1,0,0,14,3.3,35,4,1,3,18,10,20,130,0,0,0,0,0.004705882352941176,0.020689655172413793,0.02702702702702703,0.013869625520110958,0,0.08333333333333333,0.015625,0.008620689655172414,0.03488372093023256,0.009316770186335404,0.017632241813602016,0,0.038461538461538464,0,0.02054794520547945,0.017241379310344827,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012253570603206754,Zac Clarke,0,15427,3,Essendon,2019,22,0
5,5,8,13,11,85,4,1,0,3,0,0,0,2,2,2,8,7,4,3,2,0,0,89,79,99,0,0,8,134,2,0,1,0,0,4,3,5,4,2,2,0,0,0,0,8,18.1,0,0,5,2,18,10,20,130,0,0,0,0,0.011764705882352941,0.034482758620689655,0.02702702702702703,0.018030513176144243,0.10526315789473684,0.08333333333333333,0.0234375,0,0,0.024844720496894408,0.017632241813602016,0.21052631578947367,0.11538461538461539,0,0.0136986301369863,0.08620689655172414,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1516624242067337,Shaun McKernan,0,15427,3,Essendon,2019,8,0
7,2,3,10,7,70,2,0,0,4,0,2,1,1,3,0,6,4,0,0,0,0,1,83,64,60,1,0,6,151,3,1,4,0,0,2,1,1,4,2,3,0,0,0,1,10,11.9,0,1,3,0,18,4,18,112,0,0,0,0,0.01647058823529412,0.013793103448275862,0.010135135135135136,0.013869625520110958,0.05263157894736842,0,0.03125,0.017241379310344827,0.011627906976744186,0.018633540372670808,0.010075566750629723,0,0,0.04,0.02054794520547945,0.05172413793103448,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.003849046304821968,Jake Melksham,0,15427,3,Melbourne,2019,36,0
13,8,14,27,19,70,0,1,0,5,1,5,5,1,2,0,14,15,0,0,1,0,2,84,114,125,2,3,7,350,7,4,0,0,0,0,0,7,8,2,12,0,0,1,0,17,17.2,0,2,1,0,18,10,20,130,0,0,6,1,0.03058823529411765,0.05517241379310345,0.0472972972972973,0.03744798890429958,0,0.08333333333333333,0.0390625,0.04310344827586207,0.05813953488372093,0.043478260869565216,0.037783375314861464,0,0,0.08,0.04794520547945205,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5625921487808228,Dyson Heppell,0,15427,3,Essendon,2019,3,1
11,2,5,16,8,50,0,0,0,1,3,2,0,6,2,2,5,10,1,0,3,0,0,87,49,34,0,0,1,433,8,6,0,0,0,0,0,2,5,0,2,0,0,2,0,6,0.8,0,0,0,3,18,4,18,112,0,0,0,0,0.02588235294117647,0.013793103448275862,0.016891891891891893,0.022191400832177532,0,0,0.0078125,0.017241379310344827,0,0.015527950310559006,0.02518891687657431,0.05263157894736842,0,0,0.0547945205479452,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028665069490671158,Michael Hibberd,0,15427,3,Melbourne,2019,12,0
12,6,5,17,13,77,1,0,43,1,1,4,6,4,2,4,9,8,3,1,2,0,0,83,107,126,3,3,5,276,2,3,0,0,0,0,0,5,8,0,3,16,51.2,2,0,8,20.9,84,2,2,0,18,4,18,112,1,1,0,0,0.02823529411764706,0.041379310344827586,0.016891891891891893,0.023578363384188627,0.02631578947368421,0,0.0078125,0.034482758620689655,0.06976744186046512,0.027950310559006212,0.020151133501259445,0.15789473684210525,0.038461538461538464,0,0.0136986301369863,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.07747679948806763,Max Gawn,0,15427,3,Melbourne,2019,43,0
3,1,3,6,5,83,0,0,0,2,0,1,0,1,0,1,2,4,0,0,1,0,0,73,23,26,0,0,2,37,1,0,2,0,0,2,1,1,2,2,2,0,0,0,0,9,2.5,0,0,0,1,18,4,18,112,0,0,0,0,0.007058823529411765,0.006896551724137931,0.010135135135135136,0.008321775312066574,0,0,0.015625,0.008620689655172414,0,0.006211180124223602,0.010075566750629723,0,0,0,0.00684931506849315,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020114723592996597,Tom McDonald,0,15427,3,Melbourne,2019,34,0
16,4,15,31,16,52,0,2,0,4,0,8,5,5,1,0,13,17,0,1,1,0,0,84,109,92,4,1,7,600,6,2,0,0,0,0,0,14,6,2,10,0,0,0,0,22,10.3,0,1,2,0,18,10,20,130,0,0,9,0,0.03764705882352941,0.027586206896551724,0.05067567567567568,0.04299583911234397,0,0.16666666666666666,0.03125,0.06896551724137931,0.05813953488372093,0.040372670807453416,0.042821158690176324,0,0.038461538461538464,0,0.0410958904109589,0.034482758620689655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.46929943561553955,Dylan Shiel,3,15427,3,Essendon,2019,4,0
