kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
4,2,7,11,8,73,1,0,1,1,1,0,3,2,0,1,9,3,0,0,1,0,0,100,40,80,0,3,3,13,2,1,1,0,0,4,1,1,3,6,8,0,25,0,0,10,7.6,4,1,1,1,16,7,9,61,1,1,0,0,151,0.011594202898550725,0.013793103448275862,0.024734982332155476,0.01751592356687898,0.0625,0,0.011235955056179775,0,0.04411764705882353,0.0379746835443038,0.007614213197969543,0,0,0,0.016129032258064516,0.03333333333333333,0,1,0,1,0,0,0,0,0,0.31718695163726807,Charlie Dixon,0,15865,18,Port Adelaide,2020,9,0
9,1,8,17,10,59,0,1,0,4,0,2,4,4,1,2,8,9,0,0,3,0,0,81,58,76,3,1,2,256,4,0,1,0,0,0,0,2,4,0,6,0,0,0,0,16,7,0,0,2,0,63,10,3,28,0,0,0,0,163,0.025714285714285714,0.007142857142857143,0.037209302325581395,0.03008849557522124,0,0.06666666666666667,0.0449438202247191,0.02531645569620253,0.06349206349206349,0.03404255319148936,0.027439024390243903,0,0,0,0.037383177570093455,0.05263157894736842,1,0,1,0,0,0,0,0,0,0.0014433750184252858,Dylan Shiel,0,15772,9,Essendon,2020,29,0
5,5,15,20,12,60,0,0,31,4,0,3,3,6,4,4,12,7,2,0,1,0,0,78,99,103,0,3,5,86,5,0,1,1,1,1,1,2,2,0,7,7,54.4,0,0,11,3.3,57,2,1,1,44,9,12,81,0,0,5,0,135,0.013192612137203167,0.025510204081632654,0.054945054945054944,0.03067484662576687,0,0,0.04081632653061224,0.04054054054054054,0.05660377358490566,0.05429864253393665,0.016241299303944315,0.10526315789473684,0,0,0.041666666666666664,0.02702702702702703,0,1,0,0,0,0,0,1,0,1.3291795253753662,Brodie Grundy,1,15661,3,Collingwood,2020,3,1
1,0,6,7,5,71,0,0,0,3,1,1,1,1,0,1,3,5,0,0,0,0,0,62,24,33,0,1,0,45,1,0,1,0,0,0,0,3,0,0,3,0,0,0,0,15,6.2,0,0,0,0,3,8,6,44,0,0,0,0,36,0.002770083102493075,0,0.02702702702702703,0.012006861063464836,0,0,0.030303030303030304,0.011904761904761904,0.01818181818181818,0.013452914798206279,0.014367816091954023,0,0,0,0.009345794392523364,0,1,0,0,0,0,1,0,0,0,1.8667173571884632e-4,Aaron vandenBerg,0,15708,4,Melbourne,2020,30,0
5,2,8,13,12,92,0,0,0,4,2,0,0,0,2,0,6,7,0,0,8,0,0,94,55,107,0,0,1,23,1,5,0,2,5,0,0,6,5,0,4,0,0,0,0,7,13.2,0,0,0,7,8,8,3,26,0,0,3,0,27,0.013736263736263736,0.013245033112582781,0.03389830508474576,0.021666666666666667,0,0,0.0392156862745098,0,0,0.028037383177570093,0.01928374655647383,0,0,0,0.0072992700729927005,0,1,0,0,0,0,0,0,0,0,0.34344765543937683,Robbie Fox,0,15749,6,Sydney,2020,10,0
10,6,4,14,12,86,0,0,0,0,1,4,0,0,0,0,1,12,0,0,0,0,0,84,56,59,0,0,2,212,0,1,0,0,0,0,0,5,8,0,1,0,0,0,0,7,0.2,0,0,0,0,30,8,6,44,0,0,0,0,98,0.029940119760479042,0.043795620437956206,0.015748031496062992,0.023809523809523808,0,0,0,0.05,0,0.0047169811320754715,0.031331592689295036,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.2966489885002375e-4,James Aish,0,15864,18,Fremantle,2020,33,0
10,3,15,25,16,64,1,0,0,10,0,6,4,3,1,2,17,8,1,1,0,0,2,86,110,167,0,4,7,259,2,5,2,0,0,0,0,17,6,1,12,0,0,2,0,27,17.9,0,2,2,0,2,6,7,48,1,1,8,0,91,0.030395136778115502,0.021739130434782608,0.07042253521126761,0.046125461254612546,0.07692307692307693,0,0.09090909090909091,0.07792207792207792,0.08163265306122448,0.07834101382488479,0.02564102564102564,0.043478260869565216,0.047619047619047616,0.2222222222222222,0.017857142857142856,0.05263157894736842,1,0,1,0,0,0,0,0,0,2.0699989795684814,Jack Steele,2,15823,13,St Kilda,2020,1,3
6,3,4,10,5,50,0,0,0,1,4,0,0,0,0,0,7,3,1,0,3,0,0,67,39,73,0,0,0,153,4,8,0,0,0,0,0,3,3,1,6,0,0,2,0,4,7.7,0,0,0,1,4,7,7,49,0,0,0,0,18,0.01749271137026239,0.023076923076923078,0.018867924528301886,0.018018018018018018,0,0,0.009174311926605505,0,0,0.02857142857142857,0.00980392156862745,0.0625,0,0,0.031496062992125984,0,1,0,0,0,0,0,0,0,0,-0.01603996939957142,Jay Lockhart,0,15767,8,Melbourne,2020,39,0
8,7,5,13,9,69,0,0,0,1,0,0,0,3,0,0,4,9,1,0,6,0,0,98,59,73,0,0,0,27,4,6,0,0,1,0,0,3,6,0,3,0,0,2,0,3,6.2,0,0,0,5,34,5,13,83,0,0,0,0,59,0.022727272727272728,0.03932584269662921,0.01984126984126984,0.02152317880794702,0,0,0.01,0,0,0.019138755980861243,0.02313624678663239,0.05555555555555555,0,0,0.03333333333333333,0,0,1,0,0,1,0,0,0,0,0.014975530095398426,Lachlan Keeffe,0,15741,5,Greater Western Sydney,2020,26,0
7,2,13,20,16,80,0,0,37,6,1,3,10,2,5,2,16,5,1,0,1,0,1,93,113,151,0,10,3,203,4,2,1,1,2,3,0,7,4,1,8,11,52.9,0,0,10,17.2,70,2,0,1,15,6,7,48,0,0,2,0,137,0.020833333333333332,0.015873015873015872,0.051181102362204724,0.03389830508474576,0,0,0.05217391304347826,0.039473684210526314,0.15151515151515152,0.06611570247933884,0.014326647564469915,0.08333333333333333,0,0.08333333333333333,0.03418803418803419,0,1,0,0,0,0,0,0,1,0,0.9169796109199524,Brodie Grundy,0,15720,5,Collingwood,2020,3,1
7,4,6,13,7,54,3,3,0,3,0,0,1,4,1,2,6,7,0,4,0,0,0,97,73,101,0,1,8,177,1,0,2,0,0,3,0,2,3,1,3,0,0,0,3,8,9.5,7,1,6,0,28,11,9,65,1,1,0,0,269,0.021875,0.032520325203252036,0.02214022140221402,0.021996615905245348,0.21428571428571427,0.1875,0.019867549668874173,0,0.014925373134328358,0.024793388429752067,0.020289855072463767,0,0.3076923076923077,0,0.009523809523809525,0.15789473684210525,0,1,0,1,0,0,0,0,0,0.3588358759880066,Tom Hawkins,0,15822,13,Geelong,2020,11,0
6,1,5,11,8,73,0,1,0,2,0,2,0,2,0,0,3,8,0,0,0,0,1,79,40,43,0,0,4,243,2,0,0,0,0,0,0,4,3,0,3,0,0,0,0,12,5.8,0,0,1,0,13,7,8,55,0,0,0,0,1,0.018292682926829267,0.009009009009009009,0.019011406844106463,0.018612521150592216,0,0.06666666666666667,0.014285714285714285,0.02702702702702703,0,0.010638297872340425,0.025396825396825397,0,0,0.09090909090909091,0.015748031496062992,0.02702702702702703,0,1,0,0,0,1,0,0,0,0.009537721052765846,Boyd Woodcock,0,15778,10,Port Adelaide,2020,26,0
7,4,5,12,10,83,0,0,0,1,3,0,1,2,1,1,5,7,0,0,7,0,0,84,45,71,0,1,2,159,0,4,0,1,2,0,0,5,6,0,4,0,0,1,0,7,8,0,0,0,5,69,8,7,50,0,0,0,0,106,0.020710059171597635,0.026143790849673203,0.017985611510791366,0.01948051948051948,0,0,0.007194244604316547,0,0.01818181818181818,0.022026431718061675,0.01808785529715762,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.745588711462915e-4,Kyle Hartigan,0,15773,9,Adelaide,2020,25,0
14,3,5,19,13,68,1,0,0,4,4,5,2,3,0,1,5,12,0,0,1,0,0,90,80,85,1,1,4,430,5,4,0,0,0,0,0,11,8,0,5,0,0,0,0,15,17.1,0,0,1,1,17,1,10,61,0,0,0,0,182,0.04046242774566474,0.026785714285714284,0.02702702702702703,0.035781544256120526,0.047619047619047616,0,0.032,0.05102040816326531,0.02531645569620253,0.019455252918287938,0.046153846153846156,0,0,0,0.0364963503649635,0.029411764705882353,1,0,1,0,0,0,0,0,0,-0.0919719859957695,Ed Curnow,0,15861,18,Carlton,2020,42,0
5,4,2,7,6,86,2,0,1,0,0,0,1,1,0,0,1,5,0,1,1,0,0,84,44,40,0,1,3,122,1,0,0,0,0,5,0,2,4,1,1,0,11.1,0,2,9,6.4,9,0,2,1,27,9,7,51,0,0,0,0,162,0.01278772378516624,0.020100502512562814,0.008032128514056224,0.0109375,0.10526315789473684,0,0,0,0.018867924528301886,0.004739336492890996,0.01182033096926714,0,0.0625,0,0.007751937984496124,0.05128205128205128,1,0,0,1,0,0,0,0,0,0.030046023428440094,Tom McDonald,0,15623,1,Melbourne,2020,20,0
1,2,4,5,5,100,0,0,0,2,0,1,0,0,0,0,1,4,0,0,0,0,0,70,25,29,0,0,2,39,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,2.5,0,0,0,0,3,7,7,49,0,0,0,0,20,0.002932551319648094,0.012987012987012988,0.017543859649122806,0.008787346221441126,0,0,0.024096385542168676,0.013157894736842105,0,0.004524886877828055,0.011764705882352941,0,0,0,0.007936507936507936,0,1,0,0,0,1,0,0,0,0,-7.942229276522994e-4,Nick Hind,0,15831,14,St Kilda,2020,32,0
2,0,5,7,6,86,0,0,0,4,1,1,0,0,3,0,3,3,0,0,0,0,1,64,35,51,0,0,1,-41,0,1,1,0,0,0,0,8,1,0,0,0,0,0,0,15,2.6,0,0,0,0,7,3,9,57,0,0,0,0,5,0.005681818181818182,0,0.024154589371980676,0.012522361359570662,0,0,0.031007751937984496,0.010526315789473684,0,0.012244897959183673,0.00967741935483871,0,0,0.08333333333333333,0,0,1,0,0,1,0,0,0,0,0,-5.473139026435092e-5,Jack Mahony,0,15762,8,North Melbourne,2020,30,0
6,0,5,11,8,73,0,0,0,3,0,4,0,1,0,0,2,9,0,0,0,3,0,80,40,48,0,0,1,215,2,2,3,0,0,0,0,1,4,0,2,0,0,0,0,10,4.9,0,0,0,0,12,9,10,69,0,0,0,0,99,0.017045454545454544,0,0.01984126984126984,0.018211920529801324,0,0,0.03296703296703297,0.04597701149425287,0,0.00784313725490196,0.026392961876832845,0,0,0,0.01652892561983471,0,1,0,0,0,0,1,0,0,0,-0.013769157230854034,Travis Colyer,0,15650,2,Fremantle,2020,37,0
5,3,4,9,6,67,0,1,0,1,1,1,1,0,1,0,5,4,2,1,1,0,0,66,38,58,0,1,3,148,0,0,0,0,0,1,0,6,3,2,3,0,0,0,0,10,6,0,0,1,1,12,9,12,81,0,0,0,0,1,0.014204545454545454,0.022727272727272728,0.015873015873015872,0.014900662251655629,0,0.07692307692307693,0.01098901098901099,0.011494252873563218,0.015873015873015872,0.0196078431372549,0.011730205278592375,0.07142857142857142,0.058823529411764705,0,0,0.023809523809523808,0,1,0,1,0,0,0,0,0,-0.01234092190861702,Thomas Berry,0,15650,2,Brisbane Lions,2020,35,0
5,1,8,13,10,77,2,0,0,0,1,1,1,2,1,0,7,7,0,1,2,0,0,73,47,68,0,1,6,176,2,2,0,0,0,0,0,3,4,4,5,0,0,0,0,12,13.8,0,3,2,0,61,6,17,108,0,0,0,0,25,0.01440922190201729,0.007874015748031496,0.03292181069958848,0.022033898305084745,0.08333333333333333,0,0,0.010638297872340425,0.015625,0.02834008097165992,0.02,0,0.07142857142857142,0,0.014925373134328358,0.04878048780487805,0,1,0,1,0,0,0,0,0,0.013502486981451511,Tom Atkins,0,15649,2,Geelong,2020,16,0
10,2,5,15,14,93,0,1,0,2,3,2,0,1,0,1,3,8,0,0,1,1,0,73,52,71,0,0,3,383,2,4,0,1,1,0,0,6,9,0,3,0,0,0,0,9,9.1,0,1,1,0,28,8,12,80,1,1,0,0,104,0.028735632183908046,0.013245033112582781,0.019011406844106463,0.024549918166939442,0,0.07142857142857142,0.021052631578947368,0.022988505747126436,0,0.01327433628318584,0.021052631578947368,0,0,0,0.015625,0.02127659574468085,0,1,0,0,0,0,0,0,0,0.05142473429441452,Caleb Daniel,0,15818,13,Western Bulldogs,2020,18,0
15,4,3,18,16,89,0,0,0,4,6,3,1,2,1,1,4,11,0,0,3,0,0,93,77,122,0,1,4,456,5,9,0,0,0,0,0,12,13,0,3,0,0,4,0,14,12.7,0,0,0,2,7,3,9,57,0,0,1,0,117,0.04261363636363636,0.032,0.014492753623188406,0.03220035778175313,0,0,0.031007751937984496,0.031578947368421054,0.014492753623188406,0.0163265306122449,0.035483870967741936,0,0,0,0.0364963503649635,0,1,0,0,0,1,0,0,0,0,0.23842166364192963,Luke McDonald,0,15762,8,North Melbourne,2020,11,0
2,2,8,10,9,90,0,0,0,3,0,1,0,0,1,0,3,7,0,0,0,0,1,77,41,55,0,0,3,39,1,0,0,0,0,4,0,8,2,1,2,0,0,0,1,16,2.9,0,0,0,0,66,6,17,108,0,0,0,0,7,0.005970149253731343,0.01282051282051282,0.03319502074688797,0.017361111111111112,0,0,0.03,0.013333333333333334,0,0.013215859030837005,0.020289855072463767,0,0,0.058823529411764705,0.012195121951219513,0,0,1,0,1,0,0,0,0,0,0.012789743021130562,Brad Close,0,15842,16,Geelong,2020,18,0
20,2,4,24,13,54,0,0,0,3,2,5,3,4,2,2,11,12,0,0,0,0,2,83,82,102,1,2,4,427,6,2,0,1,1,0,0,8,10,0,7,0,0,0,0,16,13.5,0,0,0,0,37,4,7,46,0,0,0,0,87,0.055401662049861494,0.013245033112582781,0.02564102564102564,0.04642166344294004,0,0,0.024390243902439025,0.056818181818181816,0.05660377358490566,0.04954954954954955,0.044444444444444446,0,0,0.14285714285714285,0.056074766355140186,0,1,0,1,0,0,0,0,0,0,0.6922199726104736,Brad Crouch,0,15707,4,Adelaide,2020,5,0
8,5,2,10,7,70,2,0,1,2,0,3,0,1,1,0,3,7,1,2,2,1,0,87,65,115,0,0,4,236,1,0,0,0,0,2,1,1,5,1,1,1,100,0,3,9,12.3,1,1,3,2,35,8,10,68,0,0,0,0,104,0.02203856749311295,0.028089887640449437,0.008264462809917356,0.01652892561983471,0.13333333333333333,0,0.02666666666666667,0.0379746835443038,0,0.015306122448979591,0.017456359102244388,0.09090909090909091,0.07407407407407407,0,0.009174311926605505,0.1111111111111111,0,1,0,1,0,0,0,0,0,0.4371879994869232,Tim Membrey,0,15814,12,St Kilda,2020,8,0
3,1,7,10,7,70,0,1,0,4,0,2,0,3,0,0,3,7,0,1,0,0,0,87,43,48,0,0,4,158,3,0,3,0,0,0,0,2,2,0,3,0,0,0,0,9,-1.6,0,0,1,0,21,15,13,93,0,0,0,0,20,0.00967741935483871,0.010309278350515464,0.027777777777777776,0.017793594306049824,0,0.06666666666666667,0.029197080291970802,0.02531645569620253,0,0.011235955056179775,0.023333333333333334,0,0.058823529411764705,0,0.02586206896551724,0.022222222222222223,0,1,0,0,0,0,0,0,1,0.0015063331229612231,Kane Farrell,0,15800,11,Port Adelaide,2020,24,0
6,4,2,8,5,63,1,0,0,1,0,2,0,3,0,2,3,5,2,2,3,0,1,90,38,49,0,0,4,179,2,0,0,0,0,1,0,3,4,1,1,0,0,0,1,6,3.1,0,0,2,3,24,9,4,33,0,0,0,0,157,0.01680672268907563,0.022222222222222223,0.009259259259259259,0.013961605584642234,0.08333333333333333,0,0.010638297872340425,0.0273972602739726,0,0.014285714285714285,0.013966480446927373,0.125,0.125,0.14285714285714285,0.0196078431372549,0.05405405405405406,1,0,0,0,0,1,0,0,0,-0.06494569778442383,Jeremy Cameron,0,15659,3,Greater Western Sydney,2020,44,0
11,1,15,26,17,65,1,1,0,6,1,3,4,3,0,1,10,14,0,0,1,0,0,83,94,119,1,3,6,184,3,6,0,0,0,0,0,8,5,3,8,0,0,0,1,15,13.1,0,3,2,1,52,9,7,51,0,0,1,0,29,0.02981029810298103,0.00819672131147541,0.06465517241379311,0.04326123128119801,0.043478260869565216,0.09090909090909091,0.061855670103092786,0.031914893617021274,0.06349206349206349,0.04081632653061224,0.04129793510324484,0,0,0,0.024390243902439025,0.05263157894736842,1,0,1,0,0,0,0,0,0,0.44112980365753174,Bailey Smith,1,15750,6,Western Bulldogs,2020,5,0
11,4,4,15,11,73,0,0,0,5,3,2,1,3,0,0,4,10,1,0,2,2,0,82,73,99,0,1,1,307,4,4,0,0,1,0,0,8,8,1,3,0,0,2,0,19,7.5,0,0,2,0,53,5,4,29,0,0,0,0,104,0.03225806451612903,0.027972027972027972,0.017467248908296942,0.02631578947368421,0,0,0.03787878787878788,0.023809523809523808,0.015873015873015872,0.017543859649122806,0.02976190476190476,0.0625,0,0,0.034782608695652174,0.05555555555555555,1,0,0,0,0,0,0,0,1,0.011001321487128735,Paul Seedsman,0,15664,3,Adelaide,2020,24,0
7,3,2,9,8,89,2,0,0,2,0,2,0,1,1,1,4,5,0,1,2,0,0,72,52,75,0,0,3,20,2,0,2,0,0,1,1,0,6,1,2,0,0,0,1,13,10.2,0,0,2,2,28,8,9,62,0,0,0,0,109,0.01881720430107527,0.02127659574468085,0.009345794392523364,0.015358361774744027,0.08695652173913043,0,0.019801980198019802,0.02197802197802198,0,0.01646090534979424,0.015060240963855422,0,0.05263157894736842,0,0.014285714285714285,0.05128205128205128,1,0,0,1,0,0,0,0,0,0.010490271262824535,Charlie Cameron,0,15622,1,Brisbane Lions,2020,29,0
2,1,7,9,7,78,0,0,0,1,1,0,0,2,0,0,3,6,0,0,3,0,0,88,27,39,0,0,1,46,1,4,0,0,1,0,0,8,1,0,3,0,0,0,0,10,5.2,0,0,0,2,75,5,5,35,0,0,0,0,22,0.005494505494505495,0.006944444444444444,0.027131782945736434,0.014469453376205787,0,0,0.009433962264150943,0,0,0.011673151750972763,0.01675977653631285,0,0,0,0.008403361344537815,0,1,0,0,0,1,0,0,0,0,-6.433423841372132e-4,Tom Doedee,0,15653,2,Adelaide,2020,31,0
11,7,4,15,8,53,1,0,0,3,2,2,0,1,2,0,7,8,1,0,0,0,0,78,82,90,0,0,5,215,4,4,0,0,0,1,0,4,6,0,4,0,0,1,0,8,8.2,0,2,1,0,41,6,10,66,0,0,0,0,57,0.030303030303030304,0.05511811023622047,0.020202020202020204,0.026737967914438502,0.07692307692307693,0,0.02631578947368421,0.023529411764705882,0,0.02681992337164751,0.027874564459930314,0.043478260869565216,0,0,0.029850746268656716,0.03333333333333333,0,1,0,0,0,1,0,0,0,-0.016686303541064262,Jackson Thurlow,0,15808,12,Sydney,2020,41,0
7,0,8,15,11,73,0,0,0,1,4,1,4,0,0,0,12,4,0,0,3,0,0,86,41,94,1,3,2,240,3,3,0,0,0,0,0,12,5,2,9,0,0,0,0,16,13.1,0,2,0,1,53,5,4,29,0,0,0,1,202,0.020527859237536656,0,0.034934497816593885,0.02631578947368421,0,0,0.007575757575757576,0.011904761904761904,0.06349206349206349,0.05263157894736842,0.011904761904761904,0,0,0,0.02608695652173913,0,1,0,1,0,0,0,0,0,0,-0.07951916009187698,Rory Sloane,0,15664,3,Adelaide,2020,44,0
10,5,10,20,11,55,0,1,0,2,1,3,4,4,0,2,11,10,0,1,4,0,0,75,68,89,2,2,4,268,6,1,1,0,0,0,0,1,6,0,9,0,0,0,0,7,5,0,0,1,2,63,19,12,91,0,0,0,1,151,0.028089887640449437,0.033112582781456956,0.04504504504504504,0.03460207612456748,0,0.05555555555555555,0.031746031746031744,0.036585365853658534,0.06896551724137931,0.045081967213114756,0.03058103975535168,0,0.05263157894736842,0,0.05309734513274336,0.022727272727272728,0,1,1,0,0,0,0,0,0,0.370613157749176,David Swallow,0,15833,14,Gold Coast,2020,7,0
5,4,3,8,6,75,2,0,23,5,0,1,3,1,0,0,4,6,0,1,4,0,0,87,88,103,1,2,4,141,2,0,2,0,0,0,0,3,4,0,2,6,35.9,0,2,16,15.7,64,2,2,1,36,10,11,76,0,0,0,0,45,0.015060240963855422,0.027972027972027972,0.010416666666666666,0.012903225806451613,0.11764705882352941,0,0.03676470588235294,0.013333333333333334,0.05084745762711865,0.01694915254237288,0.015306122448979591,0,0.07142857142857142,0,0.018018018018018018,0.0625,0,1,0,0,0,0,0,1,0,0.12450534850358963,Tim English,0,15854,17,Western Bulldogs,2020,7,0
9,1,12,21,12,57,0,1,0,5,0,2,3,5,0,1,8,13,0,1,2,0,0,81,72,79,0,3,6,234,3,3,0,0,0,0,0,6,4,1,7,0,0,0,0,16,5.1,0,1,2,1,50,13,11,79,0,0,0,0,75,0.024793388429752067,0.00909090909090909,0.046153846153846156,0.033707865168539325,0,0.07142857142857142,0.04310344827586207,0.025974025974025976,0.04477611940298507,0.032520325203252036,0.03823529411764706,0,0.06666666666666667,0,0.022556390977443608,0.05263157894736842,0,1,0,0,0,0,0,0,1,0.002399581717327237,Karl Amon,0,15851,17,Port Adelaide,2020,24,0
1,2,4,5,4,80,0,0,5,4,0,1,0,0,0,0,1,4,0,0,2,0,0,87,38,41,0,0,2,42,0,1,1,0,0,1,0,5,0,0,1,1,29.4,1,0,13,4.4,17,1,0,2,28,8,12,80,0,0,0,0,125,0.0028735632183908046,0.013245033112582781,0.015209125475285171,0.008183306055646482,0,0,0.042105263157894736,0.011494252873563218,0,0.004424778761061947,0.010526315789473684,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.010823716409504414,Josh Bruce,0,15818,13,Western Bulldogs,2020,40,0
12,2,14,26,14,54,1,0,0,0,3,4,4,1,0,0,10,17,0,0,0,0,0,76,76,100,1,3,2,339,3,4,0,0,0,0,0,8,4,3,8,0,0,1,0,14,12,0,1,1,0,28,8,12,80,0,0,3,0,36,0.034482758620689655,0.013245033112582781,0.053231939163498096,0.0425531914893617,0.05263157894736842,0,0,0.04597701149425287,0.07692307692307693,0.04424778761061947,0.04473684210526316,0,0,0,0.0234375,0.02127659574468085,0,1,1,0,0,0,0,0,0,0.499340295791626,Bailey Smith,3,15818,13,Western Bulldogs,2020,8,0
6,6,4,10,9,90,2,1,0,2,0,2,1,1,1,1,1,9,0,3,1,0,0,82,63,65,0,1,5,148,1,0,1,0,0,1,0,7,5,0,0,0,0,0,1,20,5.4,0,0,3,0,49,9,13,87,0,0,0,0,138,0.018691588785046728,0.04477611940298507,0.014388489208633094,0.01669449081803005,0.1111111111111111,0.09090909090909091,0.020833333333333332,0.023809523809523808,0.01818181818181818,0.0041841004184100415,0.025069637883008356,0,0.14285714285714285,0,0.008130081300813009,0.08333333333333333,0,1,0,1,0,0,0,0,0,-0.024835504591464996,Mitch Wallis,0,15723,5,Western Bulldogs,2020,39,0
13,5,3,16,14,88,0,0,0,0,2,2,1,4,0,1,2,13,0,0,1,0,0,78,57,51,0,1,2,361,3,4,0,0,1,0,0,4,11,0,2,0,0,1,0,7,6.7,0,1,0,1,16,7,9,61,0,0,0,0,51,0.03768115942028986,0.034482758620689655,0.01060070671378092,0.025477707006369428,0,0,0,0.02531645569620253,0.014705882352941176,0.008438818565400843,0.03299492385786802,0,0,0,0.024193548387096774,0,0,1,0,0,1,0,0,0,0,-0.017932508140802383,Riley Bonner,0,15865,18,Port Adelaide,2020,39,0
7,1,0,7,3,43,3,0,0,1,1,0,0,1,1,1,6,1,1,1,1,0,0,86,44,72,0,0,4,108,0,3,0,0,0,5,1,1,3,3,4,0,0,0,0,2,11.4,0,1,3,1,21,6,11,72,0,0,0,0,273,0.02258064516129032,0.010309278350515464,0,0.012455516014234875,0.125,0,0.0072992700729927005,0,0,0.02247191011235955,0.0033333333333333335,0.05263157894736842,0.058823529411764705,0,0,0.06666666666666667,1,0,0,1,0,0,0,0,0,0.08950963616371155,Jack Riewoldt,0,15800,11,Richmond,2020,11,0
9,4,11,20,15,75,0,0,0,1,2,4,2,4,1,1,7,15,0,0,1,0,0,71,63,104,1,1,7,315,5,3,0,0,0,0,0,5,7,1,6,0,0,1,0,18,4.6,0,1,0,0,3,10,9,64,0,0,1,0,146,0.02556818181818182,0.025974025974025976,0.05,0.03496503496503497,0,0,0.010526315789473684,0.04819277108433735,0.0425531914893617,0.030434782608695653,0.044642857142857144,0,0,0,0.040983606557377046,0,0,1,1,0,0,0,0,0,0,0.7372031211853027,Ollie Wines,0,15756,7,Port Adelaide,2020,4,0
9,2,1,10,7,70,0,0,0,2,4,1,0,2,1,1,7,3,0,0,3,0,0,82,41,71,0,0,1,165,2,7,0,0,1,0,0,5,6,0,6,0,0,0,0,5,8.6,0,1,0,2,30,8,6,44,0,0,0,0,88,0.025936599423631124,0.018018018018018018,0.0055248618784530384,0.01893939393939394,0,0,0.01834862385321101,0.011904761904761904,0,0.027888446215139442,0.011857707509881422,0,0,0,0.016260162601626018,0,1,0,0,0,1,0,0,0,0,0.008498561568558216,Liam Duggan,0,15662,3,West Coast,2020,29,0
3,0,6,9,8,89,0,0,0,5,1,0,5,0,2,0,7,2,0,0,0,0,0,84,43,70,0,5,1,66,1,1,0,0,0,0,0,10,2,1,5,0,0,0,0,12,7.5,0,0,0,0,28,7,5,37,0,0,0,0,19,0.009375,0,0.02214022140221402,0.015228426395939087,0,0,0.033112582781456956,0,0.07462686567164178,0.028925619834710745,0.005797101449275362,0,0,0,0.009523809523809525,0,1,0,0,0,0,1,0,0,0,0.012460947968065739,Chayce Jones,0,15822,13,Adelaide,2020,22,0
15,9,5,20,14,70,2,0,0,4,1,4,2,1,2,0,9,12,2,2,0,0,3,80,112,134,2,0,6,323,1,4,3,0,0,1,1,2,10,2,5,0,0,0,1,11,18.6,0,0,3,0,69,5,19,119,0,0,0,0,118,0.04437869822485207,0.058823529411764705,0.017985611510791366,0.032467532467532464,0.07692307692307693,0,0.02877697841726619,0.047619047619047616,0.03636363636363636,0.039647577092511016,0.031007751937984496,0.1,0.13333333333333333,0.1875,0.00909090909090909,0.06976744186046512,0,1,1,0,0,0,0,0,0,0.9888955950737,Aaron Hall,1,15773,9,North Melbourne,2020,3,1
11,7,2,13,10,77,0,0,1,0,1,2,1,0,0,0,3,9,0,0,2,0,0,82,59,59,0,1,0,187,0,3,0,0,0,1,0,1,8,2,3,0,50,1,0,2,6.4,2,0,0,2,5,7,12,79,0,0,0,0,74,0.030555555555555555,0.05511811023622047,0.009216589861751152,0.022530329289428077,0,0,0,0.02197802197802198,0.014705882352941176,0.011152416356877323,0.029801324503311258,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.06632209569215775,Mitch Brown,0,15852,17,Melbourne,2020,15,0
