kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,2,45,10,13,88,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.9998592138290405,7.331216329475865e-5,2.041902916971594e-5,4.701877332990989e-5,2.552065416239202e-4,0,Brandon Starcevich,0,15847,16,Brisbane Lions,2020,0
11,4,8,19,15,79,0,0,0,2,2,5,2,2,1,0,8,10,0,0,1,0,0,81,70,88,0,2,2,293,6,10,0,0,0,0,0,4,8,0,7,0,0,3,0,6,8.9,0,0,0,1,3,5,11,71,0,0,2,0,144,0.03216374269005848,0.03669724770642202,0.03619909502262444,0.03374777975133215,0,0,0.017094017094017096,0.05813953488372093,0.028169014084507043,0.03125,0.033783783783783786,0,0,0,0.05042016806722689,0,1,0,0,0,0,0,0,0,0,0.977799117565155,0.016071124002337456,0.005867063067853451,2.6271201204508543e-4,0.028593386174179614,0,Rory Laird,0,15618,1,Adelaide,2020,0
9,1,7,16,8,50,0,0,0,7,1,3,5,1,1,0,11,6,0,0,0,0,0,89,73,80,3,2,0,187,5,2,1,0,0,0,0,7,3,0,8,0,0,0,0,23,8.5,0,1,0,0,16,8,8,56,0,0,0,0,181,0.02452316076294278,0.006666666666666667,0.030434782608695653,0.02680067001675042,0,0,0.05982905982905983,0.03409090909090909,0.08064516129032258,0.04680851063829787,0.017241379310344827,0,0,0,0.045871559633027525,0,1,0,1,0,0,0,0,0,0,0.998683512210846,8.908879244700074e-4,3.6876427475363016e-4,5.686534495907836e-5,0.0017990125088545028,0,Ed Curnow,0,15853,17,Carlton,2020,0
6,2,3,9,7,78,0,0,0,1,0,0,1,3,0,1,5,4,0,0,0,0,0,77,31,40,0,1,3,82,3,2,0,0,0,0,0,1,4,1,5,0,0,0,1,7,3.9,0,2,0,0,13,3,8,51,0,0,0,0,101,0.01749271137026239,0.012269938650306749,0.014354066985645933,0.016304347826086956,0,0,0.01020408163265306,0,0.01694915254237288,0.021739130434782608,0.012698412698412698,0,0,0,0.025423728813559324,0,1,0,0,1,0,0,0,0,0,0.9998482465744019,6.209696584846824e-5,6.43111634417437e-5,2.5339981220895424e-5,2.667392363946419e-4,0,Travis Colyer,0,15706,4,Fremantle,2020,0
7,3,3,10,5,50,0,0,0,1,4,1,0,3,0,1,5,6,0,0,2,0,0,82,37,48,0,0,0,208,2,5,0,0,0,0,0,2,2,0,4,0,0,2,0,4,5.8,0,0,0,1,31,8,7,50,0,0,0,0,62,0.019230769230769232,0.02,0.011363636363636364,0.01592356687898089,0,0,0.010752688172043012,0.012987012987012988,0,0.02040816326530612,0.0160857908847185,0,0,0,0.015037593984962405,0,0,1,0,0,1,0,0,0,0,0.9988576173782349,7.246590103022754e-4,1.433006691513583e-4,2.744576195254922e-4,0.0018346332071814686,0,Ethan Hughes,0,15821,13,Fremantle,2020,0
1,0,0,1,1,100,0,0,0,2,0,0,0,1,0,1,0,0,0,0,3,0,0,35,8,12,0,0,0,15,0,1,0,2,3,0,0,6,1,0,0,0,0,0,0,6,0.8,0,0,0,2,27,4,14,88,0,1,0,0,165,0.0029411764705882353,0,0,0.001652892561983471,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9998341798782349,1.028133774525486e-4,1.0024667972174939e-5,5.2906932978658006e-5,2.815835123328725e-4,0,Dylan Grimes,0,15827,14,Richmond,2020,0
8,1,5,13,5,39,2,0,0,3,0,2,0,3,0,1,10,2,0,1,0,0,0,88,58,73,0,0,4,189,4,2,2,0,0,1,0,2,2,6,10,0,0,0,0,16,13.5,0,0,5,0,3,8,9,62,0,0,0,0,96,0.023323615160349854,0.008264462809917356,0.016891891891891893,0.02034428794992175,0.11764705882352941,0,0.023076923076923078,0.021739130434782608,0,0.03717472118959108,0.0055248618784530384,0,0.125,0,0.031496062992125984,0.125,0,1,0,1,0,0,0,0,0,0.9994465708732605,4.09228028729558e-4,6.698405923089013e-5,7.725444447714835e-5,7.749594806227833e-4,0,Anthony McDonald-Tipungwuti,0,15765,8,Essendon,2020,0
2,0,10,12,8,67,0,0,25,3,0,1,6,4,2,1,8,4,0,0,4,0,0,84,62,69,4,2,5,72,1,0,0,0,1,0,0,9,0,0,4,6,39.7,0,0,14,8.3,63,4,0,4,38,7,14,91,0,0,0,0,199,0.0058309037900874635,0,0.03558718861209965,0.019230769230769232,0,0,0.027777777777777776,0.012195121951219513,0.09836065573770492,0.034482758620689655,0.010256410256410256,0,0,0,0.01,0,0,1,0,0,0,0,0,1,0,0.9965571165084839,0.001756738405674696,0.0010532442247495055,6.328804884105921e-4,0.005761868320405483,0,Shane Mumford,0,15830,14,Greater Western Sydney,2020,0
9,2,8,17,13,77,0,0,0,7,2,1,1,5,1,3,9,9,0,0,3,0,0,85,69,91,0,1,1,87,5,8,0,0,0,0,0,8,6,0,7,0,0,0,0,11,6.3,0,0,0,1,26,3,15,93,0,0,0,0,34,0.02710843373493976,0.013888888888888888,0.02702702702702703,0.027070063694267517,0,0,0.06796116504854369,0.012987012987012988,0.016129032258064516,0.0379746835443038,0.023255813953488372,0,0,0,0.043859649122807015,0,0,1,0,0,1,0,0,0,0,0.9982845187187195,0.001272552297450602,1.546062558190897e-4,2.8825332992710173e-4,0.0024465247988700867,0,Ben Long,2,15704,4,St Kilda,2020,0
5,4,2,7,6,86,0,0,0,0,2,0,0,2,0,0,2,5,0,0,1,0,0,83,31,35,0,0,1,115,0,2,0,2,4,0,0,7,5,0,2,0,0,0,0,7,2.2,0,1,0,0,16,8,8,56,0,0,0,0,31,0.013623978201634877,0.02666666666666667,0.008695652173913044,0.011725293132328308,0,0,0,0,0,0.00851063829787234,0.014367816091954023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9999408721923828,5.070411498309113e-5,1.1649746056718868e-6,7.260601705638692e-6,7.481586931135098e-5,0,Tom Williamson,0,15853,17,Carlton,2020,0
8,6,4,12,11,92,0,0,0,5,1,0,2,7,0,7,3,8,0,0,1,1,0,80,49,57,0,2,2,201,5,1,0,0,0,0,0,6,7,1,3,0,0,1,1,20,4,0,0,0,1,27,6,12,78,0,0,0,0,156,0.020460358056265986,0.03015075376884422,0.01606425702811245,0.01875,0,0,0.078125,0,0.03773584905660377,0.014218009478672985,0.018912529550827423,0,0,0,0.03875968992248062,0,0,1,1,0,0,0,0,0,0,0.9999104738235474,2.1372521587181836e-5,3.273585389251821e-5,3.5357370506972075e-5,1.9291634089313447e-4,0,Elliot Yeo,0,15623,1,West Coast,2020,0
6,2,5,11,4,36,2,2,0,2,0,1,3,0,0,0,8,4,0,1,2,0,0,91,56,100,0,3,6,171,1,0,1,0,0,0,0,5,3,3,7,0,0,0,1,18,9.8,0,2,4,0,34,11,11,77,0,0,0,0,168,0.01749271137026239,0.012578616352201259,0.020242914979757085,0.01864406779661017,0.11764705882352941,0.1111111111111111,0.020618556701030927,0.012987012987012988,0.05172413793103448,0.03636363636363636,0.0110803324099723,0,0.047619047619047616,0,0.009174311926605505,0.10256410256410256,0,1,0,0,0,1,0,0,0,0.9861347079277039,0.009861120954155922,0.0036738207563757896,3.3040743437595665e-4,0.01819998477003537,0,Jamie Cripps,0,15721,5,West Coast,2020,0
10,4,5,15,12,80,0,0,0,1,5,0,0,2,1,0,3,11,0,0,5,0,0,98,57,78,0,0,0,275,3,5,0,0,1,0,0,4,7,0,2,0,0,2,0,5,4.5,0,0,0,5,6,7,12,79,0,0,0,0,181,0.02849002849002849,0.031746031746031744,0.019455252918287938,0.024671052631578948,0,0,0.009900990099009901,0,0,0.011811023622047244,0.031609195402298854,0,0,0,0.025423728813559324,0,0,1,0,0,0,0,0,0,0,0.9991679191589355,4.927756963297725e-4,2.8315544477663934e-4,5.6149026931962e-5,0.0012275336666789372,0,Michael Hurley,0,15655,2,Essendon,2020,0
9,2,8,17,8,47,0,0,0,4,0,3,3,3,1,3,5,10,0,0,1,0,0,89,57,58,0,3,1,282,6,1,1,0,0,1,0,7,3,0,4,0,0,0,0,16,4.5,0,1,0,1,0,6,5,36,0,0,0,0,97,0.024793388429752067,0.012903225806451613,0.03187250996015936,0.02768729641693811,0,0,0.04040404040404041,0.039473684210526314,0.047619047619047616,0.020161290322580645,0.027624309392265192,0,0,0,0.045454545454545456,0,0,0,1,0,0,0,0,0,0,0.9998564720153809,4.6334564103744924e-5,7.554253534181044e-5,2.163434328394942e-5,2.6232266463921405e-4,0,Kane Lambert,0,15624,2,Richmond,2020,0
7,3,0,7,4,57,3,2,0,1,0,1,0,0,1,0,1,6,0,2,0,0,0,83,55,70,0,0,6,181,1,1,1,0,0,2,0,2,4,0,0,0,0,1,2,10,7.1,0,1,5,0,24,6,11,72,0,0,0,0,144,0.020527859237536656,0.022058823529411766,0,0.011686143572621035,0.12,0.16666666666666666,0.010309278350515464,0.01,0,0.004291845493562232,0.016666666666666666,0,0.1,0,0.010752688172043012,0.11904761904761904,1,0,0,1,0,0,0,0,0,0.9997743964195251,1.9887588860001415e-4,2.224681338702794e-5,4.4605449147638865e-6,2.567511501183617e-4,0,Mitch Wallis,0,15801,11,Western Bulldogs,2020,0
7,2,7,14,12,86,0,0,0,5,3,0,0,3,1,1,4,10,0,0,1,2,0,86,59,76,0,0,3,236,2,2,0,0,1,0,0,6,5,1,3,0,0,1,0,8,10.9,0,0,0,1,2,12,7,54,0,0,0,0,17,0.021739130434782608,0.0196078431372549,0.027777777777777776,0.024390243902439025,0,0,0.04065040650406504,0,0,0.01568627450980392,0.03257328990228013,0,0,0,0.01680672268907563,0,1,0,0,0,0,0,0,0,0,0.9985438585281372,0.0011606398038566113,2.8055961593054235e-4,1.4989580449764617e-5,0.0017667277770669898,0,Ben Paton,0,15621,1,St Kilda,2020,0
6,5,7,13,10,77,4,1,6,2,0,0,0,0,2,0,10,5,3,3,2,0,1,94,88,143,0,0,8,130,2,0,1,0,0,8,4,4,5,1,3,1,60,0,0,12,15.2,10,1,5,1,26,7,11,73,1,1,8,0,148,0.01764705882352941,0.042735042735042736,0.023728813559322035,0.02047244094488189,0.2222222222222222,0.1,0.01652892561983471,0,0,0.038910505836575876,0.013157894736842105,0.17647058823529413,0.2727272727272727,0.09090909090909091,0.016666666666666666,0.14285714285714285,0,1,0,1,0,0,0,0,0,0.029199237003922462,0.16758154332637787,0.5884845852851868,0.21473459899425507,1.9887545108795166,2,Charlie Dixon,3,15829,14,Port Adelaide,2020,2
11,3,17,28,22,79,0,0,0,6,4,0,3,3,0,0,10,19,0,0,2,0,0,82,100,126,2,1,3,251,3,3,1,0,0,0,0,9,6,0,9,0,0,0,0,19,15.9,0,1,0,1,10,14,9,68,0,0,0,0,200,0.032640949554896145,0.024390243902439025,0.06204379562043796,0.04582651391162029,0,0,0.05084745762711865,0,0.04918032786885246,0.041666666666666664,0.05263157894736842,0,0,0,0.027777777777777776,0,0,1,1,0,0,0,0,0,0,0.3566678464412689,0.4746280908584595,0.12521882355213165,0.043485257774591446,0.8555215112864971,1,Tom Rockliff,0,15819,13,Port Adelaide,2020,1
11,4,5,16,13,81,0,0,0,1,2,1,0,3,1,1,2,15,0,0,0,0,0,90,57,71,0,0,1,287,4,2,0,0,0,0,0,9,8,0,1,0,0,2,0,16,3.1,0,0,0,0,24,8,5,38,0,0,0,0,2,0.03206997084548105,0.026845637583892617,0.01937984496124031,0.026622296173044926,0,0,0.008928571428571428,0.013888888888888888,0,0.00904977375565611,0.03968253968253968,0,0,0,0.034782608695652174,0,1,0,0,0,0,0,0,0,1,0.9997923970222473,1.9347461056895554e-4,9.785316251509357e-6,4.335889116191538e-6,2.2605291042054887e-4,0,Lachlan Sholl,0,15806,11,Adelaide,2020,0
6,1,7,13,13,100,0,0,0,4,1,3,7,2,4,2,10,2,0,0,2,1,0,73,49,84,4,3,2,273,2,3,0,1,1,0,0,9,6,0,5,0,0,0,0,12,13.1,0,0,0,0,37,4,7,46,0,0,0,1,203,0.01662049861495845,0.006622516556291391,0.04487179487179487,0.025145067698259187,0,0,0.032520325203252036,0.03409090909090909,0.1320754716981132,0.04504504504504504,0.007407407407407408,0,0,0,0.018691588785046728,0,1,0,1,0,0,0,0,0,0,0.996881365776062,0.0025086915120482445,3.4848053473979235e-4,2.6142524438910186e-4,0.003989928314695135,0,Rory Sloane,0,15707,4,Adelaide,2020,0
8,3,7,15,8,53,0,0,0,0,2,0,1,4,0,2,5,10,0,0,0,0,0,72,41,41,0,1,2,139,6,4,0,1,1,0,0,4,4,0,5,0,0,0,0,6,-0.6,0,1,0,0,0,6,5,36,0,0,0,0,7,0.02203856749311295,0.01935483870967742,0.027888446215139442,0.024429967426710098,0,0,0,0,0.015873015873015872,0.020161290322580645,0.027624309392265192,0,0,0,0.045454545454545456,0,0,0,0,0,1,0,0,0,0,0.9995824694633484,2.416767820250243e-4,7.888923573773354e-5,9.697759378468618e-5,6.903880348545499e-4,0,John Noble,0,15624,2,Collingwood,2020,0
6,1,9,15,10,67,2,0,0,1,0,1,0,2,0,0,4,11,0,0,0,0,0,90,55,74,0,0,5,203,3,2,1,0,0,0,0,16,3,1,4,0,0,0,0,25,8.4,0,0,2,0,16,11,10,71,0,0,0,0,185,0.019801980198019802,0.008333333333333333,0.028662420382165606,0.024311183144246355,0.08695652173913043,0,0.010869565217391304,0.0125,0,0.01818181818181818,0.02736318407960199,0,0,0,0.02912621359223301,0.044444444444444446,1,0,0,0,0,0,0,0,0,0.9995300769805908,4.061313229613006e-4,3.0645715014543384e-5,3.318114249850623e-5,5.669661804859061e-4,0,Tom Scully,0,15826,14,Hawthorn,2020,0
9,4,3,12,8,67,0,1,7,5,0,2,2,4,2,2,3,8,0,1,2,0,1,87,69,57,0,2,5,209,5,0,1,0,1,2,0,2,5,0,1,1,31.8,0,1,10,1.1,22,0,1,2,47,16,10,76,0,0,0,0,269,0.023017902813299233,0.026845637583892617,0.011450381679389313,0.018376722817764167,0,0.06666666666666667,0.05102040816326531,0.021505376344086023,0.03389830508474576,0.012048192771084338,0.020618556701030927,0,0.0625,0.09090909090909091,0.04065040650406504,0.025,0,1,0,0,0,1,0,0,0,0.9998210072517395,7.895984890637919e-5,8.612199599156156e-5,1.3904555999033619e-5,2.9291750888660317e-4,0,Justin Westhoff,0,15620,1,Port Adelaide,2020,0
10,3,1,11,8,73,1,1,1,2,4,2,0,3,1,0,0,9,0,0,2,0,0,71,58,51,0,0,3,231,3,2,0,0,0,1,0,2,7,0,0,0,11.1,1,0,7,3.5,9,0,2,2,9,12,6,48,0,0,0,0,50,0.028735632183908046,0.024,0.0051813471502590676,0.02033271719038817,0.09090909090909091,0.058823529411764705,0.022988505747126436,0.02247191011235955,0,0,0.030303030303030304,0,0,0,0.023255813953488372,0.05,0,1,1,0,0,0,0,0,0,0.9997889399528503,1.916162291308865e-4,1.1763657312258147e-5,7.686887329327874e-6,2.382042057433864e-4,0,Jeremy Finlayson,0,15838,15,Greater Western Sydney,2020,0
5,2,4,9,8,89,0,0,23,0,1,0,4,1,1,1,8,3,1,1,0,0,1,68,50,91,1,3,4,155,1,2,0,0,1,0,0,2,4,0,3,5,41.8,1,0,3,12,55,0,0,0,63,7,14,91,0,0,0,0,46,0.014285714285714285,0.014285714285714285,0.018604651162790697,0.01592920353982301,0,0,0,0,0.06349206349206349,0.03404255319148936,0.009146341463414634,0.07142857142857142,0.05,0.09090909090909091,0.009345794392523364,0,0,1,0,0,0,0,0,1,0,0.9920735955238342,0.007181480061262846,5.669365637004375e-4,1.779701851774007e-4,0.008849263744195923,0,Oscar McInerney,0,15772,9,Brisbane Lions,2020,0
4,3,1,5,3,60,0,0,0,1,0,0,0,2,0,1,2,4,1,0,2,0,1,85,24,31,0,0,1,110,4,0,0,0,0,3,1,3,2,1,1,0,0,0,1,10,-1.2,0,0,0,2,21,8,4,32,0,0,0,0,132,0.012084592145015106,0.018404907975460124,0.004672897196261682,0.009174311926605505,0,0,0.009523809523809525,0,0,0.008771929824561403,0.012618296529968454,0.045454545454545456,0,0.125,0.031496062992125984,0,1,0,0,0,0,1,0,0,0,0.9999483823776245,1.8990373064298183e-5,2.0963652787031606e-5,1.1637967872957233e-5,9.58315822572331e-5,0,Sam Day,0,15816,12,Gold Coast,2020,0
4,3,3,7,7,100,0,0,0,0,1,0,1,2,0,1,2,5,0,0,2,0,0,85,24,38,0,1,1,61,0,1,0,0,1,0,0,7,4,0,2,0,0,0,0,9,3,0,0,0,1,29,1,12,73,0,0,0,1,194,0.011627906976744186,0.024793388429752067,0.013824884792626729,0.012477718360071301,0,0,0,0,0.013888888888888888,0.008097165991902834,0.016666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.9998822212219238,4.8222384066320956e-5,3.547279266058467e-5,3.405442839721218e-5,2.2133125457912683e-4,0,Jarryn Geary,0,15764,8,St Kilda,2020,0
5,3,0,5,3,60,0,0,0,2,3,1,0,1,0,1,0,4,0,0,4,0,0,81,29,38,0,0,0,138,1,1,0,0,2,0,0,4,3,0,0,0,0,0,0,8,1.6,0,0,0,4,42,9,14,93,0,0,0,0,164,0.01466275659824047,0.020134228187919462,0,0.008090614886731391,0,0,0.024390243902439025,0.01098901098901099,0,0,0.01078167115902965,0,0,0,0.009433962264150943,0,0,1,0,0,1,0,0,0,0,0.9999146461486816,4.3718955566873774e-5,2.2356860426953062e-5,1.9282377252238803e-5,1.462798081774963e-4,0,Easton Wood,0,15752,7,Western Bulldogs,2020,0
4,1,5,9,5,56,0,0,0,0,0,2,1,0,1,0,6,3,0,0,2,0,0,96,26,42,0,1,1,93,2,2,0,0,0,1,0,2,2,1,5,0,0,0,0,14,3,0,1,0,2,30,5,5,35,0,0,0,0,62,0.010362694300518135,0.005780346820809248,0.01639344262295082,0.013024602026049204,0,0,0,0.023255813953488372,0.0196078431372549,0.025974025974025976,0.006622516556291391,0,0,0,0.01652892561983471,0,1,0,0,0,0,1,0,0,0,0.9999434947967529,1.4069269127503503e-5,2.2610351152252406e-5,1.9839526430587284e-5,1.1880855072377017e-4,0,Mason Wood,0,15825,13,North Melbourne,2020,0
2,0,10,12,7,58,0,0,0,2,0,0,3,2,0,0,9,4,0,0,2,0,0,75,34,56,1,2,1,-71,3,3,0,0,0,0,0,8,0,0,8,0,0,0,0,13,5,0,0,0,0,30,8,6,44,0,0,0,0,105,0.005763688760806916,0,0.055248618784530384,0.022727272727272728,0,0,0.01834862385321101,0,0.043478260869565216,0.035856573705179286,0.015810276679841896,0,0,0,0.024390243902439025,0,1,0,0,0,0,1,0,0,0,0.9998412132263184,4.679480116465129e-5,6.92988614900969e-5,4.2636049329303205e-5,3.133006721327547e-4,0,Dom Sheed,0,15662,3,West Coast,2020,0
7,5,7,14,11,79,1,0,0,3,0,1,1,2,1,0,5,10,0,1,1,0,0,76,69,78,0,1,3,159,3,2,1,0,0,0,0,5,4,1,4,0,0,1,0,17,8.4,0,1,1,1,20,8,12,80,0,0,0,0,4,0.022151898734177215,0.04854368932038835,0.026515151515151516,0.02413793103448276,0.05,0,0.024793388429752067,0.012345679012345678,0.0125,0.02100840336134454,0.030303030303030304,0,0.06666666666666667,0,0.0297029702970297,0.024390243902439025,0,1,0,1,0,0,0,0,0,0.9994992017745972,3.036808338947594e-4,8.175727271009237e-5,1.1533615906955674e-4,8.132038565236144e-4,0,Curtis Taylor,0,15654,2,North Melbourne,2020,0
8,7,3,11,7,64,0,0,0,3,1,2,0,2,0,1,0,13,0,0,0,0,1,91,60,58,0,0,2,189,2,0,0,0,0,1,0,4,5,0,0,0,0,0,1,12,0.6,0,0,0,0,26,7,4,31,0,0,0,0,41,0.021447721179624665,0.03804347826086957,0.014634146341463415,0.01903114186851211,0,0,0.03260869565217391,0.024390243902439025,0,0,0.036312849162011177,0,0,0.1111111111111111,0.01639344262295082,0,1,0,0,1,0,0,0,0,0,0.9999792575836182,1.5282210370060056e-5,4.130072738917079e-6,1.3420343520920142e-6,2.7568458904170257e-5,0,Gryan Miers,0,15849,17,Geelong,2020,0
8,1,3,11,3,27,0,0,0,3,4,1,1,3,1,0,9,2,0,0,0,0,0,68,46,64,0,1,0,98,4,4,0,0,0,0,0,7,2,0,8,0,0,0,0,9,4.5,0,0,0,0,4,10,5,40,0,0,0,0,75,0.0223463687150838,0.011363636363636364,0.014150943396226415,0.01929824561403509,0,0,0.022388059701492536,0.012048192771084338,0.013513513513513514,0.030821917808219176,0.007518796992481203,0,0,0,0.029850746268656716,0,0,1,0,0,1,0,0,0,0,0.9997368454933167,1.4415112673304975e-4,7.682599243707955e-5,4.2204377677990124e-5,4.244162446411792e-4,0,Sam Petrevski-Seton,0,15812,12,Carlton,2020,0
7,2,5,12,8,67,0,0,0,0,1,0,1,2,2,0,5,6,0,0,0,0,0,81,39,45,0,1,0,192,3,7,0,0,0,0,0,13,3,0,4,0,0,2,0,17,5.4,0,0,0,0,32,4,2,16,0,0,0,0,90,0.020114942528735632,0.02197802197802198,0.018115942028985508,0.019230769230769232,0,0,0,0,0.014084507042253521,0.016611295681063124,0.02040816326530612,0,0,0,0.02097902097902098,0,1,0,0,0,0,0,0,0,0,0.9998481273651123,7.640496914973482e-5,2.73940331680933e-5,4.802642433787696e-5,2.752723084995523e-4,0,James Aish,0,15768,8,Fremantle,2020,0
11,1,17,28,25,89,1,0,0,11,0,7,10,0,4,0,22,9,0,0,3,0,0,75,124,189,3,7,6,344,3,4,1,0,0,0,0,14,9,2,13,0,0,0,0,22,28.6,0,2,1,0,21,15,13,93,0,0,10,0,150,0.035483870967741936,0.010309278350515464,0.06746031746031746,0.0498220640569395,0.041666666666666664,0,0.08029197080291971,0.08860759493670886,0.16129032258064516,0.08239700374531835,0.03,0,0,0,0.02586206896551724,0.022222222222222223,0,1,1,0,0,0,0,0,0,5.361870280466974e-4,9.136862936429679e-4,0.019022148102521896,0.9795279502868652,2.9775418333592825,3,Ollie Wines,3,15800,11,Port Adelaide,2020,3
11,3,13,24,20,83,0,0,0,4,2,3,5,2,0,1,10,13,0,0,0,0,0,68,81,104,0,5,4,213,1,1,0,0,0,0,0,8,9,0,8,0,0,0,0,10,10,1,1,0,0,16,6,7,48,0,0,2,0,325,0.030136986301369864,0.02027027027027027,0.043478260869565216,0.03614457831325301,0,0,0.041237113402061855,0.04285714285714286,0.09615384615384616,0.04081632653061224,0.030660377358490566,0,0,0,0.007874015748031496,0,0,1,1,0,0,0,0,0,0,0.558711588382721,0.3999105393886566,0.028567882254719734,0.01280998345464468,0.4954762542620301,0,David Mundy,0,15805,11,Fremantle,2020,0
5,0,0,5,3,60,0,0,0,1,3,1,0,1,0,0,1,3,0,0,0,0,0,44,19,22,0,0,0,199,2,3,0,0,0,0,0,3,3,0,1,0,0,0,0,3,2.1,0,0,0,0,4,11,7,53,0,0,0,0,215,0.014577259475218658,0,0,0.009009009009009009,0,0,0.009174311926605505,0.012048192771084338,0,0.004081632653061225,0.00980392156862745,0,0,0,0.015748031496062992,0,0,1,0,0,1,0,0,0,0,0.999785840511322,1.4155662211123854e-4,3.415825267438777e-5,3.842090518446639e-5,3.2513584301341325e-4,0,Daniel Rich,0,15767,8,Brisbane Lions,2020,0
16,7,10,26,22,85,0,1,0,1,0,5,5,3,0,2,10,17,0,1,0,0,0,92,88,149,4,1,8,473,5,1,1,1,2,0,0,8,14,1,9,0,0,0,0,15,13,0,1,1,0,41,17,4,41,1,1,2,0,169,0.04060913705583756,0.035175879396984924,0.05025125628140704,0.04384485666104553,0,0.043478260869565216,0.0136986301369863,0.05952380952380952,0.10204081632653061,0.05,0.04461942257217848,0,0.05,0,0.043859649122807015,0.023809523809523808,1,0,1,0,0,0,0,0,0,0.6703729033470154,0.2054709494113922,0.10639512538909912,0.017761029303073883,0.4715442880988121,0,Lachie Neale,1,15780,10,Brisbane Lions,2020,0
11,6,8,19,14,74,0,1,0,0,2,3,2,3,0,2,9,11,0,0,1,0,1,95,62,80,1,1,6,376,4,3,0,0,0,0,0,4,8,1,7,0,0,0,0,10,9.2,0,1,1,0,2,8,8,56,0,0,0,0,83,0.034161490683229816,0.058823529411764705,0.031746031746031744,0.033101045296167246,0,0.05555555555555555,0,0.03571428571428571,0.03636363636363636,0.03529411764705882,0.035830618892508145,0,0,0.07692307692307693,0.03361344537815126,0.024390243902439025,0,1,1,0,0,0,0,0,0,0.9915314316749573,0.006403984501957893,0.0017002506647258997,3.642703522928059e-4,0.01089729688828811,0,Trent Dumont,0,15621,1,North Melbourne,2020,0
12,8,4,16,14,88,0,0,0,0,5,1,0,2,1,0,4,11,0,0,4,2,0,96,69,94,0,0,3,362,3,5,0,0,1,0,0,5,12,0,4,0,0,0,0,6,7.2,0,1,0,3,27,6,12,78,1,1,0,0,179,0.030690537084398978,0.04020100502512563,0.01606425702811245,0.025,0,0,0,0.0125,0,0.018957345971563982,0.026004728132387706,0,0,0,0.023255813953488372,0,0,1,0,0,0,0,0,0,0,0.9974523186683655,0.0012878782581537962,0.0010246648453176022,2.3513329506386071e-4,0.004042607833980583,0,Brad Sheppard,0,15623,1,West Coast,2020,0
7,2,4,11,5,46,0,0,0,4,1,2,5,3,0,1,7,5,0,0,3,0,0,82,48,65,2,3,3,179,3,0,0,0,0,0,0,12,2,1,5,0,0,0,0,23,6.8,0,1,0,0,0,7,11,73,0,0,0,0,111,0.02046783625730994,0.014492753623188406,0.018018018018018018,0.01950354609929078,0,0,0.046511627906976744,0.02197802197802198,0.08620689655172414,0.030303030303030304,0.01592356687898089,0,0,0,0.026785714285714284,0,0,0,1,0,0,0,0,0,0,0.9997201561927795,1.572600449435413e-4,9.532611147733405e-5,2.7268497433396988e-5,4.2971776019840036e-4,0,Touk Miller,0,15807,11,Gold Coast,2020,0
