kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
9,4,2,11,7,64,2,1,0,0,0,4,0,4,2,2,5,6,0,1,3,0,2,82,52,83,0,0,6,331,4,1,0,0,0,0,0,1,5,2,4,0,0,0,1,8,7.4,0,0,3,3,37,4,7,46,0,0,0,0,193,0.027950310559006212,0.03125,0.014814814814814815,0.024070021881838075,0.13333333333333333,0.043478260869565216,0,0.05194805194805195,0,0.02617801047120419,0.02510460251046025,0,0.05263157894736842,0.14285714285714285,0.04395604395604396,0.07142857142857142,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9964893460273743,0.0033914174418896437,5.8583707868820056e-5,6.058838698663749e-5,0.0036903500185871962,0,Taylor Walker,0,15707,4,Adelaide,2020,0
8,6,8,16,12,75,0,0,0,1,2,0,0,5,1,2,9,6,4,0,4,0,0,90,57,74,0,0,2,146,3,11,0,1,6,2,0,2,5,1,4,0,0,6,0,5,14.3,0,1,0,4,26,5,7,47,0,0,0,0,44,0.025477707006369428,0.05555555555555555,0.028985507246376812,0.02711864406779661,0,0,0.010526315789473684,0,0,0.038461538461538464,0.01680672268907563,0.26666666666666666,0,0,0.026785714285714284,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9969673752784729,0.001210543210618198,0.0014458794612437487,3.7626264384016395e-4,0.005231090064626187,0,Tom McCartin,0,15829,14,Sydney,2020,0
6,5,2,8,5,63,2,0,0,1,0,2,0,2,1,1,3,5,1,3,2,0,1,89,51,63,0,0,3,107,2,0,1,0,0,5,1,1,4,1,1,0,0,0,0,4,3.7,2,0,3,2,56,4,16,100,0,0,0,0,38,0.01749271137026239,0.03759398496240601,0.007434944237918215,0.013071895424836602,0.125,0,0.013888888888888888,0.02531645569620253,0,0.013100436681222707,0.013192612137203167,0.2,0.1875,0.07692307692307693,0.015384615384615385,0.11538461538461539,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998248219490051,1.2129903916502371e-4,3.481296153040603e-5,1.903879820019938e-5,2.480413568264339e-4,0,Sam Weideman,0,15811,12,Melbourne,2020,0
7,5,4,11,7,64,0,1,0,1,1,1,0,1,2,1,5,8,0,0,0,0,0,86,48,66,0,0,1,257,3,0,0,0,0,2,1,2,5,0,3,0,0,0,3,8,3.8,0,0,1,0,0,7,11,73,0,0,0,0,10,0.022082018927444796,0.04065040650406504,0.018867924528301886,0.020793950850661626,0,0.09090909090909091,0.013157894736842105,0.011494252873563218,0,0.02304147465437788,0.0273972602739726,0,0,0,0.028846153846153848,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9997232556343079,1.984485425055027e-4,3.153860961901955e-5,4.668627298087813e-5,4.015845806861762e-4,0,Josh Corbett,0,15807,11,Gold Coast,2020,0
7,2,3,10,7,70,1,1,0,1,0,3,2,4,1,0,8,3,1,1,0,0,1,83,45,87,0,2,6,186,3,0,0,0,0,0,0,1,5,2,5,0,0,0,0,10,7.4,0,0,3,0,33,18,7,60,0,0,0,0,327,0.01977401129943503,0.014285714285714285,0.01694915254237288,0.018832391713747645,0.1111111111111111,0.07142857142857142,0.01098901098901099,0.04054054054054054,0.038461538461538464,0.04,0.009966777408637873,0.05263157894736842,0.07142857142857142,0.1111111111111111,0.02857142857142857,0.08571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9965425133705139,0.0020204249303787947,7.735163089819252e-4,6.634773453697562e-4,0.005557889584451914,0,Eddie Betts,0,15817,13,Carlton,2020,0
5,4,4,9,5,56,2,0,0,0,0,1,0,2,1,2,3,6,2,2,1,0,0,89,42,49,0,0,5,84,2,0,0,0,0,2,0,2,3,0,0,0,0,0,0,2,2.2,0,0,2,1,12,1,10,61,0,0,0,0,50,0.015015015015015015,0.02702702702702703,0.014388489208633094,0.014729950900163666,0.125,0,0,0.011363636363636364,0,0.014150943396226415,0.015424164524421594,0.10526315789473684,0.13333333333333333,0,0.01818181818181818,0.06060606060606061,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998446702957153,1.226056629093364e-4,1.665819581830874e-5,1.6089543350972235e-5,2.0419068459887058e-4,0,James Stewart,0,15820,13,Essendon,2020,0
9,2,6,15,6,40,0,1,0,6,0,2,0,3,0,1,2,10,0,0,3,0,0,93,67,53,0,0,3,208,3,1,3,0,0,1,0,4,2,1,2,0,0,0,0,20,5.8,0,0,1,0,16,8,4,32,0,0,0,0,171,0.025714285714285714,0.014598540145985401,0.02127659574468085,0.023734177215189875,0,0.1,0.06382978723404255,0.029411764705882353,0,0.008620689655172414,0.02481389578163772,0,0,0,0.025,0.043478260869565216,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9999665021896362,1.8502616512705572e-5,1.4225561244529672e-5,7.340474894590443e-7,4.915588147014205e-5,0,Chad Wingard,0,15805,11,Hawthorn,2020,0
5,3,3,8,6,75,0,0,0,0,0,0,0,1,0,0,2,6,0,1,1,0,0,69,30,32,0,0,1,69,1,0,0,0,0,1,0,1,3,0,2,0,0,0,2,4,3.2,0,0,1,1,36,10,11,76,0,0,0,0,178,0.015479876160990712,0.022222222222222223,0.010830324909747292,0.013333333333333334,0,0,0,0,0,0.008771929824561403,0.0158311345646438,0,0.08333333333333333,0,0.009259259259259259,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9995474219322205,2.2680000984109938e-4,1.1309624824207276e-4,1.1271346738794819e-4,7.911329084890895e-4,0,Matthew Suckling,0,15854,17,Western Bulldogs,2020,0
15,5,7,22,15,68,0,1,0,1,2,3,0,3,0,0,3,18,0,0,0,1,0,83,79,75,0,0,7,484,4,3,0,1,1,0,0,6,8,0,3,0,0,0,0,14,9.3,0,1,1,0,14,14,11,80,0,0,3,0,164,0.044642857142857144,0.030120481927710843,0.03211009174311927,0.039711191335740074,0,0.058823529411764705,0.017241379310344827,0.04054054054054054,0,0.018404907975460124,0.048,0,0,0,0.04938271604938271,0.029411764705882353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8835170865058899,0.0862225890159607,0.0196672473102808,0.010593007318675518,0.15733610559254885,0,Bradley Hill,1,15841,16,St Kilda,2020,0
5,5,15,20,12,60,0,0,31,4,0,3,3,6,4,4,12,7,2,0,1,0,0,78,99,103,0,3,5,86,5,0,1,1,1,1,1,2,2,0,7,7,54.4,0,0,11,3.3,57,2,1,1,44,9,12,81,0,0,5,0,135,0.013774104683195593,0.02702702702702703,0.055350553505535055,0.031545741324921134,0,0,0.0449438202247191,0.041666666666666664,0.05660377358490566,0.055299539170506916,0.01674641148325359,0.1111111111111111,0,0,0.043478260869565216,0.030303030303030304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7069098353385925,0.13347744941711426,0.09332242608070374,0.0662902444601059,0.5189930349588394,0,Brodie Grundy,1,15661,3,Collingwood,2020,0
9,2,4,13,9,69,0,0,0,4,3,0,1,2,2,1,8,6,0,0,5,0,0,94,56,99,0,1,2,229,2,4,0,0,3,0,0,5,7,0,5,0,0,0,0,8,10.6,0,1,0,4,22,9,8,57,0,1,1,0,104,0.026239067055393587,0.018867924528301886,0.017241379310344827,0.022608695652173914,0,0,0.0380952380952381,0,0.012987012987012988,0.03305785123966942,0.019169329073482427,0,0,0,0.01818181818181818,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9605042338371277,0.01421729288995266,0.0244417954236269,8.366280817426741e-4,0.06561076798243448,0,Brayden Maynard,0,15751,7,Collingwood,2020,0
10,5,5,15,15,100,0,0,0,3,2,0,1,1,2,0,3,10,0,0,3,0,0,77,69,114,0,1,5,212,0,3,0,1,2,0,0,6,10,0,1,0,0,1,0,7,9.5,0,0,0,3,66,3,18,111,0,0,0,0,277,0.03134796238244514,0.03731343283582089,0.022935779816513763,0.027932960893854747,0,0,0.039473684210526314,0,0.018518518518518517,0.014563106796116505,0.03076923076923077,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99776458740234375,0.001525156432762742,5.525376182049513e-4,0.00015770140453241765,0.0031033358827698976,0,Shannon Hurn,0,15766,8,West Coast,2020,0
10,3,1,11,8,73,1,1,1,2,4,2,0,3,1,0,0,9,0,0,2,0,0,71,58,51,0,0,3,231,3,2,0,0,0,1,0,2,7,0,0,0,11.1,1,0,7,3.5,9,0,2,2,9,12,6,48,0,0,0,0,50,0.03067484662576687,0.025423728813559324,0.005780346820809248,0.022044088176352707,0.09090909090909091,0.058823529411764705,0.025974025974025976,0.024691358024691357,0,0,0.03237410071942446,0,0,0,0.02459016393442623,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9994389414787292,5.166232585906982e-4,2.308599687239621e-5,2.1367271983763203e-5,6.268970682867803e-4,0,Jeremy Finlayson,0,15838,15,Greater Western Sydney,2020,0
8,3,4,12,7,58,0,0,0,1,1,3,0,2,0,0,2,9,0,0,1,0,0,82,45,43,0,0,6,196,2,1,0,0,0,0,0,6,3,0,2,0,0,0,0,23,5.2,0,0,0,0,22,10,6,46,0,0,0,0,51,0.021917808219178082,0.02127659574468085,0.01652892561983471,0.019769357495881382,0,0,0.009900990099009901,0.03571428571428571,0,0.008928571428571428,0.02406417112299465,0,0,0,0.01680672268907563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999569654464722,3.6078763514524326e-5,4.857445219386136e-6,2.089549980155425e-6,5.2062303893762873e-5,0,Darcy MacPherson,0,15856,17,Gold Coast,2020,0
13,7,3,16,14,88,0,0,0,0,5,2,0,1,1,0,6,8,1,0,6,0,0,92,67,87,0,0,3,376,3,5,0,0,2,0,0,2,11,0,4,0,0,1,0,2,13.3,0,0,0,5,44,7,5,37,0,0,0,0,48,0.03581267217630854,0.03783783783783784,0.01107011070110701,0.025236593059936908,0,0,0,0.027777777777777776,0,0.027649769585253458,0.019138755980861243,0.05555555555555555,0,0,0.02608695652173913,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993239641189575,6.219516508281231e-4,5.155491817276925e-5,2.535152134441887e-6,7.326669435769873e-4,0,Dougal Howard,0,15661,3,St Kilda,2020,0
7,4,5,12,8,67,2,1,0,3,1,2,0,2,0,1,2,9,1,2,1,0,0,84,65,87,0,0,4,181,5,2,2,0,1,1,0,3,6,0,1,0,0,0,0,9,7.1,0,1,3,1,42,9,7,51,0,0,0,0,44,0.022508038585209004,0.029850746268656716,0.019157088122605363,0.02097902097902098,0.1111111111111111,0.07692307692307693,0.04411764705882353,0.025,0,0.009852216748768473,0.02631578947368421,0.05263157894736842,0.1,0,0.05319148936170213,0.07142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9996646642684937,3.0410935869440436e-4,2.646993743837811e-5,4.7554485718137585e-6,3.7131557928660186e-4,0,Jayden Laverde,0,15752,7,Essendon,2020,0
6,1,4,10,6,60,0,1,0,3,0,3,2,4,1,2,5,7,0,0,1,0,0,82,37,34,0,2,3,193,2,0,0,0,0,2,1,2,3,0,3,0,0,0,0,20,4.3,0,1,1,1,6,7,11,73,0,0,0,0,14,0.019417475728155338,0.009009009009009009,0.017316017316017316,0.018518518518518517,0,0.09090909090909091,0.038461538461538464,0.03896103896103896,0.030303030303030304,0.023148148148148147,0.022151898734177215,0,0,0,0.020202020202020204,0.034482758620689655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997921586036682,1.5222256479319185e-4,3.6210760299582034e-5,1.939098547154572e-5,2.828170418069931e-4,0,James Rowbottom,0,15655,2,Sydney,2020,0
7,2,7,14,10,71,0,1,0,5,1,1,2,0,0,0,3,13,0,0,6,0,0,87,62,79,0,2,4,213,2,0,2,0,0,1,1,16,3,0,2,0,0,0,0,28,6.4,0,1,1,3,12,9,12,81,0,0,0,0,59,0.021021021021021023,0.016129032258064516,0.029661016949152543,0.02460456942003515,0,0.08333333333333333,0.058823529411764705,0.012345679012345678,0.03571428571428571,0.012711864406779662,0.03987730061349693,0,0,0,0.01818181818181818,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9998044371604919,8.054949284996837e-5,9.588697139406577e-5,1.9118539057672024e-5,3.29679052811116e-4,0,Jarrod Berry,0,15650,2,Brisbane Lions,2020,0
8,2,13,21,13,62,0,1,0,5,0,3,9,4,0,3,17,5,0,0,3,0,0,81,68,110,3,6,4,241,2,2,2,0,0,1,0,9,2,1,14,0,0,0,0,19,13.8,0,1,1,1,22,6,11,72,0,0,2,0,165,0.026845637583892617,0.017241379310344827,0.06951871657754011,0.04329896907216495,0,0.1111111111111111,0.044642857142857144,0.04411764705882353,0.125,0.0821256038647343,0.01845018450184502,0,0,0,0.02247191011235955,0.037037037037037035,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13217858970165253,0.7068200707435608,0.08392775803804398,0.07707356661558151,1.1058962866663933,1,Elliot Yeo,3,15802,11,West Coast,2020,1
9,2,4,13,10,77,0,0,0,1,1,0,1,2,2,1,4,9,0,0,4,0,0,91,44,63,0,1,1,101,1,3,0,2,3,0,0,1,7,0,2,0,0,0,0,5,2,0,1,0,4,1,10,7,52,0,0,0,0,98,0.02586206896551724,0.014814814814814815,0.019230769230769232,0.023381294964028777,0,0,0.011111111111111112,0,0.017857142857142856,0.01834862385321101,0.028391167192429023,0,0,0,0.007246376811594203,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9984385371208191,0.001004901248961687,3.929736849386245e-4,1.6353795945178717e-4,0.0022814624971942976,0,Lachie Plowman,0,15705,4,Carlton,2020,0
11,1,12,23,15,65,0,0,0,6,1,4,7,4,0,0,13,9,0,0,4,0,3,79,84,121,1,6,5,353,5,5,1,0,1,0,0,13,4,3,10,0,0,0,0,22,13.5,1,1,0,1,16,3,7,45,0,1,0,1,314,0.034375,0.007633587786259542,0.043478260869565216,0.03859060402684564,0,0,0.07058823529411765,0.0547945205479452,0.10294117647058823,0.06018518518518518,0.02368421052631579,0,0,0.23076923076923078,0.04504504504504504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.901117742061615,0.08931230008602142,0.0076538920402526855,0.0019160943338647485,0.11036836716812104,0,Scott Pendlebury,0,15865,18,Collingwood,2020,0
7,2,1,8,5,63,0,0,0,0,3,1,1,0,1,0,3,5,0,0,3,0,0,80,30,47,0,1,0,179,0,2,0,1,1,0,0,1,5,0,2,0,0,0,0,1,3.8,0,0,0,2,13,4,10,64,0,0,0,0,4,0.021875,0.013333333333333334,0.005128205128205128,0.015533980582524271,0,0,0,0.01282051282051282,0.017857142857142856,0.014150943396226415,0.016835016835016835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9984619617462158,0.0011311039561405778,1.1527064634719864e-4,2.9167297179810703e-4,0.002236664164229296,0,Connor Budarick,0,15706,4,Gold Coast,2020,0
8,2,7,15,9,60,0,0,0,2,1,1,0,2,1,0,4,11,1,0,0,0,0,79,53,54,0,0,0,148,3,0,0,0,0,0,0,8,3,0,3,0,0,0,0,16,4.1,0,0,0,0,29,8,6,44,1,1,0,0,272,0.025806451612903226,0.019417475728155338,0.03535353535353535,0.02952755905511811,0,0,0.025974025974025976,0.015625,0,0.018518518518518517,0.03985507246376811,0.06666666666666667,0,0,0.02727272727272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9997161030769348,1.8501134763937443e-4,8.015939965844154e-5,1.869189873104915e-5,4.0140584314940497e-4,0,Travis Boak,0,15764,8,Port Adelaide,2020,0
8,5,2,10,7,70,0,0,0,1,1,1,0,2,1,0,3,6,0,0,7,0,0,83,48,55,0,0,0,96,2,5,0,0,0,0,0,4,6,0,2,0,0,1,0,7,5.1,0,0,0,7,44,5,12,77,0,1,0,0,167,0.023668639053254437,0.03597122302158273,0.007434944237918215,0.016474464579901153,0,0,0.010309278350515464,0.011494252873563218,0,0.012396694214876033,0.017094017094017096,0,0,0,0.014598540145985401,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994459748268127,3.367245080880821e-4,1.9030178373213857e-4,2.6991254344466142e-5,7.983018385857577e-4,0,Dylan Grimes,0,15860,18,Richmond,2020,0
5,2,9,14,7,50,1,0,0,5,2,1,5,4,1,2,10,4,0,1,1,0,0,75,60,85,1,4,1,147,4,5,0,0,0,0,0,13,2,0,9,0,0,0,0,24,11,0,0,1,1,14,9,4,33,0,0,0,0,45,0.015822784810126583,0.020618556701030927,0.041474654377880185,0.02626641651031895,0.14285714285714285,0,0.056818181818181816,0.013513513513513514,0.07352941176470588,0.0425531914893617,0.014234875444839857,0,0.16666666666666666,0,0.031496062992125984,0.038461538461538464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9945899248123169,0.004102329257875681,5.423534894362092e-4,7.654342334717512e-4,0.007483338937163353,0,Aaron vandenBerg,0,15844,16,Melbourne,2020,0
6,3,9,15,13,87,0,0,0,0,2,0,1,2,0,0,7,10,0,0,1,0,0,73,45,75,0,1,2,123,3,5,0,1,2,0,0,8,4,0,7,0,0,0,0,9,7.9,0,0,0,1,4,6,8,54,0,0,0,0,4,0.019736842105263157,0.029411764705882353,0.037037037037037035,0.027422303473491772,0,0,0,0,0.015151515151515152,0.030303030303030304,0.033003300330033,0,0,0,0.027522935779816515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9997434020042419,9.070382657228038e-5,1.2663612142205238e-4,3.9260732592083514e-5,4.617582671926357e-4,0,Kyron Hayden,0,15709,4,North Melbourne,2020,0
7,1,2,9,8,89,0,0,0,1,1,1,1,1,1,0,6,3,0,0,0,0,0,77,33,51,0,1,2,123,1,4,0,0,1,0,0,8,6,0,5,0,0,0,0,10,7.1,0,2,0,0,20,10,13,88,0,0,0,0,12,0.020895522388059702,0.007042253521126761,0.010810810810810811,0.01730769230769231,0,0,0.015151515151515152,0.011764705882352941,0.015873015873015872,0.02926829268292683,0.009523809523809525,0,0,0,0.010309278350515464,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9993721842765808,4.646007146220654e-4,1.20279255497735e-4,4.299274587538093e-5,8.341374632436782e-4,0,Brandon Starcevich,0,15753,7,Brisbane Lions,2020,0
13,2,9,22,17,77,0,0,0,1,2,4,2,1,0,0,5,14,0,0,1,0,1,79,67,104,0,2,9,501,5,5,0,1,1,0,0,5,10,0,5,0,0,0,0,7,8.9,0,2,0,1,35,11,12,83,0,0,4,0,180,0.0456140350877193,0.018867924528301886,0.03614457831325301,0.04119850187265917,0,0,0.013333333333333334,0.05333333333333334,0.037037037037037035,0.023696682464454975,0.04472843450479233,0,0,0.06666666666666667,0.054945054945054944,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6490540504455566,0.25979894399642944,0.06706947833299637,0.0240775253623724,0.4661704767495394,0,Brodie Smith,0,15834,15,Adelaide,2020,0
2,1,6,8,6,75,0,0,0,2,0,2,0,2,0,1,3,5,0,0,1,0,1,59,26,39,0,0,2,79,2,2,0,0,0,0,0,6,0,2,3,0,0,1,0,16,5.9,0,1,0,1,27,9,7,51,0,0,0,0,1,0.005319148936170213,0.005405405405405406,0.02531645569620253,0.013050570962479609,0,0,0.03225806451612903,0.02631578947368421,0,0.01507537688442211,0.012224938875305624,0,0,0.07692307692307693,0.016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9998387098312378,1.3114084140397608e-4,1.1225851267226972e-5,1.888841507025063e-5,2.1025778914918192e-4,0,Toby Bedford,0,15623,1,Melbourne,2020,0
6,3,3,9,8,89,1,0,0,5,0,3,1,0,0,0,3,5,1,0,1,1,0,83,59,88,0,1,2,126,1,2,2,0,0,4,1,4,5,1,2,0,0,0,0,18,13.9,0,0,1,0,35,3,5,33,0,0,0,0,100,0.018292682926829267,0.019230769230769232,0.013043478260869565,0.016129032258064516,0.1111111111111111,0,0.07692307692307693,0.043478260869565216,0.0196078431372549,0.017045454545454544,0.013440860215053764,0.125,0,0,0.010752688172043012,0.05555555555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9992383718490601,5.617063725367188e-4,1.7337608733214438e-4,2.651831709954422e-5,9.880134984996403e-4,0,Anthony McDonald-Tipungwuti,0,15814,12,Essendon,2020,0
5,3,6,11,7,64,1,1,0,1,1,1,2,1,0,0,7,4,1,1,0,2,0,90,47,74,1,1,3,187,0,0,0,0,0,1,0,5,3,2,6,0,0,0,0,13,6.6,0,1,2,0,1,4,8,52,0,0,0,0,12,0.01644736842105263,0.022058823529411766,0.02631578947368421,0.020676691729323307,0.1111111111111111,0.1,0.011111111111111112,0.0136986301369863,0.03571428571428571,0.03286384976525822,0.012944983818770227,0.043478260869565216,0.1,0,0,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9996591806411743,3.170366398990154e-4,1.8887094483943656e-5,4.881098902842496e-6,3.694541255754302e-4,0,Bailey Scott,0,15810,12,North Melbourne,2020,0
16,3,10,26,15,58,0,0,0,6,1,5,8,5,1,0,10,13,1,1,0,0,1,85,102,122,3,5,4,484,8,2,0,0,0,1,1,10,9,1,8,0,0,0,0,17,8.6,0,2,1,0,15,14,6,50,1,1,1,0,94,0.048484848484848485,0.028037383177570093,0.05434782608695652,0.05058365758754864,0,0,0.07142857142857142,0.06493506493506493,0.12121212121212122,0.04524886877828054,0.04924242424242424,0.058823529411764705,0.07142857142857142,0.1111111111111111,0.07207207207207207,0.024390243902439025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25720682740211487,0.5182714462280273,0.13333462178707123,0.09118708968162537,1.058501958847046,1,Jack Steele,0,15848,17,St Kilda,2020,1
5,3,4,9,6,67,0,0,0,2,0,1,1,3,0,2,1,6,0,1,0,0,0,84,34,23,0,1,1,97,2,0,2,0,0,2,0,2,2,0,0,0,0,0,2,10,1.4,0,0,1,0,4,6,5,36,0,0,0,0,18,0.01483679525222552,0.03896103896103896,0.020100502512562814,0.016791044776119403,0,0,0.017094017094017096,0.012345679012345678,0.0136986301369863,0.0035714285714285713,0.02459016393442623,0,0.125,0,0.01639344262295082,0.043478260869565216,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999079704284668,7.475626625819132e-5,7.2173811531683896e-6,1.0025733899965417e-5,1.1926823026442435e-4,0,Lachie Schultz,0,15812,12,Fremantle,2020,0
7,3,2,9,7,78,0,1,0,1,0,0,1,2,1,1,3,6,0,0,3,0,0,82,37,41,0,1,2,15,1,3,0,0,0,0,0,5,5,1,2,0,0,0,0,6,0.8,0,0,1,3,41,12,13,90,0,0,0,0,96,0.023809523809523808,0.02564102564102564,0.00819672131147541,0.016728624535315983,0,0.09090909090909091,0.013513513513513514,0,0.021739130434782608,0.015306122448979591,0.01764705882352941,0,0,0,0.009174311926605505,0.03571428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9994422793388367,2.3577750835102051e-4,2.3652768868487328e-4,8.538448309991509e-5,9.649863350205123e-4,0,Kamdyn McIntosh,0,15769,9,Richmond,2020,0
4,4,5,9,6,67,0,2,3,3,2,1,0,0,0,0,4,5,2,1,3,0,0,82,51,76,0,0,3,92,0,1,1,0,1,0,0,5,2,1,2,1,50,1,0,8,4.6,6,0,2,3,44,9,4,33,0,0,0,0,19,0.011834319526627219,0.02877697841726619,0.01858736059479554,0.014827018121911038,0,0.2,0.030927835051546393,0.011494252873563218,0,0.01652892561983471,0.014245014245014245,0.07407407407407407,0.05555555555555555,0,0,0.06060606060606061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999315738677979,6.03855041845236e-5,5.991291800455656e-6,1.9968620108556934e-6,7.835867381800199e-5,0,Elliott Himmelberg,0,15860,18,Adelaide,2020,0
8,4,4,12,9,75,0,0,0,2,0,0,0,1,1,1,3,8,0,0,8,0,0,84,50,69,0,0,0,78,1,7,0,0,3,0,0,8,6,0,2,0,0,3,0,8,4.6,0,0,0,7,15,6,7,48,0,0,0,0,39,0.025157232704402517,0.03418803418803419,0.01639344262295082,0.021352313167259787,0,0,0.0196078431372549,0,0,0.012987012987012988,0.02416918429003021,0,0,0,0.009345794392523364,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995519518852234,3.630604478530586e-4,5.540010897675529e-5,2.9581431590486318e-5,5.626049605780281e-4,0,Matthew Scharenberg,0,15720,5,Collingwood,2020,0
9,5,11,20,13,65,1,0,0,4,1,3,5,2,0,1,10,10,1,0,1,0,0,80,83,114,1,4,3,215,2,1,1,0,0,0,0,5,5,0,7,0,0,0,1,15,13.6,0,0,1,0,22,8,7,50,0,0,0,0,32,0.030201342281879196,0.04310344827586207,0.058823529411764705,0.041237113402061855,0.0625,0,0.03571428571428571,0.04411764705882353,0.06944444444444445,0.04830917874396135,0.03690036900369004,0.05555555555555555,0,0,0.02247191011235955,0.037037037037037035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9668812155723572,0.017676658928394318,0.013786322437226772,0.0016558257630094886,0.05021678109187633,0,Sam Walsh,0,15802,11,Carlton,2020,0
