kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
14,6,9,23,18,78,0,0,0,2,8,2,1,4,1,1,8,11,2,0,8,0,0,100,84,103,0,1,3,463,4,5,0,0,4,0,0,2,11,0,5,0,0,2,0,4,5.9,0,2,0,7,2,13,11,79,1,1,2,0,68,0.03233256351039261,0.03571428571428571,0.028662420382165606,0.030789825970548863,0,0,0.018867924528301886,0.01818181818181818,0.016666666666666666,0.029304029304029304,0.024070021881838075,0.13333333333333333,0,0,0.023121387283236993,0,0,1,0,0,0,0,0,0,0,0.2712986171245575,Aliir Aliir,0,15903,4,Port Adelaide,2021,10,0
5,4,4,9,7,78,0,0,0,3,3,1,0,3,1,2,2,6,0,0,8,1,0,91,42,44,0,0,0,30,1,3,0,0,4,0,0,5,4,0,1,0,0,0,0,6,1.4,0,0,0,8,20,8,10,68,0,0,1,0,26,0.011933174224343675,0.02127659574468085,0.01568627450980392,0.013353115727002967,0,0,0.022222222222222223,0.010752688172043012,0,0.00796812749003984,0.014742014742014743,0,0,0,0.009900990099009901,0,1,0,0,0,0,0,0,0,0,-0.053905852138996124,Ben McKay,0,15982,11,North Melbourne,2021,42,0
10,2,4,14,8,57,0,0,0,2,3,3,0,7,1,1,5,9,0,0,2,0,0,75,50,34,0,0,3,292,8,3,0,0,0,0,0,8,6,0,3,0,0,0,0,18,0.3,0,2,0,1,9,13,8,61,0,0,0,0,9,0.021141649048625793,0.009950248756218905,0.012738853503184714,0.017789072426937738,0,0,0.015384615384615385,0.029411764705882353,0,0.01818181818181818,0.018108651911468814,0,0,0,0.05925925925925926,0,1,0,0,0,0,0,0,0,1,-0.12283628433942795,Caleb Poulter,0,16041,16,Collingwood,2021,45,0
8,5,4,12,11,92,0,0,0,0,4,2,0,1,1,0,5,7,0,0,7,0,1,89,48,67,0,0,2,213,1,7,0,2,3,0,0,6,7,0,4,0,0,2,0,9,6.6,0,1,0,7,64,6,8,54,0,0,0,0,61,0.01937046004842615,0.0273224043715847,0.013468013468013467,0.016901408450704224,0,0,0,0.01904761904761905,0,0.019230769230769232,0.016091954022988506,0,0,0.05555555555555555,0.007407407407407408,0,1,0,0,0,1,0,0,0,0,-0.017116378992795944,Alex Pearce,0,16086,21,Fremantle,2021,33,0
3,2,4,7,7,100,1,0,0,7,2,1,0,0,0,0,3,5,0,0,0,1,0,73,57,54,0,0,4,105,1,1,1,0,0,1,0,13,3,0,3,0,0,0,0,27,11.1,0,1,1,0,30,10,16,106,0,0,0,0,18,0.006787330316742082,0.009569377990430622,0.012539184952978056,0.009198423127463863,0.037037037037037035,0,0.07291666666666667,0.009615384615384616,0,0.01090909090909091,0.010309278350515464,0,0,0,0.006944444444444444,0.02,0,1,0,0,0,0,0,0,1,-0.10671645402908325,Jamaine Jones,0,15955,9,West Coast,2021,41,0
13,5,8,21,17,81,0,0,0,1,0,3,2,5,2,2,6,15,0,0,3,0,2,90,70,70,0,2,6,190,7,2,0,0,0,0,0,3,9,1,3,0,0,0,0,9,7.9,0,0,0,0,7,16,14,100,0,0,0,0,140,0.03002309468822171,0.025380710659898477,0.028070175438596492,0.02924791086350975,0,0,0.011235955056179775,0.030612244897959183,0.025974025974025976,0.02247191011235955,0.03303964757709251,0,0,0.09090909090909091,0.056,0,0,1,0,0,0,0,0,0,1,-0.03184645250439644,Lachie Hunter,0,15891,2,Western Bulldogs,2021,38,0
19,7,9,28,21,75,0,1,0,3,1,9,5,0,2,0,10,19,0,0,1,3,1,82,111,114,4,1,13,592,3,3,1,0,0,0,0,4,13,0,6,0,0,0,0,16,16,0,3,1,0,25,11,12,83,0,0,8,0,67,0.036893203883495145,0.024822695035460994,0.03515625,0.03631647211413749,0,0.047619047619047616,0.0410958904109589,0.09375,0.08333333333333333,0.042735042735042736,0.035916824196597356,0,0,0.09090909090909091,0.023809523809523808,0.02040816326530612,0,1,1,0,0,0,0,0,0,2.2018325328826904,Tim Kelly,0,15883,1,West Coast,2021,1,3
10,5,2,12,5,42,2,3,0,0,0,1,1,3,2,1,6,6,1,4,1,0,1,96,63,63,0,1,6,230,4,0,0,0,0,6,4,2,4,2,2,0,0,0,1,4,7.5,2,0,6,0,39,9,19,123,0,0,0,0,295,0.023474178403755867,0.024630541871921183,0.006622516556291391,0.016483516483516484,0.06451612903225806,0.17647058823529413,0,0.009523809523809525,0.015151515151515152,0.023529411764705882,0.012605042016806723,0.05263157894736842,0.13333333333333333,0.041666666666666664,0.030303030303030304,0.10526315789473684,0,1,0,1,0,0,0,0,0,-0.05505426973104477,Jack Riewoldt,0,16000,12,Richmond,2021,44,0
12,3,11,23,17,74,1,2,0,1,1,5,6,2,4,1,14,10,0,0,0,0,0,85,80,108,3,3,6,439,4,3,0,0,0,0,0,4,9,2,8,0,0,1,0,12,11.3,0,4,3,0,17,9,9,63,1,1,0,0,112,0.02727272727272727,0.013574660633484163,0.035256410256410256,0.030585106382978722,0.05,0.13333333333333333,0.010416666666666666,0.05,0.10344827586206896,0.055776892430278883,0.020833333333333332,0,0,0,0.027210884353741496,0.0625,1,0,1,0,0,0,0,0,0,0.07611597329378128,Clayton Oliver,0,16019,13,Melbourne,2021,17,0
12,10,7,19,16,84,0,0,0,1,2,0,0,1,1,0,2,16,1,0,1,0,0,76,85,72,0,0,3,133,2,3,0,0,2,0,0,11,10,0,0,0,0,1,0,12,3.7,0,1,0,1,18,8,11,74,0,0,0,0,231,0.02912621359223301,0.04926108374384237,0.023333333333333334,0.026685393258426966,0,0,0.010752688172043012,0,0,0.0091324200913242,0.033126293995859216,0.07142857142857142,0,0,0.02197802197802198,0,1,0,0,0,1,0,0,0,0,-0.0024976457934826612,Shaun Atley,0,16057,18,North Melbourne,2021,32,0
8,3,2,10,7,70,2,0,0,4,0,4,2,4,2,1,7,4,1,0,0,0,0,85,64,53,0,2,4,287,2,1,0,0,0,2,0,2,5,1,3,0,0,0,0,11,7.9,0,1,2,0,22,9,11,75,0,1,0,0,139,0.018823529411764704,0.016304347826086956,0.00851063829787234,0.015151515151515152,0.08,0,0.03361344537815126,0.038834951456310676,0.027777777777777776,0.025830258302583026,0.010610079575596816,0.034482758620689655,0,0,0.015503875968992248,0.03773584905660377,1,0,0,1,0,0,0,0,0,-0.015405358746647835,Charlie Cameron,0,15997,12,Brisbane Lions,2021,38,0
17,2,6,23,14,61,2,0,0,3,0,7,6,5,0,0,12,12,1,0,0,3,0,92,93,110,2,4,6,571,9,1,0,0,0,0,0,5,8,2,10,0,0,0,0,13,22.9,0,2,3,0,4,9,12,81,0,0,1,0,256,0.03728070175438596,0.008888888888888889,0.021352313167259787,0.031207598371777476,0.08,0,0.031914893617021274,0.0707070707070707,0.09230769230769231,0.043795620437956206,0.02575107296137339,0.045454545454545456,0,0,0.06206896551724138,0.06,1,0,0,1,0,0,0,0,0,0.2551109790802002,Dustin Martin,0,16018,13,Richmond,2021,9,0
10,4,6,16,12,75,4,1,0,1,0,3,0,2,0,0,7,8,0,2,2,0,0,87,83,100,0,0,5,212,3,2,0,0,0,2,0,2,6,4,7,0,0,0,1,16,14,0,0,6,2,29,9,14,93,0,0,8,0,60,0.02247191011235955,0.0223463687150838,0.01910828025477707,0.021080368906455864,0.16666666666666666,0.1111111111111111,0.008928571428571428,0.02830188679245283,0,0.02631578947368421,0.016701461377870562,0,0.08333333333333333,0,0.01948051948051948,0.13953488372093023,0,1,0,0,0,1,0,0,0,1.922769546508789,Jack Higgins,0,16083,21,St Kilda,2021,2,2
4,1,1,5,4,80,1,0,0,0,0,0,0,0,0,0,3,2,0,1,2,0,1,82,23,43,0,0,3,65,0,2,0,0,0,1,0,2,3,1,3,0,0,0,0,9,10,0,1,1,0,13,12,12,84,0,0,0,0,162,0.010638297872340425,0.006172839506172839,0.0031746031746031746,0.00723589001447178,0.037037037037037035,0,0,0,0,0.01276595744680851,0.004484304932735426,0,0.030303030303030304,0.05,0,0.017857142857142856,1,0,0,0,0,1,0,0,0,0.002938287565484643,Jason Johannisen,0,16085,21,Western Bulldogs,2021,26,0
5,4,4,9,9,100,1,0,9,1,0,1,0,1,1,1,7,3,2,1,0,0,0,85,52,68,0,0,1,61,2,0,1,0,0,8,0,3,5,2,4,4,69.2,0,1,7,11.9,13,0,1,0,1,10,8,58,0,0,0,0,17,0.010526315789473684,0.016877637130801686,0.013986013986013986,0.011826544021024968,0.0625,0,0.009523809523809525,0.010101010101010102,0,0.026515151515151516,0.006147540983606557,0.07407407407407407,0.058823529411764705,0,0.013513513513513514,0.023809523809523808,1,0,0,0,0,1,0,0,0,-0.05610194802284241,Darcy Cameron,0,15977,10,Collingwood,2021,44,0
8,4,1,9,7,78,1,1,0,5,0,3,0,5,0,3,1,9,1,2,0,0,0,70,56,38,0,0,4,193,3,0,3,0,0,1,0,4,6,0,0,0,0,0,0,12,3,0,0,2,0,49,14,5,44,0,0,0,0,8,0.0182648401826484,0.022099447513812154,0.0035335689045936395,0.012482662968099861,0.05555555555555555,0.04,0.04716981132075472,0.02654867256637168,0,0.003484320557491289,0.021739130434782608,0.043478260869565216,0.07142857142857142,0,0.019736842105263157,0.04,1,0,0,0,0,1,0,0,0,0.029151374474167824,Boyd Woodcock,0,15933,7,Port Adelaide,2021,24,0
9,4,4,13,9,69,0,0,0,0,2,3,1,4,0,2,4,9,1,0,0,3,0,65,41,57,1,0,1,396,4,4,0,0,0,0,0,3,6,0,3,0,0,1,1,6,8.4,0,1,0,0,45,12,10,72,0,0,0,0,111,0.02040816326530612,0.019704433497536946,0.013986013986013986,0.017881705639614855,0,0,0,0.027522935779816515,0.017857142857142856,0.01593625498007968,0.019189765458422176,0.0625,0,0,0.03007518796992481,0,1,0,0,0,0,0,0,0,1,-0.003383251605555415,Kamdyn McIntosh,0,15896,3,Richmond,2021,30,0
5,4,3,8,5,63,2,1,0,1,0,1,0,4,1,2,4,5,1,4,1,0,0,84,45,40,0,0,6,110,2,1,1,0,0,2,0,0,3,1,1,0,0,0,2,10,0.9,0,1,4,0,62,16,17,118,0,0,0,0,135,0.010615711252653927,0.016,0.010067114093959731,0.010403120936280884,0.08,0.047619047619047616,0.009259259259259259,0.009708737864077669,0,0.01532567049808429,0.009765625,0.05263157894736842,0.16666666666666666,0,0.014285714285714285,0.07142857142857142,0,1,0,1,0,0,0,0,0,0.004917492158710957,Josh Bruce,0,15913,5,Western Bulldogs,2021,28,0
9,1,9,18,10,56,1,0,0,3,0,2,0,3,1,0,7,11,0,0,0,0,0,75,67,66,0,0,4,235,6,1,2,0,0,1,1,1,2,3,6,0,0,0,0,15,8,0,0,4,0,38,5,14,89,0,0,0,0,187,0.022613065326633167,0.006896551724137931,0.02616279069767442,0.02425876010781671,0.047619047619047616,0,0.0189873417721519,0.01834862385321101,0,0.023026315789473683,0.024498886414253896,0,0,0,0.04285714285714286,0.1,0,1,0,0,1,0,0,0,0,0.13454309105873108,Chad Wingard,0,16014,13,Hawthorn,2021,10,0
3,4,5,8,8,100,0,0,0,0,0,0,0,4,0,3,3,7,0,0,3,0,0,98,22,27,0,0,1,1,2,5,0,2,3,0,0,4,3,0,3,0,0,2,0,4,3,0,1,0,2,19,7,15,97,0,0,0,0,130,0.006550218340611353,0.016,0.014285714285714285,0.009900990099009901,0,0,0,0,0,0.012987012987012988,0.012259194395796848,0,0,0,0.015873015873015872,0,0,1,0,0,0,0,0,0,0,0.006100813392549753,Kyle Hartigan,0,16084,21,Hawthorn,2021,30,0
19,9,6,25,22,88,0,1,0,1,6,2,0,1,1,0,7,14,1,0,5,0,0,84,102,114,0,0,5,462,3,9,0,1,3,0,0,1,16,0,5,0,0,3,0,3,13.6,0,4,1,3,2,16,12,88,1,1,0,0,93,0.04367816091954023,0.04891304347826087,0.020477815699658702,0.034340659340659344,0,0.058823529411764705,0.009259259259259259,0.019230769230769232,0,0.026022304832713755,0.032407407407407406,0.043478260869565216,0,0,0.023255813953488372,0.017543859649122806,1,0,0,0,1,0,0,0,0,0.45743170380592346,Tom Stewart,0,15934,7,Geelong,2021,6,0
13,9,3,16,13,81,0,0,0,1,2,1,0,2,1,1,3,13,0,0,0,0,0,87,74,67,0,0,3,171,1,2,0,0,0,0,0,3,11,0,2,0,0,0,1,6,2.4,0,1,0,0,10,11,12,83,0,0,0,1,122,0.029345372460496615,0.04265402843601896,0.011406844106463879,0.0226628895184136,0,0,0.010309278350515464,0.009615384615384616,0,0.012145748987854251,0.02869757174392936,0,0,0,0.007633587786259542,0,0,1,0,0,1,0,0,0,0,0.015923291444778442,Sam Docherty,0,16033,15,Carlton,2021,19,0
9,1,7,16,13,81,0,1,0,1,0,5,0,0,3,0,5,11,0,0,1,0,0,82,52,56,0,0,1,227,1,4,0,0,0,0,0,4,6,0,2,0,0,0,0,5,3.3,0,0,2,0,16,9,10,69,0,0,0,0,1,0.019736842105263157,0.004651162790697674,0.021538461538461538,0.020486555697823303,0,0.0625,0.009174311926605505,0.050505050505050504,0,0.017421602787456445,0.022727272727272728,0,0,0,0.006578947368421052,0.044444444444444446,0,1,0,1,0,0,0,0,0,0.013907300308346748,Anthony Scott,0,15876,1,Western Bulldogs,2021,24,0
10,6,7,17,13,77,1,0,0,1,3,2,1,4,0,0,4,12,0,0,6,0,0,73,72,81,0,1,4,295,5,6,0,0,1,0,0,9,6,0,4,0,0,3,0,12,11.9,0,2,1,4,2,13,11,79,0,0,0,0,186,0.023094688221709007,0.03571428571428571,0.022292993630573247,0.022757697456492636,0.045454545454545456,0,0.009433962264150943,0.01818181818181818,0.016666666666666666,0.014652014652014652,0.0262582056892779,0,0,0,0.028901734104046242,0.02040816326530612,0,1,0,0,1,0,0,0,0,2.7470639906823635e-4,Hamish Hartlett,0,15903,4,Port Adelaide,2021,29,0
11,1,10,21,14,67,0,0,0,4,0,5,1,3,2,0,10,11,1,0,0,0,0,72,74,85,0,1,5,309,6,4,1,0,0,2,0,5,7,4,7,0,0,0,0,8,10.1,0,1,0,0,13,13,10,73,0,0,0,0,33,0.026442307692307692,0.0058823529411764705,0.035211267605633804,0.03,0,0,0.03636363636363636,0.05154639175257732,0.014084507042253521,0.034129692832764506,0.027093596059113302,0.03333333333333333,0,0,0.04081632653061224,0,1,0,0,0,0,1,0,0,0,-0.006101714912801981,James Cousins,0,16024,14,Hawthorn,2021,37,0
11,6,2,13,10,77,5,2,3,2,0,4,0,3,3,2,11,4,3,5,3,0,0,94,95,126,0,0,7,317,5,1,2,0,0,9,6,0,8,0,4,0,42.9,0,1,9,20,7,1,7,2,10,7,10,67,0,0,0,0,186,0.025056947608200455,0.03389830508474576,0.008264462809917356,0.01908957415565345,0.25,0.1,0.017543859649122806,0.03773584905660377,0,0.03985507246376811,0.0103359173126615,0.0967741935483871,0.20833333333333334,0,0.034722222222222224,0.16279069767441862,1,0,0,1,0,0,0,0,0,1.8498660326004028,Tom J. Lynch,0,16034,16,Richmond,2021,3,1
12,7,10,22,15,68,1,0,0,1,1,3,3,6,1,1,7,15,0,0,2,0,1,84,85,66,1,2,4,328,4,3,0,0,0,0,0,5,6,0,4,0,0,0,1,14,9.2,0,2,2,0,15,9,12,81,0,0,0,0,46,0.027586206896551724,0.03365384615384615,0.03058103975535168,0.028871391076115485,0.04,0,0.012195121951219513,0.028037383177570093,0.04477611940298507,0.026923076923076925,0.030612244897959183,0,0,0.06666666666666667,0.029411764705882353,0.03636363636363636,1,0,0,0,1,0,0,0,0,-0.013447578065097332,Harry Morrison,0,15910,4,Hawthorn,2021,38,0
8,5,3,11,9,82,1,1,10,1,1,1,2,0,3,0,9,2,4,1,1,0,0,86,69,96,0,2,7,114,0,3,1,0,0,1,1,0,7,1,2,5,38.5,3,0,5,14.6,26,5,2,1,19,6,12,78,0,0,0,0,27,0.017467248908296942,0.02,0.008571428571428572,0.013613861386138614,0.037037037037037035,0.16666666666666666,0.01098901098901099,0.010752688172043012,0.027777777777777776,0.03896103896103896,0.0035026269702276708,0.16666666666666666,0.05263157894736842,0,0,0.05,1,0,0,0,0,1,0,0,0,0.247237429022789,Darcy Cameron,0,16084,21,Collingwood,2021,11,0
4,3,7,11,9,82,0,0,0,0,1,0,0,3,0,1,5,5,1,0,10,0,0,95,32,53,0,0,0,53,1,6,0,3,10,0,0,3,3,0,4,0,0,1,0,3,10.1,0,0,0,10,9,9,9,63,0,0,0,0,20,0.009523809523809525,0.017142857142857144,0.025547445255474453,0.01585014409221902,0,0,0,0,0,0.018518518518518517,0.012077294685990338,0.058823529411764705,0,0,0.008,0,1,0,0,0,0,0,0,0,0,-0.006172844674438238,Caleb Graham,0,16028,15,Gold Coast,2021,33,0
11,3,10,21,16,76,0,0,0,7,1,5,3,3,3,2,8,14,0,0,1,0,3,80,87,96,1,2,6,174,1,1,1,0,0,0,0,7,8,0,5,0,0,0,1,19,13.6,0,0,0,0,5,9,10,69,0,0,0,1,313,0.025,0.013761467889908258,0.030395136778115502,0.027308192457737322,0,0,0.05982905982905983,0.05154639175257732,0.04285714285714286,0.03319502074688797,0.02697495183044316,0,0,0.3,0.009433962264150943,0,0,1,1,0,0,0,0,0,0,0.5518191456794739,Joel Selwood,0,15901,3,Geelong,2021,7,0
7,7,5,12,12,100,0,0,0,3,3,1,0,3,2,1,6,6,2,0,6,0,0,89,63,83,0,0,1,92,0,8,0,0,4,0,0,7,7,0,2,0,0,4,0,7,10.8,0,1,0,6,9,10,9,64,0,0,0,0,182,0.016055045871559634,0.035175879396984924,0.017482517482517484,0.01662049861495845,0,0,0.024390243902439025,0.009009009009009009,0,0.022304832713754646,0.013513513513513514,0.06896551724137931,0,0,0,0,0,1,0,0,0,0,0,0,0,9.414305677637458e-4,Phil Davis,0,16036,16,Greater Western Sydney,2021,33,0
1,3,9,10,8,80,0,0,14,1,1,0,2,2,2,1,3,7,1,0,1,0,0,79,47,49,0,2,2,24,2,0,0,0,0,0,0,3,0,0,0,5,46.7,0,0,10,4.9,30,0,0,1,29,7,7,49,0,0,0,1,224,0.002207505518763797,0.011857707509881422,0.02903225806451613,0.01310615989515072,0,0,0.01282051282051282,0,0.04081632653061224,0.012244897959183673,0.013358778625954198,0.043478260869565216,0,0,0.013071895424836602,0,1,0,0,0,0,0,0,1,0,0.010732695460319519,Ben McEvoy,0,15890,2,Hawthorn,2021,21,0
13,3,6,19,12,63,0,0,0,0,5,1,1,4,0,1,10,7,1,0,2,0,0,85,57,72,0,1,1,326,3,7,0,0,0,0,0,6,8,0,9,0,0,1,0,9,10.7,0,0,0,2,28,9,13,87,0,0,0,0,20,0.02914798206278027,0.014925373134328358,0.02097902097902098,0.025956284153005466,0,0,0,0.01020408163265306,0.015873015873015872,0.03937007874015748,0.015184381778741865,0.043478260869565216,0,0,0.02054794520547945,0,0,1,0,0,1,0,0,0,0,-0.00587830413132906,Trent Rivers,0,15979,11,Melbourne,2021,41,0
5,1,3,8,5,63,1,0,4,1,0,2,0,3,1,0,4,4,0,0,0,0,0,75,39,39,0,0,2,124,2,1,0,0,0,3,1,2,3,0,2,0,28.6,0,0,7,3.3,14,0,1,0,44,6,8,54,0,0,0,0,123,0.012594458438287154,0.006289308176100629,0.008928571428571428,0.010914051841746248,0.047619047619047616,0,0.008064516129032258,0.02127659574468085,0,0.015209125475285171,0.008771929824561403,0,0,0,0.01680672268907563,0.017543859649122806,1,0,0,1,0,0,0,0,0,5.407703574746847e-4,Josh Walker,0,16105,23,North Melbourne,2021,31,0
5,4,10,15,13,87,0,1,17,2,2,2,3,2,0,2,10,7,0,0,0,0,0,77,67,103,1,2,5,129,1,5,0,0,0,0,0,7,4,0,5,8,36.2,2,0,17,15.1,47,4,1,0,45,12,10,72,0,0,0,0,85,0.011337868480725623,0.019704433497536946,0.03496503496503497,0.02063273727647868,0,0.04,0.021505376344086023,0.01834862385321101,0.05357142857142857,0.0398406374501992,0.014925373134328358,0,0,0,0.007518796992481203,0.01639344262295082,1,0,0,0,0,0,0,1,0,-0.13472431898117065,Toby Nankervis,0,15896,3,Richmond,2021,44,0
17,3,8,25,15,60,0,1,0,9,3,5,6,7,0,0,10,15,0,0,1,0,0,70,113,89,1,5,2,484,6,3,1,0,0,0,0,14,8,2,7,0,0,1,0,28,7.2,0,0,1,0,1,5,10,65,0,0,0,0,56,0.03944315545243619,0.021739130434782608,0.025396825396825397,0.03351206434316354,0,0.08333333333333333,0.05113636363636364,0.044642857142857144,0.06593406593406594,0.029239766081871343,0.03759398496240601,0,0,0,0.03333333333333333,0.023255813953488372,0,1,0,0,0,1,0,0,0,0.673815906047821,Brayden Fiorini,0,16048,17,Gold Coast,2021,9,0
5,0,4,9,7,78,0,0,0,5,1,3,3,2,3,0,6,2,0,0,1,0,0,74,46,50,0,3,3,173,2,1,2,0,0,1,1,5,4,0,2,0,0,0,0,30,7.1,0,2,0,0,11,13,11,79,0,0,0,0,19,0.01160092807424594,0,0.011799410029498525,0.011688311688311689,0,0,0.05,0.0297029702970297,0.03571428571428571,0.02142857142857143,0.004149377593360996,0,0,0,0.016666666666666666,0,1,0,0,0,1,0,0,0,0,-0.023652363568544388,Sam Flanders,0,16055,18,Gold Coast,2021,38,0
11,5,5,16,14,88,0,1,0,0,3,1,0,2,1,2,6,11,2,0,4,0,0,100,54,71,0,0,4,302,2,5,0,4,9,0,0,5,9,0,3,0,0,2,0,6,10.1,0,1,1,4,13,13,8,61,0,0,0,0,58,0.02564102564102564,0.02857142857142857,0.015772870662460567,0.021447721179624665,0,0.05263157894736842,0,0.010416666666666666,0,0.022988505747126436,0.024336283185840708,0.07142857142857142,0,0,0.014388489208633094,0.021739130434782608,1,0,0,0,0,0,0,0,0,-0.01848785951733589,Callum Wilkie,0,16054,18,St Kilda,2021,42,0
17,5,16,33,23,70,0,2,0,7,4,5,5,4,3,1,9,22,0,1,1,1,0,76,128,112,2,3,7,541,5,4,1,0,1,0,0,10,10,2,6,0,0,0,0,22,8.9,0,2,2,1,52,11,9,65,0,0,4,0,55,0.04028436018957346,0.03048780487804878,0.052805280528052806,0.04551724137931035,0,0.09090909090909091,0.06363636363636363,0.045454545454545456,0.07692307692307693,0.03146853146853147,0.05176470588235294,0,0.04,0,0.032679738562091505,0.03389830508474576,1,0,0,0,0,1,0,0,0,1.4596443176269531,Jaidyn Stephenson,0,15881,1,North Melbourne,2021,3,1
19,5,19,38,31,82,0,0,0,2,1,3,5,5,0,1,9,29,0,0,1,0,0,82,115,119,1,4,5,390,6,6,0,0,0,0,0,9,12,0,5,0,0,1,0,16,13.4,0,0,1,1,33,8,8,56,0,0,2,0,48,0.042986425339366516,0.022123893805309734,0.05191256830601093,0.04702970297029703,0,0,0.022222222222222223,0.031914893617021274,0.09615384615384616,0.03982300884955752,0.050173010380622836,0,0,0,0.04225352112676056,0.022727272727272728,1,0,1,0,0,0,0,0,0,1.314462423324585,Luke Davies-Uniacke,0,16081,21,North Melbourne,2021,3,1
8,4,4,12,5,42,1,1,5,1,0,1,0,4,3,2,8,3,1,2,4,0,0,89,57,60,0,0,3,105,4,1,0,0,0,6,2,3,3,2,4,1,71.4,0,2,8,3.7,7,0,3,4,7,9,13,87,0,0,0,0,38,0.02072538860103627,0.02531645569620253,0.011730205278592375,0.016506189821182942,0.04,0.0625,0.008771929824561403,0.010101010101010102,0,0.0299625468164794,0.006521739130434782,0.05555555555555555,0.11764705882352941,0,0.032520325203252036,0.0625,0,1,0,1,0,0,0,0,0,-0.04910430684685707,Nick Larkey,0,15949,9,North Melbourne,2021,41,0
7,0,5,12,6,50,0,0,29,1,1,3,5,8,4,6,9,3,0,0,5,0,0,80,50,91,1,4,2,203,5,1,0,0,0,3,0,7,3,0,2,15,41.4,0,0,14,11.2,70,2,1,5,20,8,13,86,0,0,0,0,72,0.016548463356973995,0,0.019305019305019305,0.017595307917888565,0,0,0.009433962264150943,0.02631578947368421,0.056818181818181816,0.033707865168539325,0.007407407407407408,0,0,0,0.04032258064516129,0.017857142857142856,1,0,0,0,0,0,0,1,0,-0.11693819612264633,Oscar McInerney,0,16053,18,Brisbane Lions,2021,45,0
3,0,8,11,10,91,0,0,17,4,0,1,6,0,1,0,10,3,0,0,6,0,0,83,59,85,1,5,4,-6,0,2,0,0,0,3,1,6,3,0,6,4,35.4,0,0,17,15.9,48,3,0,4,21,8,10,68,0,0,0,0,188,0.007125890736342043,0,0.02666666666666667,0.015256588072122053,0,0,0.026845637583892617,0.010752688172043012,0.09375,0.04065040650406504,0.006493506493506494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.023076768964529037,Mark Blicavs,0,15947,9,Geelong,2021,24,0
22,6,17,39,26,67,1,1,0,6,6,5,6,4,1,2,19,19,0,1,1,0,0,85,144,171,2,4,3,610,10,10,0,0,0,0,0,24,13,1,15,0,0,1,0,40,16.5,0,2,2,0,0,7,12,79,0,1,10,0,145,0.05069124423963134,0.043795620437956206,0.058823529411764705,0.05394190871369295,0.043478260869565216,0.0625,0.0425531914893617,0.046296296296296294,0.08,0.06397306397306397,0.04871794871794872,0,0.05,0,0.057803468208092484,0.043478260869565216,0,0,1,0,0,0,0,0,0,2.0954153537750244,Tom Mitchell,0,16056,18,Hawthorn,2021,1,3
4,3,4,8,5,63,0,0,0,2,2,1,0,2,0,2,2,6,0,0,3,0,0,89,31,33,0,0,0,75,1,1,0,0,0,0,0,11,3,0,2,0,0,0,0,17,1.7,0,0,0,3,22,10,8,58,0,0,0,0,4,0.009852216748768473,0.017341040462427744,0.013245033112582781,0.011299435028248588,0,0,0.019230769230769232,0.00847457627118644,0,0.007272727272727273,0.014184397163120567,0,0,0,0.006369426751592357,0,1,0,0,0,0,0,0,0,0,0.0023234158288687468,Tobe Watson,0,15877,1,Fremantle,2021,32,0
10,7,8,18,15,83,0,0,0,1,1,1,0,2,0,0,6,12,0,0,3,0,0,89,71,67,0,0,4,159,1,6,0,1,2,0,0,4,8,0,6,0,0,0,0,4,6.1,0,2,0,3,16,15,13,93,0,0,1,0,12,0.023529411764705882,0.036458333333333336,0.028368794326241134,0.02545968882602546,0,0,0.008,0.010526315789473684,0,0.022304832713754646,0.02696629213483146,0,0,0,0.009433962264150943,0,0,1,0,0,0,0,0,0,0,0.034185584634542465,Connor Idun,0,15962,10,Greater Western Sydney,2021,14,0
