kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_votes_per_game,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
7,4,8,15,13,87,2,1,5,0,1,0,1,3,1,1,8,7,0,3,2,0,2,83,65,103,0,1,8,196,4,3,0,0,0,2,1,0,6,2,7,4,33.3,0,2,3,15.1,15,0,3,1,7,6,16,102,0,0,0,0,83,0.045454545454545456,0.017241379310344827,0.02197802197802198,0.028070175438596492,0.02170767004341534,0.0625,0.1,0,0,0.015625,0.03278688524590164,0.015765765765765764,0,0.125,0.07692307692307693,0.03508771929824561,0.0625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11415329575538635,Peter Wright,0,16076,20,Essendon,2021,10,0
4,1,5,9,6,67,0,0,0,5,2,1,3,1,1,1,4,5,0,0,2,0,0,39,43,40,1,2,1,195,3,0,1,0,0,0,0,6,3,0,3,0,0,0,0,16,4.7,0,0,0,1,25,13,12,85,0,0,0,0,11,0,0.0091324200913242,0.00641025641025641,0.018050541516245487,0.012587412587412588,0,0,0.033783783783783786,0.008928571428571428,0.0379746835443038,0.012903225806451613,0.01282051282051282,0,0,0,0.02127659574468085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001651969039812684,Tom Sparrow,0,15909,4,Melbourne,2021,23,0
14,4,11,25,21,84,0,0,0,2,2,5,0,2,2,0,9,13,1,0,2,1,0,84,86,97,0,0,2,571,8,12,0,0,3,0,0,6,12,0,8,0,0,1,0,11,16.1,0,1,0,2,52,9,17,111,0,0,0,0,278,0.09205020920502092,0.034229828850855744,0.03333333333333333,0.040892193308550186,0.03687315634218289,0,0,0.014925373134328358,0.04854368932038835,0,0.028125,0.03768115942028986,0.043478260869565216,0,0,0.04819277108433735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2665005624294281,Grant Birchall,0,16037,16,Brisbane Lions,2021,8,0
13,3,12,25,19,76,2,0,0,3,0,3,6,3,4,0,16,8,0,1,1,0,1,78,100,126,2,4,8,199,4,4,1,0,0,3,1,2,9,2,11,0,0,0,0,10,17.9,0,1,2,0,2,12,9,66,0,0,3,0,253,0.42105263157894735,0.03044496487119438,0.015151515151515152,0.04316546762589928,0.03546099290780142,0.1111111111111111,0,0.027777777777777776,0.03333333333333333,0.09523809523809523,0.06130268199233716,0.01839080459770115,0,0.05555555555555555,0.0625,0.03125,0.05405405405405406,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9675142765045166,Robbie Gray,0,16097,23,Port Adelaide,2021,3,1
11,3,13,24,17,71,0,1,0,5,0,4,9,3,3,2,20,6,0,0,2,0,0,79,86,104,6,3,5,227,2,4,0,0,0,1,0,11,5,2,13,0,0,1,0,26,15.8,0,4,1,1,8,10,14,94,0,0,0,0,173,0.33766233766233766,0.02689486552567237,0.014634146341463415,0.05220883534136546,0.0364741641337386,0,0.06666666666666667,0.0641025641025641,0.04040404040404041,0.140625,0.08438818565400844,0.014018691588785047,0,0,0,0.017094017094017096,0.023809523809523808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2688500881195068,Elliot Yeo,0,16064,19,West Coast,2021,4,0
13,4,6,19,13,68,0,1,0,2,4,4,0,4,0,2,4,14,0,0,1,0,0,79,66,72,0,0,6,454,6,5,0,0,0,2,0,9,9,0,4,0,0,0,1,10,8.3,0,2,1,0,27,13,6,49,0,0,0,0,50,0.07894736842105263,0.030805687203791468,0.018779342723004695,0.022900763358778626,0.027777777777777776,0,0.058823529411764705,0.017543859649122806,0.04597701149425287,0,0.017241379310344827,0.03255813953488372,0,0,0,0.05504587155963303,0.02564102564102564,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0054910932667553425,Jack Lukosius,0,16015,13,Gold Coast,2021,30,0
11,4,11,22,13,59,0,2,0,1,0,3,2,4,0,0,10,12,0,2,1,0,1,85,73,71,0,2,7,292,4,5,0,0,0,0,0,2,4,2,10,0,0,1,1,11,4.4,0,2,3,1,33,11,13,89,0,0,0,0,5,0,0.025404157043879907,0.017937219730941704,0.03081232492997199,0.027848101265822784,0,0.14285714285714285,0.011627906976744186,0.03260869565217391,0.0392156862745098,0.045662100456621,0.02112676056338028,0,0.08,0.06666666666666667,0.029197080291970802,0.075,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040251631289720535,Thomson Dow,0,16081,21,Richmond,2021,38,0
11,6,0,11,8,73,0,0,0,0,5,0,0,4,1,2,4,5,1,0,10,0,0,95,46,73,0,0,1,216,3,9,0,1,2,0,0,1,8,0,0,0,0,4,0,1,5.9,0,0,0,8,20,12,15,102,0,0,0,0,68,0,0.024336283185840708,0.028169014084507043,0,0.01544943820224719,0,0,0,0,0,0.014705882352941176,0.0117096018735363,0.045454545454545456,0,0,0.02127659574468085,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8208307027816772,Dougal Howard,0,15905,4,St Kilda,2021,5,0
5,1,11,16,12,75,0,0,0,3,1,2,0,5,0,3,5,11,0,0,1,0,1,72,43,41,0,0,2,73,4,2,0,0,0,0,0,8,3,3,5,0,0,0,0,20,4,0,1,0,0,5,11,12,83,0,0,0,0,246,0.30666666666666664,0.011933174224343675,0.006993006993006993,0.03323262839879154,0.021333333333333333,0,0,0.023809523809523808,0.020618556701030927,0,0.016722408026755852,0.024336283185840708,0,0,0.0625,0.02666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.025838924571871758,Shaun Higgins,0,16020,14,Geelong,2021,16,0
14,4,11,25,15,60,3,1,0,5,0,8,8,7,0,1,12,12,0,0,2,0,1,82,112,110,3,5,6,523,5,2,1,0,0,1,0,12,8,1,8,0,0,0,0,27,23.7,0,1,5,1,41,9,8,57,0,1,0,0,149,0.11363636363636363,0.034482758620689655,0.02564102564102564,0.0421455938697318,0.037481259370314844,0.1875,0.09090909090909091,0.04950495049504951,0.08,0.0975609756097561,0.047058823529411764,0.030303030303030304,0,0,0.07692307692307693,0.03759398496240601,0.14705882352941177,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5931214094161987,Jake Stringer,0,16035,16,Essendon,2021,8,0
11,5,2,13,8,62,2,2,0,0,0,2,2,4,2,1,5,8,2,4,2,0,1,83,65,56,0,2,7,173,3,0,0,0,0,1,1,3,6,1,1,0,0,0,1,17,11.7,0,1,6,1,18,10,11,76,0,0,0,0,51,0.13636363636363635,0.023758099352051837,0.022727272727272728,0.006042296072507553,0.0163727959697733,0.08,0.11764705882352941,0,0.018691588785046728,0.03773584905660377,0.020161290322580645,0.014842300556586271,0.1,0.14814814814814814,0.058823529411764705,0.018292682926829267,0.11764705882352941,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17824366688728333,Cameron Zurhaar,0,15941,8,North Melbourne,2021,10,0
7,3,4,11,6,55,0,1,0,1,5,3,1,0,0,0,6,5,1,0,8,0,0,70,43,74,0,1,1,263,2,3,0,0,2,0,0,5,4,1,4,0,0,1,0,9,10.4,0,0,1,7,41,8,10,68,0,0,0,0,12,0,0.017857142857142856,0.01775147928994083,0.014184397163120567,0.016320474777448073,0,0.058823529411764705,0.0078125,0.027777777777777776,0.01639344262295082,0.022556390977443608,0.012658227848101266,0.038461538461538464,0,0,0.015625,0.022727272727272728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.01356418989598751,Lachie Young,0,15908,4,North Melbourne,2021,37,0
5,0,5,10,5,50,0,1,0,2,0,1,0,1,0,0,2,7,0,0,3,0,0,66,34,33,0,0,2,152,2,2,0,0,1,1,0,2,2,1,2,0,0,0,0,13,3.2,0,0,1,2,4,9,13,87,0,0,0,0,1,0,0.01288659793814433,0,0.017064846416382253,0.014684287812041116,0,0.06666666666666667,0.014598540145985401,0.011235955056179775,0,0.0076045627376425855,0.017369727047146403,0,0,0,0.015267175572519083,0.018867924528301886,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004366603214293718,Hugo Ralphsmith,0,15951,9,Richmond,2021,20,0
16,5,13,29,14,48,1,1,0,2,2,4,7,7,2,3,15,13,1,1,0,0,0,85,97,86,1,6,4,472,6,5,0,0,0,2,1,6,3,0,10,0,0,1,0,18,9.2,0,1,2,0,30,5,7,47,0,0,6,0,215,0.27586206896551724,0.03950617283950617,0.029239766081871343,0.040625,0.04,0.06666666666666667,0.058823529411764705,0.024096385542168676,0.039603960396039604,0.1,0.05928853754940711,0.028953229398663696,0.047619047619047616,0.043478260869565216,0,0.0410958904109589,0.0425531914893617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.247334599494934,Ben Cunnington,0,15919,5,North Melbourne,2021,3,1
13,2,11,24,18,75,0,1,0,4,2,2,7,2,2,0,12,13,0,0,0,0,1,77,86,92,1,6,3,362,4,3,1,0,0,0,0,6,8,0,7,0,0,0,0,16,11.4,0,0,1,0,23,9,9,63,0,0,0,0,58,0.21739130434782608,0.03009259259259259,0.012121212121212121,0.03426791277258567,0.03187250996015936,0,0.07142857142857142,0.028985507246376812,0.018867924528301886,0.08536585365853659,0.041666666666666664,0.028199566160520606,0,0,0.0625,0.026490066225165563,0.024390243902439025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.05573716014623642,James Worpel,0,15957,10,Hawthorn,2021,41,0
15,8,16,31,26,84,0,0,0,2,2,4,8,3,2,0,13,19,1,0,2,0,1,83,111,109,3,5,11,313,4,2,0,0,0,1,1,7,11,2,5,0,0,0,0,12,13.3,0,4,0,0,45,15,17,117,0,1,1,0,95,0.056818181818181816,0.034403669724770644,0.03980099502487562,0.05693950177935943,0.043235704323570434,0,0,0.02247191011235955,0.037383177570093455,0.14285714285714285,0.053061224489795916,0.04086021505376344,0.06666666666666667,0,0.05555555555555555,0.030534351145038167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4897558689117432,Callum Mills,0,15896,3,Sydney,2021,2,2
9,9,4,13,12,92,0,0,3,0,3,0,0,2,0,2,6,7,3,0,13,0,0,93,59,80,0,0,0,147,1,7,0,1,3,0,0,7,8,0,2,1,33.3,4,0,7,9.8,9,0,0,10,5,6,12,78,0,0,0,0,190,0,0.022277227722772276,0.05084745762711865,0.01606425702811245,0.019908116385911178,0,0,0,0,0,0.024193548387096774,0.017587939698492462,0.10344827586206896,0,0,0.008620689655172414,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004290473181754351,Jordan Roughead,0,15999,12,Collingwood,2021,20,0
6,2,11,17,15,88,0,0,0,0,4,1,0,5,1,3,9,9,0,0,3,0,1,78,38,69,0,0,3,227,3,10,0,0,0,0,0,3,5,0,8,0,0,1,0,5,12.1,0,0,0,3,28,6,15,96,0,0,0,0,2,0,0.013636363636363636,0.01020408163265306,0.039711191335740074,0.023709902370990237,0,0,0,0.009708737864077669,0,0.033582089552238806,0.020737327188940093,0,0,0.0625,0.02127659574468085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.020510446280241013,Lachie Jones,0,15915,5,Port Adelaide,2021,18,0
11,5,4,15,14,93,0,0,0,3,4,2,0,1,3,1,7,7,1,0,1,0,0,81,68,75,0,0,2,301,3,7,0,1,2,0,0,5,10,0,4,0,0,1,0,6,9.3,0,1,0,1,10,13,12,85,0,0,0,0,96,0,0.02631578947368421,0.028735632183908046,0.015625,0.02225519287833828,0,0,0.024193548387096774,0.018018018018018018,0,0.024054982817869417,0.019021739130434784,0.041666666666666664,0,0,0.02097902097902098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01704767718911171,Sean Lemmens,0,15895,3,Gold Coast,2021,36,0
8,3,7,15,10,67,2,2,0,0,0,1,3,5,1,2,8,7,1,1,2,0,0,88,56,61,1,2,7,200,5,2,0,0,0,1,0,3,4,3,5,0,0,0,0,12,8,0,1,5,1,30,12,5,42,0,0,0,0,106,0.23076923076923078,0.01990049751243781,0.018404907975460124,0.019498607242339833,0.01971090670170828,0.13333333333333333,0.10526315789473684,0,0.00980392156862745,0.04411764705882353,0.026936026936026935,0.015625,0.03125,0.0625,0,0.03205128205128205,0.11627906976744186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12297344952821732,Jordan De Goey,0,15948,9,Collingwood,2021,13,0
4,2,9,13,11,85,0,0,21,4,2,0,3,3,2,3,8,4,1,0,3,0,0,82,66,82,0,3,4,34,3,6,0,0,1,1,0,5,2,0,4,6,34.4,2,0,11,14.3,61,3,0,2,23,9,9,63,0,0,0,0,1,0,0.009259259259259259,0.012121212121212121,0.028037383177570093,0.017264276228419653,0,0,0.028985507246376812,0,0.036585365853658534,0.027777777777777776,0.008676789587852495,0.045454545454545456,0,0,0.019867549668874173,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.03086826391518116,Ned Reeves,0,15957,10,Hawthorn,2021,38,0
2,1,11,13,11,85,0,0,0,2,0,0,0,4,0,1,6,7,0,0,1,2,0,75,36,39,0,0,3,77,3,0,2,0,0,2,1,1,2,1,6,0,0,0,0,15,6.8,0,0,0,1,16,5,11,71,0,0,0,0,30,0.07692307692307693,0.004761904761904762,0.005434782608695652,0.030726256983240222,0.016709511568123392,0,0,0.018518518518518517,0,0,0.02142857142857143,0.013972055888223553,0,0,0,0.019230769230769232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07386622577905655,Jake Aarts,0,16050,17,Richmond,2021,13,0
11,3,11,22,16,73,1,0,0,5,1,3,4,1,1,0,9,13,0,0,1,0,0,76,91,101,1,3,7,231,2,1,1,0,0,0,0,12,5,4,8,0,0,0,0,28,16.1,0,1,1,1,18,19,12,91,0,0,0,0,82,0.03896103896103896,0.024498886414253896,0.013888888888888888,0.037037037037037035,0.029490616621983913,0.045454545454545456,0,0.04504504504504504,0.02857142857142857,0.058823529411764705,0.0375,0.026422764227642278,0,0,0,0.014184397163120567,0.01694915254237288,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.039888955652713776,Alex Neal-Bullen,0,15888,2,Melbourne,2021,38,0
11,9,2,13,11,85,0,0,0,4,5,1,0,2,2,1,4,9,2,0,6,0,0,100,79,84,0,0,0,209,2,7,0,2,4,0,0,12,9,0,1,0,0,4,0,14,8.9,4,0,0,6,34,9,8,57,0,0,0,0,50,0,0.027093596059113302,0.05325443786982249,0.006211180124223602,0.017857142857142856,0,0,0.027972027972027972,0.00980392156862745,0,0.0136986301369863,0.020930232558139535,0.11764705882352941,0,0,0.016129032258064516,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040582045912742615,Sam Collins,0,15958,10,Gold Coast,2021,39,0
10,2,10,20,17,85,0,0,0,1,2,1,1,4,0,1,6,15,0,0,0,0,0,75,57,62,0,1,3,230,4,2,0,0,0,1,0,4,7,1,6,0,0,0,0,8,6.4,0,0,0,0,7,16,14,100,0,0,0,0,47,0,0.02336448598130841,0.010362694300518135,0.03546099290780142,0.028169014084507043,0,0,0.011764705882352941,0.010416666666666666,0.013157894736842105,0.023166023166023165,0.033185840707964605,0,0,0,0.03225806451612903,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.015884138643741608,Patrick Lipinski,0,15891,2,Western Bulldogs,2021,19,0
8,2,6,14,8,57,0,0,7,1,0,7,2,2,0,1,6,9,0,0,0,0,0,96,50,57,2,0,2,262,4,2,0,0,1,0,0,3,3,1,5,2,43.8,0,0,7,4.5,16,1,0,0,2,16,12,88,0,0,0,0,186,0.037267080745341616,0.019184652278177457,0.011494252873563218,0.02112676056338028,0.019971469329529243,0,0,0.010101010101010102,0.07142857142857142,0.0273972602739726,0.023622047244094488,0.0215311004784689,0,0,0,0.03278688524590164,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11803023517131805,Mark Blicavs,0,15934,7,Geelong,2021,13,0
10,0,12,22,15,68,0,1,0,4,3,5,0,4,2,2,4,17,0,0,2,0,0,81,67,64,0,0,8,393,3,4,0,0,0,0,0,13,6,0,3,0,0,0,0,22,7,0,0,1,1,7,8,10,68,1,1,0,0,151,0.5323741007194245,0.024691358024691357,0,0.03636363636363636,0.029931972789115645,0,0.058823529411764705,0.032,0.054945054945054944,0,0.015503875968992248,0.036637931034482756,0,0,0,0.022900763358778626,0.023809523809523808,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36532989144325256,Zach Merrett,0,15953,9,Essendon,2021,10,0
11,3,14,25,18,72,0,0,0,1,1,2,12,3,1,0,14,10,0,0,5,0,1,80,75,84,7,5,6,226,2,2,0,0,1,0,0,8,5,0,11,0,0,0,0,15,17.8,0,0,0,2,2,9,16,105,0,0,0,0,86,0.09210526315789473,0.02528735632183908,0.016216216216216217,0.044585987261146494,0.03337783711615487,0,0,0.012195121951219513,0.018867924528301886,0.17391304347826086,0.05761316872427984,0.02040816326530612,0,0,0.045454545454545456,0.015037593984962405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18930494785308838,Andrew McGrath,0,15940,8,Essendon,2021,10,0
11,4,7,18,15,83,0,0,0,3,2,2,0,2,0,2,3,14,0,0,1,0,0,76,65,65,0,0,3,414,4,3,0,0,0,0,0,7,10,0,3,0,0,0,0,7,4.3,0,1,0,1,9,11,12,83,0,0,0,0,103,0,0.026829268292682926,0.02247191011235955,0.023178807947019868,0.025280898876404494,0,0,0.027522935779816515,0.019230769230769232,0,0.011627906976744186,0.03160270880361174,0,0,0,0.03125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005258672405034304,Jimmy Webster,0,15998,12,St Kilda,2021,26,0
4,5,7,11,9,82,0,0,4,1,0,1,0,2,0,0,2,8,0,0,4,0,0,81,49,49,0,0,1,130,3,0,0,0,0,4,1,6,3,0,1,2,14.8,0,2,12,1.6,27,0,0,4,9,9,9,63,0,0,0,0,141,0.0364963503649635,0.009828009828009828,0.029411764705882353,0.026022304832713755,0.016272189349112426,0,0,0.00909090909090909,0.009708737864077669,0,0.007633587786259542,0.0199501246882793,0,0,0,0.025210084033613446,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028188598807901144,Sam Day,0,16028,15,Gold Coast,2021,30,0
13,7,4,17,14,82,3,0,0,3,1,3,0,3,0,1,2,15,0,2,3,0,1,79,95,93,0,0,8,239,4,1,0,0,0,2,0,2,11,0,2,0,0,0,0,8,9.8,0,1,3,2,7,6,16,102,0,0,0,0,98,0.0125,0.03201970443349754,0.038461538461538464,0.014035087719298246,0.024602026049204053,0.09375,0,0.039473684210526314,0.03225806451612903,0,0.00819672131147541,0.033783783783783786,0,0.08333333333333333,0.038461538461538464,0.03508771929824561,0.0625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.005885520484298468,Kyle Langford,0,16076,20,Essendon,2021,28,0
19,5,19,38,31,82,0,0,0,2,1,3,5,5,0,1,9,29,0,0,1,0,0,82,115,119,1,4,5,390,6,6,0,0,0,0,0,9,12,0,5,0,0,1,0,16,13.4,0,0,1,1,33,8,8,56,0,0,2,0,48,0.06666666666666667,0.04387990762124711,0.02242152466367713,0.05322128851540616,0.04810126582278481,0,0,0.023255813953488372,0.03260869565217391,0.09803921568627451,0.0410958904109589,0.051056338028169015,0,0,0,0.043795620437956206,0.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3086824417114258,Luke Davies-Uniacke,0,16081,21,North Melbourne,2021,3,1
8,3,4,12,9,75,0,0,0,2,2,1,2,2,1,0,6,5,1,0,5,0,0,70,50,69,0,2,0,134,2,5,0,0,2,0,0,10,6,0,3,0,0,2,0,13,8.4,0,0,0,5,58,13,6,49,0,0,0,0,63,0,0.02203856749311295,0.018867924528301886,0.01238390092879257,0.01749271137026239,0,0,0.02197802197802198,0.011235955056179775,0.028985507246376812,0.02531645569620253,0.01098901098901099,0.07142857142857142,0,0,0.017094017094017096,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013510521501302719,Alex Pearce,0,16103,23,Fremantle,2021,31,0
18,8,9,27,22,82,0,0,0,5,3,4,1,2,4,0,7,20,0,0,2,0,0,82,120,111,1,0,6,486,5,7,0,0,1,0,0,8,16,0,5,0,0,1,0,12,11.2,0,2,0,1,54,9,14,93,0,0,0,0,111,0.06862745098039216,0.03837953091684435,0.03375527426160337,0.03308823529411765,0.03643724696356275,0,0,0.05154639175257732,0.04040404040404041,0.014925373134328358,0.02734375,0.0423728813559322,0,0,0,0.03676470588235294,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5041935443878174,Darcy Byrne-Jones,0,15928,6,Port Adelaide,2021,11,0
10,3,12,22,16,73,0,0,0,1,1,4,4,6,2,2,18,7,0,0,4,0,0,79,63,93,3,1,3,226,5,2,0,0,0,0,0,11,7,1,14,0,0,0,0,25,18.2,0,1,0,0,2,11,11,77,0,0,0,1,254,0.5872340425531914,0.023696682464454975,0.018292682926829267,0.039473684210526314,0.030303030303030304,0,0,0.009433962264150943,0.037037037037037035,0.06779661016949153,0.06896551724137931,0.01569506726457399,0,0,0,0.029940119760479042,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1659317910671234,Trent Cotchin,0,15903,4,Richmond,2021,40,0
11,3,7,18,12,67,0,0,0,5,1,5,6,4,3,1,10,8,0,0,3,0,0,71,76,82,3,3,3,333,2,5,0,0,0,0,0,18,5,0,6,0,0,1,0,28,9,0,3,0,0,10,12,8,60,0,0,0,1,218,0.45408163265306123,0.024886877828054297,0.01485148514851485,0.02880658436213992,0.026277372262773723,0,0,0.053763440860215055,0.052083333333333336,0.07792207792207792,0.04048582995951417,0.018604651162790697,0,0,0,0.013986013986013986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17660640180110931,Luke Shuey,0,16051,17,West Coast,2021,10,0
6,1,6,12,9,75,0,0,0,0,3,1,0,2,0,1,4,7,0,0,2,0,1,83,30,33,0,0,2,163,2,7,0,0,1,0,0,6,4,0,4,0,0,1,0,6,7.5,0,2,0,2,85,10,22,142,0,0,0,0,44,0,0.014354066985645933,0.005952380952380952,0.019169329073482427,0.016415868673050615,0,0,0,0.009174311926605505,0,0.014598540145985401,0.015909090909090907,0,0,0.041666666666666664,0.016260162601626018,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003065233351662755,Brandon Starcevich,0,16092,22,Brisbane Lions,2021,23,0
16,8,11,27,19,70,0,0,0,4,2,9,5,0,0,0,9,18,1,0,0,0,0,84,110,115,3,2,6,541,3,2,1,0,0,0,0,7,9,1,5,0,0,1,1,17,12.1,0,1,0,0,36,12,9,66,0,0,0,0,52,0.020833333333333332,0.03827751196172249,0.03669724770642202,0.05045871559633028,0.04245283018867924,0,0,0.037037037037037035,0.09375,0.07462686567164178,0.0379746835443038,0.046632124352331605,0.03571428571428571,0,0,0.02830188679245283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5026036500930786,Matthew Kennedy,0,16023,14,Carlton,2021,7,0
13,5,5,18,11,61,0,0,0,4,4,1,0,5,1,2,3,14,0,0,1,2,0,78,75,61,0,0,1,142,4,6,0,0,0,0,0,15,8,0,2,0,0,2,0,18,-0.8,0,1,0,1,1,11,8,59,0,0,0,0,115,0.06862745098039216,0.027777777777777776,0.02145922746781116,0.017482517482517484,0.023872679045092837,0,0,0.038834951456310676,0.010309278350515464,0,0.011494252873563218,0.029045643153526972,0,0,0,0.027972027972027972,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06299696862697601,Darcy Byrne-Jones,0,15977,10,Port Adelaide,2021,20,0
13,3,5,18,11,61,0,1,0,0,2,1,1,1,0,0,4,12,0,1,1,3,1,80,59,71,0,1,2,376,3,5,0,0,0,0,0,4,9,0,3,0,0,0,0,6,8,0,0,1,0,31,9,12,81,0,0,0,0,6,0,0.03299492385786802,0.01935483870967742,0.016129032258064516,0.02556818181818182,0,0.07692307692307693,0,0.010752688172043012,0.0136986301369863,0.014652014652014652,0.02877697841726619,0,0.037037037037037035,0.04,0.025,0.02040816326530612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03818974271416664,Leo Connolly,0,16070,20,St Kilda,2021,16,0
14,4,4,18,11,61,0,0,0,0,3,1,0,5,0,3,4,13,0,0,2,0,0,81,53,53,0,0,2,454,4,5,0,3,4,0,0,5,8,1,4,0,0,0,0,6,6.3,0,1,1,2,31,14,7,56,0,0,0,0,147,0.1044776119402985,0.03225806451612903,0.021164021164021163,0.012944983818770227,0.024226110363391656,0,0,0,0.010526315789473684,0,0.01606425702811245,0.026804123711340205,0,0,0,0.031496062992125984,0.017857142857142856,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003478205995634198,Nick Haynes,0,15892,2,Greater Western Sydney,2021,32,0
5,0,5,10,7,70,0,0,0,3,4,1,1,3,1,0,3,5,0,0,1,2,0,76,38,26,0,1,1,194,3,4,0,0,0,0,0,8,2,0,2,0,0,0,0,10,5.5,0,0,0,1,9,7,10,67,0,0,0,0,82,0.013513513513513514,0.011990407673860911,0,0.015479876160990712,0.013513513513513514,0,0,0.018633540372670808,0.01,0.013157894736842105,0.009523809523809525,0.012135922330097087,0,0,0,0.01910828025477707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004005916882306337,Jayden Hunt,0,15942,8,Melbourne,2021,27,0
